,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,FF_ba,CH_ba,FC_ba,SI_ba,CU_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,ST_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-06-26,717611,Double,double,False,621028,608344,Kevin Newman,Cole Irvin,0,0,0,f5bcaf83-3474-4cfc-98e0-790476aabfd8,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
1,2023-06-26,717611,Pop Out,field_out,True,680574,608344,Matt McLain,Cole Irvin,1,0,0,9326e163-b5ee-4c2d-942d-aaa936c6108b,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
2,2023-06-26,717611,Single,single,False,663697,608344,Jonathan India,Cole Irvin,1,0,1,6b63deee-b31d-4215-94d1-0dad12a58b36,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
3,2023-06-26,717611,Strikeout,strikeout,True,682829,608344,Elly De La Cruz,Cole Irvin,0,0,0,23c15bc2-9333-4821-94c4-5a715235e87b,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
4,2023-06-26,717611,Single,single,False,668715,608344,Spencer Steer,Cole Irvin,0,0,1,8b399c5a-2690-4720-95a2-9b8decf05d4d,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
5,2023-06-26,717611,Lineout,field_out,True,669222,608344,Nick Senzel,Cole Irvin,0,0,0,16f2ebd8-d3ff-4de9-be89-e52870d4d8b2,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,
6,2023-06-26,717611,Lineout,field_out,True,669720,682227,Austin Hays,Brandon Williamson,1,0,0,adc6862a-afac-43cd-bd47-bd251170f9f2,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,,,,106.0,102.0,98.0,,0.37200000000000005,0.298,0.064,0.165,-0.15,1.71,,-1.75,-0.51,92.8,89.3,,73.1,0.269,0.183,0.252,,0.333,132.0,104.0,113.0,0.102,-1.33,81.7,0.277,0.0,,,,,,,,,,,,,
7,2023-06-26,717611,Walk,walk,False,668939,682227,Adley Rutschman,Brandon Williamson,1,0,0,39279d46-e7ec-49a0-80fb-e2b694e55010,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,,,,106.0,102.0,98.0,,0.37200000000000005,0.298,0.064,0.165,-0.15,1.71,,-1.75,-0.51,92.8,89.3,,73.1,0.269,0.183,0.252,,0.333,132.0,104.0,113.0,0.102,-1.33,81.7,0.277,0.0,,,,,,,,,,,,,
8,2023-06-26,717611,Lineout,field_out,True,623993,682227,Anthony Santander,Brandon Williamson,1,0,0,2a482801-665f-4044-a889-12695a8a4857,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,,,,106.0,102.0,98.0,,0.37200000000000005,0.298,0.064,0.165,-0.15,1.71,,-1.75,-0.51,92.8,89.3,,73.1,0.269,0.183,0.252,,0.333,132.0,104.0,113.0,0.102,-1.33,81.7,0.277,0.0,,,,,,,,,,,,,
9,2023-06-26,717611,Strikeout,strikeout,True,543305,682227,Aaron Hicks,Brandon Williamson,0,0,0,a46c0c9a-2c68-43e9-9c59-dd11b2919e74,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,,,,106.0,102.0,98.0,,0.37200000000000005,0.298,0.064,0.165,-0.15,1.71,,-1.75,-0.51,92.8,89.3,,73.1,0.269,0.183,0.252,,0.333,132.0,104.0,113.0,0.102,-1.33,81.7,0.277,0.0,,,,,,,,,,,,,
