,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vKC,FF_ba,SL_ba,CU_ba,FC_ba,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2023-05-15,718166,Walk,walk,False,592885,656427,Christian Yelich,Jack Flaherty,0,0,0,2eb1b767-3c88-49bc-9cc4-83ad75207ec3,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,
1,2023-05-15,718166,Single,single,False,608385,656427,Jesse Winker,Jack Flaherty,0,0,1,c096da9c-3a81-4a8d-95a4-da6543c8a2c2,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,
2,2023-05-15,718166,Strikeout,strikeout,True,642715,656427,Willy Adames,Jack Flaherty,0,0,0,6c7a2c9a-7f9f-4ed1-9eb4-e6a0d39a6a2a,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,
3,2023-05-15,718166,Walk,walk,False,642133,656427,Rowdy Tellez,Jack Flaherty,0,0,1,f4644668-d4c0-4c28-b3d3-d5968ab53c3d,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,
4,2023-05-15,718166,Grounded Into DP,grounded_into_double_play,True,661388,656427,William Contreras,Jack Flaherty,1,0,1,998397f1-b673-412e-9ab1-8eb7f545b817,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,
5,2023-05-15,718166,Walk,walk,False,663457,642547,Lars Nootbaar,Freddy Peralta,1,0,0,f7b68abd-1678-4578-9862-4035eace4c42,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,117.0,104.0,110.0,,,,115.0,99.0,104.0,,,,,,,,0.512,,0.218,,0.146,0.89,,,0.36,,0.15,94.4,,,82.4,,0.213,0.203,0.214,,0.224,,85.0,103.0,110.0,0.124,0.2,76.9,,,,,,
6,2023-05-15,718166,Flyout,field_out,True,502671,642547,Paul Goldschmidt,Freddy Peralta,0,0,0,5e565326-bbdc-4344-9b88-0dbd263b354e,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,117.0,104.0,110.0,,,,115.0,99.0,104.0,,,,,,,,0.512,,0.218,,0.146,0.89,,,0.36,,0.15,94.4,,,82.4,,0.213,0.203,0.214,,0.224,,85.0,103.0,110.0,0.124,0.2,76.9,,,,,,
7,2023-05-15,718166,Single,single,False,669357,642547,Nolan Gorman,Freddy Peralta,0,0,1,3f64eaf4-9b7d-4f32-8bda-849953ae25ea,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,117.0,104.0,110.0,,,,115.0,99.0,104.0,,,,,,,,0.512,,0.218,,0.146,0.89,,,0.36,,0.15,94.4,,,82.4,,0.213,0.203,0.214,,0.224,,85.0,103.0,110.0,0.124,0.2,76.9,,,,,,
8,2023-05-15,718166,Home Run,home_run,False,571448,642547,Nolan Arenado,Freddy Peralta,0,0,1,539ffe3e-8522-42b5-8d65-c5f8c041e7de,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,117.0,104.0,110.0,,,,115.0,99.0,104.0,,,,,,,,0.512,,0.218,,0.146,0.89,,,0.36,,0.15,94.4,,,82.4,,0.213,0.203,0.214,,0.224,,85.0,103.0,110.0,0.124,0.2,76.9,,,,,,
9,2023-05-15,718166,Strikeout,strikeout,True,575929,642547,Willson Contreras,Freddy Peralta,0,0,0,9eda0ea2-bfd2-4cf4-b9a1-afa1710a50b4,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,117.0,104.0,110.0,,,,115.0,99.0,104.0,,,,,,,,0.512,,0.218,,0.146,0.89,,,0.36,,0.15,94.4,,,82.4,,0.213,0.203,0.214,,0.224,,85.0,103.0,110.0,0.124,0.2,76.9,,,,,,
