,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,vFA,vFC,vFS,vSI,vSL,SL_ba,SI_ba,FC_ba,FF_ba,FS_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,CU_ba,CH_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-09-08,716672,Strikeout,strikeout,True,624428,656557,Adam Frazier,Tanner Houck,0,0,0,b33d9343-e0c6-4d38-ab3c-968f8b281b1f,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
11,2023-09-08,716672,Strikeout,strikeout,True,671213,680694,Triston Casas,Kyle Bradish,0,0,0,c002dae0-b07e-4314-8cc2-597c92ec3c5a,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,,,,,,,0.207,0.22399999999999998,,,0.313,-1.0,,,1.53,1.77,94.5,,,95.0,88.1,0.168,0.23,,0.366,,90.8,97.0,100.0,98.0,135.0,105.0,109.0,0.17300000000000001,0.083,3.99,-0.36,84.8,0.142,0.259,,,,,,,
12,2023-09-08,716672,Strikeout,strikeout,True,594807,680694,Adam Duvall,Kyle Bradish,0,0,0,f879fb9b-5e01-4b34-a021-4bdf9cc0cab3,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,,,,,,,0.207,0.22399999999999998,,,0.313,-1.0,,,1.53,1.77,94.5,,,95.0,88.1,0.168,0.23,,0.366,,90.8,97.0,100.0,98.0,135.0,105.0,109.0,0.17300000000000001,0.083,3.99,-0.36,84.8,0.142,0.259,,,,,,,
13,2023-09-08,716672,Groundout,field_out,True,807799,680694,Masataka Yoshida,Kyle Bradish,0,0,0,13c7b618-491b-48cb-a1aa-4f020fb0ad2c,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,,,,,,,0.207,0.22399999999999998,,,0.313,-1.0,,,1.53,1.77,94.5,,,95.0,88.1,0.168,0.23,,0.366,,90.8,97.0,100.0,98.0,135.0,105.0,109.0,0.17300000000000001,0.083,3.99,-0.36,84.8,0.142,0.259,,,,,,,
14,2023-09-08,716672,Single,single,False,602104,656557,Ramón Urías,Tanner Houck,0,0,0,73f97e30-3e78-4dde-9858-19abef3282f8,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
15,2023-09-08,716672,Grounded Into DP,grounded_into_double_play,True,668939,656557,Adley Rutschman,Tanner Houck,0,0,1,b4ada710-94b7-4271-8a04-c604d4c6cd0d,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
16,2023-09-08,716672,Double,double,False,683002,656557,Gunnar Henderson,Tanner Houck,1,0,0,e92146f2-54f7-44d4-9b6e-2ea9c91cb57f,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
17,2023-09-08,716672,Groundout,field_out,True,623993,656557,Anthony Santander,Tanner Houck,0,0,0,eda982a2-3cab-4de3-9109-cd9f58481de7,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
18,2023-09-08,716672,Lineout,field_out,True,596115,680694,Trevor Story,Kyle Bradish,1,0,0,e55a95d5-dc32-4502-af06-8ebd19d96c9b,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,,,,,,,0.207,0.22399999999999998,,,0.313,-1.0,,,1.53,1.77,94.5,,,95.0,88.1,0.168,0.23,,0.366,,90.8,97.0,100.0,98.0,135.0,105.0,109.0,0.17300000000000001,0.083,3.99,-0.36,84.8,0.142,0.259,,,,,,,
19,2023-09-08,716672,Lineout,field_out,True,665839,680694,Enmanuel Valdez,Kyle Bradish,0,0,0,2cc20f4c-4140-49d9-8b89-89b33130ce00,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,,,,,,,0.207,0.22399999999999998,,,0.313,-1.0,,,1.53,1.77,94.5,,,95.0,88.1,0.168,0.23,,0.366,,90.8,97.0,100.0,98.0,135.0,105.0,109.0,0.17300000000000001,0.083,3.99,-0.36,84.8,0.142,0.259,,,,,,,
20,2023-09-08,716672,Single,single,False,657136,680694,Connor Wong,Kyle Bradish,1,0,0,5a6683bd-2d06-41fd-ba69-4df3e0ba7c6f,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,,,,,,,0.207,0.22399999999999998,,,0.313,-1.0,,,1.53,1.77,94.5,,,95.0,88.1,0.168,0.23,,0.366,,90.8,97.0,100.0,98.0,135.0,105.0,109.0,0.17300000000000001,0.083,3.99,-0.36,84.8,0.142,0.259,,,,,,,
21,2023-09-08,716672,Groundout,field_out,True,657077,680694,Alex Verdugo,Kyle Bradish,0,0,0,14de0a08-bd9f-4445-a8c6-b89435a79777,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,,,,,,,0.207,0.22399999999999998,,,0.313,-1.0,,,1.53,1.77,94.5,,,95.0,88.1,0.168,0.23,,0.366,,90.8,97.0,100.0,98.0,135.0,105.0,109.0,0.17300000000000001,0.083,3.99,-0.36,84.8,0.142,0.259,,,,,,,
22,2023-09-08,716672,Home Run,home_run,False,656811,656557,Ryan O'Hearn,Tanner Houck,0,0,0,b1a397cb-05f3-497c-bd78-295d24bb221a,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
23,2023-09-08,716672,Strikeout,strikeout,True,663624,656557,Ryan Mountcastle,Tanner Houck,0,0,0,fab85afc-bb22-43d2-83d7-c43e3f23b229,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
24,2023-09-08,716672,Groundout,field_out,True,656775,656557,Cedric Mullins,Tanner Houck,0,0,0,d080e6e8-04be-4482-b13b-b9544df2d812,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
25,2023-09-08,716672,Groundout,field_out,True,669720,656557,Austin Hays,Tanner Houck,0,0,0,6d032209-ca2e-4b4f-b7d0-e7e8391ced80,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
26,2023-09-08,716672,Lineout,field_out,True,646240,680694,Rafael Devers,Kyle Bradish,0,0,0,bfa731e3-5c37-49c6-b7bc-e75f03f2e623,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,,,,,,,0.207,0.22399999999999998,,,0.313,-1.0,,,1.53,1.77,94.5,,,95.0,88.1,0.168,0.23,,0.366,,90.8,97.0,100.0,98.0,135.0,105.0,109.0,0.17300000000000001,0.083,3.99,-0.36,84.8,0.142,0.259,,,,,,,
27,2023-09-08,716672,Strikeout,strikeout,True,457759,680694,Justin Turner,Kyle Bradish,0,0,0,14baec36-b48e-47ff-aeb2-ee2a4587a63f,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,,,,,,,0.207,0.22399999999999998,,,0.313,-1.0,,,1.53,1.77,94.5,,,95.0,88.1,0.168,0.23,,0.366,,90.8,97.0,100.0,98.0,135.0,105.0,109.0,0.17300000000000001,0.083,3.99,-0.36,84.8,0.142,0.259,,,,,,,
28,2023-09-08,716672,Strikeout,strikeout,True,671213,680694,Triston Casas,Kyle Bradish,0,0,0,7197f2cf-526d-4bef-9e43-e9fc5d661de8,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,,,,,,,0.207,0.22399999999999998,,,0.313,-1.0,,,1.53,1.77,94.5,,,95.0,88.1,0.168,0.23,,0.366,,90.8,97.0,100.0,98.0,135.0,105.0,109.0,0.17300000000000001,0.083,3.99,-0.36,84.8,0.142,0.259,,,,,,,
29,2023-09-08,716672,Groundout,field_out,True,624428,656557,Adam Frazier,Tanner Houck,0,0,0,fdc19802-afdb-421d-ab3d-14aa12595943,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
30,2023-09-08,716672,Groundout,field_out,True,602104,656557,Ramón Urías,Tanner Houck,0,0,0,b6abd4f3-07e6-474f-88d8-9a49da37ef1d,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
31,2023-09-08,716672,Single,single,False,668939,656557,Adley Rutschman,Tanner Houck,0,0,0,0dbbb847-5a05-4f8f-a915-3f496beb86de,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
32,2023-09-08,716672,Groundout,field_out,True,683002,656557,Gunnar Henderson,Tanner Houck,0,0,0,83299126-4e92-4f29-a9bb-6aa1457072ef,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
33,2023-09-08,716672,Strikeout,strikeout,True,594807,680694,Adam Duvall,Kyle Bradish,0,0,0,fe2109b5-2eee-43fb-be65-4b62faf07e47,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,,,,,,,0.207,0.22399999999999998,,,0.313,-1.0,,,1.53,1.77,94.5,,,95.0,88.1,0.168,0.23,,0.366,,90.8,97.0,100.0,98.0,135.0,105.0,109.0,0.17300000000000001,0.083,3.99,-0.36,84.8,0.142,0.259,,,,,,,
34,2023-09-08,716672,Groundout,field_out,True,807799,680694,Masataka Yoshida,Kyle Bradish,0,0,0,9152bb93-b565-45c7-aab8-c39551d2d60d,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,,,,,,,0.207,0.22399999999999998,,,0.313,-1.0,,,1.53,1.77,94.5,,,95.0,88.1,0.168,0.23,,0.366,,90.8,97.0,100.0,98.0,135.0,105.0,109.0,0.17300000000000001,0.083,3.99,-0.36,84.8,0.142,0.259,,,,,,,
35,2023-09-08,716672,Strikeout,strikeout,True,596115,680694,Trevor Story,Kyle Bradish,0,0,0,ac104334-c7ba-4637-ba52-98d5d5cf99f6,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,,,,,,,0.207,0.22399999999999998,,,0.313,-1.0,,,1.53,1.77,94.5,,,95.0,88.1,0.168,0.23,,0.366,,90.8,97.0,100.0,98.0,135.0,105.0,109.0,0.17300000000000001,0.083,3.99,-0.36,84.8,0.142,0.259,,,,,,,
