,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CH_ba,FF_ba,SI_ba,FC_ba,CU_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,wFS/C,wSL/C,vFS,vSL,SL_ba,FS_ba,ST_ba
0,2023-06-14,717758,Pop Out,field_out,True,680757,608379,Steven Kwan,Michael Wacha,0,0,0,1a856a6d-683e-435e-87fc-e05890f251ac,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,,,,,,
1,2023-06-14,717758,Groundout,field_out,True,642708,608379,Amed Rosario,Michael Wacha,1,0,0,f34034f6-5622-4c90-9a41-7ad20ba4e347,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,,,,,,
2,2023-06-14,717758,Pop Out,field_out,True,608070,608379,José Ramírez,Michael Wacha,0,0,0,37d811a5-d089-4b96-87bc-7cf1239316a9,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,,,,,,
3,2023-06-14,717758,Home Run,home_run,False,665487,650644,Fernando Tatis Jr.,Aaron Civale,0,0,0,d19963ba-bcdb-4290-b38f-5a26bf6b73a2,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.244,,-0.65,1.13,1.59,0.77,,91.8,87.7,92.4,78.1,,0.359,0.202,0.261,0.188,128.0,111.0,116.0,58.0,95.0,95.0,0.017,0.057999999999999996,-6.33,0.15,85.2,82.5,0.172,0.5,
4,2023-06-14,717758,Strikeout,strikeout,True,665742,650644,Juan Soto,Aaron Civale,0,0,0,89da2c76-d9d9-4a88-9f8e-dc9ed7f154fe,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.244,,-0.65,1.13,1.59,0.77,,91.8,87.7,92.4,78.1,,0.359,0.202,0.261,0.188,128.0,111.0,116.0,58.0,95.0,95.0,0.017,0.057999999999999996,-6.33,0.15,85.2,82.5,0.172,0.5,
5,2023-06-14,717758,Flyout,field_out,True,592518,650644,Manny Machado,Aaron Civale,0,0,0,2227fd96-0dcc-4a60-afd3-592ef4ff6401,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.244,,-0.65,1.13,1.59,0.77,,91.8,87.7,92.4,78.1,,0.359,0.202,0.261,0.188,128.0,111.0,116.0,58.0,95.0,95.0,0.017,0.057999999999999996,-6.33,0.15,85.2,82.5,0.172,0.5,
6,2023-06-14,717758,Walk,walk,False,593428,650644,Xander Bogaerts,Aaron Civale,0,0,0,d0cf5923-afb8-42e6-825e-f11cdcc17d71,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.244,,-0.65,1.13,1.59,0.77,,91.8,87.7,92.4,78.1,,0.359,0.202,0.261,0.188,128.0,111.0,116.0,58.0,95.0,95.0,0.017,0.057999999999999996,-6.33,0.15,85.2,82.5,0.172,0.5,
7,2023-06-14,717758,Double,double,False,630105,650644,Jake Cronenworth,Aaron Civale,0,0,1,e8c2f93f-408b-4e54-b41e-26e00f002083,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.244,,-0.65,1.13,1.59,0.77,,91.8,87.7,92.4,78.1,,0.359,0.202,0.261,0.188,128.0,111.0,116.0,58.0,95.0,95.0,0.017,0.057999999999999996,-6.33,0.15,85.2,82.5,0.172,0.5,
8,2023-06-14,717758,Pop Out,field_out,True,596142,650644,Gary Sánchez,Aaron Civale,0,0,0,ce1afd29-edf8-4b9b-857a-3c6044aa462e,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.244,,-0.65,1.13,1.59,0.77,,91.8,87.7,92.4,78.1,,0.359,0.202,0.261,0.188,128.0,111.0,116.0,58.0,95.0,95.0,0.017,0.057999999999999996,-6.33,0.15,85.2,82.5,0.172,0.5,
9,2023-06-14,717758,Strikeout,strikeout,True,647304,608379,Josh Naylor,Michael Wacha,0,0,0,7918c818-e4d4-4c99-bb55-08ca59e76c1a,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,,,,,,
10,2023-06-14,717758,Strikeout,strikeout,True,605137,608379,Josh Bell,Michael Wacha,0,0,0,26bddd61-cfbc-4754-872f-901daeaefde2,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,,,,,,
