,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,ST_ba,FF_ba,SI_ba,FC_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SL_ba,CU_ba,FS%,wFS/C,vFS,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba
10,2023-05-07,718269,Strikeout,strikeout,True,641355,645261,Cody Bellinger,Sandy Alcantara,0,0,0,9caf4cc2-c1e4-499e-aaee-9c0ab6182a91,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,0.29,0.213,,0.201,0.273,-0.27,,1.72,0.72,-0.43,98.0,,97.6,89.9,,0.253,0.237,,0.282,134.0,99.0,105.0,0.022000000000000002,-0.52,86.1,0.227,0.308,,,,,,,
11,2023-05-07,718269,Pop Out,field_out,True,543333,645261,Eric Hosmer,Sandy Alcantara,1,0,0,3050507c-9ce6-4d84-a404-f9af1d50c038,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,0.29,0.213,,0.201,0.273,-0.27,,1.72,0.72,-0.43,98.0,,97.6,89.9,,0.253,0.237,,0.282,134.0,99.0,105.0,0.022000000000000002,-0.52,86.1,0.227,0.308,,,,,,,
12,2023-05-07,718269,Strikeout,strikeout,True,676369,645261,Nelson Velázquez,Sandy Alcantara,0,0,0,fc691193-770e-488b-9318-c72dafa9ad0f,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,0.29,0.213,,0.201,0.273,-0.27,,1.72,0.72,-0.43,98.0,,97.6,89.9,,0.253,0.237,,0.282,134.0,99.0,105.0,0.022000000000000002,-0.52,86.1,0.227,0.308,,,,,,,
13,2023-05-07,718269,Pop Out,field_out,True,607732,669713,Jacob Stallings,Hayden Wesneski,0,0,0,8bcaecba-f983-4099-bfe4-9dee9520c1a2,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
14,2023-05-07,718269,Pop Out,field_out,True,542932,669713,Jon Berti,Hayden Wesneski,1,0,0,9e19bfc9-e462-495a-ba1e-b45f487c0689,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
15,2023-05-07,718269,Flyout,field_out,True,665862,669713,Jazz Chisholm Jr.,Hayden Wesneski,0,0,0,0ccf52e6-1d00-4520-8090-7da4e3743bae,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
16,2023-05-07,718269,Single,single,False,670223,645261,Matt Mervis,Sandy Alcantara,0,0,0,db8fbfe5-b2ca-4ebd-8f6e-fcb5e5ee5ed8,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,0.29,0.213,,0.201,0.273,-0.27,,1.72,0.72,-0.43,98.0,,97.6,89.9,,0.253,0.237,,0.282,134.0,99.0,105.0,0.022000000000000002,-0.52,86.1,0.227,0.308,,,,,,,
17,2023-05-07,718269,Single,single,False,663611,645261,Nick Madrigal,Sandy Alcantara,0,0,1,19f43a79-365a-4d85-90e0-c26e0cc7da75,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,0.29,0.213,,0.201,0.273,-0.27,,1.72,0.72,-0.43,98.0,,97.6,89.9,,0.253,0.237,,0.282,134.0,99.0,105.0,0.022000000000000002,-0.52,86.1,0.227,0.308,,,,,,,
18,2023-05-07,718269,Sac Bunt,sac_bunt,True,665804,645261,Miguel Amaya,Sandy Alcantara,0,0,1,7cb02057-d05d-49ea-baee-bef2cf5d333a,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,0.29,0.213,,0.201,0.273,-0.27,,1.72,0.72,-0.43,98.0,,97.6,89.9,,0.253,0.237,,0.282,134.0,99.0,105.0,0.022000000000000002,-0.52,86.1,0.227,0.308,,,,,,,
19,2023-05-07,718269,Pop Out,field_out,True,663538,645261,Nico Hoerner,Sandy Alcantara,0,0,0,deb38c77-9e51-44e0-96fe-c40389c8a8fe,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,0.29,0.213,,0.201,0.273,-0.27,,1.72,0.72,-0.43,98.0,,97.6,89.9,,0.253,0.237,,0.282,134.0,99.0,105.0,0.022000000000000002,-0.52,86.1,0.227,0.308,,,,,,,
20,2023-05-07,718269,Strikeout,strikeout,True,621020,645261,Dansby Swanson,Sandy Alcantara,0,0,0,ec96c757-8f21-411d-b8ed-d2b0894a9044,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,0.29,0.213,,0.201,0.273,-0.27,,1.72,0.72,-0.43,98.0,,97.6,89.9,,0.253,0.237,,0.282,134.0,99.0,105.0,0.022000000000000002,-0.52,86.1,0.227,0.308,,,,,,,
21,2023-05-07,718269,Strikeout,strikeout,True,624585,669713,Jorge Soler,Hayden Wesneski,0,0,0,488f6565-4cf0-4371-a1aa-061e20b4a5c2,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
22,2023-05-07,718269,Strikeout,strikeout,True,650333,669713,Luis Arraez,Hayden Wesneski,0,0,0,cec4f24e-34fb-4ad4-9c23-c9addc5eb918,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
23,2023-05-07,718269,Groundout,field_out,True,660821,669713,Jesús Sánchez,Hayden Wesneski,1,0,0,80843126-66dd-4cb1-b36b-6659b184cb7e,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
24,2023-05-07,718269,Lineout,field_out,True,664023,645261,Ian Happ,Sandy Alcantara,0,0,0,4de9e49a-13ec-4fd6-bb08-33a8e874cdc7,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,0.29,0.213,,0.201,0.273,-0.27,,1.72,0.72,-0.43,98.0,,97.6,89.9,,0.253,0.237,,0.282,134.0,99.0,105.0,0.022000000000000002,-0.52,86.1,0.227,0.308,,,,,,,
25,2023-05-07,718269,Single,single,False,641355,645261,Cody Bellinger,Sandy Alcantara,1,0,0,0cdbc35c-349b-4656-83b0-8c1c4d702c05,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,0.29,0.213,,0.201,0.273,-0.27,,1.72,0.72,-0.43,98.0,,97.6,89.9,,0.253,0.237,,0.282,134.0,99.0,105.0,0.022000000000000002,-0.52,86.1,0.227,0.308,,,,,,,
26,2023-05-07,718269,Strikeout,strikeout,True,543333,645261,Eric Hosmer,Sandy Alcantara,0,0,1,156f3c78-99a9-4730-844c-4b95f3d3f5f0,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,0.29,0.213,,0.201,0.273,-0.27,,1.72,0.72,-0.43,98.0,,97.6,89.9,,0.253,0.237,,0.282,134.0,99.0,105.0,0.022000000000000002,-0.52,86.1,0.227,0.308,,,,,,,
27,2023-05-07,718269,Strikeout,strikeout,True,676369,645261,Nelson Velázquez,Sandy Alcantara,0,0,0,6fe11d7b-70d9-40cc-8cc6-027b8be75cbb,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,0.29,0.213,,0.201,0.273,-0.27,,1.72,0.72,-0.43,98.0,,97.6,89.9,,0.253,0.237,,0.282,134.0,99.0,105.0,0.022000000000000002,-0.52,86.1,0.227,0.308,,,,,,,
28,2023-05-07,718269,Home Run,home_run,False,493329,669713,Yuli Gurriel,Hayden Wesneski,1,0,0,75a0fb1c-e3c0-4680-b2c2-f63b4bfb8c34,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
29,2023-05-07,718269,Single,single,False,650559,669713,Bryan De La Cruz,Hayden Wesneski,0,0,0,4e1bd854-5a38-4bb4-bcb6-960c4bc1f0cf,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
30,2023-05-07,718269,Single,single,False,516416,669713,Jean Segura,Hayden Wesneski,0,0,1,8b5e2ed7-d909-45eb-aff3-98c0b0cc7c84,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
31,2023-05-07,718269,Fielders Choice Out,fielders_choice_out,True,607732,669713,Jacob Stallings,Hayden Wesneski,0,0,1,af3eae3e-f675-483d-bce7-62b1b283926b,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
32,2023-05-07,718269,Fielders Choice Out,fielders_choice_out,True,542932,669713,Jon Berti,Hayden Wesneski,0,0,1,5bc2b39b-9786-4ca6-aa02-a59e7844df3f,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
33,2023-05-07,718269,Strikeout,strikeout,True,665862,669713,Jazz Chisholm Jr.,Hayden Wesneski,0,0,0,1172e7fd-a531-4b6e-b75a-f3851095cf6b,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
34,2023-05-07,718269,Single,single,False,670223,645261,Matt Mervis,Sandy Alcantara,0,0,0,b33d4e62-7852-48ff-91d5-539caa444c49,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,0.29,0.213,,0.201,0.273,-0.27,,1.72,0.72,-0.43,98.0,,97.6,89.9,,0.253,0.237,,0.282,134.0,99.0,105.0,0.022000000000000002,-0.52,86.1,0.227,0.308,,,,,,,
35,2023-05-07,718269,Lineout,field_out,True,663611,645261,Nick Madrigal,Sandy Alcantara,0,0,0,3390911f-2775-4b1a-aaa5-3e6f53da5880,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,0.29,0.213,,0.201,0.273,-0.27,,1.72,0.72,-0.43,98.0,,97.6,89.9,,0.253,0.237,,0.282,134.0,99.0,105.0,0.022000000000000002,-0.52,86.1,0.227,0.308,,,,,,,
