,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,CH_ba,FC_ba,FF_ba,CU_ba,SL_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-04-30,718356,Lineout,field_out,True,683011,527048,Anthony Volpe,Martín Pérez,1,0,0,18588ff8-fedc-4173-97e4-6d3eb9d4d33e,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,4.45,4.9,141.2,104.0,74.0,95.0,0.8370000000000001,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.39899999999999997,84.1,71.0,110.0,99.0,78.0,101.0,100.0,75.0,102.0,99.0,73.0,102.0,95.0,88.0,94.0,96.0,79.0,99.0,88.0,0.428,0.04,0.221,0.01,0.037000000000000005,0.265,3.25,-2.02,0.44,2.0,3.35,-0.75,91.8,89.2,91.6,83.4,79.1,0.244,0.316,0.342,0.167,0.063,0.0,,,,,,,,,,,,,,
1,2023-04-30,718356,Single,single,False,672724,527048,Oswald Peraza,Martín Pérez,0,0,0,6f709f73-a2d8-4695-817b-714aca17a185,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,4.45,4.9,141.2,104.0,74.0,95.0,0.8370000000000001,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.39899999999999997,84.1,71.0,110.0,99.0,78.0,101.0,100.0,75.0,102.0,99.0,73.0,102.0,95.0,88.0,94.0,96.0,79.0,99.0,88.0,0.428,0.04,0.221,0.01,0.037000000000000005,0.265,3.25,-2.02,0.44,2.0,3.35,-0.75,91.8,89.2,91.6,83.4,79.1,0.244,0.316,0.342,0.167,0.063,0.0,,,,,,,,,,,,,,
2,2023-04-30,718356,Lineout,field_out,True,519203,527048,Anthony Rizzo,Martín Pérez,1,0,0,3974e2cc-6c47-4b62-b74b-7f511fdb5f3e,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,4.45,4.9,141.2,104.0,74.0,95.0,0.8370000000000001,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.39899999999999997,84.1,71.0,110.0,99.0,78.0,101.0,100.0,75.0,102.0,99.0,73.0,102.0,95.0,88.0,94.0,96.0,79.0,99.0,88.0,0.428,0.04,0.221,0.01,0.037000000000000005,0.265,3.25,-2.02,0.44,2.0,3.35,-0.75,91.8,89.2,91.6,83.4,79.1,0.244,0.316,0.342,0.167,0.063,0.0,,,,,,,,,,,,,,
3,2023-04-30,718356,Groundout,field_out,True,518934,527048,DJ LeMahieu,Martín Pérez,0,0,0,1df56a75-7169-4b77-a773-aaa50a38bcaf,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,4.45,4.9,141.2,104.0,74.0,95.0,0.8370000000000001,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.39899999999999997,84.1,71.0,110.0,99.0,78.0,101.0,100.0,75.0,102.0,99.0,73.0,102.0,95.0,88.0,94.0,96.0,79.0,99.0,88.0,0.428,0.04,0.221,0.01,0.037000000000000005,0.265,3.25,-2.02,0.44,2.0,3.35,-0.75,91.8,89.2,91.6,83.4,79.1,0.244,0.316,0.342,0.167,0.063,0.0,,,,,,,,,,,,,,
4,2023-04-30,718356,Flyout,field_out,True,543760,641482,Marcus Semien,Nestor Cortes,0,0,0,aa4662ce-3d08-4cab-bcdd-33b4dd71881a,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,,0.027999999999999997,0.68,0.39,4.05,-1.47,,-6.99,91.6,86.6,89.3,76.9,,,0.5,0.26,0.213,,0.2,0.259,,,,,,,,,,,,,
5,2023-04-30,718356,Walk,walk,False,543257,641482,Robbie Grossman,Nestor Cortes,1,0,0,c9ca3f17-913c-42d4-bde7-bd1a019efd02,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,,0.027999999999999997,0.68,0.39,4.05,-1.47,,-6.99,91.6,86.6,89.3,76.9,,,0.5,0.26,0.213,,0.2,0.259,,,,,,,,,,,,,
6,2023-04-30,718356,Walk,walk,False,663993,641482,Nathaniel Lowe,Nestor Cortes,0,0,1,e573b5fa-6404-4246-a274-0230d8473ae4,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,,0.027999999999999997,0.68,0.39,4.05,-1.47,,-6.99,91.6,86.6,89.3,76.9,,,0.5,0.26,0.213,,0.2,0.259,,,,,,,,,,,,,
7,2023-04-30,718356,Single,single,False,666969,641482,Adolis García,Nestor Cortes,1,0,1,03cacf26-1a17-4038-9370-a8f3c1ab32f3,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,,0.027999999999999997,0.68,0.39,4.05,-1.47,,-6.99,91.6,86.6,89.3,76.9,,,0.5,0.26,0.213,,0.2,0.259,,,,,,,,,,,,,
8,2023-04-30,718356,Home Run,home_run,False,673962,641482,Josh Jung,Nestor Cortes,1,0,1,94a0b5d3-a632-4d92-b7e0-f530b7d04575,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,,0.027999999999999997,0.68,0.39,4.05,-1.47,,-6.99,91.6,86.6,89.3,76.9,,,0.5,0.26,0.213,,0.2,0.259,,,,,,,,,,,,,
9,2023-04-30,718356,Flyout,field_out,True,641680,641482,Jonah Heim,Nestor Cortes,1,1,0,f928d8ff-a3ff-494a-b1aa-cd7a3f031753,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,,0.027999999999999997,0.68,0.39,4.05,-1.47,,-6.99,91.6,86.6,89.3,76.9,,,0.5,0.26,0.213,,0.2,0.259,,,,,,,,,,,,,
