,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FS_ba
0,2023-08-09,717061,Groundout,field_out,True,666397,656412,Edouard Julien,Alex Faedo,0,0,0,0b6843a5-d00f-47fa-aec9-241a464d9b06,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-09,717061,Strikeout,strikeout,True,593871,656412,Jorge Polanco,Alex Faedo,0,0,0,b4f9d37a-aea4-42b0-9a9d-93550277c33e,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-09,717061,Lineout,field_out,True,596146,656412,Max Kepler,Alex Faedo,1,0,0,268db222-7716-440f-9cc2-85cfc82270a4,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-09,717061,Groundout,field_out,True,668731,641927,Akil Baddoo,Bailey Ober,1,0,0,4abdf81b-34df-4b22-b1a0-02c0b0657a6d,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,83.7,94.0,106.0,105.0,73.0,107.0,99.0,83.0,99.0,96.0,0.457,0.196,0.28,0.75,-0.7,1.08,91.3,81.0,0.232,0.255,0.226,100.0,108.0,106.0,0.067,1.44,77.5,0.194,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-09,717061,Walk,walk,False,682985,641927,Riley Greene,Bailey Ober,0,0,0,712b0dd4-977a-4ef7-911f-be6b136a09c2,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,83.7,94.0,106.0,105.0,73.0,107.0,99.0,83.0,99.0,96.0,0.457,0.196,0.28,0.75,-0.7,1.08,91.3,81.0,0.232,0.255,0.226,100.0,108.0,106.0,0.067,1.44,77.5,0.194,,,,,,,,,,,,,,,,,,,,,,
5,2023-08-09,717061,Single,single,False,663837,641927,Matt Vierling,Bailey Ober,1,0,1,fd637b8a-cc30-417b-9aef-8228989154e9,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,83.7,94.0,106.0,105.0,73.0,107.0,99.0,83.0,99.0,96.0,0.457,0.196,0.28,0.75,-0.7,1.08,91.3,81.0,0.232,0.255,0.226,100.0,108.0,106.0,0.067,1.44,77.5,0.194,,,,,,,,,,,,,,,,,,,,,,
6,2023-08-09,717061,Strikeout,strikeout,True,679529,641927,Spencer Torkelson,Bailey Ober,0,0,0,7c6593b5-f6b4-4ee8-bbf2-e36c6eda0f29,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,83.7,94.0,106.0,105.0,73.0,107.0,99.0,83.0,99.0,96.0,0.457,0.196,0.28,0.75,-0.7,1.08,91.3,81.0,0.232,0.255,0.226,100.0,108.0,106.0,0.067,1.44,77.5,0.194,,,,,,,,,,,,,,,,,,,,,,
7,2023-08-09,717061,Single,single,False,681481,641927,Kerry Carpenter,Bailey Ober,0,0,1,5fbc9916-4d85-4392-b972-fd1bc9bfbdc7,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,83.7,94.0,106.0,105.0,73.0,107.0,99.0,83.0,99.0,96.0,0.457,0.196,0.28,0.75,-0.7,1.08,91.3,81.0,0.232,0.255,0.226,100.0,108.0,106.0,0.067,1.44,77.5,0.194,,,,,,,,,,,,,,,,,,,,,,
8,2023-08-09,717061,Flyout,field_out,True,408234,641927,Miguel Cabrera,Bailey Ober,1,0,0,34d7b763-ac30-4d54-af17-d8caf6162589,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,83.7,94.0,106.0,105.0,73.0,107.0,99.0,83.0,99.0,96.0,0.457,0.196,0.28,0.75,-0.7,1.08,91.3,81.0,0.232,0.255,0.226,100.0,108.0,106.0,0.067,1.44,77.5,0.194,,,,,,,,,,,,,,,,,,,,,,
9,2023-08-09,717061,Home Run,home_run,False,621043,656412,Carlos Correa,Alex Faedo,0,0,0,0cdf8661-f90f-44aa-b2ca-e51e864e91c6,656412.0,alexfaedo,Faedo,Right,Alex Faedo,4.45,3.82,64.2,104.0,92.0,101.0,0.7809999999999999,8.07,2.78,6.68,1.67,0.79,0.235,0.45899999999999996,0.18,0.33899999999999997,0.436,85.9,84.0,101.0,97.0,87.0,104.0,96.0,103.0,105.0,108.0,0.485,0.381,0.133,0.89,0.65,-0.75,92.9,82.3,0.2,0.192,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
