,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,CH_ba,SI_ba,ST_ba,FF_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,FS%,KC%,wFS/C,wKC/C,vFS,vKC,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba
10,2023-06-02,717920,Walk,walk,False,543305,657277,Aaron Hicks,Logan Webb,1,0,0,90518453-5594-4248-897b-f9573b8892ca,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-06-02,717920,Single,single,False,656811,657277,Ryan O'Hearn,Logan Webb,1,0,1,cc21eaa9-f863-4060-b673-5159f64e364b,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-06-02,717920,Strikeout,strikeout,True,602104,657277,Ramón Urías,Logan Webb,0,0,0,ee395110-6c65-449a-a948-bd4b6f44f22f,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-06-02,717920,Single,single,False,622761,657277,Jorge Mateo,Logan Webb,1,0,1,7838b064-c2d2-4e72-a39d-1779d3faede0,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-06-02,717920,Lineout,field_out,True,624428,657277,Adam Frazier,Logan Webb,0,0,0,028abde0-5d01-45b3-bcf0-d237559e1853,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-06-02,717920,Flyout,field_out,True,669477,665152,Casey Schmitt,Dean Kremer,0,0,0,96f11fa5-4312-4044-86a3-9a34f2ee7772,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.12300000000000001,0.43,1.81,-1.43,-1.4,94.6,91.9,82.8,0.26,0.269,0.25,0.252,93.0,94.0,98.0,104.0,106.0,102.0,0.239,0.08900000000000001,0.02,-2.29,88.8,78.1,0.222,0.347,,,,,,,,,,,,,,
16,2023-06-02,717920,Strikeout,strikeout,True,672275,665152,Patrick Bailey,Dean Kremer,0,0,0,f4a956f4-3298-4fc1-9b10-4b9423b51213,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.12300000000000001,0.43,1.81,-1.43,-1.4,94.6,91.9,82.8,0.26,0.269,0.25,0.252,93.0,94.0,98.0,104.0,106.0,102.0,0.239,0.08900000000000001,0.02,-2.29,88.8,78.1,0.222,0.347,,,,,,,,,,,,,,
17,2023-06-02,717920,Strikeout,strikeout,True,543063,665152,Brandon Crawford,Dean Kremer,0,0,0,c52e6596-e795-4cdf-9856-79caa952086a,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.12300000000000001,0.43,1.81,-1.43,-1.4,94.6,91.9,82.8,0.26,0.269,0.25,0.252,93.0,94.0,98.0,104.0,106.0,102.0,0.239,0.08900000000000001,0.02,-2.29,88.8,78.1,0.222,0.347,,,,,,,,,,,,,,
18,2023-06-02,717920,Strikeout,strikeout,True,668939,657277,Adley Rutschman,Logan Webb,0,0,0,e7891894-bb48-463b-91bb-255be43e6fde,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-06-02,717920,Strikeout,strikeout,True,623993,657277,Anthony Santander,Logan Webb,0,0,0,003acb58-f27f-4c1f-8cd9-5ce2305534b4,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-06-02,717920,Groundout,field_out,True,669720,657277,Austin Hays,Logan Webb,1,1,0,1b222727-aa93-451d-b87c-dd47f5e69851,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-06-02,717920,Double,double,False,689172,665152,Brett Wisely,Dean Kremer,1,1,0,8c07cc9f-15ec-4bf1-9bb9-563724da9274,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.12300000000000001,0.43,1.81,-1.43,-1.4,94.6,91.9,82.8,0.26,0.269,0.25,0.252,93.0,94.0,98.0,104.0,106.0,102.0,0.239,0.08900000000000001,0.02,-2.29,88.8,78.1,0.222,0.347,,,,,,,,,,,,,,
22,2023-06-02,717920,Lineout,field_out,True,664774,665152,LaMonte Wade Jr.,Dean Kremer,0,0,0,4addda5e-7b3c-4913-b9a9-8f485513055c,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.12300000000000001,0.43,1.81,-1.43,-1.4,94.6,91.9,82.8,0.26,0.269,0.25,0.252,93.0,94.0,98.0,104.0,106.0,102.0,0.239,0.08900000000000001,0.02,-2.29,88.8,78.1,0.222,0.347,,,,,,,,,,,,,,
23,2023-06-02,717920,Single,single,True,605204,665152,J.D. Davis,Dean Kremer,1,0,1,6f6f5148-5b5f-42c6-bfb8-19bab3f99fa5,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.12300000000000001,0.43,1.81,-1.43,-1.4,94.6,91.9,82.8,0.26,0.269,0.25,0.252,93.0,94.0,98.0,104.0,106.0,102.0,0.239,0.08900000000000001,0.02,-2.29,88.8,78.1,0.222,0.347,,,,,,,,,,,,,,
24,2023-06-02,717920,Double,double,False,573262,665152,Mike Yastrzemski,Dean Kremer,0,0,1,47a3e669-d124-4b90-940f-9b711d8cd7b9,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.12300000000000001,0.43,1.81,-1.43,-1.4,94.6,91.9,82.8,0.26,0.269,0.25,0.252,93.0,94.0,98.0,104.0,106.0,102.0,0.239,0.08900000000000001,0.02,-2.29,88.8,78.1,0.222,0.347,,,,,,,,,,,,,,
25,2023-06-02,717920,Pop Out,field_out,True,571745,665152,Mitch Haniger,Dean Kremer,1,0,0,603cf4b2-5b5d-464c-bb33-a12ffed50dfd,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.12300000000000001,0.43,1.81,-1.43,-1.4,94.6,91.9,82.8,0.26,0.269,0.25,0.252,93.0,94.0,98.0,104.0,106.0,102.0,0.239,0.08900000000000001,0.02,-2.29,88.8,78.1,0.222,0.347,,,,,,,,,,,,,,
26,2023-06-02,717920,Strikeout,strikeout,True,683002,657277,Gunnar Henderson,Logan Webb,0,0,0,50c4b4eb-3a0c-4ec6-a45e-83ae8a0e3b4a,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-06-02,717920,Groundout,field_out,True,543305,657277,Aaron Hicks,Logan Webb,0,0,0,54a045b6-63db-4cda-b281-5fabd792c579,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-06-02,717920,Groundout,field_out,True,656811,657277,Ryan O'Hearn,Logan Webb,1,0,0,6f9bade6-88b8-4827-a624-15689361dcae,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-06-02,717920,Strikeout,strikeout,True,666165,665152,Blake Sabol,Dean Kremer,0,0,0,b5a2bf10-4226-4ac1-81c4-1e723c7b9a6b,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.12300000000000001,0.43,1.81,-1.43,-1.4,94.6,91.9,82.8,0.26,0.269,0.25,0.252,93.0,94.0,98.0,104.0,106.0,102.0,0.239,0.08900000000000001,0.02,-2.29,88.8,78.1,0.222,0.347,,,,,,,,,,,,,,
30,2023-06-02,717920,Flyout,field_out,True,669477,665152,Casey Schmitt,Dean Kremer,0,0,0,21bf0789-e48e-44f2-b138-b9926f7b3dca,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.12300000000000001,0.43,1.81,-1.43,-1.4,94.6,91.9,82.8,0.26,0.269,0.25,0.252,93.0,94.0,98.0,104.0,106.0,102.0,0.239,0.08900000000000001,0.02,-2.29,88.8,78.1,0.222,0.347,,,,,,,,,,,,,,
31,2023-06-02,717920,Flyout,field_out,True,672275,665152,Patrick Bailey,Dean Kremer,1,0,0,9f9685eb-ba75-4459-8a92-5b503397ebde,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.12300000000000001,0.43,1.81,-1.43,-1.4,94.6,91.9,82.8,0.26,0.269,0.25,0.252,93.0,94.0,98.0,104.0,106.0,102.0,0.239,0.08900000000000001,0.02,-2.29,88.8,78.1,0.222,0.347,,,,,,,,,,,,,,
32,2023-06-02,717920,Groundout,field_out,True,602104,657277,Ramón Urías,Logan Webb,0,0,0,d9cbf9b4-13ca-4734-848f-8acf0aca8b38,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-06-02,717920,Catcher Interference,catcher_interf,False,622761,657277,Jorge Mateo,Logan Webb,0,0,0,00e934c7-7856-4fc3-80fd-fa4f9f1874e2,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-06-02,717920,Strikeout,strikeout,True,624428,657277,Adam Frazier,Logan Webb,0,0,1,56b111df-fec0-43dc-9f02-ab0a794823a6,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-06-02,717920,Walk,walk,False,543063,665152,Brandon Crawford,Dean Kremer,0,0,0,5a8a628f-e6b3-4384-b26c-4b65299cf643,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.12300000000000001,0.43,1.81,-1.43,-1.4,94.6,91.9,82.8,0.26,0.269,0.25,0.252,93.0,94.0,98.0,104.0,106.0,102.0,0.239,0.08900000000000001,0.02,-2.29,88.8,78.1,0.222,0.347,,,,,,,,,,,,,,
36,2023-06-02,717920,Walk,walk,False,689172,665152,Brett Wisely,Dean Kremer,1,0,1,a6f884a7-65ea-4e42-af61-50909f362647,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.12300000000000001,0.43,1.81,-1.43,-1.4,94.6,91.9,82.8,0.26,0.269,0.25,0.252,93.0,94.0,98.0,104.0,106.0,102.0,0.239,0.08900000000000001,0.02,-2.29,88.8,78.1,0.222,0.347,,,,,,,,,,,,,,
