,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CH_ba,SI_ba,SL_ba,CU_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-20,716929,Walk,walk,False,656941,592866,Kyle Schwarber,Trevor Williams,0,0,0,18ea8619-f184-47e7-bf45-d9887575f19b,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,
1,2023-08-20,716929,Strikeout,strikeout,True,607208,592866,Trea Turner,Trevor Williams,0,0,0,3c8d7ec7-5a1a-4cbc-8f09-63fe7adc0bb6,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,
2,2023-08-20,716929,Walk,walk,False,547180,592866,Bryce Harper,Trevor Williams,1,0,1,e92c6719-ac96-4428-a242-cd4f80f2d034,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,
3,2023-08-20,716929,Strikeout,strikeout,True,592206,592866,Nick Castellanos,Trevor Williams,0,0,0,2e998f16-9f44-44e0-83ef-f6015a1ab83e,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,
4,2023-08-20,716929,Groundout,field_out,True,681082,592866,Bryson Stott,Trevor Williams,0,0,0,0581175c-828e-4650-9a60-33e717fcd71f,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,,,,,,,,
5,2023-08-20,716929,Single,single,False,682928,554430,CJ Abrams,Zack Wheeler,1,0,0,114b307e-e0b1-48d0-91c5-b8d8eee1f591,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,0.18,0.435,0.12300000000000001,0.115,0.004,1.69,1.62,0.36,-1.61,-6.22,95.8,95.2,84.4,81.4,0.199,,0.252,,0.264,0.198,96.0,102.0,102.0,0.14400000000000002,-0.63,90.9,0.27,,,,,,,
6,2023-08-20,716929,Single,single,False,657041,554430,Lane Thomas,Zack Wheeler,1,0,1,6235470d-e5b4-4033-90cf-0139a220def0,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,0.18,0.435,0.12300000000000001,0.115,0.004,1.69,1.62,0.36,-1.61,-6.22,95.8,95.2,84.4,81.4,0.199,,0.252,,0.264,0.198,96.0,102.0,102.0,0.14400000000000002,-0.63,90.9,0.27,,,,,,,
7,2023-08-20,716929,Single,single,False,608841,554430,Joey Meneses,Zack Wheeler,0,0,1,bbaf56c8-e2bc-45c0-a16f-852ece91e227,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,0.18,0.435,0.12300000000000001,0.115,0.004,1.69,1.62,0.36,-1.61,-6.22,95.8,95.2,84.4,81.4,0.199,,0.252,,0.264,0.198,96.0,102.0,102.0,0.14400000000000002,-0.63,90.9,0.27,,,,,,,
8,2023-08-20,716929,Double,double,False,660688,554430,Keibert Ruiz,Zack Wheeler,0,0,1,760bd62c-5a17-42c5-a404-b145cd62558c,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,0.18,0.435,0.12300000000000001,0.115,0.004,1.69,1.62,0.36,-1.61,-6.22,95.8,95.2,84.4,81.4,0.199,,0.252,,0.264,0.198,96.0,102.0,102.0,0.14400000000000002,-0.63,90.9,0.27,,,,,,,
9,2023-08-20,716929,Single,single,False,642086,554430,Dominic Smith,Zack Wheeler,0,0,1,ca3d8373-3b74-43a7-8458-8c87234c1558,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,0.18,0.435,0.12300000000000001,0.115,0.004,1.69,1.62,0.36,-1.61,-6.22,95.8,95.2,84.4,81.4,0.199,,0.252,,0.264,0.198,96.0,102.0,102.0,0.14400000000000002,-0.63,90.9,0.27,,,,,,,
