,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,CH_ba,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,FO%,wFC/C,wFO/C,vFC,vFO,FC_ba,FS_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-07-05,717477,Strikeout,strikeout,True,666971,673540,Lourdes Gurriel Jr.,Kodai Senga,0,0,0,ce903c16-7ad6-45ca-ab9f-fb53da15f4c0,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,0.37,0.11599999999999999,0.027000000000000003,,0.17,-0.96,-0.23,,95.7,82.7,72.8,0.244,0.125,,0.219,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,,,,,,,,,,,,,,
11,2023-07-05,717477,Strikeout,strikeout,True,664983,673540,Jake McCarthy,Kodai Senga,0,0,0,679ffe6a-b982-458e-9176-452a6f794471,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,0.37,0.11599999999999999,0.027000000000000003,,0.17,-0.96,-0.23,,95.7,82.7,72.8,0.244,0.125,,0.219,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,,,,,,,,,,,,,,
12,2023-07-05,717477,Groundout,field_out,True,608348,673540,Carson Kelly,Kodai Senga,0,0,0,0efb7769-56e0-4407-bfa1-4e4cc9c55092,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,0.37,0.11599999999999999,0.027000000000000003,,0.17,-0.96,-0.23,,95.7,82.7,72.8,0.244,0.125,,0.219,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,,,,,,,,,,,,,,
13,2023-07-05,717477,Flyout,field_out,True,682626,674072,Francisco Alvarez,Tommy Henry,0,0,0,4586a510-5474-4eee-83e9-3114365c9127,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-07-05,717477,Lineout,field_out,True,683146,674072,Brett Baty,Tommy Henry,0,0,0,6334c799-6064-47d8-a1cd-ea28a4c577b1,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-05,717477,Walk,walk,False,592192,674072,Mark Canha,Tommy Henry,1,0,0,a2703d83-dfa8-413c-8ebc-3827a975a986,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-07-05,717477,Flyout,field_out,True,607043,674072,Brandon Nimmo,Tommy Henry,0,0,0,d192832b-e0bf-49e8-860e-420f01ef9443,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-07-05,717477,Groundout,field_out,True,605113,673540,Nick Ahmed,Kodai Senga,1,0,0,08be2045-1c01-4ca5-a405-649c232f42e3,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,0.37,0.11599999999999999,0.027000000000000003,,0.17,-0.96,-0.23,,95.7,82.7,72.8,0.244,0.125,,0.219,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,,,,,,,,,,,,,,
18,2023-07-05,717477,Groundout,field_out,True,677950,673540,Alek Thomas,Kodai Senga,1,0,0,bb57eae5-fb57-42d9-ad8b-97c2aa3a5a62,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,0.37,0.11599999999999999,0.027000000000000003,,0.17,-0.96,-0.23,,95.7,82.7,72.8,0.244,0.125,,0.219,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,,,,,,,,,,,,,,
19,2023-07-05,717477,Strikeout,strikeout,True,672695,673540,Geraldo Perdomo,Kodai Senga,0,0,0,e130f087-13f5-488a-8fe7-0933aff336f7,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,0.37,0.11599999999999999,0.027000000000000003,,0.17,-0.96,-0.23,,95.7,82.7,72.8,0.244,0.125,,0.219,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,,,,,,,,,,,,,,
20,2023-07-05,717477,Single,single,False,502054,674072,Tommy Pham,Tommy Henry,1,0,0,10d8169f-98ab-44b6-9d9b-5cc73d8f09ae,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-05,717477,Groundout,field_out,True,596019,674072,Francisco Lindor,Tommy Henry,1,0,1,0057cc28-6303-416d-b0fe-10319744ef96,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-05,717477,Pop Out,field_out,True,624413,674072,Pete Alonso,Tommy Henry,1,1,0,180b7a58-daa9-4127-bd7f-df8bd52b6146,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-07-05,717477,Intent Walk,intent_walk,False,516782,674072,Starling Marte,Tommy Henry,0,0,0,07174776-0246-1033-000c-f08cd117d70a,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-07-05,717477,Groundout,field_out,True,643446,674072,Jeff McNeil,Tommy Henry,1,0,1,8925ab67-ae99-4f0e-94a8-dd783a756b45,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-07-05,717477,Strikeout,strikeout,True,446334,673540,Evan Longoria,Kodai Senga,0,0,0,5b0456f4-86f7-419e-a93f-543f48a622e3,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,0.37,0.11599999999999999,0.027000000000000003,,0.17,-0.96,-0.23,,95.7,82.7,72.8,0.244,0.125,,0.219,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,,,,,,,,,,,,,,
26,2023-07-05,717477,Strikeout,strikeout,True,682998,673540,Corbin Carroll,Kodai Senga,0,0,0,b6c893ac-8b93-4a9a-bed5-4b4e5aa9a4dd,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,0.37,0.11599999999999999,0.027000000000000003,,0.17,-0.96,-0.23,,95.7,82.7,72.8,0.244,0.125,,0.219,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,,,,,,,,,,,,,,
27,2023-07-05,717477,Walk,walk,False,572233,673540,Christian Walker,Kodai Senga,0,0,0,3ac5ea96-4ecb-47b2-ab1b-4920cefcd927,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,0.37,0.11599999999999999,0.027000000000000003,,0.17,-0.96,-0.23,,95.7,82.7,72.8,0.244,0.125,,0.219,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,,,,,,,,,,,,,,
28,2023-07-05,717477,Strikeout,strikeout,True,666971,673540,Lourdes Gurriel Jr.,Kodai Senga,0,0,1,fc2a11eb-61cf-46c5-95ed-6ace10300ddf,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,0.37,0.11599999999999999,0.027000000000000003,,0.17,-0.96,-0.23,,95.7,82.7,72.8,0.244,0.125,,0.219,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,,,,,,,,,,,,,,
29,2023-07-05,717477,Pop Out,field_out,True,682626,674072,Francisco Alvarez,Tommy Henry,0,0,0,35efe601-c215-4783-9ffd-1d1051e569a0,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-07-05,717477,Walk,walk,False,683146,674072,Brett Baty,Tommy Henry,0,0,0,9064601f-3e2a-432f-b105-3aa7a798d3a1,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-07-05,717477,Walk,walk,False,592192,674072,Mark Canha,Tommy Henry,1,0,1,da86fbd9-90ef-4c5a-bffd-24af967df574,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-07-05,717477,Pop Out,field_out,True,607043,674072,Brandon Nimmo,Tommy Henry,0,0,0,e9167270-24cc-4e09-a272-556e237fc8eb,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-07-05,717477,Lineout,field_out,True,502054,674072,Tommy Pham,Tommy Henry,0,0,0,f662d0eb-561a-4045-a318-0372a2d016c6,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-07-05,717477,Single,single,False,664983,673540,Jake McCarthy,Kodai Senga,1,0,0,173ef09a-a2eb-4f3d-ae35-18dd034591b4,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,0.37,0.11599999999999999,0.027000000000000003,,0.17,-0.96,-0.23,,95.7,82.7,72.8,0.244,0.125,,0.219,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,,,,,,,,,,,,,,
35,2023-07-05,717477,Strikeout,strikeout,True,608348,673540,Carson Kelly,Kodai Senga,0,0,1,4732816c-2cae-4e6f-a0f4-d6768e267a6f,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,0.37,0.11599999999999999,0.027000000000000003,,0.17,-0.96,-0.23,,95.7,82.7,72.8,0.244,0.125,,0.219,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,,,,,,,,,,,,,,
36,2023-07-05,717477,Strikeout,strikeout,True,605113,673540,Nick Ahmed,Kodai Senga,0,0,0,de9502c8-b150-4ddb-b736-6efb1a4a4f25,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,0.37,0.11599999999999999,0.027000000000000003,,0.17,-0.96,-0.23,,95.7,82.7,72.8,0.244,0.125,,0.219,93.0,95.0,93.0,0.25,0.237,2.52,0.95,90.8,83.2,0.244,0.11,0.333,,,,,,,,,,,,,,,,,,,
