,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FC_ba,CU_ba,SI_ba,FF_ba,SL_ba,FS_ba,CH_ba,vCH (sc),Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vKC,ST_ba
10,2023-07-07,717463,Flyout,field_out,True,658668,650644,Edward Olivares,Aaron Civale,0,0,0,dd113a3d-7a54-4d79-bde7-328449abed07,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
11,2023-07-07,717463,Groundout,field_out,True,669004,650644,MJ Melendez,Aaron Civale,0,0,0,addc3362-c6ce-43a0-b05f-2dc82e7b480b,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
12,2023-07-07,717463,Pop Out,field_out,True,681807,663738,David Fry,Daniel Lynch IV,0,0,0,c8ed29f4-2a47-4c36-b405-ad9532e6c02c,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
13,2023-07-07,717463,Groundout,field_out,True,664702,663738,Myles Straw,Daniel Lynch IV,0,0,0,d94dbe29-8244-4675-921f-7f5ccc5857f0,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
14,2023-07-07,717463,Strikeout,strikeout,True,595956,663738,Cam Gallagher,Daniel Lynch IV,0,0,0,0adf5e51-31bb-46a6-b0f1-ff6f0cf417f7,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
15,2023-07-07,717463,Strikeout,strikeout,True,671221,650644,Drew Waters,Aaron Civale,0,0,0,4d8387a9-188a-4f15-86ff-5fdf279aa633,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
16,2023-07-07,717463,Lineout,field_out,True,664728,650644,Kyle Isbel,Aaron Civale,0,0,0,0a04826f-e6ad-4ee3-80ea-2d37cbdfa2d6,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
17,2023-07-07,717463,Flyout,field_out,True,686681,650644,Michael Massey,Aaron Civale,1,0,0,e48995f4-e316-4b1b-8fed-24741f2b0e0e,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
18,2023-07-07,717463,Groundout,field_out,True,680757,663738,Steven Kwan,Daniel Lynch IV,1,0,0,dee489f2-eb18-4248-9441-9297664d76ef,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
19,2023-07-07,717463,Lineout,field_out,True,642708,663738,Amed Rosario,Daniel Lynch IV,1,0,0,1370256e-7511-4a7b-a76f-5e1fff405eca,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
20,2023-07-07,717463,Groundout,field_out,True,608070,663738,José Ramírez,Daniel Lynch IV,0,0,0,3c2fa08b-79ee-46ac-b469-d855120c1093,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
21,2023-07-07,717463,Strikeout,strikeout,True,672580,650644,Maikel Garcia,Aaron Civale,0,0,0,7b1c8a56-5ae7-4aee-b9bd-cbe63890a8f2,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
22,2023-07-07,717463,Double,double,False,677951,650644,Bobby Witt Jr.,Aaron Civale,1,0,0,d253f18f-5a3a-4c56-8b2a-b50331690e54,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
23,2023-07-07,717463,Strikeout,strikeout,True,521692,650644,Salvador Perez,Aaron Civale,0,0,0,1483e7a7-8c4f-4acd-ba7f-2864f7e975b1,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
24,2023-07-07,717463,Strikeout,strikeout,True,668472,650644,Nick Pratto,Aaron Civale,0,0,0,9f5e0f36-875f-41c8-b39d-311fb4d4645a,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
25,2023-07-07,717463,Single,single,False,647304,663738,Josh Naylor,Daniel Lynch IV,0,0,0,29d97b93-f392-4ac6-a969-8b44f3cbc762,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
26,2023-07-07,717463,Home Run,home_run,False,605137,663738,Josh Bell,Daniel Lynch IV,0,0,1,a11e3279-2548-4e26-911f-346238803d53,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
27,2023-07-07,717463,Bunt Groundout,field_out,True,665926,663738,Andrés Giménez,Daniel Lynch IV,0,0,0,9025253d-7562-4e5d-a6f4-29e55db18011,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
28,2023-07-07,717463,Strikeout,strikeout,True,681807,663738,David Fry,Daniel Lynch IV,0,0,0,06f8bd07-2ffa-4aea-88bb-429a98edb965,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
29,2023-07-07,717463,Double,double,False,664702,663738,Myles Straw,Daniel Lynch IV,0,0,0,321efcae-3589-46c0-8344-0ef78bfbf1d4,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
30,2023-07-07,717463,Pop Out,field_out,True,595956,663738,Cam Gallagher,Daniel Lynch IV,1,0,0,c0c551c2-b865-4c22-a471-07305a74978e,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
31,2023-07-07,717463,Lineout,field_out,True,658668,650644,Edward Olivares,Aaron Civale,1,0,0,d0889b90-76cc-48fc-967c-2e69d43d4a0e,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
32,2023-07-07,717463,Double,double,False,669004,650644,MJ Melendez,Aaron Civale,0,0,0,b2adb432-cef4-46bf-ad6d-47a5694bde7c,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
33,2023-07-07,717463,Strikeout,strikeout,True,671221,650644,Drew Waters,Aaron Civale,0,0,1,45563549-cd7a-4684-9f0a-a91136dfbaac,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
34,2023-07-07,717463,Flyout,field_out,True,664728,650644,Kyle Isbel,Aaron Civale,1,0,0,1f8fadab-9627-4830-964e-f8997e0d2e94,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
35,2023-07-07,717463,Groundout,field_out,True,680757,663738,Steven Kwan,Daniel Lynch IV,0,0,0,db947f0d-7e37-4f67-8d79-a8779fa791ef,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
36,2023-07-07,717463,Flyout,field_out,True,642708,663738,Amed Rosario,Daniel Lynch IV,0,0,0,af8adad2-8978-4e44-87c4-73f9bb8e0c5d,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
37,2023-07-07,717463,Single,single,False,608070,663738,José Ramírez,Daniel Lynch IV,1,0,0,a4de674f-e8aa-4038-a2c8-c41c1d9ea6fa,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
38,2023-07-07,717463,Pop Out,field_out,True,647304,663738,Josh Naylor,Daniel Lynch IV,0,0,0,b181b155-b4b1-4bed-9f25-90195d1b9bfc,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
39,2023-07-07,717463,Lineout,field_out,True,686681,650644,Michael Massey,Aaron Civale,0,0,0,468707a2-a917-4cd2-8bd1-86ac35e213ee,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
40,2023-07-07,717463,Groundout,field_out,True,672580,650644,Maikel Garcia,Aaron Civale,0,0,0,df80bef9-f55a-4aeb-ad67-a9a307487bdd,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
41,2023-07-07,717463,Flyout,field_out,True,677951,650644,Bobby Witt Jr.,Aaron Civale,1,0,0,8a0ff8d3-e70e-4e28-b90e-463bf483d301,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
42,2023-07-07,717463,Groundout,field_out,True,605137,663738,Josh Bell,Daniel Lynch IV,0,0,0,4b5f9ca9-1ad2-4f15-9eb8-022dbb45cf77,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
43,2023-07-07,717463,Flyout,field_out,True,665926,663738,Andrés Giménez,Daniel Lynch IV,0,0,0,917bbd62-7cc7-4ada-871c-1b79ef706121,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
44,2023-07-07,717463,Strikeout,strikeout,True,681807,663738,David Fry,Daniel Lynch IV,0,0,0,63df54f3-2b93-4cec-a1b7-06f6a0dcc32d,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.75,0.293,0.238,,0.125,,,,,,,,,,
45,2023-07-07,717463,Strikeout,strikeout,True,521692,650644,Salvador Perez,Aaron Civale,0,0,0,c5824e73-1d23-4da4-b4ae-c026b115d716,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,
