,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FF_ba,SL_ba,FS_ba,CU_ba,SI_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCU,FC_ba,CH_ba
10,2023-09-17,716537,Triple,triple,False,642708,669302,Amed Rosario,Logan Gilbert,0,0,0,f4d25fee-7137-46ae-9698-ad2001771811,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
11,2023-09-17,716537,Single,single,False,543939,669302,Kolten Wong,Logan Gilbert,1,0,1,19f782bd-e638-4e08-bb69-188f3bb0bae2,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
12,2023-09-17,716537,Home Run,home_run,False,605131,669302,Austin Barnes,Logan Gilbert,0,0,1,e446e5e5-5d99-4814-9053-7d1c25e98145,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
13,2023-09-17,716537,Flyout,field_out,True,621035,669302,Chris Taylor,Logan Gilbert,0,0,0,a2c378ef-dd0e-480e-91f2-18f37ce46c86,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
14,2023-09-17,716537,Pop Out,field_out,True,518792,669302,Jason Heyward,Logan Gilbert,0,0,0,21d2b675-d0f6-4d3c-9084-0ab98255884e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
15,2023-09-17,716537,Lineout,field_out,True,672284,642232,Jarred Kelenic,Ryan Yarbrough,1,0,0,88ceb917-e00f-4cf6-85ff-d8d857310efe,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,76.0,108.0,89.0,,,,,,,,,,0.002,0.308,,,,0.59,,1.21,,,87.0,,88.2,,,0.283,,,0.208,,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,77.0,106.0,93.0,0.248,0.26,0.182,1.48,-0.24,-2.4,84.2,71.9,0.289,0.329
16,2023-09-17,716537,Walk,walk,False,553993,642232,Eugenio Suárez,Ryan Yarbrough,1,0,0,faabed35-dc4d-4a11-be0b-c6123049ea50,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,76.0,108.0,89.0,,,,,,,,,,0.002,0.308,,,,0.59,,1.21,,,87.0,,88.2,,,0.283,,,0.208,,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,77.0,106.0,93.0,0.248,0.26,0.182,1.48,-0.24,-2.4,84.2,71.9,0.289,0.329
17,2023-09-17,716537,Single,single,False,645801,642232,Mike Ford,Ryan Yarbrough,0,0,1,980b242d-9007-4419-a24a-8c56cebe257d,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,76.0,108.0,89.0,,,,,,,,,,0.002,0.308,,,,0.59,,1.21,,,87.0,,88.2,,,0.283,,,0.208,,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,77.0,106.0,93.0,0.248,0.26,0.182,1.48,-0.24,-2.4,84.2,71.9,0.289,0.329
18,2023-09-17,716537,Single,single,False,664034,642232,Ty France,Ryan Yarbrough,1,0,1,61073e30-a1d7-48e8-b5ba-9608897c1391,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,76.0,108.0,89.0,,,,,,,,,,0.002,0.308,,,,0.59,,1.21,,,87.0,,88.2,,,0.283,,,0.208,,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,77.0,106.0,93.0,0.248,0.26,0.182,1.48,-0.24,-2.4,84.2,71.9,0.289,0.329
19,2023-09-17,716537,Strikeout,strikeout,True,668942,642232,Josh Rojas,Ryan Yarbrough,0,0,0,1fc0347c-8b1f-4600-b991-58ea9ffb44b2,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,76.0,108.0,89.0,,,,,,,,,,0.002,0.308,,,,0.59,,1.21,,,87.0,,88.2,,,0.283,,,0.208,,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,77.0,106.0,93.0,0.248,0.26,0.182,1.48,-0.24,-2.4,84.2,71.9,0.289,0.329
20,2023-09-17,716537,Single,single,False,641487,642232,J.P. Crawford,Ryan Yarbrough,1,0,1,a1150206-96d0-4d13-93fb-9667f5cd947c,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,76.0,108.0,89.0,,,,,,,,,,0.002,0.308,,,,0.59,,1.21,,,87.0,,88.2,,,0.283,,,0.208,,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,77.0,106.0,93.0,0.248,0.26,0.182,1.48,-0.24,-2.4,84.2,71.9,0.289,0.329
21,2023-09-17,716537,Groundout,field_out,True,677594,642232,Julio Rodríguez,Ryan Yarbrough,1,0,0,9d86d29f-3afa-45ba-95ec-1224465911d8,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,76.0,108.0,89.0,,,,,,,,,,0.002,0.308,,,,0.59,,1.21,,,87.0,,88.2,,,0.283,,,0.208,,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,77.0,106.0,93.0,0.248,0.26,0.182,1.48,-0.24,-2.4,84.2,71.9,0.289,0.329
22,2023-09-17,716537,Single,single,False,502110,669302,J.D. Martinez,Logan Gilbert,1,0,0,c4496e95-18ce-48bf-88b1-d5515f7054b9,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
23,2023-09-17,716537,Lineout,field_out,True,444482,669302,David Peralta,Logan Gilbert,0,0,0,69e8660a-ec6e-4ee7-80ce-5c3d6eaccc91,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
24,2023-09-17,716537,Pop Out,field_out,True,571771,669302,Enrique Hernández,Logan Gilbert,0,0,0,12301c7e-0e56-4c67-af76-8ce0082c0e74,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
25,2023-09-17,716537,Groundout,field_out,True,681546,669302,James Outman,Logan Gilbert,1,1,0,aba65274-43cb-45cf-a55d-3c4bd7beb228,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
26,2023-09-17,716537,Single,single,False,663728,642232,Cal Raleigh,Ryan Yarbrough,0,0,0,365b8580-e1b3-4a6a-b377-459b669ad6f1,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,76.0,108.0,89.0,,,,,,,,,,0.002,0.308,,,,0.59,,1.21,,,87.0,,88.2,,,0.283,,,0.208,,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,77.0,106.0,93.0,0.248,0.26,0.182,1.48,-0.24,-2.4,84.2,71.9,0.289,0.329
27,2023-09-17,716537,Flyout,field_out,True,606192,642232,Teoscar Hernández,Ryan Yarbrough,1,0,0,fa665aa6-afc8-4499-8d1c-ed32278fba28,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,76.0,108.0,89.0,,,,,,,,,,0.002,0.308,,,,0.59,,1.21,,,87.0,,88.2,,,0.283,,,0.208,,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,77.0,106.0,93.0,0.248,0.26,0.182,1.48,-0.24,-2.4,84.2,71.9,0.289,0.329
28,2023-09-17,716537,Forceout,force_out,True,672284,642232,Jarred Kelenic,Ryan Yarbrough,0,0,1,ac2cb04d-851c-4da2-ba28-414d45e0ffd1,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,76.0,108.0,89.0,,,,,,,,,,0.002,0.308,,,,0.59,,1.21,,,87.0,,88.2,,,0.283,,,0.208,,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,77.0,106.0,93.0,0.248,0.26,0.182,1.48,-0.24,-2.4,84.2,71.9,0.289,0.329
29,2023-09-17,716537,Groundout,field_out,True,553993,642232,Eugenio Suárez,Ryan Yarbrough,0,0,0,ef0ff8e8-c1af-4faf-b5f2-9ae51ff140ca,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,76.0,108.0,89.0,,,,,,,,,,0.002,0.308,,,,0.59,,1.21,,,87.0,,88.2,,,0.283,,,0.208,,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,77.0,106.0,93.0,0.248,0.26,0.182,1.48,-0.24,-2.4,84.2,71.9,0.289,0.329
30,2023-09-17,716537,Double,double,False,642708,669302,Amed Rosario,Logan Gilbert,0,0,0,403b0704-9509-4f40-9fbc-bf00cb80c682,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
31,2023-09-17,716537,Groundout,field_out,True,543939,669302,Kolten Wong,Logan Gilbert,0,0,1,fcb8877b-03ac-4c84-a74f-85967b000389,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
32,2023-09-17,716537,Walk,walk,False,605131,669302,Austin Barnes,Logan Gilbert,0,0,0,45b48c16-0150-4df4-9b79-d05e839042b4,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
33,2023-09-17,716537,Strikeout,strikeout,True,621035,669302,Chris Taylor,Logan Gilbert,0,0,0,b9dcbea2-7fa5-4572-90ef-efc514bf8820,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
34,2023-09-17,716537,Single,single,False,518792,669302,Jason Heyward,Logan Gilbert,0,0,1,d181b29a-6ef5-41d4-bc6a-cf03bbacb62e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
35,2023-09-17,716537,Strikeout,strikeout,True,502110,669302,J.D. Martinez,Logan Gilbert,0,0,1,4c7b9385-f941-4e64-9181-260c7d2cd994,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
36,2023-09-17,716537,Single,single,False,645801,642232,Mike Ford,Ryan Yarbrough,0,0,0,97485989-1103-472a-a935-3c5cc727e92c,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,,,,76.0,108.0,89.0,,,,,,,,,,0.002,0.308,,,,0.59,,1.21,,,87.0,,88.2,,,0.283,,,0.208,,,78.5,61.0,105.0,94.0,102.0,98.0,108.0,77.0,106.0,93.0,0.248,0.26,0.182,1.48,-0.24,-2.4,84.2,71.9,0.289,0.329
