,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vFS,vSI,vSL,FS_ba,FF_ba,FC_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,SI_ba,CU_ba,Stf+ CH,Loc+ CH,Pit+ CH,CH_ba
10,2023-09-19,716522,Single,single,False,670242,571656,Matt Wallner,Buck Farmer,1,0,1,091a40fb-d047-415e-ad4d-7964858ab433,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,4.2,4.07,75.0,99.0,97.0,98.0,0.713,8.4,3.48,6.96,1.32,0.69,0.248,0.413,0.218,0.306,0.39299999999999996,87.8,79.0,99.0,91.0,,,,120.0,103.0,113.0,,,,,,,,0.43,,,0.33899999999999997,0.231,-0.17,,,,1.95,-0.83,93.9,,,,83.1,,0.242,,0.158,,,,,,,,,,98.0,95.0,91.0,0.222
11,2023-09-19,716522,Flyout,field_out,True,571657,571656,Kyle Farmer,Buck Farmer,0,0,0,2417e49c-9be2-41c0-b274-6ad6ec16c65f,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,4.2,4.07,75.0,99.0,97.0,98.0,0.713,8.4,3.48,6.96,1.32,0.69,0.248,0.413,0.218,0.306,0.39299999999999996,87.8,79.0,99.0,91.0,,,,120.0,103.0,113.0,,,,,,,,0.43,,,0.33899999999999997,0.231,-0.17,,,,1.95,-0.83,93.9,,,,83.1,,0.242,,0.158,,,,,,,,,,98.0,95.0,91.0,0.222
12,2023-09-19,716522,Flyout,field_out,True,641584,628317,Jake Fraley,Kenta Maeda,0,0,0,f877e9ad-650e-4c49-8942-5a2761ee518b,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,,,,138.0,107.0,112.0,0.064,0.27399999999999997,,0.319,0.306,,0.35,,1.6,-0.88,-0.07,,91.0,,84.1,90.3,81.6,0.182,0.275,,0.247,94.0,96.0,95.0,0.036000000000000004,-2.4,76.4,0.206,0.385,0.333,,,,
13,2023-09-19,716522,Strikeout,strikeout,True,663886,628317,Tyler Stephenson,Kenta Maeda,0,0,0,0233f8c6-1cc9-4b98-9aa9-cca494f2a53e,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,,,,138.0,107.0,112.0,0.064,0.27399999999999997,,0.319,0.306,,0.35,,1.6,-0.88,-0.07,,91.0,,84.1,90.3,81.6,0.182,0.275,,0.247,94.0,96.0,95.0,0.036000000000000004,-2.4,76.4,0.206,0.385,0.333,,,,
14,2023-09-19,716522,Groundout,field_out,True,458015,628317,Joey Votto,Kenta Maeda,1,0,0,3dbacc2c-31cb-43e5-bc69-b4ffdd5c02e7,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,,,,138.0,107.0,112.0,0.064,0.27399999999999997,,0.319,0.306,,0.35,,1.6,-0.88,-0.07,,91.0,,84.1,90.3,81.6,0.182,0.275,,0.247,94.0,96.0,95.0,0.036000000000000004,-2.4,76.4,0.206,0.385,0.333,,,,
15,2023-09-19,716522,Walk,walk,False,666397,650960,Edouard Julien,Daniel Duarte,0,0,0,603fdd5f-7166-41f0-8c02-08455bb2361c,650960.0,danielduarte,Duarte,Right,Daniel Duarte,3.69,3.55,31.2,98.0,105.0,99.0,0.784,6.54,5.68,6.82,1.42,1.31,0.326,0.37,0.228,0.228,0.43,90.0,89.0,99.0,94.0,92.0,94.0,90.0,156.0,105.0,123.0,111.0,98.0,101.0,,,,0.285,0.267,0.198,,0.182,0.068,-1.91,2.15,,1.77,-0.26,-0.76,95.6,91.4,,94.2,83.5,,0.286,0.056,0.278,,,,,,,,0.195,,95.0,109.0,100.0,0.222
16,2023-09-19,716522,Forceout,force_out,True,593871,650960,Jorge Polanco,Daniel Duarte,0,0,1,6fc601fe-40c2-4609-b2ed-2e0d4f1fb085,650960.0,danielduarte,Duarte,Right,Daniel Duarte,3.69,3.55,31.2,98.0,105.0,99.0,0.784,6.54,5.68,6.82,1.42,1.31,0.326,0.37,0.228,0.228,0.43,90.0,89.0,99.0,94.0,92.0,94.0,90.0,156.0,105.0,123.0,111.0,98.0,101.0,,,,0.285,0.267,0.198,,0.182,0.068,-1.91,2.15,,1.77,-0.26,-0.76,95.6,91.4,,94.2,83.5,,0.286,0.056,0.278,,,,,,,,0.195,,95.0,109.0,100.0,0.222
17,2023-09-19,716522,Single,single,False,668904,650960,Royce Lewis,Daniel Duarte,1,0,1,1e6c22da-f3d9-45e9-99fc-8e1b6dc80f9d,650960.0,danielduarte,Duarte,Right,Daniel Duarte,3.69,3.55,31.2,98.0,105.0,99.0,0.784,6.54,5.68,6.82,1.42,1.31,0.326,0.37,0.228,0.228,0.43,90.0,89.0,99.0,94.0,92.0,94.0,90.0,156.0,105.0,123.0,111.0,98.0,101.0,,,,0.285,0.267,0.198,,0.182,0.068,-1.91,2.15,,1.77,-0.26,-0.76,95.6,91.4,,94.2,83.5,,0.286,0.056,0.278,,,,,,,,0.195,,95.0,109.0,100.0,0.222
18,2023-09-19,716522,Flyout,field_out,True,596146,650960,Max Kepler,Daniel Duarte,0,0,0,b6be62e2-fdce-432c-b4f1-539fac8d637e,650960.0,danielduarte,Duarte,Right,Daniel Duarte,3.69,3.55,31.2,98.0,105.0,99.0,0.784,6.54,5.68,6.82,1.42,1.31,0.326,0.37,0.228,0.228,0.43,90.0,89.0,99.0,94.0,92.0,94.0,90.0,156.0,105.0,123.0,111.0,98.0,101.0,,,,0.285,0.267,0.198,,0.182,0.068,-1.91,2.15,,1.77,-0.26,-0.76,95.6,91.4,,94.2,83.5,,0.286,0.056,0.278,,,,,,,,0.195,,95.0,109.0,100.0,0.222
19,2023-09-19,716522,Lineout,field_out,True,650489,650960,Willi Castro,Daniel Duarte,1,1,0,28b63070-98e8-454a-9c13-56563d44876b,650960.0,danielduarte,Duarte,Right,Daniel Duarte,3.69,3.55,31.2,98.0,105.0,99.0,0.784,6.54,5.68,6.82,1.42,1.31,0.326,0.37,0.228,0.228,0.43,90.0,89.0,99.0,94.0,92.0,94.0,90.0,156.0,105.0,123.0,111.0,98.0,101.0,,,,0.285,0.267,0.198,,0.182,0.068,-1.91,2.15,,1.77,-0.26,-0.76,95.6,91.4,,94.2,83.5,,0.286,0.056,0.278,,,,,,,,0.195,,95.0,109.0,100.0,0.222
20,2023-09-19,716522,Flyout,field_out,True,687952,628317,Christian Encarnacion-Strand,Kenta Maeda,0,0,0,e423de0c-6502-42fd-a8c9-1b0706cc0274,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,,,,138.0,107.0,112.0,0.064,0.27399999999999997,,0.319,0.306,,0.35,,1.6,-0.88,-0.07,,91.0,,84.1,90.3,81.6,0.182,0.275,,0.247,94.0,96.0,95.0,0.036000000000000004,-2.4,76.4,0.206,0.385,0.333,,,,
21,2023-09-19,716522,Strikeout,strikeout,True,682829,628317,Elly De La Cruz,Kenta Maeda,0,0,0,6d2b0aa5-19d2-46da-9336-a492bcc2aca9,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,,,,138.0,107.0,112.0,0.064,0.27399999999999997,,0.319,0.306,,0.35,,1.6,-0.88,-0.07,,91.0,,84.1,90.3,81.6,0.182,0.275,,0.247,94.0,96.0,95.0,0.036000000000000004,-2.4,76.4,0.206,0.385,0.333,,,,
22,2023-09-19,716522,Strikeout,strikeout,True,666181,628317,Will Benson,Kenta Maeda,0,0,0,f3f4d75d-2010-4acb-91c7-7ca2a9553268,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,,,,138.0,107.0,112.0,0.064,0.27399999999999997,,0.319,0.306,,0.35,,1.6,-0.88,-0.07,,91.0,,84.1,90.3,81.6,0.182,0.275,,0.247,94.0,96.0,95.0,0.036000000000000004,-2.4,76.4,0.206,0.385,0.333,,,,
23,2023-09-19,716522,Groundout,field_out,True,666135,622065,Alex Kirilloff,Alex Young,0,0,0,0c63f353-0e78-4a30-9005-91738b6b960b,622065.0,alexyoung,"Young, Al",Left,Alex Young,3.86,4.07,53.2,101.0,83.0,96.0,0.7040000000000001,8.39,3.35,8.89,1.68,1.44,0.212,0.485,0.17600000000000002,0.358,0.40700000000000003,85.7,69.0,95.0,84.0,70.0,100.0,88.0,,,,,,,,,,0.364,0.032,,,,0.359,-4.44,,,-0.61,,0.28,91.4,,,90.5,,,0.167,,,101.0,94.0,97.0,0.245,-0.08,81.5,,0.308,0.263,86.0,108.0,105.0,0.196
24,2023-09-19,716522,Home Run,home_run,False,680777,622065,Ryan Jeffers,Alex Young,0,0,0,3ad6e190-f18e-4784-9ba1-0f82e72109db,622065.0,alexyoung,"Young, Al",Left,Alex Young,3.86,4.07,53.2,101.0,83.0,96.0,0.7040000000000001,8.39,3.35,8.89,1.68,1.44,0.212,0.485,0.17600000000000002,0.358,0.40700000000000003,85.7,69.0,95.0,84.0,70.0,100.0,88.0,,,,,,,,,,0.364,0.032,,,,0.359,-4.44,,,-0.61,,0.28,91.4,,,90.5,,,0.167,,,101.0,94.0,97.0,0.245,-0.08,81.5,,0.308,0.263,86.0,108.0,105.0,0.196
25,2023-09-19,716522,Walk,walk,False,670242,622065,Matt Wallner,Alex Young,1,0,0,d404c546-232e-422f-bce6-a73def5c1059,622065.0,alexyoung,"Young, Al",Left,Alex Young,3.86,4.07,53.2,101.0,83.0,96.0,0.7040000000000001,8.39,3.35,8.89,1.68,1.44,0.212,0.485,0.17600000000000002,0.358,0.40700000000000003,85.7,69.0,95.0,84.0,70.0,100.0,88.0,,,,,,,,,,0.364,0.032,,,,0.359,-4.44,,,-0.61,,0.28,91.4,,,90.5,,,0.167,,,101.0,94.0,97.0,0.245,-0.08,81.5,,0.308,0.263,86.0,108.0,105.0,0.196
26,2023-09-19,716522,Strikeout,strikeout,True,571657,594902,Kyle Farmer,Ben Lively,0,0,0,aded427b-fd0a-416c-b1d7-f31e97095353,594902.0,benlively,Lively,Right,Ben Lively,5.38,5.03,88.2,101.0,79.0,95.0,0.8140000000000001,8.02,2.54,9.74,2.03,1.02,0.301,0.38,0.163,0.312,0.449,84.4,80.0,99.0,90.0,83.0,108.0,98.0,71.0,102.0,102.0,98.0,92.0,82.0,,,,0.21899999999999997,0.321,0.049,,0.243,0.102,-2.09,0.62,,0.24,1.68,-1.4,90.6,88.1,,91.5,80.1,,0.362,0.267,,101.0,105.0,103.0,0.066,-4.42,76.3,0.158,0.257,0.273,59.0,94.0,89.0,0.265
27,2023-09-19,716522,Strikeout,strikeout,True,666397,594902,Edouard Julien,Ben Lively,0,0,0,b0b40bc5-15b4-498a-8349-edfb5d21b02c,594902.0,benlively,Lively,Right,Ben Lively,5.38,5.03,88.2,101.0,79.0,95.0,0.8140000000000001,8.02,2.54,9.74,2.03,1.02,0.301,0.38,0.163,0.312,0.449,84.4,80.0,99.0,90.0,83.0,108.0,98.0,71.0,102.0,102.0,98.0,92.0,82.0,,,,0.21899999999999997,0.321,0.049,,0.243,0.102,-2.09,0.62,,0.24,1.68,-1.4,90.6,88.1,,91.5,80.1,,0.362,0.267,,101.0,105.0,103.0,0.066,-4.42,76.3,0.158,0.257,0.273,59.0,94.0,89.0,0.265
28,2023-09-19,716522,Flyout,field_out,True,663697,628317,Jonathan India,Kenta Maeda,1,1,0,6a64e345-a20e-4753-b0e9-8b74c3ed1bf3,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,,,,138.0,107.0,112.0,0.064,0.27399999999999997,,0.319,0.306,,0.35,,1.6,-0.88,-0.07,,91.0,,84.1,90.3,81.6,0.182,0.275,,0.247,94.0,96.0,95.0,0.036000000000000004,-2.4,76.4,0.206,0.385,0.333,,,,
29,2023-09-19,716522,Strikeout,strikeout,True,670770,628317,TJ Friedl,Kenta Maeda,0,0,0,f68f78f5-cb48-4b4a-a3fe-3c08c7871de2,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,,,,138.0,107.0,112.0,0.064,0.27399999999999997,,0.319,0.306,,0.35,,1.6,-0.88,-0.07,,91.0,,84.1,90.3,81.6,0.182,0.275,,0.247,94.0,96.0,95.0,0.036000000000000004,-2.4,76.4,0.206,0.385,0.333,,,,
30,2023-09-19,716522,Double,double,False,668715,628317,Spencer Steer,Kenta Maeda,1,0,0,4e89a5da-91b5-4508-9ed7-414de334f283,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,,,,138.0,107.0,112.0,0.064,0.27399999999999997,,0.319,0.306,,0.35,,1.6,-0.88,-0.07,,91.0,,84.1,90.3,81.6,0.182,0.275,,0.247,94.0,96.0,95.0,0.036000000000000004,-2.4,76.4,0.206,0.385,0.333,,,,
31,2023-09-19,716522,Walk,walk,False,641584,628317,Jake Fraley,Kenta Maeda,1,0,0,22af1d05-cf48-4630-bb76-3b7f3904042a,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,,,,138.0,107.0,112.0,0.064,0.27399999999999997,,0.319,0.306,,0.35,,1.6,-0.88,-0.07,,91.0,,84.1,90.3,81.6,0.182,0.275,,0.247,94.0,96.0,95.0,0.036000000000000004,-2.4,76.4,0.206,0.385,0.333,,,,
32,2023-09-19,716522,Lineout,field_out,True,663886,628317,Tyler Stephenson,Kenta Maeda,1,0,1,89904d5a-13e0-4c64-a006-f77dcf40dfd3,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,,,,138.0,107.0,112.0,0.064,0.27399999999999997,,0.319,0.306,,0.35,,1.6,-0.88,-0.07,,91.0,,84.1,90.3,81.6,0.182,0.275,,0.247,94.0,96.0,95.0,0.036000000000000004,-2.4,76.4,0.206,0.385,0.333,,,,
33,2023-09-19,716522,Groundout,field_out,True,593871,594902,Jorge Polanco,Ben Lively,1,0,0,45400713-b20a-41db-be2c-3c9b74e3c266,594902.0,benlively,Lively,Right,Ben Lively,5.38,5.03,88.2,101.0,79.0,95.0,0.8140000000000001,8.02,2.54,9.74,2.03,1.02,0.301,0.38,0.163,0.312,0.449,84.4,80.0,99.0,90.0,83.0,108.0,98.0,71.0,102.0,102.0,98.0,92.0,82.0,,,,0.21899999999999997,0.321,0.049,,0.243,0.102,-2.09,0.62,,0.24,1.68,-1.4,90.6,88.1,,91.5,80.1,,0.362,0.267,,101.0,105.0,103.0,0.066,-4.42,76.3,0.158,0.257,0.273,59.0,94.0,89.0,0.265
34,2023-09-19,716522,Walk,walk,False,668904,594902,Royce Lewis,Ben Lively,0,0,0,842997b3-6721-45fc-9926-dd31f2ff3e15,594902.0,benlively,Lively,Right,Ben Lively,5.38,5.03,88.2,101.0,79.0,95.0,0.8140000000000001,8.02,2.54,9.74,2.03,1.02,0.301,0.38,0.163,0.312,0.449,84.4,80.0,99.0,90.0,83.0,108.0,98.0,71.0,102.0,102.0,98.0,92.0,82.0,,,,0.21899999999999997,0.321,0.049,,0.243,0.102,-2.09,0.62,,0.24,1.68,-1.4,90.6,88.1,,91.5,80.1,,0.362,0.267,,101.0,105.0,103.0,0.066,-4.42,76.3,0.158,0.257,0.273,59.0,94.0,89.0,0.265
35,2023-09-19,716522,Flyout,field_out,True,596146,594902,Max Kepler,Ben Lively,0,0,0,fd6ae24e-c571-4369-9e65-5259890a5105,594902.0,benlively,Lively,Right,Ben Lively,5.38,5.03,88.2,101.0,79.0,95.0,0.8140000000000001,8.02,2.54,9.74,2.03,1.02,0.301,0.38,0.163,0.312,0.449,84.4,80.0,99.0,90.0,83.0,108.0,98.0,71.0,102.0,102.0,98.0,92.0,82.0,,,,0.21899999999999997,0.321,0.049,,0.243,0.102,-2.09,0.62,,0.24,1.68,-1.4,90.6,88.1,,91.5,80.1,,0.362,0.267,,101.0,105.0,103.0,0.066,-4.42,76.3,0.158,0.257,0.273,59.0,94.0,89.0,0.265
36,2023-09-19,716522,Single,single,False,650489,594902,Willi Castro,Ben Lively,1,0,1,988893df-5b6c-440d-8854-662dc1b0a5ae,594902.0,benlively,Lively,Right,Ben Lively,5.38,5.03,88.2,101.0,79.0,95.0,0.8140000000000001,8.02,2.54,9.74,2.03,1.02,0.301,0.38,0.163,0.312,0.449,84.4,80.0,99.0,90.0,83.0,108.0,98.0,71.0,102.0,102.0,98.0,92.0,82.0,,,,0.21899999999999997,0.321,0.049,,0.243,0.102,-2.09,0.62,,0.24,1.68,-1.4,90.6,88.1,,91.5,80.1,,0.362,0.267,,101.0,105.0,103.0,0.066,-4.42,76.3,0.158,0.257,0.273,59.0,94.0,89.0,0.265
