,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,vFA,vFC,vFS,vSI,vSL,SL_ba,SI_ba,FC_ba,FF_ba,FS_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,CH_ba,CU_ba
0,2023-08-27,716831,Single,single,False,605141,656557,Mookie Betts,Tanner Houck,0,0,0,596ac865-149a-45e4-a458-12a9086adb5b,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
1,2023-08-27,716831,Double,double,False,518692,656557,Freddie Freeman,Tanner Houck,0,0,1,f470e25c-e5a0-4a87-b1f2-4df5d4dc0fbd,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
2,2023-08-27,716831,Strikeout,strikeout,True,444482,656557,David Peralta,Tanner Houck,0,0,0,4c808429-6fdb-4b9c-ac36-be43190d1a05,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
3,2023-08-27,716831,Walk,walk,False,571970,656557,Max Muncy,Tanner Houck,0,0,0,2468055f-acb3-4a09-b59a-7fd8ff085a29,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
4,2023-08-27,716831,Strikeout,strikeout,True,518792,656557,Jason Heyward,Tanner Houck,0,0,0,8b08bc54-d452-4904-bc66-1ab948d496ca,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
5,2023-08-27,716831,Forceout,force_out,True,681546,656557,James Outman,Tanner Houck,1,0,1,f2dd6291-07df-44a2-9e6c-9d57e36e725b,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
6,2023-08-27,716831,Groundout,field_out,True,657077,657571,Alex Verdugo,Caleb Ferguson,0,0,0,08b78044-d65e-4b83-92a0-b88df89b54a0,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.29600000000000004,0.361,0.166,0.32,0.451,108.0,102.0,101.0,,,,120.0,87.0,98.0,107.0,101.0,99.0,,,,,0.665,0.307,,0.027999999999999997,0.19,-0.37,,,0.92,95.8,86.6,,,80.0,,,0.253,0.277,,0.25,,,,,,,,,,,,,,
7,2023-08-27,716831,Walk,walk,False,457759,657571,Justin Turner,Caleb Ferguson,0,0,0,33da9f75-c19d-4fdc-91f9-3d0b71b4a61d,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.29600000000000004,0.361,0.166,0.32,0.451,108.0,102.0,101.0,,,,120.0,87.0,98.0,107.0,101.0,99.0,,,,,0.665,0.307,,0.027999999999999997,0.19,-0.37,,,0.92,95.8,86.6,,,80.0,,,0.253,0.277,,0.25,,,,,,,,,,,,,,
8,2023-08-27,716831,Pop Out,field_out,True,594807,657571,Adam Duvall,Caleb Ferguson,0,0,0,8551afe3-ac88-4bf0-bec2-4982d0f7c604,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.29600000000000004,0.361,0.166,0.32,0.451,108.0,102.0,101.0,,,,120.0,87.0,98.0,107.0,101.0,99.0,,,,,0.665,0.307,,0.027999999999999997,0.19,-0.37,,,0.92,95.8,86.6,,,80.0,,,0.253,0.277,,0.25,,,,,,,,,,,,,,
9,2023-08-27,716831,Double,double,False,671213,657571,Triston Casas,Caleb Ferguson,0,0,1,563425ae-2995-42d2-86c5-b2e9bcc3dea4,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,3.43,3.85,60.1,101.0,108.0,100.0,0.767,10.44,3.43,9.55,0.6,1.84,0.29600000000000004,0.361,0.166,0.32,0.451,108.0,102.0,101.0,,,,120.0,87.0,98.0,107.0,101.0,99.0,,,,,0.665,0.307,,0.027999999999999997,0.19,-0.37,,,0.92,95.8,86.6,,,80.0,,,0.253,0.277,,0.25,,,,,,,,,,,,,,
