,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,FC_ba,SI_ba,FS%,wFS/C,vFS,FS_ba
0,2023-06-07,717854,Strikeout,strikeout,True,680977,592351,Brendan Donovan,Jon Gray,0,0,0,8c621b7e-83bb-482e-8dac-c25273589cd3,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-07,717854,Pop Out,field_out,True,502671,592351,Paul Goldschmidt,Jon Gray,1,0,0,246153c5-282d-4bcd-a878-943965874d8b,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-07,717854,Strikeout,strikeout,True,669357,592351,Nolan Gorman,Jon Gray,0,0,0,082a37bb-629f-4ab1-b0f6-3b9326a4efa7,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-07,717854,Strikeout,strikeout,True,543760,656427,Marcus Semien,Jack Flaherty,0,0,0,e5c1aa94-ee29-46a1-823e-e3aeece55b30,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,98.0,101.0,102.0,0.41700000000000004,0.24600000000000002,,0.033,-0.44,-1.15,,0.86,93.1,84.2,,0.29,0.339,0.154,,0.204,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.19399999999999998,-1.05,-2.28,0.23,88.7,90.1,76.2,0.318,0.333,,,,
4,2023-06-07,717854,Walk,walk,False,608369,656427,Corey Seager,Jack Flaherty,0,0,0,68d1e73c-ac9f-4d47-8206-7a263067e94e,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,98.0,101.0,102.0,0.41700000000000004,0.24600000000000002,,0.033,-0.44,-1.15,,0.86,93.1,84.2,,0.29,0.339,0.154,,0.204,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.19399999999999998,-1.05,-2.28,0.23,88.7,90.1,76.2,0.318,0.333,,,,
5,2023-06-07,717854,Walk,walk,False,663993,656427,Nathaniel Lowe,Jack Flaherty,1,0,1,72906b11-73fc-446f-ad4f-70bc3f3c0f20,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,98.0,101.0,102.0,0.41700000000000004,0.24600000000000002,,0.033,-0.44,-1.15,,0.86,93.1,84.2,,0.29,0.339,0.154,,0.204,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.19399999999999998,-1.05,-2.28,0.23,88.7,90.1,76.2,0.318,0.333,,,,
6,2023-06-07,717854,Walk,walk,False,673962,656427,Josh Jung,Jack Flaherty,1,0,1,991f1af9-6847-41bb-b116-3b1fb2482bdb,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,98.0,101.0,102.0,0.41700000000000004,0.24600000000000002,,0.033,-0.44,-1.15,,0.86,93.1,84.2,,0.29,0.339,0.154,,0.204,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.19399999999999998,-1.05,-2.28,0.23,88.7,90.1,76.2,0.318,0.333,,,,
7,2023-06-07,717854,Strikeout,strikeout,True,641680,656427,Jonah Heim,Jack Flaherty,0,0,0,79a74482-da9d-4dfb-9f1f-e9d266812054,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,98.0,101.0,102.0,0.41700000000000004,0.24600000000000002,,0.033,-0.44,-1.15,,0.86,93.1,84.2,,0.29,0.339,0.154,,0.204,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.19399999999999998,-1.05,-2.28,0.23,88.7,90.1,76.2,0.318,0.333,,,,
8,2023-06-07,717854,Groundout,field_out,True,608671,656427,Travis Jankowski,Jack Flaherty,0,0,0,57586f55-faf0-420b-b1ae-6c1289614568,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,98.0,101.0,102.0,0.41700000000000004,0.24600000000000002,,0.033,-0.44,-1.15,,0.86,93.1,84.2,,0.29,0.339,0.154,,0.204,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.19399999999999998,-1.05,-2.28,0.23,88.7,90.1,76.2,0.318,0.333,,,,
9,2023-06-07,717854,Single,single,False,571448,592351,Nolan Arenado,Jon Gray,0,0,0,ca48b721-69b1-4fc4-bb0c-b601607f9343,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,,,,
