,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,SL_ba,CH_ba,SI_ba,ST_ba,FC_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-07-06,717476,Groundout,field_out,True,643393,547179,Tony Kemp,Michael Lorenzen,0,0,0,725b3dbc-f2a5-450e-949d-2fa7f1537628,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,
1,2023-07-06,717476,Strikeout,strikeout,True,668709,547179,JJ Bleday,Michael Lorenzen,0,0,0,a4e270ec-289b-444f-aad5-383e2109b226,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,
2,2023-07-06,717476,Groundout,field_out,True,667670,547179,Brent Rooker,Michael Lorenzen,0,0,0,fbd45aa5-c800-4099-ad74-3c74ac0849cb,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,
3,2023-07-06,717476,Groundout,field_out,True,663837,663687,Matt Vierling,Hogan Harris,0,0,0,2c98b754-58ef-4c7c-89e1-2a839396ee64,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,87.0,104.0,98.0,,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,,-2.5,-1.37,0.61,92.6,90.5,,77.4,74.9,0.25,0.278,0.205,,,0.351,0.3,,,,,,,
4,2023-07-06,717476,Walk,walk,False,679529,663687,Spencer Torkelson,Hogan Harris,1,0,0,4da0310c-d633-4513-b298-4ee5dc69365a,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,87.0,104.0,98.0,,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,,-2.5,-1.37,0.61,92.6,90.5,,77.4,74.9,0.25,0.278,0.205,,,0.351,0.3,,,,,,,
5,2023-07-06,717476,Double,double,False,628451,663687,Andy Ibáñez,Hogan Harris,1,0,1,2c5d92c7-a546-413d-9e73-1ab1fcda66c4,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,87.0,104.0,98.0,,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,,-2.5,-1.37,0.61,92.6,90.5,,77.4,74.9,0.25,0.278,0.205,,,0.351,0.3,,,,,,,
6,2023-07-06,717476,Strikeout,strikeout,True,681481,663687,Kerry Carpenter,Hogan Harris,0,0,0,dd89a54f-bbbc-4c09-ae36-2fd6f74c261a,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,87.0,104.0,98.0,,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,,-2.5,-1.37,0.61,92.6,90.5,,77.4,74.9,0.25,0.278,0.205,,,0.351,0.3,,,,,,,
7,2023-07-06,717476,Single,single,False,595879,663687,Javier Báez,Hogan Harris,1,0,1,153faf7c-2948-4d77-8dab-c086106ee792,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,87.0,104.0,98.0,,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,,-2.5,-1.37,0.61,92.6,90.5,,77.4,74.9,0.25,0.278,0.205,,,0.351,0.3,,,,,,,
8,2023-07-06,717476,Groundout,field_out,True,570731,663687,Jonathan Schoop,Hogan Harris,0,0,0,e9067fa3-b6d7-4984-bd4e-51436bfbb338,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,87.0,104.0,98.0,,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,,-2.5,-1.37,0.61,92.6,90.5,,77.4,74.9,0.25,0.278,0.205,,,0.351,0.3,,,,,,,
9,2023-07-06,717476,Strikeout,strikeout,True,664913,547179,Seth Brown,Michael Lorenzen,0,0,0,81e1c6f4-fa87-4bb3-8397-d1c8b5b1cf37,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,
10,2023-07-06,717476,Strikeout,strikeout,True,672478,547179,Jordan Diaz,Michael Lorenzen,0,0,0,d2d88c11-63ac-47a6-b642-38a16b9d9d85,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,
11,2023-07-06,717476,Flyout,field_out,True,607054,547179,Jace Peterson,Michael Lorenzen,0,0,0,e4100013-1c09-421e-8c1e-2a49d03dfcac,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,
12,2023-07-06,717476,Strikeout,strikeout,True,606992,663687,Eric Haase,Hogan Harris,0,0,0,553a6bb0-3f25-4563-b534-f02f979d1c30,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,87.0,104.0,98.0,,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,,-2.5,-1.37,0.61,92.6,90.5,,77.4,74.9,0.25,0.278,0.205,,,0.351,0.3,,,,,,,
13,2023-07-06,717476,Strikeout,strikeout,True,670097,663687,Zack Short,Hogan Harris,0,0,0,ba64487d-144e-4396-b4c0-3449c0386c05,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,87.0,104.0,98.0,,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,,-2.5,-1.37,0.61,92.6,90.5,,77.4,74.9,0.25,0.278,0.205,,,0.351,0.3,,,,,,,
14,2023-07-06,717476,Strikeout,strikeout,True,545350,663687,Jake Marisnick,Hogan Harris,0,0,0,63bf4755-0795-4512-993a-d163a8212a6b,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,87.0,104.0,98.0,,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,,-2.5,-1.37,0.61,92.6,90.5,,77.4,74.9,0.25,0.278,0.205,,,0.351,0.3,,,,,,,
15,2023-07-06,717476,Single,single,False,649557,547179,Aledmys Díaz,Michael Lorenzen,0,0,0,a19a9e19-8654-4d6a-a940-087f7766ef00,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,
16,2023-07-06,717476,Flyout,field_out,True,642180,547179,Tyler Wade,Michael Lorenzen,0,0,0,c44130e7-c7c6-4d4a-9cd4-5eae2638631a,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,
17,2023-07-06,717476,Grounded Into DP,grounded_into_double_play,True,444489,547179,Manny Piña,Michael Lorenzen,0,0,1,766d3d1f-2170-43f3-8bf1-dc90d59acc77,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,
18,2023-07-06,717476,Walk,walk,False,663837,663687,Matt Vierling,Hogan Harris,1,0,0,cf6623a2-2c99-4215-8407-4feac0cd9422,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,87.0,104.0,98.0,,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,,-2.5,-1.37,0.61,92.6,90.5,,77.4,74.9,0.25,0.278,0.205,,,0.351,0.3,,,,,,,
19,2023-07-06,717476,Strikeout,strikeout,True,679529,663687,Spencer Torkelson,Hogan Harris,0,0,0,d587949e-3dd6-4aaf-bc52-87251e4947c3,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,87.0,104.0,98.0,,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,,-2.5,-1.37,0.61,92.6,90.5,,77.4,74.9,0.25,0.278,0.205,,,0.351,0.3,,,,,,,
20,2023-07-06,717476,Walk,walk,False,628451,663687,Andy Ibáñez,Hogan Harris,1,0,1,a5afa532-b3fa-4659-8ce7-16dc7ee8498a,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,87.0,104.0,98.0,,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,,-2.5,-1.37,0.61,92.6,90.5,,77.4,74.9,0.25,0.278,0.205,,,0.351,0.3,,,,,,,
21,2023-07-06,717476,Single,single,False,681481,663687,Kerry Carpenter,Hogan Harris,0,0,1,ddadaad3-d0d5-4126-8f57-f02f8f4ec589,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,87.0,104.0,98.0,,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,,-2.5,-1.37,0.61,92.6,90.5,,77.4,74.9,0.25,0.278,0.205,,,0.351,0.3,,,,,,,
22,2023-07-06,717476,Walk,walk,False,595879,663687,Javier Báez,Hogan Harris,1,0,1,7c7ae97d-79a4-4bb3-bc3d-92437858c17f,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,87.0,104.0,98.0,,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,,-2.5,-1.37,0.61,92.6,90.5,,77.4,74.9,0.25,0.278,0.205,,,0.351,0.3,,,,,,,
23,2023-07-06,717476,Sac Fly,sac_fly,True,570731,663687,Jonathan Schoop,Hogan Harris,1,0,1,dac356ef-91d2-4d8b-b0ba-ea120dcc0c3d,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,87.0,104.0,98.0,,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,,-2.5,-1.37,0.61,92.6,90.5,,77.4,74.9,0.25,0.278,0.205,,,0.351,0.3,,,,,,,
24,2023-07-06,717476,Strikeout,strikeout,True,606992,663687,Eric Haase,Hogan Harris,0,0,0,e6c8eefa-7269-4b28-9745-e622946e5f12,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,87.0,104.0,98.0,,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,,-2.5,-1.37,0.61,92.6,90.5,,77.4,74.9,0.25,0.278,0.205,,,0.351,0.3,,,,,,,
25,2023-07-06,717476,Groundout,field_out,True,643393,547179,Tony Kemp,Michael Lorenzen,0,0,0,3cad94ac-2a18-4359-8e42-ab6039bfe213,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,
26,2023-07-06,717476,Strikeout,strikeout,True,668709,547179,JJ Bleday,Michael Lorenzen,0,0,0,c4bab020-decf-44fb-aa5b-b79cb432d37a,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,
