,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,wFA/C,wSL/C,wCU/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CH%,wFC/C,wSI/C,wCH/C,vFC,vSI,CH_ba,SI_ba,FC_ba,ST_ba,FS_ba
10,2023-09-17,716538,Walk,walk,False,640492,671212,José Azocar,Joe Boyle,1,0,0,be26c638-aaf5-4435-ba4c-dffb698445f4,671212.0,joeboyle,Boyle,Right,Joe Boyle,1.69,2.25,16.0,100.0,132.0,106.0,0.8109999999999999,8.44,2.81,4.5,0.56,0.55,0.3,0.25,0.175,0.3,0.413,141.0,92.0,103.0,120.0,98.0,103.0,126.0,115.0,127.0,0.583,0.321,0.096,1.62,1.53,3.62,97.8,88.0,81.5,0.156,0.158,0.0,,,,,,,,,,,,,,,,,,,,,,,
11,2023-09-17,716538,Flyout,field_out,True,676946,671212,Matthew Batten,Joe Boyle,0,0,1,2d798b77-0870-4332-a716-cd0b7c5a0103,671212.0,joeboyle,Boyle,Right,Joe Boyle,1.69,2.25,16.0,100.0,132.0,106.0,0.8109999999999999,8.44,2.81,4.5,0.56,0.55,0.3,0.25,0.175,0.3,0.413,141.0,92.0,103.0,120.0,98.0,103.0,126.0,115.0,127.0,0.583,0.321,0.096,1.62,1.53,3.62,97.8,88.0,81.5,0.156,0.158,0.0,,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-17,716538,Strikeout,strikeout,True,669127,607259,Shea Langeliers,Nick Martinez,0,0,0,ab6f4278-9b46-4932-b50d-154598f7d781,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,88.0,97.0,100.0,92.0,100.0,98.0,,,,0.13,0.002,0.191,-0.91,-4.18,0.59,93.3,84.5,81.8,0.25,,0.164,80.7,97.0,102.0,106.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.16399999999999998,0.28800000000000003,-1.99,1.23,2.41,89.5,92.9,0.158,0.293,0.382,,
13,2023-09-17,716538,Strikeout,strikeout,True,671732,607259,Lawrence Butler,Nick Martinez,0,0,0,04f4c2f6-51ef-43db-aba5-311ea8787743,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,88.0,97.0,100.0,92.0,100.0,98.0,,,,0.13,0.002,0.191,-0.91,-4.18,0.59,93.3,84.5,81.8,0.25,,0.164,80.7,97.0,102.0,106.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.16399999999999998,0.28800000000000003,-1.99,1.23,2.41,89.5,92.9,0.158,0.293,0.382,,
14,2023-09-17,716538,Groundout,field_out,True,675656,607259,Kevin Smith,Nick Martinez,1,0,0,b9c508d0-5427-41cf-accd-51eaad938eb6,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,88.0,97.0,100.0,92.0,100.0,98.0,,,,0.13,0.002,0.191,-0.91,-4.18,0.59,93.3,84.5,81.8,0.25,,0.164,80.7,97.0,102.0,106.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.16399999999999998,0.28800000000000003,-1.99,1.23,2.41,89.5,92.9,0.158,0.293,0.382,,
15,2023-09-17,716538,Strikeout,strikeout,True,666703,671212,Eguy Rosario,Joe Boyle,0,0,0,a806d655-6aac-4133-b9c2-774b28fef1d9,671212.0,joeboyle,Boyle,Right,Joe Boyle,1.69,2.25,16.0,100.0,132.0,106.0,0.8109999999999999,8.44,2.81,4.5,0.56,0.55,0.3,0.25,0.175,0.3,0.413,141.0,92.0,103.0,120.0,98.0,103.0,126.0,115.0,127.0,0.583,0.321,0.096,1.62,1.53,3.62,97.8,88.0,81.5,0.156,0.158,0.0,,,,,,,,,,,,,,,,,,,,,,,
16,2023-09-17,716538,Walk,walk,False,595777,671212,Jurickson Profar,Joe Boyle,0,0,0,03979af9-bddf-4543-8b65-b368e932023b,671212.0,joeboyle,Boyle,Right,Joe Boyle,1.69,2.25,16.0,100.0,132.0,106.0,0.8109999999999999,8.44,2.81,4.5,0.56,0.55,0.3,0.25,0.175,0.3,0.413,141.0,92.0,103.0,120.0,98.0,103.0,126.0,115.0,127.0,0.583,0.321,0.096,1.62,1.53,3.62,97.8,88.0,81.5,0.156,0.158,0.0,,,,,,,,,,,,,,,,,,,,,,,
17,2023-09-17,716538,Strikeout,strikeout,True,665487,671212,Fernando Tatis Jr.,Joe Boyle,0,0,0,75fd4d8c-8102-4153-bae6-d71f6957b0b7,671212.0,joeboyle,Boyle,Right,Joe Boyle,1.69,2.25,16.0,100.0,132.0,106.0,0.8109999999999999,8.44,2.81,4.5,0.56,0.55,0.3,0.25,0.175,0.3,0.413,141.0,92.0,103.0,120.0,98.0,103.0,126.0,115.0,127.0,0.583,0.321,0.096,1.62,1.53,3.62,97.8,88.0,81.5,0.156,0.158,0.0,,,,,,,,,,,,,,,,,,,,,,,
18,2023-09-17,716538,Flyout,field_out,True,665742,671212,Juan Soto,Joe Boyle,1,0,0,e5a2a174-251f-44a8-a66d-eba38e471bcb,671212.0,joeboyle,Boyle,Right,Joe Boyle,1.69,2.25,16.0,100.0,132.0,106.0,0.8109999999999999,8.44,2.81,4.5,0.56,0.55,0.3,0.25,0.175,0.3,0.413,141.0,92.0,103.0,120.0,98.0,103.0,126.0,115.0,127.0,0.583,0.321,0.096,1.62,1.53,3.62,97.8,88.0,81.5,0.156,0.158,0.0,,,,,,,,,,,,,,,,,,,,,,,
19,2023-09-17,716538,Flyout,field_out,True,669397,607259,Nick Allen,Nick Martinez,0,0,0,87602f26-25ce-49b9-a2fd-3c769cda064d,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,88.0,97.0,100.0,92.0,100.0,98.0,,,,0.13,0.002,0.191,-0.91,-4.18,0.59,93.3,84.5,81.8,0.25,,0.164,80.7,97.0,102.0,106.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.16399999999999998,0.28800000000000003,-1.99,1.23,2.41,89.5,92.9,0.158,0.293,0.382,,
20,2023-09-17,716538,Groundout,field_out,True,665923,607259,Esteury Ruiz,Nick Martinez,0,0,0,d24bc6fa-2c6d-46c3-a91b-d698058eaf50,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,88.0,97.0,100.0,92.0,100.0,98.0,,,,0.13,0.002,0.191,-0.91,-4.18,0.59,93.3,84.5,81.8,0.25,,0.164,80.7,97.0,102.0,106.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.16399999999999998,0.28800000000000003,-1.99,1.23,2.41,89.5,92.9,0.158,0.293,0.382,,
21,2023-09-17,716538,Strikeout,strikeout,True,676116,607259,Ryan Noda,Nick Martinez,0,0,0,b3a554b5-8c80-41ee-b29f-1fac900f3f79,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,88.0,97.0,100.0,92.0,100.0,98.0,,,,0.13,0.002,0.191,-0.91,-4.18,0.59,93.3,84.5,81.8,0.25,,0.164,80.7,97.0,102.0,106.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.16399999999999998,0.28800000000000003,-1.99,1.23,2.41,89.5,92.9,0.158,0.293,0.382,,
22,2023-09-17,716538,Double,double,False,592518,686610,Manny Machado,Ken Waldichuk,0,0,0,a06cf0ab-9a06-4caf-b99d-61a114f78388,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,-0.52,-0.79,-3.62,93.3,81.1,74.5,0.275,,0.333,84.2,92.0,90.0,88.0,,,,,,,,,0.166,,,-1.4,,,0.34,,,0.218,
23,2023-09-17,716538,Single,single,False,593428,686610,Xander Bogaerts,Ken Waldichuk,0,0,1,315d67fd-0b4b-44ab-80b5-c08caeda35e7,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,-0.52,-0.79,-3.62,93.3,81.1,74.5,0.275,,0.333,84.2,92.0,90.0,88.0,,,,,,,,,0.166,,,-1.4,,,0.34,,,0.218,
24,2023-09-17,716538,Single,single,False,669134,686610,Luis Campusano,Ken Waldichuk,1,0,1,576b700f-c5d7-4b13-bc81-238b35cb5538,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,-0.52,-0.79,-3.62,93.3,81.1,74.5,0.275,,0.333,84.2,92.0,90.0,88.0,,,,,,,,,0.166,,,-1.4,,,0.34,,,0.218,
25,2023-09-17,716538,Strikeout,strikeout,True,640492,686610,José Azocar,Ken Waldichuk,0,0,0,cd45e6d8-d232-4c30-b322-924de1446bec,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,-0.52,-0.79,-3.62,93.3,81.1,74.5,0.275,,0.333,84.2,92.0,90.0,88.0,,,,,,,,,0.166,,,-1.4,,,0.34,,,0.218,
26,2023-09-17,716538,Forceout,force_out,True,676946,686610,Matthew Batten,Ken Waldichuk,0,0,1,bf20e7ea-6bfc-4551-98c0-d19eba3be730,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,-0.52,-0.79,-3.62,93.3,81.1,74.5,0.275,,0.333,84.2,92.0,90.0,88.0,,,,,,,,,0.166,,,-1.4,,,0.34,,,0.218,
27,2023-09-17,716538,Single,single,False,666703,686610,Eguy Rosario,Ken Waldichuk,1,0,1,662d8c2c-74e2-4f5a-ac0b-fc6416d39514,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,-0.52,-0.79,-3.62,93.3,81.1,74.5,0.275,,0.333,84.2,92.0,90.0,88.0,,,,,,,,,0.166,,,-1.4,,,0.34,,,0.218,
28,2023-09-17,716538,Strikeout,strikeout,True,595777,686610,Jurickson Profar,Ken Waldichuk,0,0,0,373badfb-1764-4b2b-936c-ff813244c999,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,-0.52,-0.79,-3.62,93.3,81.1,74.5,0.275,,0.333,84.2,92.0,90.0,88.0,,,,,,,,,0.166,,,-1.4,,,0.34,,,0.218,
29,2023-09-17,716538,Walk,walk,False,680869,658648,Zack Gelof,Pedro Avila,1,0,0,9ba87769-2e2f-4ab1-9e96-a32b0241b91e,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,86.0,102.0,102.0,82.0,96.0,91.0,,,,0.327,0.006999999999999999,0.203,-0.67,1.31,-0.11,94.0,80.7,77.4,0.235,,0.207,83.8,52.0,93.0,99.0,91.0,96.0,89.0,,,,0.207,,0.256,,0.13,2.16,,93.3,0.148,0.356,,,
30,2023-09-17,716538,Single,single,False,667670,658648,Brent Rooker,Pedro Avila,1,0,1,42aa1753-39ee-4086-80f8-591ff1a50d5d,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,86.0,102.0,102.0,82.0,96.0,91.0,,,,0.327,0.006999999999999999,0.203,-0.67,1.31,-0.11,94.0,80.7,77.4,0.235,,0.207,83.8,52.0,93.0,99.0,91.0,96.0,89.0,,,,0.207,,0.256,,0.13,2.16,,93.3,0.148,0.356,,,
31,2023-09-17,716538,Lineout,field_out,True,664913,658648,Seth Brown,Pedro Avila,0,0,0,7220f9ec-6eb0-4039-99df-317c563b9a1e,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,86.0,102.0,102.0,82.0,96.0,91.0,,,,0.327,0.006999999999999999,0.203,-0.67,1.31,-0.11,94.0,80.7,77.4,0.235,,0.207,83.8,52.0,93.0,99.0,91.0,96.0,89.0,,,,0.207,,0.256,,0.13,2.16,,93.3,0.148,0.356,,,
32,2023-09-17,716538,Strikeout,strikeout,True,669127,658648,Shea Langeliers,Pedro Avila,0,0,0,be6af207-47bc-4974-9381-0fce410aa28c,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,86.0,102.0,102.0,82.0,96.0,91.0,,,,0.327,0.006999999999999999,0.203,-0.67,1.31,-0.11,94.0,80.7,77.4,0.235,,0.207,83.8,52.0,93.0,99.0,91.0,96.0,89.0,,,,0.207,,0.256,,0.13,2.16,,93.3,0.148,0.356,,,
33,2023-09-17,716538,Flyout,field_out,True,671732,658648,Lawrence Butler,Pedro Avila,0,0,0,f3e929c7-2cd7-449c-b9bb-b8ae7b4725dc,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,86.0,102.0,102.0,82.0,96.0,91.0,,,,0.327,0.006999999999999999,0.203,-0.67,1.31,-0.11,94.0,80.7,77.4,0.235,,0.207,83.8,52.0,93.0,99.0,91.0,96.0,89.0,,,,0.207,,0.256,,0.13,2.16,,93.3,0.148,0.356,,,
34,2023-09-17,716538,Flyout,field_out,True,665487,686610,Fernando Tatis Jr.,Ken Waldichuk,1,0,0,73e395be-f829-44f0-83f1-615b2f0ca85e,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,-0.52,-0.79,-3.62,93.3,81.1,74.5,0.275,,0.333,84.2,92.0,90.0,88.0,,,,,,,,,0.166,,,-1.4,,,0.34,,,0.218,
35,2023-09-17,716538,Groundout,field_out,True,665742,686610,Juan Soto,Ken Waldichuk,1,1,0,b9ed8e5b-3f7e-4341-8d65-b505e338c3cc,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,-0.52,-0.79,-3.62,93.3,81.1,74.5,0.275,,0.333,84.2,92.0,90.0,88.0,,,,,,,,,0.166,,,-1.4,,,0.34,,,0.218,
36,2023-09-17,716538,Flyout,field_out,True,592518,686610,Manny Machado,Ken Waldichuk,0,0,0,f8234a8d-7fa0-4632-a1ec-9086232090e7,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,-0.52,-0.79,-3.62,93.3,81.1,74.5,0.275,,0.333,84.2,92.0,90.0,88.0,,,,,,,,,0.166,,,-1.4,,,0.34,,,0.218,
37,2023-09-17,716538,Strikeout,strikeout,True,675656,658648,Kevin Smith,Pedro Avila,0,0,0,d72f87d0-45a5-4000-80fe-5575cb406b44,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,86.0,102.0,102.0,82.0,96.0,91.0,,,,0.327,0.006999999999999999,0.203,-0.67,1.31,-0.11,94.0,80.7,77.4,0.235,,0.207,83.8,52.0,93.0,99.0,91.0,96.0,89.0,,,,0.207,,0.256,,0.13,2.16,,93.3,0.148,0.356,,,
38,2023-09-17,716538,Groundout,field_out,True,669397,658648,Nick Allen,Pedro Avila,1,0,0,9c93c35d-0e8a-46f6-aa28-7e2baa1b43e6,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,86.0,102.0,102.0,82.0,96.0,91.0,,,,0.327,0.006999999999999999,0.203,-0.67,1.31,-0.11,94.0,80.7,77.4,0.235,,0.207,83.8,52.0,93.0,99.0,91.0,96.0,89.0,,,,0.207,,0.256,,0.13,2.16,,93.3,0.148,0.356,,,
39,2023-09-17,716538,Groundout,field_out,True,665923,658648,Esteury Ruiz,Pedro Avila,1,1,0,60cc410d-acff-470a-9870-934beab56c87,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,86.0,102.0,102.0,82.0,96.0,91.0,,,,0.327,0.006999999999999999,0.203,-0.67,1.31,-0.11,94.0,80.7,77.4,0.235,,0.207,83.8,52.0,93.0,99.0,91.0,96.0,89.0,,,,0.207,,0.256,,0.13,2.16,,93.3,0.148,0.356,,,
40,2023-09-17,716538,Single,single,False,593428,686610,Xander Bogaerts,Ken Waldichuk,1,0,0,ccd9dd25-be19-4945-a36b-5c9ad6b1b0f6,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,-0.52,-0.79,-3.62,93.3,81.1,74.5,0.275,,0.333,84.2,92.0,90.0,88.0,,,,,,,,,0.166,,,-1.4,,,0.34,,,0.218,
