,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FS_ba,SI_ba,FF_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SL_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,FC%,CH%,wFC/C,wCH/C,vFC,CH_ba,ST_ba
10,2023-07-04,717509,Catcher Interference,catcher_interf,False,608596,676775,Tom Murphy,Keaton Winn,0,0,0,c28fc07a-9bd9-4ba3-9d68-6b5f39cb411b,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,143.0,99.0,110.0,0.153,0.258,0.5539999999999999,0.035,-1.55,1.11,-0.06,2.19,95.9,88.7,95.5,85.9,0.221,0.25,0.24,,,,,,,,,,,,,,,,,,,
11,2023-07-04,717509,Pop Out,field_out,True,543939,676775,Kolten Wong,Keaton Winn,1,1,1,6aa14744-84e6-4ae3-ad39-c1893f5f62f3,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,143.0,99.0,110.0,0.153,0.258,0.5539999999999999,0.035,-1.55,1.11,-0.06,2.19,95.9,88.7,95.5,85.9,0.221,0.25,0.24,,,,,,,,,,,,,,,,,,,
12,2023-07-04,717509,Fielders Choice Out,fielders_choice_out,True,572041,676775,AJ Pollock,Keaton Winn,1,0,1,fd4d0be3-afa8-4fad-bb06-56fcfb14da7b,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,143.0,99.0,110.0,0.153,0.258,0.5539999999999999,0.035,-1.55,1.11,-0.06,2.19,95.9,88.7,95.5,85.9,0.221,0.25,0.24,,,,,,,,,,,,,,,,,,,
13,2023-07-04,717509,Walk,walk,False,641487,676775,J.P. Crawford,Keaton Winn,0,0,1,4e0a68c3-f560-4f51-9a31-5d6a7e3cc29d,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,143.0,99.0,110.0,0.153,0.258,0.5539999999999999,0.035,-1.55,1.11,-0.06,2.19,95.9,88.7,95.5,85.9,0.221,0.25,0.24,,,,,,,,,,,,,,,,,,,
14,2023-07-04,717509,Groundout,field_out,True,677594,676775,Julio Rodríguez,Keaton Winn,0,0,0,c9523cda-3062-4cd2-9e7b-f22504fe6aba,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,143.0,99.0,110.0,0.153,0.258,0.5539999999999999,0.035,-1.55,1.11,-0.06,2.19,95.9,88.7,95.5,85.9,0.221,0.25,0.24,,,,,,,,,,,,,,,,,,,
15,2023-07-04,717509,Flyout,field_out,True,573262,669302,Mike Yastrzemski,Logan Gilbert,0,0,0,f196d3da-580d-4af3-af47-0f3c593d7f7a,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.01,0.25,-11.33,1.84,95.7,85.6,93.7,88.7,0.174,0.667,0.28,110.0,95.0,103.0,0.134,0.39,80.3,0.211,0.214,,,,,,,,,,,
16,2023-07-04,717509,Lineout,field_out,True,672275,669302,Patrick Bailey,Logan Gilbert,0,0,0,5c6c6ce9-fa13-4962-b440-7cca161d6e89,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.01,0.25,-11.33,1.84,95.7,85.6,93.7,88.7,0.174,0.667,0.28,110.0,95.0,103.0,0.134,0.39,80.3,0.211,0.214,,,,,,,,,,,
17,2023-07-04,717509,Flyout,field_out,True,666165,669302,Blake Sabol,Logan Gilbert,0,0,0,530c93c7-fb37-416c-b3e6-dbd4edd8c346,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.01,0.25,-11.33,1.84,95.7,85.6,93.7,88.7,0.174,0.667,0.28,110.0,95.0,103.0,0.134,0.39,80.3,0.211,0.214,,,,,,,,,,,
18,2023-07-04,717509,Groundout,field_out,True,672284,676775,Jarred Kelenic,Keaton Winn,0,0,0,880ab3b0-3c68-430a-b753-e4deae0e0777,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,143.0,99.0,110.0,0.153,0.258,0.5539999999999999,0.035,-1.55,1.11,-0.06,2.19,95.9,88.7,95.5,85.9,0.221,0.25,0.24,,,,,,,,,,,,,,,,,,,
19,2023-07-04,717509,Groundout,field_out,True,606192,676775,Teoscar Hernández,Keaton Winn,0,0,0,97e10135-b844-407d-aef9-29e0e1eece0f,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,143.0,99.0,110.0,0.153,0.258,0.5539999999999999,0.035,-1.55,1.11,-0.06,2.19,95.9,88.7,95.5,85.9,0.221,0.25,0.24,,,,,,,,,,,,,,,,,,,
20,2023-07-04,717509,Home Run,home_run,False,645801,676775,Mike Ford,Keaton Winn,0,0,0,784d9120-516a-4182-9119-8f6312834838,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,143.0,99.0,110.0,0.153,0.258,0.5539999999999999,0.035,-1.55,1.11,-0.06,2.19,95.9,88.7,95.5,85.9,0.221,0.25,0.24,,,,,,,,,,,,,,,,,,,
21,2023-07-04,717509,Hit By Pitch,hit_by_pitch,False,553993,676775,Eugenio Suárez,Keaton Winn,0,0,0,ee2676b4-fa09-4f77-8e66-121d09778ec4,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,143.0,99.0,110.0,0.153,0.258,0.5539999999999999,0.035,-1.55,1.11,-0.06,2.19,95.9,88.7,95.5,85.9,0.221,0.25,0.24,,,,,,,,,,,,,,,,,,,
22,2023-07-04,717509,Single,single,False,608596,676775,Tom Murphy,Keaton Winn,0,0,1,d3bd553b-68b8-467a-b604-65b3226f36de,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,143.0,99.0,110.0,0.153,0.258,0.5539999999999999,0.035,-1.55,1.11,-0.06,2.19,95.9,88.7,95.5,85.9,0.221,0.25,0.24,,,,,,,,,,,,,,,,,,,
23,2023-07-04,717509,Groundout,field_out,True,543939,676775,Kolten Wong,Keaton Winn,0,0,0,73d63c61-adda-40c3-ae23-0a231274461d,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,143.0,99.0,110.0,0.153,0.258,0.5539999999999999,0.035,-1.55,1.11,-0.06,2.19,95.9,88.7,95.5,85.9,0.221,0.25,0.24,,,,,,,,,,,,,,,,,,,
24,2023-07-04,717509,Strikeout,strikeout,True,543063,669302,Brandon Crawford,Logan Gilbert,0,0,0,cb86659f-73f5-4d9a-a97d-6c02f151a179,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.01,0.25,-11.33,1.84,95.7,85.6,93.7,88.7,0.174,0.667,0.28,110.0,95.0,103.0,0.134,0.39,80.3,0.211,0.214,,,,,,,,,,,
25,2023-07-04,717509,Flyout,field_out,True,669477,669302,Casey Schmitt,Logan Gilbert,0,0,0,bb9509ec-ce99-49a2-b30a-3d9f37d3c2c7,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.01,0.25,-11.33,1.84,95.7,85.6,93.7,88.7,0.174,0.667,0.28,110.0,95.0,103.0,0.134,0.39,80.3,0.211,0.214,,,,,,,,,,,
26,2023-07-04,717509,Single,single,False,664774,669302,LaMonte Wade Jr.,Logan Gilbert,1,0,0,37e13b9e-9ebb-4c76-ab29-07d3d4de7ae5,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.01,0.25,-11.33,1.84,95.7,85.6,93.7,88.7,0.174,0.667,0.28,110.0,95.0,103.0,0.134,0.39,80.3,0.211,0.214,,,,,,,,,,,
27,2023-07-04,717509,Single,single,False,592626,669302,Joc Pederson,Logan Gilbert,0,0,1,cae5f8aa-cee2-47d4-9fe0-700b9df6299e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.01,0.25,-11.33,1.84,95.7,85.6,93.7,88.7,0.174,0.667,0.28,110.0,95.0,103.0,0.134,0.39,80.3,0.211,0.214,,,,,,,,,,,
28,2023-07-04,717509,Groundout,field_out,True,605204,669302,J.D. Davis,Logan Gilbert,1,1,0,fe009b60-25b2-4418-ad11-58b88a886ad7,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.01,0.25,-11.33,1.84,95.7,85.6,93.7,88.7,0.174,0.667,0.28,110.0,95.0,103.0,0.134,0.39,80.3,0.211,0.214,,,,,,,,,,,
29,2023-07-04,717509,Groundout,field_out,True,572041,676775,AJ Pollock,Keaton Winn,1,1,0,873cbe8c-360c-47a4-b934-ecd1b0f96756,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,143.0,99.0,110.0,0.153,0.258,0.5539999999999999,0.035,-1.55,1.11,-0.06,2.19,95.9,88.7,95.5,85.9,0.221,0.25,0.24,,,,,,,,,,,,,,,,,,,
30,2023-07-04,717509,Strikeout,strikeout,True,641487,676775,J.P. Crawford,Keaton Winn,0,0,0,96c8a18e-abaf-4ae9-86b0-4d75acd61003,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,143.0,99.0,110.0,0.153,0.258,0.5539999999999999,0.035,-1.55,1.11,-0.06,2.19,95.9,88.7,95.5,85.9,0.221,0.25,0.24,,,,,,,,,,,,,,,,,,,
31,2023-07-04,717509,Groundout,field_out,True,677594,676775,Julio Rodríguez,Keaton Winn,0,0,0,fcf3547a-ec40-4b03-bb87-0b4295b4432c,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,91.0,105.0,98.0,85.0,92.0,90.0,119.0,107.0,104.0,143.0,99.0,110.0,0.153,0.258,0.5539999999999999,0.035,-1.55,1.11,-0.06,2.19,95.9,88.7,95.5,85.9,0.221,0.25,0.24,,,,,,,,,,,,,,,,,,,
32,2023-07-04,717509,Lineout,field_out,True,624424,669302,Michael Conforto,Logan Gilbert,1,0,0,4911e242-69d6-41eb-8c72-8baec95da1c0,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.01,0.25,-11.33,1.84,95.7,85.6,93.7,88.7,0.174,0.667,0.28,110.0,95.0,103.0,0.134,0.39,80.3,0.211,0.214,,,,,,,,,,,
33,2023-07-04,717509,Double,double,False,573262,669302,Mike Yastrzemski,Logan Gilbert,0,0,0,da1835a9-6fc0-49e4-ac18-6774f4be4f22,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.01,0.25,-11.33,1.84,95.7,85.6,93.7,88.7,0.174,0.667,0.28,110.0,95.0,103.0,0.134,0.39,80.3,0.211,0.214,,,,,,,,,,,
34,2023-07-04,717509,Strikeout,strikeout,True,672275,669302,Patrick Bailey,Logan Gilbert,0,0,0,0b9308d2-2898-49f4-b969-24601d75c0e6,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.01,0.25,-11.33,1.84,95.7,85.6,93.7,88.7,0.174,0.667,0.28,110.0,95.0,103.0,0.134,0.39,80.3,0.211,0.214,,,,,,,,,,,
35,2023-07-04,717509,Flyout,field_out,True,666165,669302,Blake Sabol,Logan Gilbert,1,1,0,358ae760-c964-4cca-b520-da9a0ae69571,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.01,0.25,-11.33,1.84,95.7,85.6,93.7,88.7,0.174,0.667,0.28,110.0,95.0,103.0,0.134,0.39,80.3,0.211,0.214,,,,,,,,,,,
36,2023-07-04,717509,Flyout,field_out,True,672284,640455,Jarred Kelenic,Sean Manaea,0,0,0,f110ac09-dd9a-476d-b6cc-b4dcf897404b,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,,0.26,0.91,,-6.19,-0.93,93.6,,94.0,82.3,,0.4,0.235,,,,,,,0.317,,86.6,90.0,97.0,94.0,0.0,0.17,-5.8,1.06,90.3,0.224,0.122
37,2023-07-04,717509,Flyout,field_out,True,606192,640455,Teoscar Hernández,Sean Manaea,1,0,0,98a2eea6-12fb-4dad-a612-69078ddacb55,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,,0.26,0.91,,-6.19,-0.93,93.6,,94.0,82.3,,0.4,0.235,,,,,,,0.317,,86.6,90.0,97.0,94.0,0.0,0.17,-5.8,1.06,90.3,0.224,0.122
38,2023-07-04,717509,Double,double,False,645801,640455,Mike Ford,Sean Manaea,0,0,0,a79f6a78-a85a-4a7d-bad8-97f7f6fa0868,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,90.0,105.0,95.0,121.0,109.0,108.0,92.0,95.0,98.0,,,,0.008,0.562,,0.26,0.91,,-6.19,-0.93,93.6,,94.0,82.3,,0.4,0.235,,,,,,,0.317,,86.6,90.0,97.0,94.0,0.0,0.17,-5.8,1.06,90.3,0.224,0.122
