,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,CU_ba,SL_ba,FC_ba,ST_ba,FS_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,SI_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-05-03,718323,Double,double,False,669289,601713,Santiago Espinal,Nick Pivetta,0,0,0,a9a360e2-5fa0-4a66-b3b6-c52261d379e3,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,,,,
11,2023-05-03,718323,Strikeout,strikeout,True,595281,601713,Kevin Kiermaier,Nick Pivetta,0,0,0,7e1db4c8-ba35-4cf7-952d-3837bb708e63,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,,,,
12,2023-05-03,718323,Strikeout,strikeout,True,646240,666201,Rafael Devers,Alek Manoah,0,0,0,c2c1325f-1ac2-49a8-bba4-45bf9e50b4dd,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,,,,91.0,95.0,92.0,94.0,93.0,96.0,,,,,,,0.29,,,0.3,,-2.16,,,-1.17,,92.8,,,80.8,,0.316,,0.239,,,,86.3,69.0,98.0,89.0,92.0,96.0,91.0,0.282,0.128,0.68,-1.01,92.6,0.25,0.273,,,,,,
13,2023-05-03,718323,Walk,walk,False,680776,666201,Jarren Duran,Alek Manoah,0,0,0,1cb0c1c6-e287-44c9-903f-37c6db4c9149,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,,,,91.0,95.0,92.0,94.0,93.0,96.0,,,,,,,0.29,,,0.3,,-2.16,,,-1.17,,92.8,,,80.8,,0.316,,0.239,,,,86.3,69.0,98.0,89.0,92.0,96.0,91.0,0.282,0.128,0.68,-1.01,92.6,0.25,0.273,,,,,,
14,2023-05-03,718323,Forceout,force_out,True,671213,666201,Triston Casas,Alek Manoah,0,0,1,1c1e0ec8-dec8-4280-abae-b56033a21230,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,,,,91.0,95.0,92.0,94.0,93.0,96.0,,,,,,,0.29,,,0.3,,-2.16,,,-1.17,,92.8,,,80.8,,0.316,,0.239,,,,86.3,69.0,98.0,89.0,92.0,96.0,91.0,0.282,0.128,0.68,-1.01,92.6,0.25,0.273,,,,,,
15,2023-05-03,718323,Strikeout,strikeout,True,665839,666201,Enmanuel Valdez,Alek Manoah,0,0,0,124cb66a-0435-4164-9b21-3875c263d556,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,,,,91.0,95.0,92.0,94.0,93.0,96.0,,,,,,,0.29,,,0.3,,-2.16,,,-1.17,,92.8,,,80.8,,0.316,,0.239,,,,86.3,69.0,98.0,89.0,92.0,96.0,91.0,0.282,0.128,0.68,-1.01,92.6,0.25,0.273,,,,,,
16,2023-05-03,718323,Strikeout,strikeout,True,543807,601713,George Springer,Nick Pivetta,0,0,0,2e91e9fd-9c8b-44e2-bb6e-094a5019f8fb,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,,,,
17,2023-05-03,718323,Flyout,field_out,True,666182,601713,Bo Bichette,Nick Pivetta,0,0,0,778e05d4-44f8-444d-8834-a7b58b1cd905,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,,,,
18,2023-05-03,718323,Home Run,home_run,False,665489,601713,Vladimir Guerrero Jr.,Nick Pivetta,0,0,0,cf10f0eb-f4f9-44b2-87dc-d7007039a29e,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,,,,
19,2023-05-03,718323,Flyout,field_out,True,656305,601713,Matt Chapman,Nick Pivetta,1,1,0,8665d046-6683-46e3-9b48-06f7ce3013a3,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,,,,
20,2023-05-03,718323,Lineout,field_out,True,571771,666201,Enrique Hernández,Alek Manoah,0,0,0,500180e4-d75d-4bb7-ae28-20cf36daf935,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,,,,91.0,95.0,92.0,94.0,93.0,96.0,,,,,,,0.29,,,0.3,,-2.16,,,-1.17,,92.8,,,80.8,,0.316,,0.239,,,,86.3,69.0,98.0,89.0,92.0,96.0,91.0,0.282,0.128,0.68,-1.01,92.6,0.25,0.273,,,,,,
21,2023-05-03,718323,Groundout,field_out,True,657136,666201,Connor Wong,Alek Manoah,0,0,0,c796a626-391d-4c40-a373-32b84b034b40,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,,,,91.0,95.0,92.0,94.0,93.0,96.0,,,,,,,0.29,,,0.3,,-2.16,,,-1.17,,92.8,,,80.8,,0.316,,0.239,,,,86.3,69.0,98.0,89.0,92.0,96.0,91.0,0.282,0.128,0.68,-1.01,92.6,0.25,0.273,,,,,,
22,2023-05-03,718323,Single,single,False,657077,666201,Alex Verdugo,Alek Manoah,1,0,0,38078b41-bbb0-4bff-a15e-938c3fb90ade,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,,,,91.0,95.0,92.0,94.0,93.0,96.0,,,,,,,0.29,,,0.3,,-2.16,,,-1.17,,92.8,,,80.8,,0.316,,0.239,,,,86.3,69.0,98.0,89.0,92.0,96.0,91.0,0.282,0.128,0.68,-1.01,92.6,0.25,0.273,,,,,,
23,2023-05-03,718323,Flyout,field_out,True,807799,666201,Masataka Yoshida,Alek Manoah,0,0,0,9c4b1c81-234d-4624-b9d6-738ef3d34cd0,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,,,,91.0,95.0,92.0,94.0,93.0,96.0,,,,,,,0.29,,,0.3,,-2.16,,,-1.17,,92.8,,,80.8,,0.316,,0.239,,,,86.3,69.0,98.0,89.0,92.0,96.0,91.0,0.282,0.128,0.68,-1.01,92.6,0.25,0.273,,,,,,
24,2023-05-03,718323,Single,single,False,662139,601713,Daulton Varsho,Nick Pivetta,1,0,0,273fc945-cf2a-4131-ba94-0a05244212ae,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,,,,
25,2023-05-03,718323,Walk,walk,False,672386,601713,Alejandro Kirk,Nick Pivetta,1,0,1,21336120-02aa-4bf1-a57b-5b08f3c11c30,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,,,,
26,2023-05-03,718323,Strikeout,strikeout,True,593160,601713,Whit Merrifield,Nick Pivetta,0,0,0,37f26c31-24ac-429d-ae42-d68d89a2d724,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,,,,
27,2023-05-03,718323,Grounded Into DP,grounded_into_double_play,True,669289,601713,Santiago Espinal,Nick Pivetta,0,0,1,43e689d4-7abb-4767-a4bd-263296c47411,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,,,,
28,2023-05-03,718323,Lineout,field_out,True,457759,666201,Justin Turner,Alek Manoah,0,0,0,01e6767d-a3e1-4ad2-b5c5-7f7110e45c60,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,,,,91.0,95.0,92.0,94.0,93.0,96.0,,,,,,,0.29,,,0.3,,-2.16,,,-1.17,,92.8,,,80.8,,0.316,,0.239,,,,86.3,69.0,98.0,89.0,92.0,96.0,91.0,0.282,0.128,0.68,-1.01,92.6,0.25,0.273,,,,,,
29,2023-05-03,718323,Single,single,False,646240,666201,Rafael Devers,Alek Manoah,0,0,1,da763047-0d8d-4c3b-9d8f-9be2a8f41311,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,,,,91.0,95.0,92.0,94.0,93.0,96.0,,,,,,,0.29,,,0.3,,-2.16,,,-1.17,,92.8,,,80.8,,0.316,,0.239,,,,86.3,69.0,98.0,89.0,92.0,96.0,91.0,0.282,0.128,0.68,-1.01,92.6,0.25,0.273,,,,,,
30,2023-05-03,718323,Double,double,False,680776,666201,Jarren Duran,Alek Manoah,1,0,1,a7296a43-6098-44da-bfd7-f64b0a767903,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,,,,91.0,95.0,92.0,94.0,93.0,96.0,,,,,,,0.29,,,0.3,,-2.16,,,-1.17,,92.8,,,80.8,,0.316,,0.239,,,,86.3,69.0,98.0,89.0,92.0,96.0,91.0,0.282,0.128,0.68,-1.01,92.6,0.25,0.273,,,,,,
31,2023-05-03,718323,Single,single,False,671213,666201,Triston Casas,Alek Manoah,1,1,1,0f6ca239-363c-4901-8497-b724f66ee031,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,,,,91.0,95.0,92.0,94.0,93.0,96.0,,,,,,,0.29,,,0.3,,-2.16,,,-1.17,,92.8,,,80.8,,0.316,,0.239,,,,86.3,69.0,98.0,89.0,92.0,96.0,91.0,0.282,0.128,0.68,-1.01,92.6,0.25,0.273,,,,,,
32,2023-05-03,718323,Single,single,False,665839,666201,Enmanuel Valdez,Alek Manoah,1,1,1,c4733821-7e96-44cf-8859-610286d62035,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,,,,91.0,95.0,92.0,94.0,93.0,96.0,,,,,,,0.29,,,0.3,,-2.16,,,-1.17,,92.8,,,80.8,,0.316,,0.239,,,,86.3,69.0,98.0,89.0,92.0,96.0,91.0,0.282,0.128,0.68,-1.01,92.6,0.25,0.273,,,,,,
33,2023-05-03,718323,Lineout,field_out,True,571771,666201,Enrique Hernández,Alek Manoah,0,0,0,11775c7c-4b77-4294-87bb-704b7bbbd8d7,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,,,,91.0,95.0,92.0,94.0,93.0,96.0,,,,,,,0.29,,,0.3,,-2.16,,,-1.17,,92.8,,,80.8,,0.316,,0.239,,,,86.3,69.0,98.0,89.0,92.0,96.0,91.0,0.282,0.128,0.68,-1.01,92.6,0.25,0.273,,,,,,
34,2023-05-03,718323,Groundout,field_out,True,657136,666201,Connor Wong,Alek Manoah,0,0,0,0bc1ff95-c4b5-4db8-9e3e-57d1fd9ad3b5,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,,,,91.0,95.0,92.0,94.0,93.0,96.0,,,,,,,0.29,,,0.3,,-2.16,,,-1.17,,92.8,,,80.8,,0.316,,0.239,,,,86.3,69.0,98.0,89.0,92.0,96.0,91.0,0.282,0.128,0.68,-1.01,92.6,0.25,0.273,,,,,,
35,2023-05-03,718323,Double,double,False,595281,601713,Kevin Kiermaier,Nick Pivetta,0,0,0,3013ee3a-feda-4a50-b73a-f47584cdd94a,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,,,,
36,2023-05-03,718323,Flyout,field_out,True,543807,601713,George Springer,Nick Pivetta,1,1,1,f5fb754a-56e2-4fe6-8be8-99e3ce9ea455,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,,,,
