,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,FF_ba,SI_ba,CH_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,KC%,wKC/C,vKC
10,2023-09-08,716675,Grounded Into DP,grounded_into_double_play,True,408234,605182,Miguel Cabrera,Mike Clevinger,0,0,1,19b11993-6374-4933-8ced-f47a9be9402c,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,0.024,0.479,0.271,0.016,0.128,-0.21,1.47,0.5,0.55,1.69,94.3,93.1,79.4,76.0,0.203,0.283,0.2,0.175,0.167,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,,,,
11,2023-09-08,716675,Double,double,False,628451,605182,Andy Ibáñez,Mike Clevinger,1,1,0,6458e89c-7b52-4bfc-8e2c-85c5ea11ed61,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,0.024,0.479,0.271,0.016,0.128,-0.21,1.47,0.5,0.55,1.69,94.3,93.1,79.4,76.0,0.203,0.283,0.2,0.175,0.167,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,,,,
12,2023-09-08,716675,Strikeout,strikeout,True,678009,605182,Parker Meadows,Mike Clevinger,0,0,0,514db9d8-6e0a-4c8a-bf81-3325b77a9a83,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,0.024,0.479,0.271,0.016,0.128,-0.21,1.47,0.5,0.55,1.69,94.3,93.1,79.4,76.0,0.203,0.283,0.2,0.175,0.167,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,,,,
13,2023-09-08,716675,Flyout,field_out,True,462101,681857,Elvis Andrus,Reese Olson,0,0,0,a2369520-f1a7-414d-98a7-e8822b867fc3,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,
14,2023-09-08,716675,Strikeout,strikeout,True,518735,681857,Yasmani Grandal,Reese Olson,0,0,0,aef9bbb3-c76d-4062-96af-7677b3f19c75,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,
15,2023-09-08,716675,Strikeout,strikeout,True,693049,681857,Oscar Colás,Reese Olson,0,0,0,30b55ec2-8a76-466b-a9e6-7c09845de664,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,
16,2023-09-08,716675,Hit By Pitch,hit_by_pitch,False,595879,605182,Javier Báez,Mike Clevinger,1,0,0,ad826790-31cf-4a6f-ac34-80a07352160f,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,0.024,0.479,0.271,0.016,0.128,-0.21,1.47,0.5,0.55,1.69,94.3,93.1,79.4,76.0,0.203,0.283,0.2,0.175,0.167,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,,,,
17,2023-09-08,716675,Grounded Into DP,grounded_into_double_play,True,668670,605182,Jake Rogers,Mike Clevinger,0,0,1,0d74c378-d8c0-4d11-8a57-cd7cb45515bb,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,0.024,0.479,0.271,0.016,0.128,-0.21,1.47,0.5,0.55,1.69,94.3,93.1,79.4,76.0,0.203,0.283,0.2,0.175,0.167,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,,,,
18,2023-09-08,716675,Groundout,field_out,True,668731,605182,Akil Baddoo,Mike Clevinger,0,0,0,fc57994f-ce81-427e-9f42-03209b5c8e8b,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,0.024,0.479,0.271,0.016,0.128,-0.21,1.47,0.5,0.55,1.69,94.3,93.1,79.4,76.0,0.203,0.283,0.2,0.175,0.167,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,,,,
19,2023-09-08,716675,Lineout,field_out,True,641313,681857,Tim Anderson,Reese Olson,1,0,0,8bfed1d0-afc3-45ae-8f08-192d90931dc3,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,
20,2023-09-08,716675,Groundout,field_out,True,643217,681857,Andrew Benintendi,Reese Olson,0,0,0,ca6c62b3-2711-4ef8-bee2-d970cec2e2bf,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,
21,2023-09-08,716675,Hit By Pitch,hit_by_pitch,False,673357,681857,Luis Robert Jr.,Reese Olson,0,0,0,8a39a521-63f7-4262-93c4-a871310a87e5,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,
22,2023-09-08,716675,Forceout,force_out,True,650391,681857,Eloy Jiménez,Reese Olson,0,0,1,ecf66001-55fc-44e6-ae3a-f27140f3c6d1,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,
23,2023-09-08,716675,Pop Out,field_out,True,656716,605182,Zach McKinstry,Mike Clevinger,1,0,0,42c370f9-5b02-49d0-985f-113cab0077e5,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,0.024,0.479,0.271,0.016,0.128,-0.21,1.47,0.5,0.55,1.69,94.3,93.1,79.4,76.0,0.203,0.283,0.2,0.175,0.167,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,,,,
24,2023-09-08,716675,Flyout,field_out,True,679529,605182,Spencer Torkelson,Mike Clevinger,0,0,0,a8b9da0f-68f1-4b13-a582-28f328185641,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,0.024,0.479,0.271,0.016,0.128,-0.21,1.47,0.5,0.55,1.69,94.3,93.1,79.4,76.0,0.203,0.283,0.2,0.175,0.167,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,,,,
25,2023-09-08,716675,Single,single,False,681481,605182,Kerry Carpenter,Mike Clevinger,0,0,0,3e650cbb-39db-4387-b5c0-0fe651fb4f2d,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,0.024,0.479,0.271,0.016,0.128,-0.21,1.47,0.5,0.55,1.69,94.3,93.1,79.4,76.0,0.203,0.283,0.2,0.175,0.167,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,,,,
26,2023-09-08,716675,Groundout,field_out,True,408234,605182,Miguel Cabrera,Mike Clevinger,1,0,0,016e2116-ccf8-43dc-ab00-635ef45ccfc6,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,0.024,0.479,0.271,0.016,0.128,-0.21,1.47,0.5,0.55,1.69,94.3,93.1,79.4,76.0,0.203,0.283,0.2,0.175,0.167,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,,,,
27,2023-09-08,716675,Strikeout,strikeout,True,660162,681857,Yoán Moncada,Reese Olson,0,0,0,b1c99e47-8f22-4b2e-876d-b1b152d8d34d,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,
28,2023-09-08,716675,Lineout,field_out,True,683734,681857,Andrew Vaughn,Reese Olson,0,0,0,4d5143f8-6bb9-4a0a-8346-3d704ed4953a,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,
29,2023-09-08,716675,Groundout,field_out,True,462101,681857,Elvis Andrus,Reese Olson,1,1,0,d79cc94c-122f-45a9-a69b-55ee9165ae92,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,
30,2023-09-08,716675,Strikeout,strikeout,True,628451,605182,Andy Ibáñez,Mike Clevinger,0,0,0,8e8d4d1a-fa8a-44d1-9ef5-1725f78c901e,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,0.024,0.479,0.271,0.016,0.128,-0.21,1.47,0.5,0.55,1.69,94.3,93.1,79.4,76.0,0.203,0.283,0.2,0.175,0.167,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,,,,
31,2023-09-08,716675,Strikeout,strikeout,True,678009,605182,Parker Meadows,Mike Clevinger,0,0,0,af95ed68-75ae-4cac-89cc-e0117bb995f7,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,0.024,0.479,0.271,0.016,0.128,-0.21,1.47,0.5,0.55,1.69,94.3,93.1,79.4,76.0,0.203,0.283,0.2,0.175,0.167,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,,,,
32,2023-09-08,716675,Flyout,field_out,True,595879,605182,Javier Báez,Mike Clevinger,1,0,0,71a614a3-c716-46b8-aade-2c67859ef6a1,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,0.024,0.479,0.271,0.016,0.128,-0.21,1.47,0.5,0.55,1.69,94.3,93.1,79.4,76.0,0.203,0.283,0.2,0.175,0.167,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,,,,
33,2023-09-08,716675,Lineout,field_out,True,518735,681857,Yasmani Grandal,Reese Olson,1,1,0,1525d9ba-5f8f-40c7-bb11-19e9af82d203,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,
34,2023-09-08,716675,Lineout,field_out,True,693049,681857,Oscar Colás,Reese Olson,0,0,0,9b4cfa54-0638-42a8-ae5c-c0581353ca01,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,
35,2023-09-08,716675,Strikeout,strikeout,True,641313,681857,Tim Anderson,Reese Olson,0,0,0,f04ef625-74ad-4e2e-823f-ef9abc34cafa,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,
