,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,SL_ba,FC_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,FS_ba
0,2023-04-22,718473,Groundout,field_out,True,665862,669456,Jazz Chisholm Jr.,Shane Bieber,0,0,0,fed77164-45f7-4ffd-8619-e575854cc6e4,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,,
1,2023-04-22,718473,Walk,walk,False,624585,669456,Jorge Soler,Shane Bieber,1,0,0,104c6838-b86c-4f39-8630-8f85b1eec8f3,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,,
2,2023-04-22,718473,Grounded Into DP,grounded_into_double_play,True,650333,669456,Luis Arraez,Shane Bieber,1,0,1,cc1014dd-d0ab-4798-817e-31bf251a1084,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,,
3,2023-04-22,718473,Pop Out,field_out,True,680757,656970,Steven Kwan,Devin Smeltzer,0,0,0,8c4e4a8d-8aae-42e0-b651-34b04966b090,656970.0,devinsmeltzer,Smeltzer,Left,Devin Smeltzer,6.45,7.73,22.1,99.0,85.0,94.0,0.813,6.45,1.61,11.69,2.82,0.74,0.19699999999999998,0.368,0.105,0.447,0.41,82.5,91.0,88.0,90.0,79.0,104.0,91.0,79.0,93.0,94.0,,,,87.0,108.0,103.0,0.41,0.05,0.114,,0.27699999999999997,-1.57,3.14,-6.63,,-1.49,89.0,83.6,77.7,,0.316,,0.25,0.3,0.296,94.0,107.0,101.0,0.15,-1.62,74.6,0.444,,,,,,,,,,,,,,
4,2023-04-22,718473,Flyout,field_out,True,642708,656970,Amed Rosario,Devin Smeltzer,1,0,0,a3d66a58-993b-404b-ac55-562e78e6999d,656970.0,devinsmeltzer,Smeltzer,Left,Devin Smeltzer,6.45,7.73,22.1,99.0,85.0,94.0,0.813,6.45,1.61,11.69,2.82,0.74,0.19699999999999998,0.368,0.105,0.447,0.41,82.5,91.0,88.0,90.0,79.0,104.0,91.0,79.0,93.0,94.0,,,,87.0,108.0,103.0,0.41,0.05,0.114,,0.27699999999999997,-1.57,3.14,-6.63,,-1.49,89.0,83.6,77.7,,0.316,,0.25,0.3,0.296,94.0,107.0,101.0,0.15,-1.62,74.6,0.444,,,,,,,,,,,,,,
5,2023-04-22,718473,Flyout,field_out,True,608070,656970,José Ramírez,Devin Smeltzer,1,0,0,4ab07bec-030f-4089-826c-71b02fe75923,656970.0,devinsmeltzer,Smeltzer,Left,Devin Smeltzer,6.45,7.73,22.1,99.0,85.0,94.0,0.813,6.45,1.61,11.69,2.82,0.74,0.19699999999999998,0.368,0.105,0.447,0.41,82.5,91.0,88.0,90.0,79.0,104.0,91.0,79.0,93.0,94.0,,,,87.0,108.0,103.0,0.41,0.05,0.114,,0.27699999999999997,-1.57,3.14,-6.63,,-1.49,89.0,83.6,77.7,,0.316,,0.25,0.3,0.296,94.0,107.0,101.0,0.15,-1.62,74.6,0.444,,,,,,,,,,,,,,
6,2023-04-22,718473,Walk,walk,False,650559,669456,Bryan De La Cruz,Shane Bieber,1,0,0,0c7b3d93-9092-4b95-a9f3-214b8ee5c7f8,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,,
7,2023-04-22,718473,Flyout,field_out,True,541645,669456,Avisaíl García,Shane Bieber,1,0,0,ef6bf1c6-82cf-40ba-affc-a3c9a02d5bbb,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,,
8,2023-04-22,718473,Single,single,False,516416,669456,Jean Segura,Shane Bieber,0,0,1,6994de0f-6e5a-4511-97e1-8179e7ac26b1,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,,
9,2023-04-22,718473,Single,single,False,493329,669456,Yuli Gurriel,Shane Bieber,0,0,1,a9e4a0d4-269f-45b5-b948-eb8a5f2bb258,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,,
