,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FS_ba,ST_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CH%,wFC/C,wSI/C,wCH/C,vFC,vSI,FC_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SI_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2023-04-25,718427,Single,single,False,624431,657746,Jose Trevino,Joe Ryan,0,0,0,6b2ce59b-5393-4e50-bc70-d022597f3ac8,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-04-25,718427,Forceout,force_out,True,543305,657746,Aaron Hicks,Joe Ryan,0,0,1,8cfc2a1f-5d9d-4e54-ac55-fa99ecd14733,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-04-25,718427,Single,single,False,683011,657746,Anthony Volpe,Joe Ryan,1,0,1,58953915-d166-488d-bbd6-8ac91038dbbf,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-04-25,718427,Flyout,field_out,True,519203,657746,Anthony Rizzo,Joe Ryan,1,0,0,40688c54-7668-42f6-b014-2ab7f832ceb1,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-04-25,718427,Double,double,False,621439,641482,Byron Buxton,Nestor Cortes,0,0,0,6f9ba8d1-dfc9-434d-83ca-13bd3dc2746e,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,92.0,103.0,103.0,,,,0.521,,0.158,0.68,,-1.47,91.6,,76.9,0.213,,0.259,0.2,83.4,92.0,111.0,110.0,138.0,99.0,111.0,110.0,102.0,102.0,0.005,0.28800000000000003,0.027999999999999997,0.39,4.05,-6.99,86.6,89.3,0.26,0.5,,,,,,,,,,,,,,
15,2023-04-25,718427,Pop Out,field_out,True,669304,641482,Jose Miranda,Nestor Cortes,0,0,0,db424560-7d75-4253-a8db-3ec54a24173f,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,92.0,103.0,103.0,,,,0.521,,0.158,0.68,,-1.47,91.6,,76.9,0.213,,0.259,0.2,83.4,92.0,111.0,110.0,138.0,99.0,111.0,110.0,102.0,102.0,0.005,0.28800000000000003,0.027999999999999997,0.39,4.05,-6.99,86.6,89.3,0.26,0.5,,,,,,,,,,,,,,
16,2023-04-25,718427,Strikeout,strikeout,True,680777,641482,Ryan Jeffers,Nestor Cortes,0,0,0,fc711826-43d8-49ab-92b4-e1d1162b91ed,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,92.0,103.0,103.0,,,,0.521,,0.158,0.68,,-1.47,91.6,,76.9,0.213,,0.259,0.2,83.4,92.0,111.0,110.0,138.0,99.0,111.0,110.0,102.0,102.0,0.005,0.28800000000000003,0.027999999999999997,0.39,4.05,-6.99,86.6,89.3,0.26,0.5,,,,,,,,,,,,,,
17,2023-04-25,718427,Walk,walk,False,650489,641482,Willi Castro,Nestor Cortes,1,0,0,a8cf6190-7554-470c-82f7-b7041d9872a1,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,92.0,103.0,103.0,,,,0.521,,0.158,0.68,,-1.47,91.6,,76.9,0.213,,0.259,0.2,83.4,92.0,111.0,110.0,138.0,99.0,111.0,110.0,102.0,102.0,0.005,0.28800000000000003,0.027999999999999997,0.39,4.05,-6.99,86.6,89.3,0.26,0.5,,,,,,,,,,,,,,
18,2023-04-25,718427,Strikeout,strikeout,True,663616,641482,Trevor Larnach,Nestor Cortes,0,0,0,ee6d5897-b9a1-4491-848a-adf89521cbe3,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,92.0,103.0,103.0,,,,0.521,,0.158,0.68,,-1.47,91.6,,76.9,0.213,,0.259,0.2,83.4,92.0,111.0,110.0,138.0,99.0,111.0,110.0,102.0,102.0,0.005,0.28800000000000003,0.027999999999999997,0.39,4.05,-6.99,86.6,89.3,0.26,0.5,,,,,,,,,,,,,,
19,2023-04-25,718427,Flyout,field_out,True,592450,657746,Aaron Judge,Joe Ryan,0,0,0,58fc151c-58e4-4e75-8c4a-5463ab0ddc39,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-04-25,718427,Strikeout,strikeout,True,518934,657746,DJ LeMahieu,Joe Ryan,0,0,0,7eaa2eed-d109-4fba-b5f8-cd17617c130c,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-04-25,718427,Strikeout,strikeout,True,641432,657746,Willie Calhoun,Joe Ryan,0,0,0,ff13312b-b654-4341-89e6-772b3592959b,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-04-25,718427,Field Error,field_error,False,572191,641482,Michael A. Taylor,Nestor Cortes,0,0,0,f00b9e55-a88c-48cd-b4cc-5de0f864bcd6,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,92.0,103.0,103.0,,,,0.521,,0.158,0.68,,-1.47,91.6,,76.9,0.213,,0.259,0.2,83.4,92.0,111.0,110.0,138.0,99.0,111.0,110.0,102.0,102.0,0.005,0.28800000000000003,0.027999999999999997,0.39,4.05,-6.99,86.6,89.3,0.26,0.5,,,,,,,,,,,,,,
23,2023-04-25,718427,Double,double,False,456781,641482,Donovan Solano,Nestor Cortes,0,0,1,81ee78bf-632b-4943-8c72-4fcc1f3fd6e4,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,92.0,103.0,103.0,,,,0.521,,0.158,0.68,,-1.47,91.6,,76.9,0.213,,0.259,0.2,83.4,92.0,111.0,110.0,138.0,99.0,111.0,110.0,102.0,102.0,0.005,0.28800000000000003,0.027999999999999997,0.39,4.05,-6.99,86.6,89.3,0.26,0.5,,,,,,,,,,,,,,
24,2023-04-25,718427,Strikeout,strikeout,True,621043,641482,Carlos Correa,Nestor Cortes,0,0,0,e8545005-c527-4cdf-9b92-04d7ac5a937e,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,92.0,103.0,103.0,,,,0.521,,0.158,0.68,,-1.47,91.6,,76.9,0.213,,0.259,0.2,83.4,92.0,111.0,110.0,138.0,99.0,111.0,110.0,102.0,102.0,0.005,0.28800000000000003,0.027999999999999997,0.39,4.05,-6.99,86.6,89.3,0.26,0.5,,,,,,,,,,,,,,
25,2023-04-25,718427,Double,double,False,593871,641482,Jorge Polanco,Nestor Cortes,0,0,1,990ef983-dccb-4c72-8568-80102abc5d95,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,92.0,103.0,103.0,,,,0.521,,0.158,0.68,,-1.47,91.6,,76.9,0.213,,0.259,0.2,83.4,92.0,111.0,110.0,138.0,99.0,111.0,110.0,102.0,102.0,0.005,0.28800000000000003,0.027999999999999997,0.39,4.05,-6.99,86.6,89.3,0.26,0.5,,,,,,,,,,,,,,
26,2023-04-25,718427,Flyout,field_out,True,621439,641482,Byron Buxton,Nestor Cortes,1,0,0,6f72e21f-ae5d-4ace-9fd6-00e46bdb5572,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,92.0,103.0,103.0,,,,0.521,,0.158,0.68,,-1.47,91.6,,76.9,0.213,,0.259,0.2,83.4,92.0,111.0,110.0,138.0,99.0,111.0,110.0,102.0,102.0,0.005,0.28800000000000003,0.027999999999999997,0.39,4.05,-6.99,86.6,89.3,0.26,0.5,,,,,,,,,,,,,,
27,2023-04-25,718427,Lineout,field_out,True,669304,641482,Jose Miranda,Nestor Cortes,1,0,0,414630c8-304c-49cf-b072-48e42bd3839a,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,92.0,103.0,103.0,,,,0.521,,0.158,0.68,,-1.47,91.6,,76.9,0.213,,0.259,0.2,83.4,92.0,111.0,110.0,138.0,99.0,111.0,110.0,102.0,102.0,0.005,0.28800000000000003,0.027999999999999997,0.39,4.05,-6.99,86.6,89.3,0.26,0.5,,,,,,,,,,,,,,
28,2023-04-25,718427,Strikeout,strikeout,True,672724,657746,Oswald Peraza,Joe Ryan,0,0,0,abd32452-73a0-4f4a-ab17-0e9407ebd664,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-04-25,718427,Groundout,field_out,True,614173,657746,Franchy Cordero,Joe Ryan,0,0,0,c4d0540b-14f5-4e58-91f0-3f5b971f9bef,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-04-25,718427,Flyout,field_out,True,624431,657746,Jose Trevino,Joe Ryan,1,0,0,fd0de368-d305-44c8-8321-6c0ca6d8e373,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-04-25,718427,Strikeout,strikeout,True,680777,641482,Ryan Jeffers,Nestor Cortes,0,0,0,f6d2d3ec-3b9b-4cf8-9dec-da7c3cd269ba,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,92.0,103.0,103.0,,,,0.521,,0.158,0.68,,-1.47,91.6,,76.9,0.213,,0.259,0.2,83.4,92.0,111.0,110.0,138.0,99.0,111.0,110.0,102.0,102.0,0.005,0.28800000000000003,0.027999999999999997,0.39,4.05,-6.99,86.6,89.3,0.26,0.5,,,,,,,,,,,,,,
32,2023-04-25,718427,Strikeout,strikeout,True,650489,641482,Willi Castro,Nestor Cortes,0,0,0,c0736330-d395-44d3-ba2f-71240c496d17,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,92.0,103.0,103.0,,,,0.521,,0.158,0.68,,-1.47,91.6,,76.9,0.213,,0.259,0.2,83.4,92.0,111.0,110.0,138.0,99.0,111.0,110.0,102.0,102.0,0.005,0.28800000000000003,0.027999999999999997,0.39,4.05,-6.99,86.6,89.3,0.26,0.5,,,,,,,,,,,,,,
33,2023-04-25,718427,Flyout,field_out,True,663616,641482,Trevor Larnach,Nestor Cortes,1,0,0,6e3f3d45-b127-4aee-8912-ff25ef90fcc8,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,102.0,106.0,106.0,92.0,103.0,103.0,,,,0.521,,0.158,0.68,,-1.47,91.6,,76.9,0.213,,0.259,0.2,83.4,92.0,111.0,110.0,138.0,99.0,111.0,110.0,102.0,102.0,0.005,0.28800000000000003,0.027999999999999997,0.39,4.05,-6.99,86.6,89.3,0.26,0.5,,,,,,,,,,,,,,
34,2023-04-25,718427,Single,single,False,543305,657746,Aaron Hicks,Joe Ryan,1,0,0,d5b32aac-0fe1-45ef-a98e-9213f5a49ad8,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-04-25,718427,Single,single,False,683011,657746,Anthony Volpe,Joe Ryan,0,0,1,c514e26d-e20a-449e-81ba-b259f245ab77,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-04-25,718427,Strikeout,strikeout,True,519203,657746,Anthony Rizzo,Joe Ryan,0,0,0,1e5d1af3-bbd9-487b-9d9e-36e15ab9a169,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-04-25,718427,Forceout,force_out,True,592450,657746,Aaron Judge,Joe Ryan,0,0,1,768497e9-af79-4140-a6ec-a9b03579e64c,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2023-04-25,718427,Groundout,field_out,True,518934,657746,DJ LeMahieu,Joe Ryan,0,0,0,a9acb22f-75b3-4da4-9b71-89692f832c6a,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
