,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,vFA,vFC,vFS,vSI,vCU,FF_ba,FC_ba,CU_ba,FS_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SL%,wSL/C,vSL,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,ST_ba,SI_ba
0,2023-06-10,717813,Lineout,field_out,True,543760,671737,Marcus Semien,Taj Bradley,0,0,0,30208b37-ef11-4c7e-84f0-22ff1895a0bc,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-10,717813,Single,single,False,608369,671737,Corey Seager,Taj Bradley,1,0,0,85d39f71-ba3d-4131-9f8e-c35904423c0a,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-10,717813,Strikeout,strikeout,True,663993,671737,Nathaniel Lowe,Taj Bradley,0,0,0,ce742f86-9892-4d1f-8493-1fcd4fb8d1ed,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-10,717813,Walk,walk,False,666969,671737,Adolis García,Taj Bradley,0,0,1,fd679c93-4f04-4906-b498-828d54892e04,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
4,2023-06-10,717813,Strikeout,strikeout,True,673962,671737,Josh Jung,Taj Bradley,0,0,0,17272c38-f6c1-4647-8056-c4fbd6b05170,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
5,2023-06-10,717813,Groundout,field_out,True,650490,543135,Yandy Díaz,Nathan Eovaldi,0,0,0,3f04ca67-9358-49a1-882c-35a8659cf0a4,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,86.0,98.0,92.0,,0.37200000000000005,0.17600000000000002,0.276,0.135,0.41,1.33,1.26,,0.86,95.1,90.6,87.9,,76.0,0.234,0.238,0.2,0.196,101.0,113.0,109.0,125.0,101.0,106.0,0.04,-3.23,83.9,0.303,,,,,,,,,,,,
6,2023-06-10,717813,Groundout,field_out,True,677551,543135,Wander Franco,Nathan Eovaldi,0,0,0,8f410f52-f4f9-4b3e-ad5d-2dc106c13d29,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,86.0,98.0,92.0,,0.37200000000000005,0.17600000000000002,0.276,0.135,0.41,1.33,1.26,,0.86,95.1,90.6,87.9,,76.0,0.234,0.238,0.2,0.196,101.0,113.0,109.0,125.0,101.0,106.0,0.04,-3.23,83.9,0.303,,,,,,,,,,,,
7,2023-06-10,717813,Double,double,False,666139,543135,Josh Lowe,Nathan Eovaldi,1,1,0,d3e43639-ae9c-41e9-8c58-834af7c132ac,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,86.0,98.0,92.0,,0.37200000000000005,0.17600000000000002,0.276,0.135,0.41,1.33,1.26,,0.86,95.1,90.6,87.9,,76.0,0.234,0.238,0.2,0.196,101.0,113.0,109.0,125.0,101.0,106.0,0.04,-3.23,83.9,0.303,,,,,,,,,,,,
8,2023-06-10,717813,Groundout,field_out,True,668227,543135,Randy Arozarena,Nathan Eovaldi,0,0,0,3b84bed9-212b-4947-9773-582927c5de6e,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,86.0,98.0,92.0,,0.37200000000000005,0.17600000000000002,0.276,0.135,0.41,1.33,1.26,,0.86,95.1,90.6,87.9,,76.0,0.234,0.238,0.2,0.196,101.0,113.0,109.0,125.0,101.0,106.0,0.04,-3.23,83.9,0.303,,,,,,,,,,,,
9,2023-06-10,717813,Walk,walk,False,641680,671737,Jonah Heim,Taj Bradley,1,0,0,e03338cc-0108-4f8f-957c-3979dae09078,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
