,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,SI_ba,CU_ba,FF_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-07-15,717399,Single,single,False,572191,663687,Michael A. Taylor,Hogan Harris,0,0,1,cf72ad0d-2c6f-4b5f-ae85-2b6a8f7041b9,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.278,,0.3,0.25,0.205,,87.0,104.0,98.0,0.188,-1.58,90.5,0.351,,,,,,,
11,2023-07-15,717399,Walk,walk,False,608336,663687,Joey Gallo,Hogan Harris,1,0,1,408b7108-b052-4dca-81a6-d5bf05569936,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.278,,0.3,0.25,0.205,,87.0,104.0,98.0,0.188,-1.58,90.5,0.351,,,,,,,
12,2023-07-15,717399,Single,single,False,621043,663687,Carlos Correa,Hogan Harris,0,0,1,0683a586-aa2a-473d-a520-e8e7ad58797b,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.278,,0.3,0.25,0.205,,87.0,104.0,98.0,0.188,-1.58,90.5,0.351,,,,,,,
13,2023-07-15,717399,Strikeout,strikeout,True,456781,663687,Donovan Solano,Hogan Harris,0,0,0,98622350-5938-4894-81b7-76600305f450,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.278,,0.3,0.25,0.205,,87.0,104.0,98.0,0.188,-1.58,90.5,0.351,,,,,,,
14,2023-07-15,717399,Strikeout,strikeout,True,621439,663687,Byron Buxton,Hogan Harris,0,0,0,bf2ab9f6-a032-4d9c-8f4a-d026d95712b5,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.278,,0.3,0.25,0.205,,87.0,104.0,98.0,0.188,-1.58,90.5,0.351,,,,,,,
15,2023-07-15,717399,Flyout,field_out,True,596146,663687,Max Kepler,Hogan Harris,0,0,0,0aad56b7-cffc-468d-9d74-aea98871e097,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.278,,0.3,0.25,0.205,,87.0,104.0,98.0,0.188,-1.58,90.5,0.351,,,,,,,
16,2023-07-15,717399,Lineout,field_out,True,664913,641154,Seth Brown,Pablo López,1,0,0,abd0b052-57d2-44c6-863d-a315035722cc,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,,0.278,0.202,0.268,0.257,0.173,,,,,,,,,,,,,,
17,2023-07-15,717399,Walk,walk,False,642137,641154,Cody Thomas,Pablo López,1,0,0,36f63f35-ed8b-4b3e-80e8-12b47d55c379,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,,0.278,0.202,0.268,0.257,0.173,,,,,,,,,,,,,,
18,2023-07-15,717399,Grounded Into DP,grounded_into_double_play,True,691016,641154,Tyler Soderstrom,Pablo López,0,0,1,f27f457b-ec6e-446d-851d-185b037338ef,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,,0.278,0.202,0.268,0.257,0.173,,,,,,,,,,,,,,
19,2023-07-15,717399,Single,single,False,571657,663687,Kyle Farmer,Hogan Harris,0,0,0,23f410d3-b5e4-4862-9b57-29562e74ff4e,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.278,,0.3,0.25,0.205,,87.0,104.0,98.0,0.188,-1.58,90.5,0.351,,,,,,,
20,2023-07-15,717399,Strikeout,strikeout,True,650489,663687,Willi Castro,Hogan Harris,0,0,0,91e37c01-57e5-4b7c-93c5-e5f7ae5e45a3,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.278,,0.3,0.25,0.205,,87.0,104.0,98.0,0.188,-1.58,90.5,0.351,,,,,,,
21,2023-07-15,717399,Forceout,force_out,True,680777,663687,Ryan Jeffers,Hogan Harris,0,0,1,ee6d08c9-cbc2-4291-b05e-c11103d011f6,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.278,,0.3,0.25,0.205,,87.0,104.0,98.0,0.188,-1.58,90.5,0.351,,,,,,,
22,2023-07-15,717399,Home Run,home_run,False,572191,663687,Michael A. Taylor,Hogan Harris,0,0,1,7bb69c02-9cb3-4402-8095-1f4bcfbc3de2,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.278,,0.3,0.25,0.205,,87.0,104.0,98.0,0.188,-1.58,90.5,0.351,,,,,,,
23,2023-07-15,717399,Strikeout,strikeout,True,608336,663687,Joey Gallo,Hogan Harris,0,0,0,1a1410f3-452b-429f-a5bd-e6eda27b2aa2,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.278,,0.3,0.25,0.205,,87.0,104.0,98.0,0.188,-1.58,90.5,0.351,,,,,,,
24,2023-07-15,717399,Triple,triple,False,680869,641154,Zack Gelof,Pablo López,1,0,0,578a8222-6afc-4009-9110-10cd5e97853e,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,,0.278,0.202,0.268,0.257,0.173,,,,,,,,,,,,,,
25,2023-07-15,717399,Strikeout,strikeout,True,607054,641154,Jace Peterson,Pablo López,0,0,0,6e03d542-3574-499d-9a51-5fb7244e6dbc,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,,0.278,0.202,0.268,0.257,0.173,,,,,,,,,,,,,,
26,2023-07-15,717399,Groundout,field_out,True,669397,641154,Nick Allen,Pablo López,0,0,1,400e23c3-5811-4331-b726-552f936903fd,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,,0.278,0.202,0.268,0.257,0.173,,,,,,,,,,,,,,
27,2023-07-15,717399,Strikeout,strikeout,True,643393,641154,Tony Kemp,Pablo López,0,0,0,4f1e8284-31d5-435f-b7f8-e9549fdc643d,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,,0.278,0.202,0.268,0.257,0.173,,,,,,,,,,,,,,
28,2023-07-15,717399,Groundout,field_out,True,621043,663687,Carlos Correa,Hogan Harris,0,0,0,560d8417-a98d-4f80-afc5-fbbc3604317e,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.278,,0.3,0.25,0.205,,87.0,104.0,98.0,0.188,-1.58,90.5,0.351,,,,,,,
29,2023-07-15,717399,Flyout,field_out,True,456781,663687,Donovan Solano,Hogan Harris,0,0,0,f0d2db92-da35-4348-b491-21f60085c1a3,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.278,,0.3,0.25,0.205,,87.0,104.0,98.0,0.188,-1.58,90.5,0.351,,,,,,,
30,2023-07-15,717399,Pop Out,field_out,True,621439,663687,Byron Buxton,Hogan Harris,0,0,0,02315786-cb50-4ce1-a58f-63a96aab46aa,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.278,,0.3,0.25,0.205,,87.0,104.0,98.0,0.188,-1.58,90.5,0.351,,,,,,,
31,2023-07-15,717399,Home Run,home_run,False,676116,641154,Ryan Noda,Pablo López,0,0,0,5b360b77-c7d4-49bd-bcee-c6d8873868ac,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,,0.278,0.202,0.268,0.257,0.173,,,,,,,,,,,,,,
32,2023-07-15,717399,Single,single,False,668709,641154,JJ Bleday,Pablo López,0,0,0,7008e905-2a97-4453-b7c5-07a6329a5e4c,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,,0.278,0.202,0.268,0.257,0.173,,,,,,,,,,,,,,
33,2023-07-15,717399,Home Run,home_run,False,664913,641154,Seth Brown,Pablo López,1,0,1,07aabdd9-e0ed-43b4-aa82-cf60d9d71728,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,,0.278,0.202,0.268,0.257,0.173,,,,,,,,,,,,,,
34,2023-07-15,717399,Strikeout,strikeout,True,642137,641154,Cody Thomas,Pablo López,0,0,0,fe3f4af2-e1d2-4321-b523-21867b87903d,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,,0.278,0.202,0.268,0.257,0.173,,,,,,,,,,,,,,
35,2023-07-15,717399,Pop Out,field_out,True,691016,641154,Tyler Soderstrom,Pablo López,0,0,0,ba3906c4-df3f-4e4d-be4d-a7512fc82c45,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,,0.278,0.202,0.268,0.257,0.173,,,,,,,,,,,,,,
36,2023-07-15,717399,Flyout,field_out,True,680869,641154,Zack Gelof,Pablo López,1,0,0,820db864-a70e-4923-ab10-85e44c7ca2bc,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,,0.278,0.202,0.268,0.257,0.173,,,,,,,,,,,,,,
37,2023-07-15,717399,Single,single,False,596146,663687,Max Kepler,Hogan Harris,0,0,0,3a6bcf47-0c62-4058-9a5b-813ace43be03,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.278,,0.3,0.25,0.205,,87.0,104.0,98.0,0.188,-1.58,90.5,0.351,,,,,,,
