,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,SV_ba,FC_ba,FF_ba,FS_ba,SL_ba,FO%,wFO/C,vFO,ST_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba
10,2023-05-24,718038,Walk,walk,False,673548,673540,Seiya Suzuki,Kodai Senga,1,0,0,5f32273d-ce71-4a2b-9d72-cd3263accccd,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
11,2023-05-24,718038,Single,single,False,643565,673540,Mike Tauchman,Kodai Senga,0,0,1,6a382cd6-2389-4ead-8f08-ebafad782769,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
12,2023-05-24,718038,Strikeout,strikeout,True,666624,673540,Christopher Morel,Kodai Senga,0,0,0,d80e79f2-56d6-4d0b-a702-ddfcb838a415,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
13,2023-05-24,718038,Lineout,field_out,True,670223,673540,Matt Mervis,Kodai Senga,0,0,0,0d127202-c954-46f0-b164-2dc4c247b47f,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
14,2023-05-24,718038,Groundout,field_out,True,571466,673540,Tucker Barnhart,Kodai Senga,0,0,0,82de5bfe-11ca-4607-ada0-31434122616e,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
15,2023-05-24,718038,Strikeout,strikeout,True,596129,573186,Daniel Vogelbach,Marcus Stroman,0,0,0,25635d37-2f36-480a-ba6e-bfba103cbf62,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,
16,2023-05-24,718038,Single,single,False,592192,573186,Mark Canha,Marcus Stroman,1,0,0,c37ec8e7-1384-4771-a017-6554d8bb1257,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,
17,2023-05-24,718038,Home Run,home_run,False,682626,573186,Francisco Alvarez,Marcus Stroman,0,0,1,e57bb5df-05ef-45c3-b610-996f94621a93,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,
18,2023-05-24,718038,Strikeout,strikeout,True,607043,573186,Brandon Nimmo,Marcus Stroman,0,0,0,748ff671-8236-4437-a481-3a53c31ced90,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,
19,2023-05-24,718038,Flyout,field_out,True,596019,573186,Francisco Lindor,Marcus Stroman,1,0,0,c575569b-501c-46a3-94ef-0ecdebd69dcf,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,
20,2023-05-24,718038,Walk,walk,False,663538,673540,Nico Hoerner,Kodai Senga,1,0,0,0e235ba1-f018-448d-a4e6-0583564abf6c,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
21,2023-05-24,718038,Flyout,field_out,True,670156,673540,Miles Mastrobuoni,Kodai Senga,0,0,0,1a529dd3-0e7d-4ccd-adb8-74577fd55b3c,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
22,2023-05-24,718038,Double,double,False,621020,673540,Dansby Swanson,Kodai Senga,1,1,1,a78d24c1-3ee6-4075-bfe0-80355eaa0a05,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
23,2023-05-24,718038,Strikeout,strikeout,True,664023,673540,Ian Happ,Kodai Senga,0,0,0,1173dee6-c9c2-42ce-990a-c2e74b2585f4,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
24,2023-05-24,718038,Double,double,False,673548,673540,Seiya Suzuki,Kodai Senga,0,0,1,ec542b82-4aa3-479f-b730-b3d065a44e9b,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
25,2023-05-24,718038,Single,single,False,643565,673540,Mike Tauchman,Kodai Senga,0,0,1,ea7c9c59-a199-4fe3-a7e9-4218954aa8ce,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
26,2023-05-24,718038,Forceout,force_out,True,666624,673540,Christopher Morel,Kodai Senga,0,0,1,a00c36c7-9253-4810-9081-09cb6f463bce,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
27,2023-05-24,718038,Groundout,field_out,True,643446,573186,Jeff McNeil,Marcus Stroman,0,0,0,da2e5523-31b0-4d9e-befd-cd34b79fc476,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,
28,2023-05-24,718038,Single,single,False,624413,573186,Pete Alonso,Marcus Stroman,0,0,0,36faeded-f90a-46c3-a66f-31c34aee4f05,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,
29,2023-05-24,718038,Double Play,double_play,True,683146,573186,Brett Baty,Marcus Stroman,1,0,1,8540f9ce-4bf8-4fa8-ba87-8cbbb7cb43f1,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,
30,2023-05-24,718038,Walk,walk,False,670223,673540,Matt Mervis,Kodai Senga,1,0,0,3cb063ee-c574-4a63-8aa2-dd275140f546,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
31,2023-05-24,718038,Walk,walk,False,571466,673540,Tucker Barnhart,Kodai Senga,1,0,1,84d2b82f-6c72-47f8-b442-880ede0c561d,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
32,2023-05-24,718038,Strikeout,strikeout,True,663538,673540,Nico Hoerner,Kodai Senga,0,0,1,5b4ea943-9385-498b-84b0-62f7a6abdf73,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
33,2023-05-24,718038,Pop Out,field_out,True,670156,673540,Miles Mastrobuoni,Kodai Senga,0,0,0,1574b5d3-f933-472c-9f2c-65140f1a0962,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
34,2023-05-24,718038,Groundout,field_out,True,621020,673540,Dansby Swanson,Kodai Senga,1,0,0,fb8b13b2-85e3-40f4-952a-f79d6a8c3959,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,,,0.244,0.244,0.11,0.219,0.237,0.95,83.2,0.333,0.125,,,,,,,
35,2023-05-24,718038,Groundout,field_out,True,516782,573186,Starling Marte,Marcus Stroman,0,0,0,2070ebba-7ffb-4e38-af24-ad6100b0637c,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,,,,
