,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,FC_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,ST_ba,SL_ba
15,2023-05-03,718348,Flyout,field_out,True,621512,666214,Tomás Nido,Joey Wentz,0,0,0,25c7484f-7225-43c7-a9b5-13778df52b42,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,
16,2023-05-03,718348,Groundout,field_out,True,668670,664192,Jake Rogers,Joey Lucchesi,0,0,0,a1cf1392-210b-40b2-b778-f4d980ca21ce,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,,,,74.0,97.0,88.0,,0.228,0.247,0.006999999999999999,,2.74,-2.14,0.25,,90.4,77.9,,0.133,,0.289,79.0,99.0,90.0,0.517,0.95,90.0,0.293,,,,,,,,
17,2023-05-03,718348,Groundout,field_out,True,670097,664192,Zack Short,Joey Lucchesi,0,0,0,f7ff21de-4d75-47ac-ac4e-80912268fc08,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,,,,74.0,97.0,88.0,,0.228,0.247,0.006999999999999999,,2.74,-2.14,0.25,,90.4,77.9,,0.133,,0.289,79.0,99.0,90.0,0.517,0.95,90.0,0.293,,,,,,,,
18,2023-05-03,718348,Groundout,field_out,True,663837,664192,Matt Vierling,Joey Lucchesi,0,0,0,1e6d948d-f252-433e-ba0b-5f5c8400bb0f,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,,,,74.0,97.0,88.0,,0.228,0.247,0.006999999999999999,,2.74,-2.14,0.25,,90.4,77.9,,0.133,,0.289,79.0,99.0,90.0,0.517,0.95,90.0,0.293,,,,,,,,
19,2023-05-03,718348,Groundout,field_out,True,607043,666214,Brandon Nimmo,Joey Wentz,1,0,0,7ceb891c-fdc9-4122-aa3f-fa5a879d80bf,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,
20,2023-05-03,718348,Strikeout,strikeout,True,516782,666214,Starling Marte,Joey Wentz,0,0,0,27447358-f229-45f8-b9ac-a4dd88a73452,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,
21,2023-05-03,718348,Flyout,field_out,True,596019,666214,Francisco Lindor,Joey Wentz,1,0,0,94bdb3b5-da01-40d6-825e-1ebc26e8f663,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,
22,2023-05-03,718348,Home Run,home_run,False,595879,664192,Javier Báez,Joey Lucchesi,0,0,0,27cd14cb-d5eb-4a6d-a05e-4e5536b19df4,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,,,,74.0,97.0,88.0,,0.228,0.247,0.006999999999999999,,2.74,-2.14,0.25,,90.4,77.9,,0.133,,0.289,79.0,99.0,90.0,0.517,0.95,90.0,0.293,,,,,,,,
23,2023-05-03,718348,Groundout,field_out,True,682985,664192,Riley Greene,Joey Lucchesi,0,0,0,11263387-fda9-49f8-8cce-1169b6162bd2,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,,,,74.0,97.0,88.0,,0.228,0.247,0.006999999999999999,,2.74,-2.14,0.25,,90.4,77.9,,0.133,,0.289,79.0,99.0,90.0,0.517,0.95,90.0,0.293,,,,,,,,
24,2023-05-03,718348,Strikeout,strikeout,True,606992,664192,Eric Haase,Joey Lucchesi,0,0,0,647e81c0-2927-498a-868e-f55bd849591a,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,,,,74.0,97.0,88.0,,0.228,0.247,0.006999999999999999,,2.74,-2.14,0.25,,90.4,77.9,,0.133,,0.289,79.0,99.0,90.0,0.517,0.95,90.0,0.293,,,,,,,,
25,2023-05-03,718348,Lineout,field_out,True,679529,664192,Spencer Torkelson,Joey Lucchesi,0,0,0,822840ba-87f7-4aa1-841e-119db0f6ac99,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,,,,74.0,97.0,88.0,,0.228,0.247,0.006999999999999999,,2.74,-2.14,0.25,,90.4,77.9,,0.133,,0.289,79.0,99.0,90.0,0.517,0.95,90.0,0.293,,,,,,,,
26,2023-05-03,718348,Groundout,field_out,True,624413,666214,Pete Alonso,Joey Wentz,0,0,0,7832ff4a-8846-43ad-aa3c-7d8a6d00bb2a,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,
27,2023-05-03,718348,Single,single,False,502054,666214,Tommy Pham,Joey Wentz,1,0,0,92ef931d-cf51-43ff-bff7-e9eb04af0bc7,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,
28,2023-05-03,718348,Forceout,force_out,True,643446,666214,Jeff McNeil,Joey Wentz,0,0,1,c1acfd45-ae11-47e1-b6d7-484f052e9af0,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,
29,2023-05-03,718348,Flyout,field_out,True,592192,666214,Mark Canha,Joey Wentz,1,0,0,9326b246-9f51-49a0-a02f-9b67fcaff808,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,
30,2023-05-03,718348,Groundout,field_out,True,570731,664192,Jonathan Schoop,Joey Lucchesi,0,0,0,d0a19658-a2ea-4e57-a90f-fbb8277548f0,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,,,,74.0,97.0,88.0,,0.228,0.247,0.006999999999999999,,2.74,-2.14,0.25,,90.4,77.9,,0.133,,0.289,79.0,99.0,90.0,0.517,0.95,90.0,0.293,,,,,,,,
31,2023-05-03,718348,Flyout,field_out,True,628451,664192,Andy Ibáñez,Joey Lucchesi,0,0,0,2783296e-64dc-4757-a4dc-e33e661ce47d,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,,,,74.0,97.0,88.0,,0.228,0.247,0.006999999999999999,,2.74,-2.14,0.25,,90.4,77.9,,0.133,,0.289,79.0,99.0,90.0,0.517,0.95,90.0,0.293,,,,,,,,
32,2023-05-03,718348,Groundout,field_out,True,668670,664192,Jake Rogers,Joey Lucchesi,1,0,0,f12b2965-ce77-43e3-9df9-4caa5838df20,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,,,,74.0,97.0,88.0,,0.228,0.247,0.006999999999999999,,2.74,-2.14,0.25,,90.4,77.9,,0.133,,0.289,79.0,99.0,90.0,0.517,0.95,90.0,0.293,,,,,,,,
33,2023-05-03,718348,Single,single,False,683146,666214,Brett Baty,Joey Wentz,0,0,1,d275baa2-b1d9-4120-8db9-b1d20627995f,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,
34,2023-05-03,718348,Single,single,False,621512,666214,Tomás Nido,Joey Wentz,0,0,1,b483674a-620b-43c9-9fcc-d440eba07060,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,
35,2023-05-03,718348,Pop Out,field_out,True,607043,666214,Brandon Nimmo,Joey Wentz,0,0,0,c061d15a-e928-4019-8025-d4c0fc09f8b0,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,
36,2023-05-03,718348,Flyout,field_out,True,516782,666214,Starling Marte,Joey Wentz,0,0,0,195a4fd1-b42b-4a12-9497-f416513b9815,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,
37,2023-05-03,718348,Home Run,home_run,False,596019,666214,Francisco Lindor,Joey Wentz,0,0,1,15ec7b50-695c-454f-98fc-a74a2ddc736a,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,
38,2023-05-03,718348,Double,double,False,624413,666214,Pete Alonso,Joey Wentz,1,0,0,ab64f0ae-6a94-47c4-a8bd-bc4d078309d1,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,
39,2023-05-03,718348,Groundout,field_out,True,502054,666214,Tommy Pham,Joey Wentz,0,0,0,8ac84d52-2aae-4c9e-a822-d5e2d1568f75,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,
40,2023-05-03,718348,Strikeout,strikeout,True,670097,642231,Zack Short,Jimmy Yacabonis,0,0,0,1e6d5531-5403-4c53-bcc5-f78ecf4d9315,642231.0,jimmyyacabonis,Yacabonis,Right,Jimmy Yacabonis,6.59,4.83,13.2,99.0,90.0,99.0,0.828,7.24,3.95,9.22,1.32,1.06,0.205,0.409,0.136,0.341,0.42,85.7,91.0,82.0,81.0,,,,,,,,,,,,,0.08199999999999999,,,,3.66,,,,,,0.0,,89.0,102.0,98.0,0.654,-0.07,93.1,0.25,92.0,97.0,108.0,0.264,-3.66,82.1,0.385,
