,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,CU_ba,FF_ba,FC_ba,ST_ba,SI_ba,CH_ba,SL_ba,vSC (sc),SC%,wSC/C,SC_ba
10,2023-06-27,717603,Lineout,field_out,True,443558,448179,Nelson Cruz,Rich Hill,0,0,0,f30dabf4-54a3-471d-a7d7-f2706d1c8767,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,
11,2023-06-27,717603,Single,single,False,641525,448179,Brandon Dixon,Rich Hill,0,0,1,421e4bda-5194-4c8d-9917-f33de46ba07f,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,
12,2023-06-27,717603,Single,single,False,663757,448179,Trent Grisham,Rich Hill,1,1,1,5cc8f6ed-8dcd-4fed-bd04-2331aac865e8,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,
13,2023-06-27,717603,Single,single,False,673490,448179,Ha-Seong Kim,Rich Hill,0,0,1,76687e76-3ba4-4cf9-8aed-0497bbeeee4c,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,
14,2023-06-27,717603,Flyout,field_out,True,665487,448179,Fernando Tatis Jr.,Rich Hill,0,0,0,e72e5dd4-bee9-4e1a-8a68-d15b98069e82,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,
15,2023-06-27,717603,Walk,walk,False,669261,663753,Jack Suwinski,Reiss Knehr,1,0,0,ec5b2c5c-458b-4144-af6d-1fe5e1cdd7ce,663753.0,reissknehr,Knehr,Right,Reiss Knehr,15.88,17.38,5.2,91.0,88.0,89.0,0.863,6.35,7.94,15.88,4.76,0.75,0.174,0.609,0.13,0.348,0.423,88.3,82.0,82.0,71.0,,,,92.0,99.0,99.0,109.0,69.0,67.0,95.0,101.0,110.0,81.0,90.0,93.0,0.106,0.276,0.252,0.22,,,0.146,-13.72,-1.07,-11.72,4.56,,,-2.75,93.6,88.7,91.9,80.6,,,,0.75,0.333,,,0.333,0.0,,,,
16,2023-06-27,717603,Single,single,False,666801,663753,Rodolfo Castro,Reiss Knehr,1,1,1,8a7f4be4-3352-4cb5-af57-67fce5ae79b9,663753.0,reissknehr,Knehr,Right,Reiss Knehr,15.88,17.38,5.2,91.0,88.0,89.0,0.863,6.35,7.94,15.88,4.76,0.75,0.174,0.609,0.13,0.348,0.423,88.3,82.0,82.0,71.0,,,,92.0,99.0,99.0,109.0,69.0,67.0,95.0,101.0,110.0,81.0,90.0,93.0,0.106,0.276,0.252,0.22,,,0.146,-13.72,-1.07,-11.72,4.56,,,-2.75,93.6,88.7,91.9,80.6,,,,0.75,0.333,,,0.333,0.0,,,,
17,2023-06-27,717603,Sac Fly,sac_fly,True,678225,663753,Ji Hwan Bae,Reiss Knehr,1,0,1,50a204e1-9cc7-4822-8f27-e1c65a13f350,663753.0,reissknehr,Knehr,Right,Reiss Knehr,15.88,17.38,5.2,91.0,88.0,89.0,0.863,6.35,7.94,15.88,4.76,0.75,0.174,0.609,0.13,0.348,0.423,88.3,82.0,82.0,71.0,,,,92.0,99.0,99.0,109.0,69.0,67.0,95.0,101.0,110.0,81.0,90.0,93.0,0.106,0.276,0.252,0.22,,,0.146,-13.72,-1.07,-11.72,4.56,,,-2.75,93.6,88.7,91.9,80.6,,,,0.75,0.333,,,0.333,0.0,,,,
18,2023-06-27,717603,Triple,triple,False,693304,663753,Nick Gonzales,Reiss Knehr,1,1,1,d5ecdae5-ada2-4063-a1d8-3b6ce76cff6a,663753.0,reissknehr,Knehr,Right,Reiss Knehr,15.88,17.38,5.2,91.0,88.0,89.0,0.863,6.35,7.94,15.88,4.76,0.75,0.174,0.609,0.13,0.348,0.423,88.3,82.0,82.0,71.0,,,,92.0,99.0,99.0,109.0,69.0,67.0,95.0,101.0,110.0,81.0,90.0,93.0,0.106,0.276,0.252,0.22,,,0.146,-13.72,-1.07,-11.72,4.56,,,-2.75,93.6,88.7,91.9,80.6,,,,0.75,0.333,,,0.333,0.0,,,,
19,2023-06-27,717603,Walk,walk,False,595978,663753,Austin Hedges,Reiss Knehr,0,0,0,cf5ee92e-400a-4d5c-a840-a72cacff3ea1,663753.0,reissknehr,Knehr,Right,Reiss Knehr,15.88,17.38,5.2,91.0,88.0,89.0,0.863,6.35,7.94,15.88,4.76,0.75,0.174,0.609,0.13,0.348,0.423,88.3,82.0,82.0,71.0,,,,92.0,99.0,99.0,109.0,69.0,67.0,95.0,101.0,110.0,81.0,90.0,93.0,0.106,0.276,0.252,0.22,,,0.146,-13.72,-1.07,-11.72,4.56,,,-2.75,93.6,88.7,91.9,80.6,,,,0.75,0.333,,,0.333,0.0,,,,
20,2023-06-27,717603,Lineout,field_out,True,641943,663753,Joshua Palacios,Reiss Knehr,1,0,0,a3f3e2a0-20e5-4485-98df-2f69b211208c,663753.0,reissknehr,Knehr,Right,Reiss Knehr,15.88,17.38,5.2,91.0,88.0,89.0,0.863,6.35,7.94,15.88,4.76,0.75,0.174,0.609,0.13,0.348,0.423,88.3,82.0,82.0,71.0,,,,92.0,99.0,99.0,109.0,69.0,67.0,95.0,101.0,110.0,81.0,90.0,93.0,0.106,0.276,0.252,0.22,,,0.146,-13.72,-1.07,-11.72,4.56,,,-2.75,93.6,88.7,91.9,80.6,,,,0.75,0.333,,,0.333,0.0,,,,
21,2023-06-27,717603,Single,single,False,457705,663753,Andrew McCutchen,Reiss Knehr,0,0,1,acb9d0ba-24fd-4716-9d6f-5a873786bda8,663753.0,reissknehr,Knehr,Right,Reiss Knehr,15.88,17.38,5.2,91.0,88.0,89.0,0.863,6.35,7.94,15.88,4.76,0.75,0.174,0.609,0.13,0.348,0.423,88.3,82.0,82.0,71.0,,,,92.0,99.0,99.0,109.0,69.0,67.0,95.0,101.0,110.0,81.0,90.0,93.0,0.106,0.276,0.252,0.22,,,0.146,-13.72,-1.07,-11.72,4.56,,,-2.75,93.6,88.7,91.9,80.6,,,,0.75,0.333,,,0.333,0.0,,,,
22,2023-06-27,717603,Pop Out,field_out,True,680779,663753,Henry Davis,Reiss Knehr,0,0,0,7f21cd46-7f5b-4ff5-bc02-e3ad0b4b8bb7,663753.0,reissknehr,Knehr,Right,Reiss Knehr,15.88,17.38,5.2,91.0,88.0,89.0,0.863,6.35,7.94,15.88,4.76,0.75,0.174,0.609,0.13,0.348,0.423,88.3,82.0,82.0,71.0,,,,92.0,99.0,99.0,109.0,69.0,67.0,95.0,101.0,110.0,81.0,90.0,93.0,0.106,0.276,0.252,0.22,,,0.146,-13.72,-1.07,-11.72,4.56,,,-2.75,93.6,88.7,91.9,80.6,,,,0.75,0.333,,,0.333,0.0,,,,
23,2023-06-27,717603,Walk,walk,False,665742,448179,Juan Soto,Rich Hill,1,0,0,fbb78034-0a35-473f-9250-e338c21105d9,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,
24,2023-06-27,717603,Pop Out,field_out,True,592518,448179,Manny Machado,Rich Hill,0,0,0,1f50c8ec-f82e-4cc0-85c1-66e3a5a26171,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,
25,2023-06-27,717603,Grounded Into DP,grounded_into_double_play,True,593428,448179,Xander Bogaerts,Rich Hill,0,0,1,8c400660-8fd0-420e-9290-bed0393704f4,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,
26,2023-06-27,717603,Home Run,home_run,False,467793,663753,Carlos Santana,Reiss Knehr,0,0,0,88e42954-87e7-422b-92e8-b8658c333e8a,663753.0,reissknehr,Knehr,Right,Reiss Knehr,15.88,17.38,5.2,91.0,88.0,89.0,0.863,6.35,7.94,15.88,4.76,0.75,0.174,0.609,0.13,0.348,0.423,88.3,82.0,82.0,71.0,,,,92.0,99.0,99.0,109.0,69.0,67.0,95.0,101.0,110.0,81.0,90.0,93.0,0.106,0.276,0.252,0.22,,,0.146,-13.72,-1.07,-11.72,4.56,,,-2.75,93.6,88.7,91.9,80.6,,,,0.75,0.333,,,0.333,0.0,,,,
27,2023-06-27,717603,Home Run,home_run,False,669261,663753,Jack Suwinski,Reiss Knehr,1,1,0,84685b65-530c-40d7-85a3-a791676e5dba,663753.0,reissknehr,Knehr,Right,Reiss Knehr,15.88,17.38,5.2,91.0,88.0,89.0,0.863,6.35,7.94,15.88,4.76,0.75,0.174,0.609,0.13,0.348,0.423,88.3,82.0,82.0,71.0,,,,92.0,99.0,99.0,109.0,69.0,67.0,95.0,101.0,110.0,81.0,90.0,93.0,0.106,0.276,0.252,0.22,,,0.146,-13.72,-1.07,-11.72,4.56,,,-2.75,93.6,88.7,91.9,80.6,,,,0.75,0.333,,,0.333,0.0,,,,
28,2023-06-27,717603,Flyout,field_out,True,666801,656290,Rodolfo Castro,Drew Carlton,0,0,0,948ecdb5-a16d-49e7-81ca-f8aa75fd32fd,656290.0,drewcarlton,Carlton,Right,Drew Carlton,4.35,4.33,20.2,105.0,86.0,96.0,0.818,7.84,2.61,7.84,0.87,1.25,0.237,0.40700000000000003,0.085,0.254,0.455,84.9,71.0,90.0,76.0,,,,78.0,113.0,101.0,89.0,106.0,98.0,109.0,91.0,91.0,,,,0.221,0.485,,0.188,,,0.106,3.05,,-1.47,-2.06,,,-1.29,92.2,,91.2,82.6,,,,0.133,,,0.381,0.25,0.267,,,,
29,2023-06-27,717603,Strikeout,strikeout,True,678225,656290,Ji Hwan Bae,Drew Carlton,0,0,0,ba3420f6-7128-45dc-bef1-983e499057c4,656290.0,drewcarlton,Carlton,Right,Drew Carlton,4.35,4.33,20.2,105.0,86.0,96.0,0.818,7.84,2.61,7.84,0.87,1.25,0.237,0.40700000000000003,0.085,0.254,0.455,84.9,71.0,90.0,76.0,,,,78.0,113.0,101.0,89.0,106.0,98.0,109.0,91.0,91.0,,,,0.221,0.485,,0.188,,,0.106,3.05,,-1.47,-2.06,,,-1.29,92.2,,91.2,82.6,,,,0.133,,,0.381,0.25,0.267,,,,
30,2023-06-27,717603,Groundout,field_out,True,693304,656290,Nick Gonzales,Drew Carlton,0,0,0,cdfb8ffb-9d70-48cb-a6c6-e9ac20a374bd,656290.0,drewcarlton,Carlton,Right,Drew Carlton,4.35,4.33,20.2,105.0,86.0,96.0,0.818,7.84,2.61,7.84,0.87,1.25,0.237,0.40700000000000003,0.085,0.254,0.455,84.9,71.0,90.0,76.0,,,,78.0,113.0,101.0,89.0,106.0,98.0,109.0,91.0,91.0,,,,0.221,0.485,,0.188,,,0.106,3.05,,-1.47,-2.06,,,-1.29,92.2,,91.2,82.6,,,,0.133,,,0.381,0.25,0.267,,,,
31,2023-06-27,717603,Lineout,field_out,True,596142,448179,Gary Sánchez,Rich Hill,1,0,0,81e04243-b679-42a1-8230-89a6807a6d5d,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,
32,2023-06-27,717603,Groundout,field_out,True,443558,448179,Nelson Cruz,Rich Hill,0,0,0,5ae1d1cb-cd43-445c-8c0a-8d363320dfcf,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,
33,2023-06-27,717603,Walk,walk,False,641525,448179,Brandon Dixon,Rich Hill,0,0,0,c27faf02-ae82-443d-b42b-1136d972757a,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,
34,2023-06-27,717603,Groundout,field_out,True,663757,448179,Trent Grisham,Rich Hill,1,1,0,10984da1-7917-46bc-bac0-fa4f96f6756b,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,
35,2023-06-27,717603,Catcher Interference,catcher_interf,False,595978,656290,Austin Hedges,Drew Carlton,0,0,0,a3f92f21-71bc-4876-bcf4-a106bc30ea95,656290.0,drewcarlton,Carlton,Right,Drew Carlton,4.35,4.33,20.2,105.0,86.0,96.0,0.818,7.84,2.61,7.84,0.87,1.25,0.237,0.40700000000000003,0.085,0.254,0.455,84.9,71.0,90.0,76.0,,,,78.0,113.0,101.0,89.0,106.0,98.0,109.0,91.0,91.0,,,,0.221,0.485,,0.188,,,0.106,3.05,,-1.47,-2.06,,,-1.29,92.2,,91.2,82.6,,,,0.133,,,0.381,0.25,0.267,,,,
