,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,ST_ba,CH_ba,SI_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,SL_ba
10,2023-05-14,718169,Pop Out,field_out,True,669477,694297,Casey Schmitt,Brandon Pfaadt,0,0,0,d1725c8d-abe7-4399-89b8-95bed961212c,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,
11,2023-05-14,718169,Strikeout,strikeout,True,543063,694297,Brandon Crawford,Brandon Pfaadt,0,0,0,b102ae93-ce26-437c-afae-ec0d2c5c257e,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,
12,2023-05-14,718169,Groundout,field_out,True,656976,657277,Pavin Smith,Logan Webb,0,0,0,4b50a064-d019-4e06-93df-1c78fd9af444,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
13,2023-05-14,718169,Groundout,field_out,True,666150,657277,Dominic Fletcher,Logan Webb,1,0,0,850fb17f-c47f-4b83-9457-e2de0958bc1e,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
14,2023-05-14,718169,Groundout,field_out,True,672515,657277,Gabriel Moreno,Logan Webb,0,0,0,fb0724be-cc81-4253-87c1-9c32d03523cc,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
15,2023-05-14,718169,Pop Out,field_out,True,663698,694297,Joey Bart,Brandon Pfaadt,0,0,0,002e829e-ad6e-42bc-bbc6-3c35c5482a66,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,
16,2023-05-14,718169,Pop Out,field_out,True,689172,694297,Brett Wisely,Brandon Pfaadt,1,0,0,0eaf4f72-08b0-4cfb-8499-31a5defb1210,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,
17,2023-05-14,718169,Groundout,field_out,True,664774,694297,LaMonte Wade Jr.,Brandon Pfaadt,0,0,0,09209b6f-a58c-4c52-8c7e-b0e976d37b1b,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,
18,2023-05-14,718169,Flyout,field_out,True,672695,657277,Geraldo Perdomo,Logan Webb,0,0,0,d056085b-92e6-491c-a374-cb1b52421133,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
19,2023-05-14,718169,Groundout,field_out,True,668942,657277,Josh Rojas,Logan Webb,0,0,0,1ad4d117-7d59-4ea6-943b-0a6ebf0bc350,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
20,2023-05-14,718169,Strikeout,strikeout,True,606466,657277,Ketel Marte,Logan Webb,0,0,0,9871178f-84d6-48ca-ab16-af0b05c2248a,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
21,2023-05-14,718169,Flyout,field_out,True,642731,694297,Thairo Estrada,Brandon Pfaadt,1,0,0,5f7ab20b-90b0-43a4-ba8a-8e58ae3b6fd5,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,
22,2023-05-14,718169,Home Run,home_run,False,624424,694297,Michael Conforto,Brandon Pfaadt,1,1,0,1edd65c8-fceb-4c29-9d49-8d7109dd8625,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,
23,2023-05-14,718169,Walk,walk,False,605204,694297,J.D. Davis,Brandon Pfaadt,1,0,0,a6bebb33-e8bd-41f4-87e4-339e1941bcd1,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,
24,2023-05-14,718169,Walk,walk,False,666165,694297,Blake Sabol,Brandon Pfaadt,1,0,1,f2a7da28-1f73-4446-a9cb-2d76406b4cdb,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,
25,2023-05-14,718169,Strikeout,strikeout,True,669477,694297,Casey Schmitt,Brandon Pfaadt,0,0,0,2349a5bf-4fbd-431c-825d-3cd5cf3c2bd6,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,
26,2023-05-14,718169,Groundout,field_out,True,543063,694297,Brandon Crawford,Brandon Pfaadt,0,0,0,55014578-b782-4764-a178-5f833858df3a,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,
27,2023-05-14,718169,Flyout,field_out,True,682998,657277,Corbin Carroll,Logan Webb,0,0,0,75aab242-ecf9-4eaf-bc1f-a8c5d6ba99d1,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
28,2023-05-14,718169,Walk,walk,False,572233,657277,Christian Walker,Logan Webb,1,0,0,3ea2325d-9fcd-498c-b46b-aa8300cd3a76,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
29,2023-05-14,718169,Groundout,field_out,True,666971,657277,Lourdes Gurriel Jr.,Logan Webb,0,0,1,caf45a18-ef00-45ca-ab08-8b09e6226ab5,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
30,2023-05-14,718169,Strikeout,strikeout,True,656976,657277,Pavin Smith,Logan Webb,0,0,0,5cae248c-031d-4794-9453-45ac8e354ea3,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
31,2023-05-14,718169,Groundout,field_out,True,663698,694297,Joey Bart,Brandon Pfaadt,0,0,0,3732f8e8-971c-407e-9f86-1e05d5ccb6d6,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,
32,2023-05-14,718169,Flyout,field_out,True,689172,694297,Brett Wisely,Brandon Pfaadt,1,0,0,ad8fb93e-bfae-4d36-bdeb-3195cbb1e519,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,
33,2023-05-14,718169,Flyout,field_out,True,664774,694297,LaMonte Wade Jr.,Brandon Pfaadt,1,0,0,1e28c4c6-7a70-46b0-be79-1704acb1e6d2,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,
34,2023-05-14,718169,Strikeout,strikeout,True,666150,657277,Dominic Fletcher,Logan Webb,0,0,0,306b1a4f-86a0-4950-a8ac-1030747b04e1,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
35,2023-05-14,718169,Single,single,False,672515,657277,Gabriel Moreno,Logan Webb,0,0,0,f93aa2f7-b2cb-49f2-9c07-cfa5c10bd39f,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
36,2023-05-14,718169,Forceout,force_out,True,672695,657277,Geraldo Perdomo,Logan Webb,1,0,1,5a2a3723-dc29-4976-838c-c8eeb96bd48a,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
37,2023-05-14,718169,Double,double,False,668942,657277,Josh Rojas,Logan Webb,1,1,1,908aeac4-86f3-4b40-975b-692bcdb61201,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
38,2023-05-14,718169,Lineout,field_out,True,606466,657277,Ketel Marte,Logan Webb,0,0,0,4f8e372a-6a16-44dc-8277-7c7f0b8a8a2f,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.208,0.225,0.313,,,,,,,,,
