,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,FF_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,CU_ba,FC_ba,FS_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC
10,2023-08-22,716891,Flyout,field_out,True,682626,693821,Francisco Alvarez,Bryce Elder,0,0,0,c5556c42-af7e-479e-8c36-775a5660abd5,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-22,716891,Single,single,False,542303,656731,Marcell Ozuna,Tylor Megill,0,0,0,40b3d4e6-fda2-4b42-871d-1539dd60b33a,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
12,2023-08-22,716891,Home Run,home_run,False,592696,656731,Eddie Rosario,Tylor Megill,0,0,1,0c9d8b28-57bd-43f3-96d0-623abacfd323,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
13,2023-08-22,716891,Pop Out,field_out,True,518595,656731,Travis d'Arnaud,Tylor Megill,0,0,0,2ffbd3c2-00c7-4bf2-9292-9813c9721924,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
14,2023-08-22,716891,Groundout,field_out,True,606115,656731,Orlando Arcia,Tylor Megill,1,0,0,d1b31be9-ee52-4427-a1c1-b5359ce15978,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
15,2023-08-22,716891,Single,single,False,670032,656731,Nicky Lopez,Tylor Megill,0,0,0,5a729b55-fc5f-46f0-bd10-ea99b2166256,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
16,2023-08-22,716891,Fielders Choice,fielders_choice,False,660670,656731,Ronald Acuña Jr.,Tylor Megill,0,0,1,e58a90c1-aafa-432a-abf2-14156aa7ee29,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
17,2023-08-22,716891,Forceout,force_out,True,671739,656731,Michael Harris II,Tylor Megill,0,0,1,199a740b-6d65-4585-9f3e-1aed771604b5,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
18,2023-08-22,716891,Walk,walk,False,542364,693821,Rafael Ortega,Bryce Elder,0,0,0,3d69d82a-4d03-4c5e-93b9-bdef2087490d,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-22,716891,Grounded Into DP,grounded_into_double_play,True,660620,693821,Jonathan Araúz,Bryce Elder,0,0,1,eae095c8-e175-4bc0-b407-5de67e49c84f,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
20,2023-08-22,716891,Pop Out,field_out,True,607043,693821,Brandon Nimmo,Bryce Elder,1,0,0,f907dd48-fb03-48a1-9d52-e841b23dcdd7,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
21,2023-08-22,716891,Strikeout,strikeout,True,663586,656731,Austin Riley,Tylor Megill,0,0,0,bb3db30a-b8fb-4ac0-8d72-2b9b991a2bb4,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
22,2023-08-22,716891,Flyout,field_out,True,621566,656731,Matt Olson,Tylor Megill,1,0,0,fa6dd0c0-5efb-4986-98e2-fb1ced8a5687,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
23,2023-08-22,716891,Double,double,False,542303,656731,Marcell Ozuna,Tylor Megill,1,0,0,f4b248ee-04a1-4e35-a29f-6b68d83225b7,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
24,2023-08-22,716891,Strikeout,strikeout,False,592696,656731,Eddie Rosario,Tylor Megill,0,0,1,5b13fd28-0a81-4588-9ba8-d8492ee612dd,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
25,2023-08-22,716891,Lineout,field_out,True,518595,656731,Travis d'Arnaud,Tylor Megill,0,0,0,2ba37d78-5813-47a8-ab62-7846fb17002c,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
26,2023-08-22,716891,Walk,walk,False,596019,693821,Francisco Lindor,Bryce Elder,1,0,0,ac1d9417-f315-4f77-a095-d9c2516d2c8e,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-22,716891,Lineout,field_out,True,643446,693821,Jeff McNeil,Bryce Elder,0,0,1,082d89f8-df7d-497e-bae3-fea29422653e,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
28,2023-08-22,716891,Hit By Pitch,hit_by_pitch,False,624413,693821,Pete Alonso,Bryce Elder,0,0,0,700957a4-7232-42e4-9878-475073c480ff,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
29,2023-08-22,716891,Walk,walk,False,596129,693821,Daniel Vogelbach,Bryce Elder,1,0,1,f40abd45-acc4-4d52-9f97-2d6e121544c9,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
30,2023-08-22,716891,Strikeout,strikeout,True,621466,693821,DJ Stewart,Bryce Elder,0,0,0,37740b3f-f5f5-4584-877d-3ef284600491,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
31,2023-08-22,716891,Lineout,field_out,True,682626,693821,Francisco Alvarez,Bryce Elder,1,1,0,419bc868-2302-4c11-a820-c9cb54d9190e,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
32,2023-08-22,716891,Strikeout,strikeout,True,606115,656731,Orlando Arcia,Tylor Megill,0,0,0,9993b607-faf6-419d-b377-24582406ee4d,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
33,2023-08-22,716891,Single,single,False,670032,656731,Nicky Lopez,Tylor Megill,1,0,0,5e70963d-ce9b-4983-b098-8af419cdb7ff,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
34,2023-08-22,716891,Walk,walk,False,660670,656731,Ronald Acuña Jr.,Tylor Megill,1,0,1,c93258fd-9501-4b81-843f-7594c202d005,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
35,2023-08-22,716891,Strikeout,strikeout,True,671739,656731,Michael Harris II,Tylor Megill,0,0,1,f5cb077a-81c1-455c-ae69-81c664fb3033,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
36,2023-08-22,716891,Groundout,field_out,True,663586,656731,Austin Riley,Tylor Megill,0,0,0,37779dd2-5f91-4049-a3cb-380db8a638ae,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.20600000000000002,0.149,-0.4,,-1.04,-0.09,94.9,,84.4,,0.264,0.314,0.264,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,,,,,,,,,
37,2023-08-22,716891,Strikeout,strikeout,True,542364,693821,Rafael Ortega,Bryce Elder,0,0,0,9451ad67-8022-46be-8efa-77dbe3d3f262,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
38,2023-08-22,716891,Groundout,field_out,True,660620,693821,Jonathan Araúz,Bryce Elder,0,0,0,216f8a70-6998-4149-bc00-818d9a853f09,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
