,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,SL_ba,FF_ba,SI_ba,CH_ba,FC_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-07,717095,Groundout,field_out,True,660670,674370,Ronald Acuña Jr.,Osvaldo Bido,1,0,0,e7a8e28f-9669-4f98-a323-b6849a7dec31,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,138.0,100.0,94.0,0.23399999999999999,0.28,0.034,0.353,0.099,-2.05,1.44,0.11,0.45,0.67,94.7,85.7,94.6,84.5,0.238,0.358,0.3,0.136,0.2,,,,,,,,,,,,,,,
1,2023-08-07,717095,Flyout,field_out,True,645277,674370,Ozzie Albies,Osvaldo Bido,0,0,0,1625337a-0004-4391-8f75-d59b1bd711d4,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,138.0,100.0,94.0,0.23399999999999999,0.28,0.034,0.353,0.099,-2.05,1.44,0.11,0.45,0.67,94.7,85.7,94.6,84.5,0.238,0.358,0.3,0.136,0.2,,,,,,,,,,,,,,,
2,2023-08-07,717095,Strikeout,strikeout,True,663586,674370,Austin Riley,Osvaldo Bido,0,0,0,1091a364-5842-4cbb-a13f-22689666adaa,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,138.0,100.0,94.0,0.23399999999999999,0.28,0.034,0.353,0.099,-2.05,1.44,0.11,0.45,0.67,94.7,85.7,94.6,84.5,0.238,0.358,0.3,0.136,0.2,,,,,,,,,,,,,,,
3,2023-08-07,717095,Flyout,field_out,True,656582,675911,Connor Joe,Spencer Strider,0,0,0,2adfcf99-0860-406e-a166-53e3bb4e7cb2,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,,,,0.589,,0.33799999999999997,0.073,0.4,,,1.67,0.97,97.2,,,85.6,0.154,0.256,,0.122,,,,,,,,,,,,,,,,
4,2023-08-07,717095,Lineout,field_out,True,668804,675911,Bryan Reynolds,Spencer Strider,0,0,0,9d19d1cd-5a31-45f0-8613-0bc9ea62fcfc,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,,,,0.589,,0.33799999999999997,0.073,0.4,,,1.67,0.97,97.2,,,85.6,0.154,0.256,,0.122,,,,,,,,,,,,,,,,
5,2023-08-07,717095,Strikeout,strikeout,True,457705,675911,Andrew McCutchen,Spencer Strider,0,0,0,4060e661-3816-4beb-b997-32989ed9b63b,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,,,,0.589,,0.33799999999999997,0.073,0.4,,,1.67,0.97,97.2,,,85.6,0.154,0.256,,0.122,,,,,,,,,,,,,,,,
6,2023-08-07,717095,Groundout,field_out,True,621566,674370,Matt Olson,Osvaldo Bido,1,0,0,36f16349-4c15-4ca6-b42d-8524cd7f4c24,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,138.0,100.0,94.0,0.23399999999999999,0.28,0.034,0.353,0.099,-2.05,1.44,0.11,0.45,0.67,94.7,85.7,94.6,84.5,0.238,0.358,0.3,0.136,0.2,,,,,,,,,,,,,,,
7,2023-08-07,717095,Strikeout,strikeout,True,669221,674370,Sean Murphy,Osvaldo Bido,0,0,0,944dda2c-c469-44ec-8e1f-916278b5182b,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,138.0,100.0,94.0,0.23399999999999999,0.28,0.034,0.353,0.099,-2.05,1.44,0.11,0.45,0.67,94.7,85.7,94.6,84.5,0.238,0.358,0.3,0.136,0.2,,,,,,,,,,,,,,,
8,2023-08-07,717095,Strikeout,strikeout,True,542303,674370,Marcell Ozuna,Osvaldo Bido,0,0,0,ee7d55ed-992e-4e33-aaa3-888a0430d3ea,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,5.86,4.7,50.2,96.0,97.0,95.0,0.8029999999999999,8.53,3.73,9.77,0.71,0.98,0.28300000000000003,0.39,0.201,0.302,0.42100000000000004,89.1,75.0,91.0,87.0,101.0,95.0,93.0,95.0,97.0,90.0,98.0,98.0,103.0,138.0,100.0,94.0,0.23399999999999999,0.28,0.034,0.353,0.099,-2.05,1.44,0.11,0.45,0.67,94.7,85.7,94.6,84.5,0.238,0.358,0.3,0.136,0.2,,,,,,,,,,,,,,,
9,2023-08-07,717095,Strikeout,strikeout,True,680779,675911,Henry Davis,Spencer Strider,0,0,0,a402ca78-8d29-4cfb-bddf-92145a2d7b10,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,,,,0.589,,0.33799999999999997,0.073,0.4,,,1.67,0.97,97.2,,,85.6,0.154,0.256,,0.122,,,,,,,,,,,,,,,,
