,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,CU_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba
10,2023-04-15,718563,Pop Out,field_out,True,687093,663460,Vaughn Grissom,Kris Bubic,1,0,0,493c8f3b-6fb2-45f3-9f47-5104b2cf4aa9,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-04-15,718563,Flyout,field_out,True,542303,663460,Marcell Ozuna,Kris Bubic,1,1,0,f3b63618-aa0c-4bed-864b-bb8aadabe02c,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-04-15,718563,Single,single,False,607680,663460,Kevin Pillar,Kris Bubic,0,0,0,7f48ec5b-133a-41b5-9612-990dbdbb6e77,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-04-15,718563,Strikeout,strikeout,True,642201,663460,Eli White,Kris Bubic,0,0,0,b1b0b57d-e5f6-48e0-8133-0906a84d6d3d,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-04-15,718563,Strikeout,strikeout,True,686681,693821,Michael Massey,Bryce Elder,0,0,0,1952d667-0687-4a6a-be99-421f87377ef6,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.188,,0.21,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,,,,,,,,,,,,,,
15,2023-04-15,718563,Single,single,False,641531,693821,Hunter Dozier,Bryce Elder,1,0,0,6112f0ba-77ea-4cad-befe-f710176c0364,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.188,,0.21,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,,,,,,,,,,,,,,
16,2023-04-15,718563,Strikeout,strikeout,True,670032,693821,Nicky Lopez,Bryce Elder,0,0,1,7fbc1e1e-3271-463d-b03c-1cbd9b0aed9e,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.188,,0.21,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,,,,,,,,,,,,,,
17,2023-04-15,718563,Pop Out,field_out,True,598265,693821,Jackie Bradley Jr.,Bryce Elder,1,0,0,286e4538-3ce3-45cd-8991-a8e4629354df,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.188,,0.21,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,,,,,,,,,,,,,,
18,2023-04-15,718563,Walk,walk,False,660670,663460,Ronald Acuña Jr.,Kris Bubic,1,0,0,8461a907-4025-4dfb-82d5-195072f14bb1,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-04-15,718563,Single,single,False,621566,663460,Matt Olson,Kris Bubic,1,1,1,4d9b7277-bc5b-4bba-92ac-7d883d1a765c,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-04-15,718563,Forceout,force_out,True,663586,663460,Austin Riley,Kris Bubic,0,0,1,7f895a61-e845-4074-8f8d-c4cd6d9dd56b,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-04-15,718563,Double,double,False,669221,663460,Sean Murphy,Kris Bubic,0,0,1,d204ca0e-dfad-492d-aa94-d15e0953bee7,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-04-15,718563,Single,single,False,645277,663460,Ozzie Albies,Kris Bubic,0,0,1,06daa2af-d83c-407b-b978-aba7b23e189e,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-04-15,718563,Single,single,False,687093,663460,Vaughn Grissom,Kris Bubic,0,0,1,52582504-e879-4f7f-b0ab-5924f156edef,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-04-15,718563,Grounded Into DP,grounded_into_double_play,True,542303,663460,Marcell Ozuna,Kris Bubic,0,0,1,ae75bc46-2bec-4e54-9253-f04759d2a31b,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-04-15,718563,Groundout,field_out,True,677951,693821,Bobby Witt Jr.,Bryce Elder,0,0,0,b41301bc-5b44-4a8f-9f56-256da429dafe,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.188,,0.21,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,,,,,,,,,,,,,,
26,2023-04-15,718563,Groundout,field_out,True,669004,693821,MJ Melendez,Bryce Elder,0,0,0,ade6dbf8-037d-4435-88b1-030cd12291da,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.188,,0.21,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,,,,,,,,,,,,,,
27,2023-04-15,718563,Single,single,False,686469,693821,Vinnie Pasquantino,Bryce Elder,0,0,0,a315726d-967d-4c8a-b7fc-86333d7c123c,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.188,,0.21,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,,,,,,,,,,,,,,
28,2023-04-15,718563,Single,single,False,521692,693821,Salvador Perez,Bryce Elder,0,0,1,7af9e704-7e97-42d4-be84-60db05333edf,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.188,,0.21,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,,,,,,,,,,,,,,
29,2023-04-15,718563,Pop Out,field_out,True,664728,693821,Kyle Isbel,Bryce Elder,0,0,0,a80956f0-773c-4f49-9eba-f7b79b439feb,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.188,,0.21,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,,,,,,,,,,,,,,
30,2023-04-15,718563,Groundout,field_out,True,607680,663460,Kevin Pillar,Kris Bubic,1,1,0,5a7f077d-ee51-4c64-9f23-7087606e6941,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-04-15,718563,Flyout,field_out,True,642201,663460,Eli White,Kris Bubic,0,0,0,f527a0dc-8ecb-4a1a-8890-e29ced956d7e,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-04-15,718563,Flyout,field_out,True,660670,663460,Ronald Acuña Jr.,Kris Bubic,1,0,0,e5d0ea7a-a254-4943-8f1a-28104e0d5830,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-04-15,718563,Strikeout,strikeout,True,686681,693821,Michael Massey,Bryce Elder,0,0,0,d947b032-997b-4b9a-b3ab-db7722f68676,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.188,,0.21,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,,,,,,,,,,,,,,
34,2023-04-15,718563,Strikeout,strikeout,True,641531,693821,Hunter Dozier,Bryce Elder,0,0,0,b3b46dad-bbe0-47e1-a3da-b68c36d4c953,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.188,,0.21,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,,,,,,,,,,,,,,
35,2023-04-15,718563,Walk,walk,False,670032,693821,Nicky Lopez,Bryce Elder,0,0,0,f47a3874-787e-400c-928b-b1918ded18e6,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.188,,0.21,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,,,,,,,,,,,,,,
36,2023-04-15,718563,Groundout,field_out,True,598265,693821,Jackie Bradley Jr.,Bryce Elder,1,0,0,e620fa4d-7fd0-4f83-b8ec-8b4cc289e2de,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.188,,0.21,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,,,,,,,,,,,,,,
37,2023-04-15,718563,Strikeout,strikeout,True,621566,663460,Matt Olson,Kris Bubic,0,0,0,f47016c8-b4e6-4cfe-b42b-abf07f92be7c,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2023-04-15,718563,Strikeout,strikeout,True,663586,663460,Austin Riley,Kris Bubic,0,0,0,2eee0a48-b737-4c5a-af0b-0b830a3eb634,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,
