,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,CH_ba,FC_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba
10,2023-08-23,716877,Single,single,False,664056,669022,Harrison Bader,MacKenzie Gore,1,0,0,71887252-5a5d-458f-9e7b-cf4df2787297,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.028999999999999998,-0.27,,,0.77,1.1,95.0,,,88.5,0.279,0.213,0.188,,,72.0,99.0,104.0,0.188,-0.85,83.2,0.257
11,2023-08-23,716877,Groundout,field_out,True,683011,669022,Anthony Volpe,MacKenzie Gore,0,0,1,4242e2f6-e88e-44d7-9ca7-f5626d59eb41,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.028999999999999998,-0.27,,,0.77,1.1,95.0,,,88.5,0.279,0.213,0.188,,,72.0,99.0,104.0,0.188,-0.85,83.2,0.257
12,2023-08-23,716877,Fielders Choice,fielders_choice,False,677592,669022,Everson Pereira,MacKenzie Gore,0,0,1,2e35056c-cb41-49f8-996b-6b54473782d1,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.028999999999999998,-0.27,,,0.77,1.1,95.0,,,88.5,0.279,0.213,0.188,,,72.0,99.0,104.0,0.188,-0.85,83.2,0.257
13,2023-08-23,716877,Field Error,field_error,False,543309,669022,Kyle Higashioka,MacKenzie Gore,1,0,1,800f888b-f9fc-467c-99a4-bf91fd955118,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.028999999999999998,-0.27,,,0.77,1.1,95.0,,,88.5,0.279,0.213,0.188,,,72.0,99.0,104.0,0.188,-0.85,83.2,0.257
14,2023-08-23,716877,Walk,walk,False,672724,669022,Oswald Peraza,MacKenzie Gore,0,0,0,9cabecd0-caa8-4444-894a-0d3e765bc414,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.028999999999999998,-0.27,,,0.77,1.1,95.0,,,88.5,0.279,0.213,0.188,,,72.0,99.0,104.0,0.188,-0.85,83.2,0.257
15,2023-08-23,716877,Strikeout,strikeout,True,518934,669022,DJ LeMahieu,MacKenzie Gore,0,0,0,1e7fdd42-6923-4bbe-bffb-670bfe85779b,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.028999999999999998,-0.27,,,0.77,1.1,95.0,,,88.5,0.279,0.213,0.188,,,72.0,99.0,104.0,0.188,-0.85,83.2,0.257
16,2023-08-23,716877,Home Run,home_run,False,592450,669022,Aaron Judge,MacKenzie Gore,0,0,1,439f5aab-25bc-4a39-9b10-164ab787d137,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.028999999999999998,-0.27,,,0.77,1.1,95.0,,,88.5,0.279,0.213,0.188,,,72.0,99.0,104.0,0.188,-0.85,83.2,0.257
17,2023-08-23,716877,Single,single,False,650402,669022,Gleyber Torres,MacKenzie Gore,1,0,0,1a9e15ac-687f-4deb-8ae5-1cb0d73111e9,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.028999999999999998,-0.27,,,0.77,1.1,95.0,,,88.5,0.279,0.213,0.188,,,72.0,99.0,104.0,0.188,-0.85,83.2,0.257
18,2023-08-23,716877,Fielders Choice,fielders_choice,False,519317,669022,Giancarlo Stanton,MacKenzie Gore,0,0,1,80f90e72-d4f7-4993-9f86-829d84708203,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.028999999999999998,-0.27,,,0.77,1.1,95.0,,,88.5,0.279,0.213,0.188,,,72.0,99.0,104.0,0.188,-0.85,83.2,0.257
19,2023-08-23,716877,Pop Out,field_out,True,664056,669022,Harrison Bader,MacKenzie Gore,0,0,0,8522e471-627a-4b07-9d03-64536c47b584,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.028999999999999998,-0.27,,,0.77,1.1,95.0,,,88.5,0.279,0.213,0.188,,,72.0,99.0,104.0,0.188,-0.85,83.2,0.257
20,2023-08-23,716877,Groundout,field_out,True,666906,622663,Jake Alu,Luis Severino,1,0,0,90e001af-c03a-4f81-978a-c4ddb48a90b1,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,
21,2023-08-23,716877,Walk,walk,False,545121,622663,Ildemaro Vargas,Luis Severino,0,0,0,975717b3-f80a-46a5-9816-8edf7a43dc9b,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,
22,2023-08-23,716877,Strikeout,strikeout,True,666164,622663,Blake Rutherford,Luis Severino,0,0,0,9ba1544b-8a4c-402d-af30-5e1a9a98c69d,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,
23,2023-08-23,716877,Flyout,field_out,True,682928,622663,CJ Abrams,Luis Severino,1,1,0,2d9ddb91-eb57-439b-b83b-a0289202d739,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,
24,2023-08-23,716877,Flyout,field_out,True,683011,669022,Anthony Volpe,MacKenzie Gore,1,0,0,9aff8520-2c43-4617-9e38-759cc646358c,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.028999999999999998,-0.27,,,0.77,1.1,95.0,,,88.5,0.279,0.213,0.188,,,72.0,99.0,104.0,0.188,-0.85,83.2,0.257
25,2023-08-23,716877,Strikeout,strikeout,True,677592,669022,Everson Pereira,MacKenzie Gore,0,0,0,e053595e-6f42-445c-a5f1-1a06fde6f750,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.028999999999999998,-0.27,,,0.77,1.1,95.0,,,88.5,0.279,0.213,0.188,,,72.0,99.0,104.0,0.188,-0.85,83.2,0.257
26,2023-08-23,716877,Flyout,field_out,True,543309,669022,Kyle Higashioka,MacKenzie Gore,0,0,0,a9ffc327-a50b-4f65-bd4a-e12855118117,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.028999999999999998,-0.27,,,0.77,1.1,95.0,,,88.5,0.279,0.213,0.188,,,72.0,99.0,104.0,0.188,-0.85,83.2,0.257
27,2023-08-23,716877,Groundout,field_out,True,657041,622663,Lane Thomas,Luis Severino,0,0,0,e964c131-0adb-451a-b121-de5f9ccd18b2,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,
28,2023-08-23,716877,Lineout,field_out,True,608841,622663,Joey Meneses,Luis Severino,0,0,0,350eb77e-cd9f-4215-ba96-cc487e0b8d5e,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,
29,2023-08-23,716877,Single,single,False,660688,622663,Keibert Ruiz,Luis Severino,0,0,0,ca119ae5-285c-45e1-b263-35f50228cdfd,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,
30,2023-08-23,716877,Pop Out,field_out,True,642086,622663,Dominic Smith,Luis Severino,1,0,0,baef000f-8ac5-40e5-97be-d7d8bcb01aff,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,
31,2023-08-23,716877,Strikeout,strikeout,True,672724,669022,Oswald Peraza,MacKenzie Gore,0,0,0,82aa45a6-d095-4127-95df-b291f46ef48c,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.028999999999999998,-0.27,,,0.77,1.1,95.0,,,88.5,0.279,0.213,0.188,,,72.0,99.0,104.0,0.188,-0.85,83.2,0.257
32,2023-08-23,716877,Strikeout,strikeout,True,518934,669022,DJ LeMahieu,MacKenzie Gore,0,0,0,e124c4b9-69e9-4649-9e47-ee6b4d190af5,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.028999999999999998,-0.27,,,0.77,1.1,95.0,,,88.5,0.279,0.213,0.188,,,72.0,99.0,104.0,0.188,-0.85,83.2,0.257
33,2023-08-23,716877,Groundout,field_out,True,592450,669022,Aaron Judge,MacKenzie Gore,0,0,0,97696b15-7822-49b5-a06c-6057ae8cc162,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.028999999999999998,-0.27,,,0.77,1.1,95.0,,,88.5,0.279,0.213,0.188,,,72.0,99.0,104.0,0.188,-0.85,83.2,0.257
34,2023-08-23,716877,Flyout,field_out,True,656448,622663,Stone Garrett,Luis Severino,0,0,0,19ca2d8e-f8f8-48a5-bb82-b9c9b755c1f4,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,
35,2023-08-23,716877,Flyout,field_out,True,666906,622663,Jake Alu,Luis Severino,1,1,0,2867c988-7a95-44f6-8941-6f2ca12c8d88,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,
36,2023-08-23,716877,Lineout,field_out,True,545121,622663,Ildemaro Vargas,Luis Severino,0,0,0,fd47f929-6949-4b0d-8ee2-0824181eef40,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,
37,2023-08-23,716877,Strikeout,strikeout,True,650402,676395,Gleyber Torres,Robert Garcia,0,0,0,c2e31516-3811-494f-b0e2-29bd8a807d2f,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,3.66,3.63,32.0,103.0,102.0,103.0,0.7709999999999999,9.28,3.38,7.31,0.84,1.5,0.247,0.38299999999999995,0.198,0.272,0.444,88.1,93.0,106.0,104.0,105.0,104.0,104.0,,,,107.0,99.0,99.0,,,,,0.48700000000000004,,0.24100000000000002,0.272,0.44,,,2.63,0.86,94.3,,,83.9,0.224,0.229,0.259,,,,,,,,,
38,2023-08-23,716877,Strikeout,strikeout,True,519317,676395,Giancarlo Stanton,Robert Garcia,0,0,0,7d31cd8e-2244-4f04-b624-0727fc45ac60,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,3.66,3.63,32.0,103.0,102.0,103.0,0.7709999999999999,9.28,3.38,7.31,0.84,1.5,0.247,0.38299999999999995,0.198,0.272,0.444,88.1,93.0,106.0,104.0,105.0,104.0,104.0,,,,107.0,99.0,99.0,,,,,0.48700000000000004,,0.24100000000000002,0.272,0.44,,,2.63,0.86,94.3,,,83.9,0.224,0.229,0.259,,,,,,,,,
