,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,CH_ba,SI_ba,FF_ba,CU_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,wFC/C,wSL/C,vFC,vSL,ST_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,SL_ba
0,2023-08-20,716917,Groundout,field_out,True,669004,543294,MJ Melendez,Kyle Hendricks,0,0,0,c4b83d2d-f2b3-4f5c-bf51-a7c6c9b91472,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-20,716917,Single,single,False,677951,543294,Bobby Witt Jr.,Kyle Hendricks,1,0,0,aa8334e5-6862-4cf6-b73c-5862ffaacea0,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-20,716917,Single,single,False,686681,543294,Michael Massey,Kyle Hendricks,0,0,1,2f7c3e3d-ec25-45af-807d-522cde48dd54,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-20,716917,Flyout,field_out,True,521692,543294,Salvador Perez,Kyle Hendricks,0,0,0,461b33e4-55ee-4329-aabc-d81462f59254,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-20,716917,Strikeout,strikeout,True,676369,543294,Nelson Velázquez,Kyle Hendricks,0,0,1,738cc492-1b3e-4ff7-96d9-3e552e8d1659,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,
5,2023-08-20,716917,Lineout,field_out,True,643565,543475,Mike Tauchman,Jordan Lyles,0,0,0,2fd08fed-f8a7-4174-8c4b-b4ab12e2f2f0,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,0.131,0.306,0.131,0.109,1.11,-0.01,-1.6,-1.66,91.2,90.5,79.4,0.26,0.248,0.227,0.238,99.0,107.0,110.0,96.0,99.0,98.0,0.076,0.247,-0.94,-1.31,86.8,80.2,0.28,0.314,,,,,,,,
6,2023-08-20,716917,Single,single,False,663538,543475,Nico Hoerner,Jordan Lyles,0,0,0,f1cab265-835f-461e-8fca-33015b5bbb23,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,0.131,0.306,0.131,0.109,1.11,-0.01,-1.6,-1.66,91.2,90.5,79.4,0.26,0.248,0.227,0.238,99.0,107.0,110.0,96.0,99.0,98.0,0.076,0.247,-0.94,-1.31,86.8,80.2,0.28,0.314,,,,,,,,
7,2023-08-20,716917,Triple,triple,False,664023,543475,Ian Happ,Jordan Lyles,0,0,1,a80eea7e-6aff-4c2d-ad78-9d1e99f50981,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,0.131,0.306,0.131,0.109,1.11,-0.01,-1.6,-1.66,91.2,90.5,79.4,0.26,0.248,0.227,0.238,99.0,107.0,110.0,96.0,99.0,98.0,0.076,0.247,-0.94,-1.31,86.8,80.2,0.28,0.314,,,,,,,,
8,2023-08-20,716917,Sac Fly,sac_fly,True,641355,543475,Cody Bellinger,Jordan Lyles,0,0,1,fd86ca58-5961-45d1-9732-bd96580488bb,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,0.131,0.306,0.131,0.109,1.11,-0.01,-1.6,-1.66,91.2,90.5,79.4,0.26,0.248,0.227,0.238,99.0,107.0,110.0,96.0,99.0,98.0,0.076,0.247,-0.94,-1.31,86.8,80.2,0.28,0.314,,,,,,,,
9,2023-08-20,716917,Groundout,field_out,True,621020,543475,Dansby Swanson,Jordan Lyles,0,0,0,9566e729-a962-42fb-9bd4-b28c0012cb49,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,0.131,0.306,0.131,0.109,1.11,-0.01,-1.6,-1.66,91.2,90.5,79.4,0.26,0.248,0.227,0.238,99.0,107.0,110.0,96.0,99.0,98.0,0.076,0.247,-0.94,-1.31,86.8,80.2,0.28,0.314,,,,,,,,
10,2023-08-20,716917,Single,single,False,664728,543294,Kyle Isbel,Kyle Hendricks,0,0,0,d0e27792-4ef4-4f82-945b-789948868dc4,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-20,716917,Forceout,force_out,True,622110,543294,Matt Duffy,Kyle Hendricks,1,0,1,8cf128e9-6de3-4883-88e7-4cc487d063ba,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,
12,2023-08-20,716917,Groundout,field_out,True,607461,543294,Matt Beaty,Kyle Hendricks,1,0,1,0eb9ea8d-a84d-448e-aea9-39898451ee79,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,
13,2023-08-20,716917,Flyout,field_out,True,680118,543294,Dairon Blanco,Kyle Hendricks,1,0,0,931ca7b0-2d4c-4d8f-9604-53fbf011a111,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,
14,2023-08-20,716917,Groundout,field_out,True,666624,543475,Christopher Morel,Jordan Lyles,1,0,0,6a85b9db-61c8-47c2-bc21-21b073bbdea3,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,0.131,0.306,0.131,0.109,1.11,-0.01,-1.6,-1.66,91.2,90.5,79.4,0.26,0.248,0.227,0.238,99.0,107.0,110.0,96.0,99.0,98.0,0.076,0.247,-0.94,-1.31,86.8,80.2,0.28,0.314,,,,,,,,
15,2023-08-20,716917,Strikeout,strikeout,True,600869,543475,Jeimer Candelario,Jordan Lyles,0,0,0,c7ce6caf-1d23-47a7-897a-eac9081505d1,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,0.131,0.306,0.131,0.109,1.11,-0.01,-1.6,-1.66,91.2,90.5,79.4,0.26,0.248,0.227,0.238,99.0,107.0,110.0,96.0,99.0,98.0,0.076,0.247,-0.94,-1.31,86.8,80.2,0.28,0.314,,,,,,,,
16,2023-08-20,716917,Pop Out,field_out,True,673548,543475,Seiya Suzuki,Jordan Lyles,1,0,0,b8ef1836-91f7-4c04-ad8d-0571f109bfc1,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,0.131,0.306,0.131,0.109,1.11,-0.01,-1.6,-1.66,91.2,90.5,79.4,0.26,0.248,0.227,0.238,99.0,107.0,110.0,96.0,99.0,98.0,0.076,0.247,-0.94,-1.31,86.8,80.2,0.28,0.314,,,,,,,,
17,2023-08-20,716917,Strikeout,strikeout,True,669004,543294,MJ Melendez,Kyle Hendricks,0,0,0,c78982c0-4f73-4a9b-b68d-3da6f91d56aa,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,
18,2023-08-20,716917,Lineout,field_out,True,677951,543294,Bobby Witt Jr.,Kyle Hendricks,1,1,0,00d0df70-7569-4507-80e8-631a3e454195,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,
