,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,ST_ba,FC_ba
10,2023-08-16,716972,Single,single,False,605137,434378,Josh Bell,Justin Verlander,1,0,1,979b26bb-b218-4493-9b39-d4279f3aa913,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,0.201,0.214,,105.0,103.0,106.0,0.2,0.43,78.2,0.241,,,,,,,,,,,,,,,
11,2023-08-16,716972,Pop Out,field_out,True,665862,434378,Jazz Chisholm Jr.,Justin Verlander,1,0,0,87046f81-2fbf-4800-8f6b-303c756fedfe,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,0.201,0.214,,105.0,103.0,106.0,0.2,0.43,78.2,0.241,,,,,,,,,,,,,,,
12,2023-08-16,716972,Double,double,False,669394,434378,Jake Burger,Justin Verlander,1,1,1,1547a298-d393-4d51-aa3d-fc527e73f6ab,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,0.201,0.214,,105.0,103.0,106.0,0.2,0.43,78.2,0.241,,,,,,,,,,,,,,,
13,2023-08-16,716972,Groundout,field_out,True,650559,434378,Bryan De La Cruz,Justin Verlander,0,0,0,f6fa5a66-385a-4d42-8cab-fde5a72b521b,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,0.201,0.214,,105.0,103.0,106.0,0.2,0.43,78.2,0.241,,,,,,,,,,,,,,,
14,2023-08-16,716972,Walk,walk,False,455117,666200,Martín Maldonado,Jesús Luzardo,1,0,0,e6b26e10-9916-4ac8-9a93-611e88c46b86,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,,,,,,,
15,2023-08-16,716972,Pop Out,field_out,True,514888,666200,Jose Altuve,Jesús Luzardo,1,0,0,3d974a90-6e63-4db2-8144-d5b8bc461b9d,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,,,,,,,
16,2023-08-16,716972,Flyout,field_out,True,608324,666200,Alex Bregman,Jesús Luzardo,0,0,0,94baa2dc-eb59-4e28-84f6-b521af89771e,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,,,,,,,
17,2023-08-16,716972,Strikeout,strikeout,True,663656,666200,Kyle Tucker,Jesús Luzardo,0,0,0,ce9cc848-46b0-41e1-9240-4cf5f3837665,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,,,,,,,
18,2023-08-16,716972,Strikeout,strikeout,True,660821,434378,Jesús Sánchez,Justin Verlander,0,0,0,aef7b6a7-7b00-426a-98c6-09e1121b715d,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,0.201,0.214,,105.0,103.0,106.0,0.2,0.43,78.2,0.241,,,,,,,,,,,,,,,
19,2023-08-16,716972,Pop Out,field_out,True,663743,434378,Nick Fortes,Justin Verlander,0,0,0,56c1cae3-86dc-42d1-bd49-3db2f4c17dd8,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,0.201,0.214,,105.0,103.0,106.0,0.2,0.43,78.2,0.241,,,,,,,,,,,,,,,
20,2023-08-16,716972,Groundout,field_out,True,542932,434378,Jon Berti,Justin Verlander,1,1,0,23d15e1a-46b7-46ac-b2be-3dc9df601320,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,0.201,0.214,,105.0,103.0,106.0,0.2,0.43,78.2,0.241,,,,,,,,,,,,,,,
21,2023-08-16,716972,Field Error,field_error,False,670541,666200,Yordan Alvarez,Jesús Luzardo,0,0,0,55fe1365-8770-4b4e-8144-5fddb94ded92,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,,,,,,,
22,2023-08-16,716972,Single,single,False,676801,666200,Chas McCormick,Jesús Luzardo,0,0,1,7667571a-92ff-4250-9696-c6996bf995eb,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,,,,,,,
23,2023-08-16,716972,Walk,walk,False,572138,666200,Jon Singleton,Jesús Luzardo,1,0,1,97427a27-7ef7-4336-9b88-9501ea6d72ae,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,,,,,,,
24,2023-08-16,716972,Single,single,False,665161,666200,Jeremy Peña,Jesús Luzardo,0,0,1,eb1944f1-12b9-453b-afcb-aad289bd3ac3,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,,,,,,,
25,2023-08-16,716972,Flyout,field_out,True,643289,666200,Mauricio Dubón,Jesús Luzardo,0,0,0,7539c7cb-5ef4-450e-beca-8f9d89ee3f15,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,,,,,,,
26,2023-08-16,716972,Strikeout,strikeout,True,455117,666200,Martín Maldonado,Jesús Luzardo,0,0,0,acd4c2c5-c889-498b-8b1f-74b6456ca3c9,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-16,716972,Flyout,field_out,True,514888,666200,Jose Altuve,Jesús Luzardo,0,0,0,3854a7ad-1605-4fcd-b2f5-80afa1520074,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,,,,,,,
28,2023-08-16,716972,Flyout,field_out,True,624585,434378,Jorge Soler,Justin Verlander,0,0,0,df420e48-4cbe-4164-8e71-d0e4b1d636fe,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,0.201,0.214,,105.0,103.0,106.0,0.2,0.43,78.2,0.241,,,,,,,,,,,,,,,
29,2023-08-16,716972,Flyout,field_out,True,650333,434378,Luis Arraez,Justin Verlander,0,0,0,40b08727-2913-4c6f-8fd0-2f8861fee796,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,0.201,0.214,,105.0,103.0,106.0,0.2,0.43,78.2,0.241,,,,,,,,,,,,,,,
30,2023-08-16,716972,Double,double,False,605137,434378,Josh Bell,Justin Verlander,0,0,0,e2e7b9ef-90cc-4636-8775-75abf913126c,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,0.201,0.214,,105.0,103.0,106.0,0.2,0.43,78.2,0.241,,,,,,,,,,,,,,,
31,2023-08-16,716972,Flyout,field_out,True,665862,434378,Jazz Chisholm Jr.,Justin Verlander,1,1,0,de46c3f1-2a5b-4018-a806-6e88819eaac3,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,0.201,0.214,,105.0,103.0,106.0,0.2,0.43,78.2,0.241,,,,,,,,,,,,,,,
32,2023-08-16,716972,Strikeout,strikeout,True,608324,666200,Alex Bregman,Jesús Luzardo,0,0,0,f55eda10-4578-4f9e-845f-2bd850e5a471,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,,,,,,,
33,2023-08-16,716972,Groundout,field_out,True,663656,666200,Kyle Tucker,Jesús Luzardo,0,0,0,307857a7-9374-4c94-82d2-9ad1af9b5153,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,,,,,,,
34,2023-08-16,716972,Triple,triple,False,670541,666200,Yordan Alvarez,Jesús Luzardo,1,0,0,5ffc0a88-2b39-4064-85c3-da0cd4feb954,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,,,,,,,
35,2023-08-16,716972,Flyout,field_out,True,676801,663773,Chas McCormick,Bryan Hoeing,1,0,0,64da09c0-e2ed-452d-9c1c-ecd5843b5f92,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,,,,0.526,0.08900000000000001,,0.318,0.026000000000000002,-2.17,,-0.76,0.98,-5.28,93.9,,94.1,83.2,0.333,0.179,0.6,0.275,,,,,,,,0.042,-5.4,84.9,0.333,,,,,,,,,,,
36,2023-08-16,716972,Single,single,False,669394,434378,Jake Burger,Justin Verlander,0,0,0,d5575076-1762-4e75-847c-fd43acce6491,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,0.201,0.214,,105.0,103.0,106.0,0.2,0.43,78.2,0.241,,,,,,,,,,,,,,,
37,2023-08-16,716972,Lineout,field_out,True,650559,434378,Bryan De La Cruz,Justin Verlander,1,0,0,c8913289-11b6-4da1-9ad0-a7c40256bb65,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,0.201,0.214,,105.0,103.0,106.0,0.2,0.43,78.2,0.241,,,,,,,,,,,,,,,
