,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,ST_ba,SI_ba
10,2023-05-21,718082,Flyout,field_out,True,686823,434378,Will Brennan,Justin Verlander,0,0,0,d85bcc14-ead2-4348-a861-ca4569d97420,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
11,2023-05-21,718082,Groundout,field_out,True,664702,434378,Myles Straw,Justin Verlander,1,1,0,dc0a3f97-0b64-43ef-9a29-b6e468c82b4b,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
12,2023-05-21,718082,Single,single,False,683146,669456,Brett Baty,Shane Bieber,0,0,0,d2a794f1-9429-4779-ac59-8c5c8b2d2617,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.237,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,
13,2023-05-21,718082,Grounded Into DP,grounded_into_double_play,True,592192,669456,Mark Canha,Shane Bieber,1,0,1,d4a0e5a4-5dbc-46a1-9bae-35ee5be84b13,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.237,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,
14,2023-05-21,718082,Groundout,field_out,True,668901,669456,Mark Vientos,Shane Bieber,0,0,0,7934892d-714b-4b25-949e-d97c82232b53,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.237,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,
15,2023-05-21,718082,Strikeout,strikeout,True,595956,434378,Cam Gallagher,Justin Verlander,0,0,0,0c1a7733-c3b9-4b6f-9b03-df5de2255a3d,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
16,2023-05-21,718082,Groundout,field_out,True,680757,434378,Steven Kwan,Justin Verlander,0,0,0,f1048a0c-56f8-4f77-9811-188ba979d35b,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
17,2023-05-21,718082,Groundout,field_out,True,642708,434378,Amed Rosario,Justin Verlander,1,0,0,73dbce67-5f15-4888-a730-5458671d21f6,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
18,2023-05-21,718082,Groundout,field_out,True,502054,669456,Tommy Pham,Shane Bieber,0,0,0,eba15c2b-271a-4cab-9bf8-174135739a0e,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.237,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,
19,2023-05-21,718082,Walk,walk,False,682626,669456,Francisco Alvarez,Shane Bieber,1,0,0,e0f6e00a-5334-43ad-bd49-ca2418243442,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.237,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,
20,2023-05-21,718082,Single,single,False,607043,669456,Brandon Nimmo,Shane Bieber,1,1,1,0ddf7def-0c8c-4307-866a-34ffa3ba9b3d,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.237,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,
21,2023-05-21,718082,Groundout,field_out,True,596019,669456,Francisco Lindor,Shane Bieber,1,0,1,04b8296b-d9b1-4274-8f87-0bb967933c07,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.237,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,
22,2023-05-21,718082,Strikeout,strikeout,True,643446,669456,Jeff McNeil,Shane Bieber,0,0,0,fefb27dd-ffc2-4153-9728-ef932a0c7039,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.237,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,
23,2023-05-21,718082,Groundout,field_out,True,608070,434378,José Ramírez,Justin Verlander,1,1,0,5c12e2ec-fa27-4e54-9ce8-215801b18be5,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
24,2023-05-21,718082,Strikeout,strikeout,True,647304,434378,Josh Naylor,Justin Verlander,0,0,0,37ac6e96-a42b-490b-a6f3-d8380c4bae9c,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
25,2023-05-21,718082,Lineout,field_out,True,665926,434378,Andrés Giménez,Justin Verlander,1,0,0,97302364-49ac-406f-a5e6-bde816b50146,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
26,2023-05-21,718082,Flyout,field_out,True,624413,669456,Pete Alonso,Shane Bieber,1,0,0,beeacbde-f901-4642-b45e-ba92d1bbd7a9,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.237,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,
27,2023-05-21,718082,Strikeout,strikeout,True,683146,669456,Brett Baty,Shane Bieber,0,0,0,6915fbf1-3ac2-409f-b053-271f712627a2,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.237,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,
28,2023-05-21,718082,Single,single,False,592192,669456,Mark Canha,Shane Bieber,0,0,0,da09ce2c-c6a0-4bf6-9173-0354fd1ac1e7,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.237,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,
29,2023-05-21,718082,Forceout,force_out,True,668901,669456,Mark Vientos,Shane Bieber,0,0,1,5b0e5629-e1ee-4738-9586-3b85d7d3ab3a,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.237,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,
30,2023-05-21,718082,Flyout,field_out,True,672356,434378,Gabriel Arias,Justin Verlander,0,0,0,24f73b4b-5d86-41c7-8632-7bde8e99a85a,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
31,2023-05-21,718082,Lineout,field_out,True,686823,434378,Will Brennan,Justin Verlander,1,0,0,535a0b8e-9f79-4e1c-9438-927994dd632f,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
32,2023-05-21,718082,Single,single,False,664702,434378,Myles Straw,Justin Verlander,0,0,0,8d14c361-bca5-4f0a-856a-b8b1335781d2,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
33,2023-05-21,718082,Pop Out,field_out,True,595956,434378,Cam Gallagher,Justin Verlander,1,0,0,ac88c678-2fcf-4c30-bbfd-6f0ec9c81de7,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
34,2023-05-21,718082,Groundout,field_out,True,502054,669456,Tommy Pham,Shane Bieber,0,0,0,797b52f5-a57d-4716-a873-c58c3ca7e9e7,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.237,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,
35,2023-05-21,718082,Pop Out,field_out,True,682626,669456,Francisco Alvarez,Shane Bieber,1,0,0,3617dd47-75cc-4ec3-8122-01623dbe729f,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.237,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,
36,2023-05-21,718082,Groundout,field_out,True,607043,669456,Brandon Nimmo,Shane Bieber,1,0,0,b3f9f999-a470-4fc9-9f4c-2949dfc4c867,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.237,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,,,,,,,,
37,2023-05-21,718082,Pop Out,field_out,True,680757,434378,Steven Kwan,Justin Verlander,0,0,0,16eb6dd7-7862-4b63-8385-2950ae2a8ed7,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
