,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,ST_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SV_ba,FC_ba,FS_ba,SL_ba
0,2023-04-18,718523,Double,double,False,663538,686610,Nico Hoerner,Ken Waldichuk,0,0,0,022bbe66-130f-4bfe-a163-b378ce349468,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,0.166,-0.52,-0.79,-3.62,-1.4,93.3,81.1,74.5,0.275,0.218,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-18,718523,Walk,walk,False,621020,686610,Dansby Swanson,Ken Waldichuk,1,0,0,3183ae39-6e7d-4239-9ff4-366d87d954e8,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,0.166,-0.52,-0.79,-3.62,-1.4,93.3,81.1,74.5,0.275,0.218,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-18,718523,Strikeout,strikeout,True,664023,686610,Ian Happ,Ken Waldichuk,0,0,0,c33dfd63-eec8-4117-95a5-2bfd425c7946,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,0.166,-0.52,-0.79,-3.62,-1.4,93.3,81.1,74.5,0.275,0.218,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-18,718523,Single,single,False,673548,686610,Seiya Suzuki,Ken Waldichuk,1,0,1,29cd20e1-2078-4f3b-9df1-ec3da9e0d28a,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,0.166,-0.52,-0.79,-3.62,-1.4,93.3,81.1,74.5,0.275,0.218,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-18,718523,Pop Out,field_out,True,621550,686610,Patrick Wisdom,Ken Waldichuk,1,0,0,ff254563-607e-47f4-a527-68cce3cbc40b,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,0.166,-0.52,-0.79,-3.62,-1.4,93.3,81.1,74.5,0.275,0.218,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,
5,2023-04-18,718523,Flyout,field_out,True,641355,686610,Cody Bellinger,Ken Waldichuk,0,0,0,f5ada701-da2b-4eaf-b1e1-b4e0c42e29f9,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,96.0,99.0,100.0,0.5429999999999999,0.271,0.02,0.166,-0.52,-0.79,-3.62,-1.4,93.3,81.1,74.5,0.275,0.218,0.34,0.333,,,,,,,,,,,,,,,,,,,,,,,
6,2023-04-18,718523,Lineout,field_out,True,665923,573186,Esteury Ruiz,Marcus Stroman,0,0,0,6611739b-177e-4a5f-9d91-e3488e4a443e,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,,,,,139.0,103.0,111.0,58.0,106.0,91.0,78.0,111.0,109.0,0.08199999999999999,0.051,0.23,,0.34,-0.41,0.34,,92.0,86.1,84.6,0.154,,,,102.0,97.0,95.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.096,0.077,0.96,0.12,1.08,89.7,86.6,91.4,0.245,0.24,0.26,0.205,0.184
7,2023-04-18,718523,Single,single,False,676116,573186,Ryan Noda,Marcus Stroman,0,0,0,925556ea-cc99-4284-8878-7a2aba643987,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,,,,,139.0,103.0,111.0,58.0,106.0,91.0,78.0,111.0,109.0,0.08199999999999999,0.051,0.23,,0.34,-0.41,0.34,,92.0,86.1,84.6,0.154,,,,102.0,97.0,95.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.096,0.077,0.96,0.12,1.08,89.7,86.6,91.4,0.245,0.24,0.26,0.205,0.184
8,2023-04-18,718523,Lineout,field_out,True,649557,573186,Aledmys Díaz,Marcus Stroman,1,0,1,1d1d7d9a-87ed-4de3-b02e-940384b70b93,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,,,,,139.0,103.0,111.0,58.0,106.0,91.0,78.0,111.0,109.0,0.08199999999999999,0.051,0.23,,0.34,-0.41,0.34,,92.0,86.1,84.6,0.154,,,,102.0,97.0,95.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.096,0.077,0.96,0.12,1.08,89.7,86.6,91.4,0.245,0.24,0.26,0.205,0.184
9,2023-04-18,718523,Walk,walk,False,667670,573186,Brent Rooker,Marcus Stroman,1,0,0,90a187fa-6fc9-4eb0-a0dd-bd54162bec3c,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,,,,,139.0,103.0,111.0,58.0,106.0,91.0,78.0,111.0,109.0,0.08199999999999999,0.051,0.23,,0.34,-0.41,0.34,,92.0,86.1,84.6,0.154,,,,102.0,97.0,95.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.096,0.077,0.96,0.12,1.08,89.7,86.6,91.4,0.245,0.24,0.26,0.205,0.184
