,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,SV_ba,CH_ba,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,CU_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-29,716801,Groundout,field_out,True,682928,621244,CJ Abrams,José Berríos,1,1,0,c8dab998-a8a9-44bc-8eb7-73b0a69cc20b,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,
1,2023-08-29,716801,Lineout,field_out,True,657041,621244,Lane Thomas,José Berríos,0,0,0,af16788a-fe0f-4670-841d-87fea675e79b,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,
2,2023-08-29,716801,Groundout,field_out,True,608841,621244,Joey Meneses,José Berríos,1,0,0,fc595f07-523d-4b08-808b-597da4722733,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,
3,2023-08-29,716801,Flyout,field_out,True,543807,669022,George Springer,MacKenzie Gore,0,0,0,cde47740-5f7e-4a08-bdf5-b3d1ff945ca2,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,,,,,0.595,0.188,0.028999999999999998,-0.27,,-0.85,1.1,95.0,,83.2,,,0.188,0.279,101.0,97.0,102.0,0.188,0.77,88.5,0.257,0.213,,,,,,,
4,2023-08-29,716801,Flyout,field_out,True,676914,669022,Davis Schneider,MacKenzie Gore,0,0,0,c64e27c2-2cb1-4d3d-9587-01e36faeb51c,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,,,,,0.595,0.188,0.028999999999999998,-0.27,,-0.85,1.1,95.0,,83.2,,,0.188,0.279,101.0,97.0,102.0,0.188,0.77,88.5,0.257,0.213,,,,,,,
5,2023-08-29,716801,Single,single,False,665489,669022,Vladimir Guerrero Jr.,MacKenzie Gore,0,0,0,99e75534-4ab1-4f08-9725-fdbab5010b63,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,,,,,0.595,0.188,0.028999999999999998,-0.27,,-0.85,1.1,95.0,,83.2,,,0.188,0.279,101.0,97.0,102.0,0.188,0.77,88.5,0.257,0.213,,,,,,,
6,2023-08-29,716801,Walk,walk,False,643376,669022,Danny Jansen,MacKenzie Gore,1,0,1,32e65e26-e074-4bbb-bd93-88c1a173f6e8,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,,,,,0.595,0.188,0.028999999999999998,-0.27,,-0.85,1.1,95.0,,83.2,,,0.188,0.279,101.0,97.0,102.0,0.188,0.77,88.5,0.257,0.213,,,,,,,
7,2023-08-29,716801,Pop Out,field_out,True,593160,669022,Whit Merrifield,MacKenzie Gore,0,0,0,a1c54600-6a8d-4886-92fb-89e38c88b658,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,,,,,0.595,0.188,0.028999999999999998,-0.27,,-0.85,1.1,95.0,,83.2,,,0.188,0.279,101.0,97.0,102.0,0.188,0.77,88.5,0.257,0.213,,,,,,,
8,2023-08-29,716801,Flyout,field_out,True,660688,621244,Keibert Ruiz,José Berríos,0,0,0,6d5c034d-36ff-479e-9701-3d392674d66c,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,
9,2023-08-29,716801,Single,single,False,642086,621244,Dominic Smith,José Berríos,0,0,0,0e54d43c-93e1-4fa0-bf8f-bb7bb1186914,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,
