,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,FF_ba,SL_ba,CH_ba,SI_ba,CU_ba,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,ST_ba
10,2023-05-08,718253,Sac Fly,sac_fly,True,593643,425844,Hanser Alberto,Zack Greinke,0,0,1,e98509d4-9f7c-4aed-a7be-986941b10f07,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,
11,2023-05-08,718253,Single,single,False,462101,425844,Elvis Andrus,Zack Greinke,0,0,1,e953ee96-8eed-4dd5-b0b9-c430d062ec1f,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,
12,2023-05-08,718253,Groundout,field_out,True,656514,425844,Adam Haseley,Zack Greinke,0,0,0,3f2b7914-fce8-4ff7-89bd-de9518d19a5d,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,
13,2023-05-08,718253,Groundout,field_out,True,658668,656302,Edward Olivares,Dylan Cease,0,0,0,24658f1a-fb5d-43fc-8902-5f7cdb4ddefd,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,0.152,0.03,-0.15,,,0.4,,-1.83,1.0,95.6,,,86.3,,80.2,0.273,0.216,0.111,,0.298,,83.0,94.0,99.0,
14,2023-05-08,718253,Groundout,field_out,True,668472,656302,Nick Pratto,Dylan Cease,1,0,0,73150a20-206c-49eb-a880-e9129b9338a6,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,0.152,0.03,-0.15,,,0.4,,-1.83,1.0,95.6,,,86.3,,80.2,0.273,0.216,0.111,,0.298,,83.0,94.0,99.0,
15,2023-05-08,718253,Groundout,field_out,True,672580,656302,Maikel Garcia,Dylan Cease,1,0,0,070c7e1e-6b3f-4ef2-b642-40f0f09660ef,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,0.152,0.03,-0.15,,,0.4,,-1.83,1.0,95.6,,,86.3,,80.2,0.273,0.216,0.111,,0.298,,83.0,94.0,99.0,
16,2023-05-08,718253,Single,single,False,641313,425844,Tim Anderson,Zack Greinke,1,0,0,207c655d-af5a-4f14-b14f-ce6a7b7b5f9c,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,
17,2023-05-08,718253,Single,single,False,643217,425844,Andrew Benintendi,Zack Greinke,1,0,1,629fbb3d-e251-486a-805b-ea44e98d57c4,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,
18,2023-05-08,718253,Double,double,False,683734,425844,Andrew Vaughn,Zack Greinke,1,0,1,a4aa2996-457f-462f-95c2-e46cec0e3b68,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,
19,2023-05-08,718253,Strikeout,strikeout,True,673357,425844,Luis Robert Jr.,Zack Greinke,0,0,0,89a23a9d-f432-4a24-b7a9-f7a61615fbb4,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,
20,2023-05-08,718253,Walk,walk,False,657757,425844,Gavin Sheets,Zack Greinke,1,0,0,5ad13c57-b0ea-413f-a270-abe3a8bae803,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,
21,2023-05-08,718253,Grounded Into DP,grounded_into_double_play,True,518735,425844,Yasmani Grandal,Zack Greinke,1,0,1,33f1695e-678a-44dd-a3ba-c51452597d48,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,
22,2023-05-08,718253,Pop Out,field_out,True,686681,656302,Michael Massey,Dylan Cease,0,0,0,f05ac352-a08b-4192-83da-3c1553b15f1e,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,0.152,0.03,-0.15,,,0.4,,-1.83,1.0,95.6,,,86.3,,80.2,0.273,0.216,0.111,,0.298,,83.0,94.0,99.0,
23,2023-05-08,718253,Single,single,False,598265,656302,Jackie Bradley Jr.,Dylan Cease,1,0,0,4035cd4e-b206-4b55-a72c-3f260913e140,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,0.152,0.03,-0.15,,,0.4,,-1.83,1.0,95.6,,,86.3,,80.2,0.273,0.216,0.111,,0.298,,83.0,94.0,99.0,
24,2023-05-08,718253,Forceout,force_out,True,677951,656302,Bobby Witt Jr.,Dylan Cease,1,0,1,82ffb41b-3c16-4aa8-878e-cc0f6134a43d,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,0.152,0.03,-0.15,,,0.4,,-1.83,1.0,95.6,,,86.3,,80.2,0.273,0.216,0.111,,0.298,,83.0,94.0,99.0,
25,2023-05-08,718253,Strikeout,strikeout,True,686469,656302,Vinnie Pasquantino,Dylan Cease,0,0,1,de499887-ef3d-4f17-8696-0c5420d7e964,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,0.152,0.03,-0.15,,,0.4,,-1.83,1.0,95.6,,,86.3,,80.2,0.273,0.216,0.111,,0.298,,83.0,94.0,99.0,
26,2023-05-08,718253,Bunt Groundout,field_out,True,593643,425844,Hanser Alberto,Zack Greinke,0,0,0,fa8865c8-8f3c-4467-905e-fa39cc2999b4,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,
27,2023-05-08,718253,Groundout,field_out,True,462101,425844,Elvis Andrus,Zack Greinke,1,0,0,2578c770-3ee1-469b-b8ea-7144d8d72095,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,
28,2023-05-08,718253,Groundout,field_out,True,656514,425844,Adam Haseley,Zack Greinke,0,0,0,19a08183-e0ef-484a-ad86-098e8a5881c4,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,
29,2023-05-08,718253,Single,single,False,521692,656302,Salvador Perez,Dylan Cease,1,0,0,5254f8d1-8e8e-492f-a2f2-1140b772723d,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,0.152,0.03,-0.15,,,0.4,,-1.83,1.0,95.6,,,86.3,,80.2,0.273,0.216,0.111,,0.298,,83.0,94.0,99.0,
30,2023-05-08,718253,Home Run,home_run,False,669004,656302,MJ Melendez,Dylan Cease,1,0,1,e4003b36-7982-42b8-a104-93a4598e7e39,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,0.152,0.03,-0.15,,,0.4,,-1.83,1.0,95.6,,,86.3,,80.2,0.273,0.216,0.111,,0.298,,83.0,94.0,99.0,
31,2023-05-08,718253,Strikeout,strikeout,True,658668,656302,Edward Olivares,Dylan Cease,0,0,0,b032a1bf-abf4-4cd0-8ae5-f0d61e35e2e1,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,0.152,0.03,-0.15,,,0.4,,-1.83,1.0,95.6,,,86.3,,80.2,0.273,0.216,0.111,,0.298,,83.0,94.0,99.0,
32,2023-05-08,718253,Single,single,False,668472,656302,Nick Pratto,Dylan Cease,0,0,0,4aa0d646-8704-44b0-9a43-12da497eae49,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,0.152,0.03,-0.15,,,0.4,,-1.83,1.0,95.6,,,86.3,,80.2,0.273,0.216,0.111,,0.298,,83.0,94.0,99.0,
33,2023-05-08,718253,Strikeout,strikeout,True,672580,656302,Maikel Garcia,Dylan Cease,0,0,0,44b026c5-f8e7-495c-883e-5519cdc108fd,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,0.152,0.03,-0.15,,,0.4,,-1.83,1.0,95.6,,,86.3,,80.2,0.273,0.216,0.111,,0.298,,83.0,94.0,99.0,
34,2023-05-08,718253,Strikeout,strikeout,True,686681,656302,Michael Massey,Dylan Cease,0,0,0,7eb17498-1b8f-4716-a915-3d502a74f5e2,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,0.152,0.03,-0.15,,,0.4,,-1.83,1.0,95.6,,,86.3,,80.2,0.273,0.216,0.111,,0.298,,83.0,94.0,99.0,
35,2023-05-08,718253,Groundout,field_out,True,641313,425844,Tim Anderson,Zack Greinke,0,0,0,ec39ec92-8a26-4231-91dc-9751032d7727,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,
36,2023-05-08,718253,Strikeout,strikeout,True,643217,425844,Andrew Benintendi,Zack Greinke,0,0,0,e4dd9506-2eac-4254-a260-f5a80b69f2ba,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,
