,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,CH_ba,FC_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-04-21,718495,Flyout,field_out,True,623993,547179,Anthony Santander,Michael Lorenzen,1,0,0,bd07dfdb-a150-4682-abb3-87acdc8167ac,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.34,-4.26,0.26,94.3,90.8,84.7,82.3,0.211,0.186,0.6,0.242,0.667,82.0,108.0,100.0,0.12,0.73,93.7,0.333,0.293,,,,,,,
11,2023-04-21,718495,Strikeout,strikeout,True,624428,547179,Adam Frazier,Michael Lorenzen,0,0,0,880857c8-0b57-4567-8978-edc35e7c628a,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.34,-4.26,0.26,94.3,90.8,84.7,82.3,0.211,0.186,0.6,0.242,0.667,82.0,108.0,100.0,0.12,0.73,93.7,0.333,0.293,,,,,,,
12,2023-04-21,718495,Groundout,field_out,True,669720,547179,Austin Hays,Michael Lorenzen,1,1,0,bca3348a-7484-4af4-b4d8-14d6dedcafd6,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.34,-4.26,0.26,94.3,90.8,84.7,82.3,0.211,0.186,0.6,0.242,0.667,82.0,108.0,100.0,0.12,0.73,93.7,0.333,0.293,,,,,,,
13,2023-04-21,718495,Pop Out,field_out,True,570731,669330,Jonathan Schoop,Tyler Wells,1,0,0,a5ad617f-275d-4e97-b628-8a726d79577c,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
14,2023-04-21,718495,Single,single,False,668670,669330,Jake Rogers,Tyler Wells,1,0,0,71420d89-d767-4f39-bad9-de1942b8c1de,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
15,2023-04-21,718495,Flyout,field_out,True,665155,669330,Nick Maton,Tyler Wells,0,0,0,d491a3e2-922a-4a97-b455-126ef952d90e,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
16,2023-04-21,718495,Strikeout,strikeout,True,682985,669330,Riley Greene,Tyler Wells,0,0,0,8a9cc21e-c337-42b1-a715-fca8095c40f0,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
17,2023-04-21,718495,Lineout,field_out,True,683002,547179,Gunnar Henderson,Michael Lorenzen,1,1,0,2dce09b0-736c-4f21-b0ca-08a54be63554,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.34,-4.26,0.26,94.3,90.8,84.7,82.3,0.211,0.186,0.6,0.242,0.667,82.0,108.0,100.0,0.12,0.73,93.7,0.333,0.293,,,,,,,
18,2023-04-21,718495,Single,single,False,602104,547179,Ramón Urías,Michael Lorenzen,0,0,0,f0d43e8b-4eef-427b-bd86-9804a101f4eb,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.34,-4.26,0.26,94.3,90.8,84.7,82.3,0.211,0.186,0.6,0.242,0.667,82.0,108.0,100.0,0.12,0.73,93.7,0.333,0.293,,,,,,,
19,2023-04-21,718495,Grounded Into DP,grounded_into_double_play,True,679631,547179,Terrin Vavra,Michael Lorenzen,0,0,1,207af769-3c62-42e6-aa6f-9c41964d8b21,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.34,-4.26,0.26,94.3,90.8,84.7,82.3,0.211,0.186,0.6,0.242,0.667,82.0,108.0,100.0,0.12,0.73,93.7,0.333,0.293,,,,,,,
20,2023-04-21,718495,Pop Out,field_out,True,595879,669330,Javier Báez,Tyler Wells,0,0,0,fd0fe633-6582-4abc-9da7-5ae0f643a6ac,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
21,2023-04-21,718495,Flyout,field_out,True,681481,669330,Kerry Carpenter,Tyler Wells,0,0,0,cb13d953-57b2-4ddb-b053-74a7cf40585d,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
22,2023-04-21,718495,Strikeout,strikeout,True,679529,669330,Spencer Torkelson,Tyler Wells,0,0,0,fb99de51-54a4-4d6e-b38a-dcfcaa99e710,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
23,2023-04-21,718495,Walk,walk,False,656775,547179,Cedric Mullins,Michael Lorenzen,1,0,0,fa636732-1a31-4bc5-8ecd-0f751e87a2d1,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.34,-4.26,0.26,94.3,90.8,84.7,82.3,0.211,0.186,0.6,0.242,0.667,82.0,108.0,100.0,0.12,0.73,93.7,0.333,0.293,,,,,,,
24,2023-04-21,718495,Strikeout,strikeout,True,668939,547179,Adley Rutschman,Michael Lorenzen,0,0,1,eb0e8b3c-5fa1-4fe7-82d6-2de3653e5170,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.34,-4.26,0.26,94.3,90.8,84.7,82.3,0.211,0.186,0.6,0.242,0.667,82.0,108.0,100.0,0.12,0.73,93.7,0.333,0.293,,,,,,,
25,2023-04-21,718495,Lineout,field_out,True,663624,547179,Ryan Mountcastle,Michael Lorenzen,0,0,0,20773f55-651c-41e1-b8cc-10fd89d23b92,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.34,-4.26,0.26,94.3,90.8,84.7,82.3,0.211,0.186,0.6,0.242,0.667,82.0,108.0,100.0,0.12,0.73,93.7,0.333,0.293,,,,,,,
26,2023-04-21,718495,Flyout,field_out,True,623993,547179,Anthony Santander,Michael Lorenzen,0,0,0,aa154fd3-3c1a-4ddf-ad41-e89aab56dbcc,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.34,-4.26,0.26,94.3,90.8,84.7,82.3,0.211,0.186,0.6,0.242,0.667,82.0,108.0,100.0,0.12,0.73,93.7,0.333,0.293,,,,,,,
27,2023-04-21,718495,Walk,walk,False,663837,669330,Matt Vierling,Tyler Wells,1,0,0,8bcad31a-9f10-4d7a-99f6-379e5ce2b451,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
28,2023-04-21,718495,Pop Out,field_out,True,408234,669330,Miguel Cabrera,Tyler Wells,0,0,0,7cd739db-50db-48f7-8bc6-f7f5d8bcfc5a,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
29,2023-04-21,718495,Grounded Into DP,grounded_into_double_play,True,570731,669330,Jonathan Schoop,Tyler Wells,1,0,1,23b7b6ca-d1b6-4d63-8aff-e91e0a314a0d,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
30,2023-04-21,718495,Strikeout,strikeout,True,624428,547179,Adam Frazier,Michael Lorenzen,0,0,0,3e8d7a0f-494e-4e18-b534-aea7b391d51b,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.34,-4.26,0.26,94.3,90.8,84.7,82.3,0.211,0.186,0.6,0.242,0.667,82.0,108.0,100.0,0.12,0.73,93.7,0.333,0.293,,,,,,,
31,2023-04-21,718495,Groundout,field_out,True,669720,547179,Austin Hays,Michael Lorenzen,0,0,0,35d432f0-9b98-4b8f-98c9-53088cc11410,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.34,-4.26,0.26,94.3,90.8,84.7,82.3,0.211,0.186,0.6,0.242,0.667,82.0,108.0,100.0,0.12,0.73,93.7,0.333,0.293,,,,,,,
32,2023-04-21,718495,Double,double,False,683002,547179,Gunnar Henderson,Michael Lorenzen,1,0,0,72f76371-ea0a-43de-97f8-d2184a8df6ca,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.34,-4.26,0.26,94.3,90.8,84.7,82.3,0.211,0.186,0.6,0.242,0.667,82.0,108.0,100.0,0.12,0.73,93.7,0.333,0.293,,,,,,,
33,2023-04-21,718495,Strikeout,strikeout,True,602104,547179,Ramón Urías,Michael Lorenzen,0,0,0,6aa0c237-9b29-4969-a97d-4a92933337e2,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,116.0,102.0,106.0,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.34,-4.26,0.26,94.3,90.8,84.7,82.3,0.211,0.186,0.6,0.242,0.667,82.0,108.0,100.0,0.12,0.73,93.7,0.333,0.293,,,,,,,
34,2023-04-21,718495,Single,single,False,668670,669330,Jake Rogers,Tyler Wells,0,0,0,67b762e9-e7d7-4f21-8022-9055bcded33a,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,
