,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CH_ba,FF_ba,SI_ba,FC_ba,CU_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,ST_ba,FS_ba
0,2023-05-02,718335,Field Error,field_error,False,663697,608379,Jonathan India,Michael Wacha,1,1,0,4be138f5-fe52-4d40-b2b4-e241c113aeab,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,
1,2023-05-02,718335,Single,single,False,670770,608379,TJ Friedl,Michael Wacha,1,1,1,e88a270e-4fd5-4d54-841a-da290d417015,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,
2,2023-05-02,718335,Pop Out,field_out,True,668715,608379,Spencer Steer,Michael Wacha,0,0,0,e5f848fa-0f16-4095-a4a0-85d7d793dcf9,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,
3,2023-05-02,718335,Strikeout,strikeout,True,656413,608379,Stuart Fairchild,Michael Wacha,0,0,0,467e6985-dcc6-41fb-98c8-1c412677ed80,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,
4,2023-05-02,718335,Pop Out,field_out,True,641584,608379,Jake Fraley,Michael Wacha,1,0,0,9edc436f-d2bb-4a94-a616-27636f9029c2,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,
5,2023-05-02,718335,Groundout,field_out,True,665487,668933,Fernando Tatis Jr.,Graham Ashcraft,1,1,0,7fac46a6-477d-49f1-bfc0-ebe77e0bde6e,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,,0.529,,0.0,,0.15,-1.17,,-25.75,,95.8,96.5,,,,0.286,0.292,,166.0,102.0,114.0,0.373,-0.37,88.3,0.221,,
6,2023-05-02,718335,Flyout,field_out,True,592518,668933,Manny Machado,Graham Ashcraft,1,0,0,4a0ede9d-0ecb-4218-9d41-716878a231ec,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,,0.529,,0.0,,0.15,-1.17,,-25.75,,95.8,96.5,,,,0.286,0.292,,166.0,102.0,114.0,0.373,-0.37,88.3,0.221,,
7,2023-05-02,718335,Groundout,field_out,True,665742,668933,Juan Soto,Graham Ashcraft,0,0,0,25189be7-e93b-4f0c-b843-d22326b9a4b6,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,,0.529,,0.0,,0.15,-1.17,,-25.75,,95.8,96.5,,,,0.286,0.292,,166.0,102.0,114.0,0.373,-0.37,88.3,0.221,,
8,2023-05-02,718335,Flyout,field_out,True,669222,608379,Nick Senzel,Michael Wacha,0,0,0,16374a27-a336-4494-b05e-46e83828bfd5,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,
9,2023-05-02,718335,Walk,walk,False,592656,608379,Henry Ramos,Michael Wacha,1,0,0,470a6490-348b-4419-8483-5a43214ea644,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,
