,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,SL_ba,CH_ba,FC_ba,SI_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2023-08-27,716826,Flyout,field_out,True,676116,605182,Ryan Noda,Mike Clevinger,0,0,0,94a9cf21-9dc9-4806-a90e-bab8f84fbe5e,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,90.0,100.0,100.0,0.024,0.479,0.08199999999999999,0.271,0.016,0.128,-0.21,-0.07,1.47,0.5,0.55,1.69,94.3,84.9,93.1,79.4,76.0,0.283,0.203,0.175,0.256,0.2,0.167,,,,,,
1,2023-08-27,716826,Strikeout,strikeout,True,680869,605182,Zack Gelof,Mike Clevinger,0,0,0,8b23c441-7dd1-4048-ba4e-a3fe3fdd2e29,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,90.0,100.0,100.0,0.024,0.479,0.08199999999999999,0.271,0.016,0.128,-0.21,-0.07,1.47,0.5,0.55,1.69,94.3,84.9,93.1,79.4,76.0,0.283,0.203,0.175,0.256,0.2,0.167,,,,,,
2,2023-08-27,716826,Strikeout,strikeout,True,664913,605182,Seth Brown,Mike Clevinger,0,0,0,117e5f19-277f-467e-9e3a-cc9279e641bf,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,90.0,100.0,100.0,0.024,0.479,0.08199999999999999,0.271,0.016,0.128,-0.21,-0.07,1.47,0.5,0.55,1.69,94.3,84.9,93.1,79.4,76.0,0.283,0.203,0.175,0.256,0.2,0.167,,,,,,
3,2023-08-27,716826,Double,double,False,641313,621112,Tim Anderson,Paul Blackburn,1,1,0,22e2995d-f7c5-469e-8149-b309be1843e1,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.383,0.198,0.143,0.435,0.306,0.14,,,,,,
4,2023-08-27,716826,Pop Out,field_out,True,643217,621112,Andrew Benintendi,Paul Blackburn,0,0,0,8180606e-7dfc-4726-ad55-7fff9d9b95c2,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.383,0.198,0.143,0.435,0.306,0.14,,,,,,
5,2023-08-27,716826,Walk,walk,False,650391,621112,Eloy Jiménez,Paul Blackburn,1,0,0,55f7f6bb-d5e7-451e-9bc1-283f3a7ab80d,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.383,0.198,0.143,0.435,0.306,0.14,,,,,,
6,2023-08-27,716826,Single,single,True,683734,621112,Andrew Vaughn,Paul Blackburn,0,0,1,e5a51c37-69c2-48d7-8e0c-79ec3ef8671e,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.383,0.198,0.143,0.435,0.306,0.14,,,,,,
7,2023-08-27,716826,Single,single,False,660162,621112,Yoán Moncada,Paul Blackburn,1,0,1,47c00999-5e3c-46fc-800d-28ea4aa1e74b,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.383,0.198,0.143,0.435,0.306,0.14,,,,,,
8,2023-08-27,716826,Pop Out,field_out,True,657757,621112,Gavin Sheets,Paul Blackburn,0,0,0,572a2a62-d8ff-413a-b285-d2b89f95f795,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.383,0.198,0.143,0.435,0.306,0.14,,,,,,
9,2023-08-27,716826,Strikeout,strikeout,True,667670,605182,Brent Rooker,Mike Clevinger,0,0,0,66a03189-b22d-4b9d-b7d1-6ded9ad60c20,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,90.0,100.0,100.0,0.024,0.479,0.08199999999999999,0.271,0.016,0.128,-0.21,-0.07,1.47,0.5,0.55,1.69,94.3,84.9,93.1,79.4,76.0,0.283,0.203,0.175,0.256,0.2,0.167,,,,,,
10,2023-08-27,716826,Flyout,field_out,True,643393,605182,Tony Kemp,Mike Clevinger,0,0,0,6ca99519-8890-4e93-a2ef-5fa1fb89da70,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,90.0,100.0,100.0,0.024,0.479,0.08199999999999999,0.271,0.016,0.128,-0.21,-0.07,1.47,0.5,0.55,1.69,94.3,84.9,93.1,79.4,76.0,0.283,0.203,0.175,0.256,0.2,0.167,,,,,,
11,2023-08-27,716826,Walk,walk,False,649557,605182,Aledmys Díaz,Mike Clevinger,1,0,0,354ddaf1-e6d3-4f5b-8f25-0c6b3a3253ef,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,90.0,100.0,100.0,0.024,0.479,0.08199999999999999,0.271,0.016,0.128,-0.21,-0.07,1.47,0.5,0.55,1.69,94.3,84.9,93.1,79.4,76.0,0.283,0.203,0.175,0.256,0.2,0.167,,,,,,
12,2023-08-27,716826,Flyout,field_out,True,542208,605182,Carlos Pérez,Mike Clevinger,0,0,0,4cb99e65-b80c-40cc-a53e-2e3d7d3ad838,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,90.0,100.0,100.0,0.024,0.479,0.08199999999999999,0.271,0.016,0.128,-0.21,-0.07,1.47,0.5,0.55,1.69,94.3,84.9,93.1,79.4,76.0,0.283,0.203,0.175,0.256,0.2,0.167,,,,,,
13,2023-08-27,716826,Flyout,field_out,True,518735,621112,Yasmani Grandal,Paul Blackburn,1,1,0,0afefb1c-81ef-4af8-8d5f-2b4d45865888,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.383,0.198,0.143,0.435,0.306,0.14,,,,,,
14,2023-08-27,716826,Groundout,field_out,True,672820,621112,Lenyn Sosa,Paul Blackburn,0,0,0,6c860561-b0c4-4b5c-b955-d3c565cf93ac,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.383,0.198,0.143,0.435,0.306,0.14,,,,,,
