,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,CH_ba,FC_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,ST_ba
10,2023-07-29,717219,Forceout,force_out,True,664056,669330,Harrison Bader,Tyler Wells,1,0,1,b9cfc98d-646d-4e87-99ea-c0ab2578e395,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,
11,2023-07-29,717219,Strikeout,strikeout,True,683011,669330,Anthony Volpe,Tyler Wells,0,0,1,92dc0fb8-ff1b-409a-a000-7ab741e12a1f,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,
12,2023-07-29,717219,Home Run,home_run,False,663624,657376,Ryan Mountcastle,Clarke Schmidt,0,0,0,d57c444b-4a1f-458f-809c-8cda82551481,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,109.0,99.0,107.0,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.5,0.28,,0.198,68.0,103.0,88.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
13,2023-07-29,717219,Double,double,False,624428,657376,Adam Frazier,Clarke Schmidt,0,0,0,ed4c58f4-6232-4c73-b4c2-879862451693,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,109.0,99.0,107.0,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.5,0.28,,0.198,68.0,103.0,88.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
14,2023-07-29,717219,Groundout,field_out,True,669720,657376,Austin Hays,Clarke Schmidt,0,0,0,46866926-8585-464f-9dab-fb577986a37d,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,109.0,99.0,107.0,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.5,0.28,,0.198,68.0,103.0,88.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
15,2023-07-29,717219,Groundout,field_out,True,681297,657376,Colton Cowser,Clarke Schmidt,1,0,1,310f93cb-21f4-4fb5-abf7-1284e9da0fa4,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,109.0,99.0,107.0,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.5,0.28,,0.198,68.0,103.0,88.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
16,2023-07-29,717219,Single,single,False,602104,657376,Ramón Urías,Clarke Schmidt,1,1,1,1ac0e3d0-95fb-4729-9eed-196bb5aa71cf,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,109.0,99.0,107.0,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.5,0.28,,0.198,68.0,103.0,88.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
17,2023-07-29,717219,Flyout,field_out,True,668939,657376,Adley Rutschman,Clarke Schmidt,0,0,0,45916273-c096-4515-a2f1-7bd33ab686e6,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,109.0,99.0,107.0,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.5,0.28,,0.198,68.0,103.0,88.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
18,2023-07-29,717219,Single,single,False,543309,669330,Kyle Higashioka,Tyler Wells,1,1,0,3e3889df-aa7f-447e-b0d9-ac1d45b38f40,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,
19,2023-07-29,717219,Lineout,field_out,True,650402,669330,Gleyber Torres,Tyler Wells,0,0,0,5ffa68fe-2b52-41cc-9528-520a944ca6d6,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,
20,2023-07-29,717219,Home Run,home_run,False,592450,669330,Aaron Judge,Tyler Wells,0,0,1,9c61a2b1-776a-41d3-9379-a5ac89780a7b,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,
21,2023-07-29,717219,Flyout,field_out,True,519317,669330,Giancarlo Stanton,Tyler Wells,0,0,0,ba9ecd46-29c7-4be5-80f9-8277b170f7b0,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,
22,2023-07-29,717219,Hit By Pitch,hit_by_pitch,False,519203,669330,Anthony Rizzo,Tyler Wells,0,0,0,2172aa6b-4943-48e1-893d-5a579d90cf3d,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,
23,2023-07-29,717219,Walk,walk,False,518934,669330,DJ LeMahieu,Tyler Wells,1,0,1,82771f84-53aa-4a74-a225-88a56ca49f74,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,
24,2023-07-29,717219,Groundout,field_out,True,643396,657508,Isiah Kiner-Falefa,Mike Baumann,0,0,0,b502a71b-e5cc-4dfe-a525-5d1893a6d56a,657508.0,mikebaumann,Baumann,Right,Mike Baumann,3.76,5.37,64.2,98.0,114.0,101.0,0.779,8.49,4.59,7.24,0.97,1.04,0.28800000000000003,0.305,0.13,0.316,0.43,88.7,86.0,90.0,88.0,,,,115.0,99.0,98.0,102.0,91.0,92.0,,,,0.514,,0.209,,0.024,0.35,,1.44,,-3.93,96.4,,91.7,,0.225,0.4,,0.24,0.192,,,,123.0,103.0,114.0,,0.253,,0.63,,87.4,,
25,2023-07-29,717219,Groundout,field_out,True,683002,657376,Gunnar Henderson,Clarke Schmidt,0,0,0,9cd35437-d34b-44e6-a625-86f7e2fea213,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,109.0,99.0,107.0,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.5,0.28,,0.198,68.0,103.0,88.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
26,2023-07-29,717219,Pop Out,field_out,True,623993,657376,Anthony Santander,Clarke Schmidt,0,0,0,4365baf4-dae7-468d-9449-6717d73d47b4,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,109.0,99.0,107.0,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.5,0.28,,0.198,68.0,103.0,88.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
27,2023-07-29,717219,Double,double,False,656811,657376,Ryan O'Hearn,Clarke Schmidt,0,0,0,2b92a0a2-de63-4070-81ee-ad8548ebf433,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,109.0,99.0,107.0,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.5,0.28,,0.198,68.0,103.0,88.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
28,2023-07-29,717219,Pop Out,field_out,True,663624,657376,Ryan Mountcastle,Clarke Schmidt,1,0,0,04732c03-609c-46af-807b-0a09d6a83296,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,109.0,99.0,107.0,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.5,0.28,,0.198,68.0,103.0,88.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
29,2023-07-29,717219,Single,single,False,664056,657508,Harrison Bader,Mike Baumann,0,0,0,4a65e12c-74b6-468c-9af3-a24953ec683a,657508.0,mikebaumann,Baumann,Right,Mike Baumann,3.76,5.37,64.2,98.0,114.0,101.0,0.779,8.49,4.59,7.24,0.97,1.04,0.28800000000000003,0.305,0.13,0.316,0.43,88.7,86.0,90.0,88.0,,,,115.0,99.0,98.0,102.0,91.0,92.0,,,,0.514,,0.209,,0.024,0.35,,1.44,,-3.93,96.4,,91.7,,0.225,0.4,,0.24,0.192,,,,123.0,103.0,114.0,,0.253,,0.63,,87.4,,
30,2023-07-29,717219,Flyout,field_out,True,683011,657508,Anthony Volpe,Mike Baumann,0,0,0,2b542708-caae-431f-9f23-52587abef1dc,657508.0,mikebaumann,Baumann,Right,Mike Baumann,3.76,5.37,64.2,98.0,114.0,101.0,0.779,8.49,4.59,7.24,0.97,1.04,0.28800000000000003,0.305,0.13,0.316,0.43,88.7,86.0,90.0,88.0,,,,115.0,99.0,98.0,102.0,91.0,92.0,,,,0.514,,0.209,,0.024,0.35,,1.44,,-3.93,96.4,,91.7,,0.225,0.4,,0.24,0.192,,,,123.0,103.0,114.0,,0.253,,0.63,,87.4,,
31,2023-07-29,717219,Single,single,False,543309,657508,Kyle Higashioka,Mike Baumann,0,0,1,799e4b64-7a5c-4220-bca5-4726349c034c,657508.0,mikebaumann,Baumann,Right,Mike Baumann,3.76,5.37,64.2,98.0,114.0,101.0,0.779,8.49,4.59,7.24,0.97,1.04,0.28800000000000003,0.305,0.13,0.316,0.43,88.7,86.0,90.0,88.0,,,,115.0,99.0,98.0,102.0,91.0,92.0,,,,0.514,,0.209,,0.024,0.35,,1.44,,-3.93,96.4,,91.7,,0.225,0.4,,0.24,0.192,,,,123.0,103.0,114.0,,0.253,,0.63,,87.4,,
32,2023-07-29,717219,Sac Fly,sac_fly,True,650402,657508,Gleyber Torres,Mike Baumann,0,0,1,62bf7626-130a-4776-99af-158d52c4bc55,657508.0,mikebaumann,Baumann,Right,Mike Baumann,3.76,5.37,64.2,98.0,114.0,101.0,0.779,8.49,4.59,7.24,0.97,1.04,0.28800000000000003,0.305,0.13,0.316,0.43,88.7,86.0,90.0,88.0,,,,115.0,99.0,98.0,102.0,91.0,92.0,,,,0.514,,0.209,,0.024,0.35,,1.44,,-3.93,96.4,,91.7,,0.225,0.4,,0.24,0.192,,,,123.0,103.0,114.0,,0.253,,0.63,,87.4,,
33,2023-07-29,717219,Single,single,False,592450,657508,Aaron Judge,Mike Baumann,0,0,1,5de9b17f-c373-490f-9e5d-954e4e0dcf52,657508.0,mikebaumann,Baumann,Right,Mike Baumann,3.76,5.37,64.2,98.0,114.0,101.0,0.779,8.49,4.59,7.24,0.97,1.04,0.28800000000000003,0.305,0.13,0.316,0.43,88.7,86.0,90.0,88.0,,,,115.0,99.0,98.0,102.0,91.0,92.0,,,,0.514,,0.209,,0.024,0.35,,1.44,,-3.93,96.4,,91.7,,0.225,0.4,,0.24,0.192,,,,123.0,103.0,114.0,,0.253,,0.63,,87.4,,
34,2023-07-29,717219,Forceout,force_out,True,519317,657508,Giancarlo Stanton,Mike Baumann,0,0,1,4b5c1daf-ceb7-42c6-a3bc-a46766fb0a5d,657508.0,mikebaumann,Baumann,Right,Mike Baumann,3.76,5.37,64.2,98.0,114.0,101.0,0.779,8.49,4.59,7.24,0.97,1.04,0.28800000000000003,0.305,0.13,0.316,0.43,88.7,86.0,90.0,88.0,,,,115.0,99.0,98.0,102.0,91.0,92.0,,,,0.514,,0.209,,0.024,0.35,,1.44,,-3.93,96.4,,91.7,,0.225,0.4,,0.24,0.192,,,,123.0,103.0,114.0,,0.253,,0.63,,87.4,,
35,2023-07-29,717219,Groundout,field_out,True,624428,657376,Adam Frazier,Clarke Schmidt,1,0,0,d1e6f2d8-73bf-46c8-ae83-a15787e760e3,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,109.0,99.0,107.0,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.5,0.28,,0.198,68.0,103.0,88.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
36,2023-07-29,717219,Pop Out,field_out,True,669720,657376,Austin Hays,Clarke Schmidt,1,0,0,64aedc1c-72ee-4436-8a8a-12ae989068bb,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,109.0,99.0,107.0,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.5,0.28,,0.198,68.0,103.0,88.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
