,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-06-14,717765,Flyout,field_out,True,621493,571760,Taylor Ward,Andrew Heaney,1,0,0,b089185f-c843-4f7b-a438-624315e62d06,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,
1,2023-06-14,717765,Walk,walk,False,660271,571760,Shohei Ohtani,Andrew Heaney,1,0,0,1d7fe846-ec17-4196-960a-22fa8d3befbe,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,
2,2023-06-14,717765,Strikeout,strikeout,True,545361,571760,Mike Trout,Andrew Heaney,0,0,0,9b8efa8f-488b-4ca4-9bb0-e7eea914a75f,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,
3,2023-06-14,717765,Strikeout,strikeout,True,543685,571760,Anthony Rendon,Andrew Heaney,0,0,0,d0328ece-63ff-4fb9-9bbf-579da92ad91f,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,
4,2023-06-14,717765,Pop Out,field_out,True,543760,672282,Marcus Semien,Reid Detmers,0,0,0,4317830b-08a8-45a2-b219-e2cdba3cbba1,672282.0,reiddetmers,Detmers,Left,Reid Detmers,4.48,4.55,148.2,99.0,101.0,99.0,0.7490000000000001,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.36200000000000004,0.43799999999999994,84.8,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.43200000000000005,0.319,0.19399999999999998,0.054000000000000006,-0.38,0.91,0.14,-2.03,94.3,88.7,74.7,0.291,0.236,0.242,0.191,0.0,,,,,,,,,,,,,,
5,2023-06-14,717765,Flyout,field_out,True,608369,672282,Corey Seager,Reid Detmers,0,0,0,2a542dd5-5e44-4740-87c4-c46978d1036f,672282.0,reiddetmers,Detmers,Left,Reid Detmers,4.48,4.55,148.2,99.0,101.0,99.0,0.7490000000000001,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.36200000000000004,0.43799999999999994,84.8,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.43200000000000005,0.319,0.19399999999999998,0.054000000000000006,-0.38,0.91,0.14,-2.03,94.3,88.7,74.7,0.291,0.236,0.242,0.191,0.0,,,,,,,,,,,,,,
6,2023-06-14,717765,Pop Out,field_out,True,677649,672282,Ezequiel Duran,Reid Detmers,1,1,0,55e67193-f06b-464a-8a9f-9960d5b2ca69,672282.0,reiddetmers,Detmers,Left,Reid Detmers,4.48,4.55,148.2,99.0,101.0,99.0,0.7490000000000001,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.36200000000000004,0.43799999999999994,84.8,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.43200000000000005,0.319,0.19399999999999998,0.054000000000000006,-0.38,0.91,0.14,-2.03,94.3,88.7,74.7,0.291,0.236,0.242,0.191,0.0,,,,,,,,,,,,,,
7,2023-06-14,717765,Single,single,False,592273,571760,Brandon Drury,Andrew Heaney,1,0,0,7645cd29-f87a-4735-86c4-37e7482d3545,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,
8,2023-06-14,717765,Strikeout,strikeout,True,592669,571760,Hunter Renfroe,Andrew Heaney,0,0,0,85c1263d-37f9-4e29-81b7-37c35b14d39c,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,
9,2023-06-14,717765,Single,single,False,650859,571760,Luis Rengifo,Andrew Heaney,0,0,1,202ce86c-9c86-424c-ba34-63d1f17c6b60,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,94.0,104.0,108.0,0.579,0.252,0.0,0.16899999999999998,0.1,-1.35,-3.87,-0.11,92.5,82.0,74.4,0.236,0.259,0.274,,,,,,,,,,,,,,,,
