,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,FF_ba,CH_ba,FC_ba,SI_ba,CU_ba,SV_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,FS%,KC%,wFS/C,wKC/C,vFS,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba
0,2023-04-13,718596,Double,double,False,665923,608344,Esteury Ruiz,Cole Irvin,1,0,0,5abaf02d-4b16-4bde-bf21-40a10439af25,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-13,718596,Flyout,field_out,True,657656,608344,Ramón Laureano,Cole Irvin,0,0,1,d1e57c75-44cf-4ea2-96a1-fcdaa782f065,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-13,718596,Sac Fly,sac_fly,True,667670,608344,Brent Rooker,Cole Irvin,0,0,1,33e98272-a086-4680-908d-0459853d8c69,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-13,718596,Strikeout,strikeout,True,542583,608344,Jesús Aguilar,Cole Irvin,0,0,0,1f30a7cf-38ad-431c-bb40-323c7f5d0587,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-13,718596,Strikeout,strikeout,True,656775,670124,Cedric Mullins,Adam Oller,0,0,0,f40c0ca6-003b-4dbd-a045-66c4686f0e66,670124.0,adamoller,Oller,Right,Adam Oller,10.07,7.82,19.2,89.0,98.0,90.0,0.831,5.95,5.49,13.27,2.29,0.61,0.33299999999999996,0.293,0.12,0.307,0.34,86.7,87.0,90.0,74.0,96.0,98.0,101.0,103.0,79.0,80.0,,,,88.0,87.0,86.0,,0.451,0.121,0.376,0.051,-1.28,-5.23,,-1.08,-12.04,93.7,88.8,,83.3,0.3,0.6,0.583,,,0.263,,,,,,,,,,,,,,,,,,,,,
5,2023-04-13,718596,Lineout,field_out,True,668939,670124,Adley Rutschman,Adam Oller,1,0,0,ce7be561-1c66-499c-a2dc-b917ca2bc1ca,670124.0,adamoller,Oller,Right,Adam Oller,10.07,7.82,19.2,89.0,98.0,90.0,0.831,5.95,5.49,13.27,2.29,0.61,0.33299999999999996,0.293,0.12,0.307,0.34,86.7,87.0,90.0,74.0,96.0,98.0,101.0,103.0,79.0,80.0,,,,88.0,87.0,86.0,,0.451,0.121,0.376,0.051,-1.28,-5.23,,-1.08,-12.04,93.7,88.8,,83.3,0.3,0.6,0.583,,,0.263,,,,,,,,,,,,,,,,,,,,,
6,2023-04-13,718596,Strikeout,strikeout,True,663624,670124,Ryan Mountcastle,Adam Oller,0,0,0,3a15930d-8911-40e1-b3f1-45a216374071,670124.0,adamoller,Oller,Right,Adam Oller,10.07,7.82,19.2,89.0,98.0,90.0,0.831,5.95,5.49,13.27,2.29,0.61,0.33299999999999996,0.293,0.12,0.307,0.34,86.7,87.0,90.0,74.0,96.0,98.0,101.0,103.0,79.0,80.0,,,,88.0,87.0,86.0,,0.451,0.121,0.376,0.051,-1.28,-5.23,,-1.08,-12.04,93.7,88.8,,83.3,0.3,0.6,0.583,,,0.263,,,,,,,,,,,,,,,,,,,,,
7,2023-04-13,718596,Groundout,field_out,True,649557,608344,Aledmys Díaz,Cole Irvin,0,0,0,2979c0b1-0df1-4007-bbe3-11c420cf3608,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,,
8,2023-04-13,718596,Strikeout,strikeout,True,675656,608344,Kevin Smith,Cole Irvin,0,0,0,786fe896-75bf-4bf1-be44-e5d2075f4b89,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-13,718596,Pop Out,field_out,True,542208,608344,Carlos Pérez,Cole Irvin,1,0,0,afd6cd36-e5ae-4a9c-ae35-477446b1bc21,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,99.0,99.0,94.0,0.207,0.28,0.159,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,-0.89,-2.77,92.2,85.5,91.9,77.2,0.247,0.324,0.18,0.28,0.229,,,,,,,,,,,,,,,,,,,,,,
10,2023-04-13,718596,Hit By Pitch,hit_by_pitch,False,683002,670124,Gunnar Henderson,Adam Oller,1,1,0,e61e815e-73c0-474b-aee1-5b6f172f7aea,670124.0,adamoller,Oller,Right,Adam Oller,10.07,7.82,19.2,89.0,98.0,90.0,0.831,5.95,5.49,13.27,2.29,0.61,0.33299999999999996,0.293,0.12,0.307,0.34,86.7,87.0,90.0,74.0,96.0,98.0,101.0,103.0,79.0,80.0,,,,88.0,87.0,86.0,,0.451,0.121,0.376,0.051,-1.28,-5.23,,-1.08,-12.04,93.7,88.8,,83.3,0.3,0.6,0.583,,,0.263,,,,,,,,,,,,,,,,,,,,,
11,2023-04-13,718596,Single,single,False,669720,670124,Austin Hays,Adam Oller,1,0,1,3885303a-d63f-447a-a2fd-444c8c160201,670124.0,adamoller,Oller,Right,Adam Oller,10.07,7.82,19.2,89.0,98.0,90.0,0.831,5.95,5.49,13.27,2.29,0.61,0.33299999999999996,0.293,0.12,0.307,0.34,86.7,87.0,90.0,74.0,96.0,98.0,101.0,103.0,79.0,80.0,,,,88.0,87.0,86.0,,0.451,0.121,0.376,0.051,-1.28,-5.23,,-1.08,-12.04,93.7,88.8,,83.3,0.3,0.6,0.583,,,0.263,,,,,,,,,,,,,,,,,,,,,
12,2023-04-13,718596,Lineout,field_out,True,624428,670124,Adam Frazier,Adam Oller,1,0,0,74225033-9bb5-4b48-9663-5b0ccf6b72c2,670124.0,adamoller,Oller,Right,Adam Oller,10.07,7.82,19.2,89.0,98.0,90.0,0.831,5.95,5.49,13.27,2.29,0.61,0.33299999999999996,0.293,0.12,0.307,0.34,86.7,87.0,90.0,74.0,96.0,98.0,101.0,103.0,79.0,80.0,,,,88.0,87.0,86.0,,0.451,0.121,0.376,0.051,-1.28,-5.23,,-1.08,-12.04,93.7,88.8,,83.3,0.3,0.6,0.583,,,0.263,,,,,,,,,,,,,,,,,,,,,
13,2023-04-13,718596,Single,single,False,679631,670124,Terrin Vavra,Adam Oller,0,0,1,42fefb26-c997-4349-a26a-625d32d13810,670124.0,adamoller,Oller,Right,Adam Oller,10.07,7.82,19.2,89.0,98.0,90.0,0.831,5.95,5.49,13.27,2.29,0.61,0.33299999999999996,0.293,0.12,0.307,0.34,86.7,87.0,90.0,74.0,96.0,98.0,101.0,103.0,79.0,80.0,,,,88.0,87.0,86.0,,0.451,0.121,0.376,0.051,-1.28,-5.23,,-1.08,-12.04,93.7,88.8,,83.3,0.3,0.6,0.583,,,0.263,,,,,,,,,,,,,,,,,,,,,
14,2023-04-13,718596,Single,single,False,656811,670124,Ryan O'Hearn,Adam Oller,1,0,1,6f084659-1fbd-4a9d-af00-9c910285e654,670124.0,adamoller,Oller,Right,Adam Oller,10.07,7.82,19.2,89.0,98.0,90.0,0.831,5.95,5.49,13.27,2.29,0.61,0.33299999999999996,0.293,0.12,0.307,0.34,86.7,87.0,90.0,74.0,96.0,98.0,101.0,103.0,79.0,80.0,,,,88.0,87.0,86.0,,0.451,0.121,0.376,0.051,-1.28,-5.23,,-1.08,-12.04,93.7,88.8,,83.3,0.3,0.6,0.583,,,0.263,,,,,,,,,,,,,,,,,,,,,
