,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,SI_ba,CU_ba,CH_ba,ST_ba,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba
10,2023-07-18,717349,Strikeout,strikeout,True,624414,665622,Christian Arroyo,Luis Medina,0,0,0,da4a6d64-00cb-405c-997b-f3c3f13fb2f8,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
11,2023-07-18,717349,Groundout,field_out,True,595751,665622,Jorge Alfaro,Luis Medina,0,0,0,664b3c81-0201-444a-9fc2-d4e43d9a9b56,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
12,2023-07-18,717349,Home Run,home_run,False,676116,682175,Ryan Noda,Joe Jacques,1,0,0,24526bf6-b878-4612-8712-1e345dceab54,682175.0,joejacques,Jacques,Left,Joe Jacques,5.06,4.07,26.2,96.0,106.0,96.0,0.83,6.75,3.38,10.8,0.68,2.62,0.314,0.326,0.174,0.36,0.424,84.9,105.0,86.0,96.0,,,,,,,119.0,101.0,95.0,82.0,89.0,99.0,0.631,0.002,0.349,,0.018000000000000002,-8.63,0.28,-2.44,,-7.89,93.1,91.3,77.2,,,0.273,0.286,,,0.5,,,,,,,,,,,,,,
13,2023-07-18,717349,Single,single,False,649557,682175,Aledmys Díaz,Joe Jacques,0,0,1,f657f82c-6174-41af-8f07-3d79144cd2ed,682175.0,joejacques,Jacques,Left,Joe Jacques,5.06,4.07,26.2,96.0,106.0,96.0,0.83,6.75,3.38,10.8,0.68,2.62,0.314,0.326,0.174,0.36,0.424,84.9,105.0,86.0,96.0,,,,,,,119.0,101.0,95.0,82.0,89.0,99.0,0.631,0.002,0.349,,0.018000000000000002,-8.63,0.28,-2.44,,-7.89,93.1,91.3,77.2,,,0.273,0.286,,,0.5,,,,,,,,,,,,,,
14,2023-07-18,717349,Home Run,home_run,False,668709,682175,JJ Bleday,Joe Jacques,1,1,1,3da6f0c8-a500-4134-8fd9-2c3eb15ddd55,682175.0,joejacques,Jacques,Left,Joe Jacques,5.06,4.07,26.2,96.0,106.0,96.0,0.83,6.75,3.38,10.8,0.68,2.62,0.314,0.326,0.174,0.36,0.424,84.9,105.0,86.0,96.0,,,,,,,119.0,101.0,95.0,82.0,89.0,99.0,0.631,0.002,0.349,,0.018000000000000002,-8.63,0.28,-2.44,,-7.89,93.1,91.3,77.2,,,0.273,0.286,,,0.5,,,,,,,,,,,,,,
15,2023-07-18,717349,Field Error,field_error,False,669127,682175,Shea Langeliers,Joe Jacques,0,0,0,7419cc63-76ec-4980-80b4-adfb32ad273b,682175.0,joejacques,Jacques,Left,Joe Jacques,5.06,4.07,26.2,96.0,106.0,96.0,0.83,6.75,3.38,10.8,0.68,2.62,0.314,0.326,0.174,0.36,0.424,84.9,105.0,86.0,96.0,,,,,,,119.0,101.0,95.0,82.0,89.0,99.0,0.631,0.002,0.349,,0.018000000000000002,-8.63,0.28,-2.44,,-7.89,93.1,91.3,77.2,,,0.273,0.286,,,0.5,,,,,,,,,,,,,,
16,2023-07-18,717349,Groundout,field_out,True,669397,682175,Nick Allen,Joe Jacques,0,0,1,84f49656-b93b-4a50-ab30-eac0870d72ab,682175.0,joejacques,Jacques,Left,Joe Jacques,5.06,4.07,26.2,96.0,106.0,96.0,0.83,6.75,3.38,10.8,0.68,2.62,0.314,0.326,0.174,0.36,0.424,84.9,105.0,86.0,96.0,,,,,,,119.0,101.0,95.0,82.0,89.0,99.0,0.631,0.002,0.349,,0.018000000000000002,-8.63,0.28,-2.44,,-7.89,93.1,91.3,77.2,,,0.273,0.286,,,0.5,,,,,,,,,,,,,,
17,2023-07-18,717349,Walk,walk,False,643393,669684,Tony Kemp,Chris Murphy,1,0,0,7a0566ae-5288-4e4b-a992-b85e1da3a0aa,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,96.0,92.0,88.0,,,,104.0,96.0,102.0,,0.387,0.36700000000000005,0.183,0.063,-1.49,,-0.7,2.77,3.21,93.9,,86.8,75.8,0.338,0.298,,0.121,0.0,0.3,,,,,,,,,,,,,,
18,2023-07-18,717349,Strikeout,strikeout,True,680869,669684,Zack Gelof,Chris Murphy,0,0,0,def02a98-fc6a-4b79-ba90-4d9346a94ecd,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,96.0,92.0,88.0,,,,104.0,96.0,102.0,,0.387,0.36700000000000005,0.183,0.063,-1.49,,-0.7,2.77,3.21,93.9,,86.8,75.8,0.338,0.298,,0.121,0.0,0.3,,,,,,,,,,,,,,
19,2023-07-18,717349,Strikeout,strikeout,True,672478,669684,Jordan Diaz,Chris Murphy,0,0,0,176702a4-977b-4098-9724-45e472930d38,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,96.0,92.0,88.0,,,,104.0,96.0,102.0,,0.387,0.36700000000000005,0.183,0.063,-1.49,,-0.7,2.77,3.21,93.9,,86.8,75.8,0.338,0.298,,0.121,0.0,0.3,,,,,,,,,,,,,,
20,2023-07-18,717349,Groundout,field_out,True,644374,665622,Yu Chang,Luis Medina,0,0,0,a2389871-3d8b-41ac-b71a-e809b632ab03,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
21,2023-07-18,717349,Flyout,field_out,True,680776,665622,Jarren Duran,Luis Medina,0,0,0,1524e744-f5ab-4775-bf6b-1866d68fd2c4,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
22,2023-07-18,717349,Groundout,field_out,True,657077,665622,Alex Verdugo,Luis Medina,0,0,0,32fd2deb-4598-4606-8cec-6dbc4a69459d,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
23,2023-07-18,717349,Strikeout,strikeout,True,667670,669684,Brent Rooker,Chris Murphy,0,0,0,cc5ca799-3a8f-4af8-a3f0-3270f9282241,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,96.0,92.0,88.0,,,,104.0,96.0,102.0,,0.387,0.36700000000000005,0.183,0.063,-1.49,,-0.7,2.77,3.21,93.9,,86.8,75.8,0.338,0.298,,0.121,0.0,0.3,,,,,,,,,,,,,,
24,2023-07-18,717349,Double,double,False,676116,669684,Ryan Noda,Chris Murphy,0,0,0,8e7c7401-6c9f-4438-89f7-422107002dd2,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,96.0,92.0,88.0,,,,104.0,96.0,102.0,,0.387,0.36700000000000005,0.183,0.063,-1.49,,-0.7,2.77,3.21,93.9,,86.8,75.8,0.338,0.298,,0.121,0.0,0.3,,,,,,,,,,,,,,
25,2023-07-18,717349,Flyout,field_out,True,649557,669684,Aledmys Díaz,Chris Murphy,0,0,0,e05e9b65-8ae2-4c44-9a80-a06f48e351e4,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,96.0,92.0,88.0,,,,104.0,96.0,102.0,,0.387,0.36700000000000005,0.183,0.063,-1.49,,-0.7,2.77,3.21,93.9,,86.8,75.8,0.338,0.298,,0.121,0.0,0.3,,,,,,,,,,,,,,
26,2023-07-18,717349,Flyout,field_out,True,668709,669684,JJ Bleday,Chris Murphy,0,0,0,f9bf4800-48d9-485c-83d2-6c68172d0ae7,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,96.0,92.0,88.0,,,,104.0,96.0,102.0,,0.387,0.36700000000000005,0.183,0.063,-1.49,,-0.7,2.77,3.21,93.9,,86.8,75.8,0.338,0.298,,0.121,0.0,0.3,,,,,,,,,,,,,,
27,2023-07-18,717349,Groundout,field_out,True,457759,665622,Justin Turner,Luis Medina,0,0,0,4831587e-d4ef-48dd-89af-83dab8b62af6,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
28,2023-07-18,717349,Double,double,False,807799,665622,Masataka Yoshida,Luis Medina,0,0,0,076fad14-d10e-4463-be55-94b2d7c798d8,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
29,2023-07-18,717349,Flyout,field_out,True,608701,665622,Rob Refsnyder,Luis Medina,1,0,0,5248cdce-bd05-4dc3-98ad-18d1bf289b9c,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
30,2023-07-18,717349,Flyout,field_out,True,671213,665622,Triston Casas,Luis Medina,1,0,0,ccd742fd-4f2c-4b95-a861-c1395c47c384,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
31,2023-07-18,717349,Groundout,field_out,True,669127,669684,Shea Langeliers,Chris Murphy,1,0,0,282b7cd7-6366-42c2-a633-9f5eed0429a5,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,96.0,92.0,88.0,,,,104.0,96.0,102.0,,0.387,0.36700000000000005,0.183,0.063,-1.49,,-0.7,2.77,3.21,93.9,,86.8,75.8,0.338,0.298,,0.121,0.0,0.3,,,,,,,,,,,,,,
32,2023-07-18,717349,Lineout,field_out,True,669397,669684,Nick Allen,Chris Murphy,0,0,0,1f53610a-80dc-4016-83fe-db8a5a0b510d,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,96.0,92.0,88.0,,,,104.0,96.0,102.0,,0.387,0.36700000000000005,0.183,0.063,-1.49,,-0.7,2.77,3.21,93.9,,86.8,75.8,0.338,0.298,,0.121,0.0,0.3,,,,,,,,,,,,,,
33,2023-07-18,717349,Flyout,field_out,True,643393,669684,Tony Kemp,Chris Murphy,0,0,0,5008f87f-c114-487a-9e65-26bc326c83ff,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,96.0,92.0,88.0,,,,104.0,96.0,102.0,,0.387,0.36700000000000005,0.183,0.063,-1.49,,-0.7,2.77,3.21,93.9,,86.8,75.8,0.338,0.298,,0.121,0.0,0.3,,,,,,,,,,,,,,
34,2023-07-18,717349,Strikeout,strikeout,True,624414,665622,Christian Arroyo,Luis Medina,0,0,0,4bcd115b-26de-4f74-861b-edfc23a09ff7,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
35,2023-07-18,717349,Strikeout,strikeout,True,595751,665622,Jorge Alfaro,Luis Medina,0,0,0,4ba7b0be-2163-49cd-9256-8dddf9569816,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
36,2023-07-18,717349,Strikeout,strikeout,True,644374,665622,Yu Chang,Luis Medina,0,0,0,cd6dce57-d965-42b8-b852-e05a66f98c4f,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.23800000000000002,0.11699999999999999,0.087,-0.35,-0.8,-0.8,-0.73,1.25,96.1,95.5,85.3,79.6,0.272,0.233,0.313,0.146,0.256,,,,,,,,,,,,,,,
37,2023-07-18,717349,Strikeout,strikeout,True,680869,669684,Zack Gelof,Chris Murphy,0,0,0,8636045a-d7e3-4e18-8c04-709b17a6c515,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,96.0,92.0,88.0,,,,104.0,96.0,102.0,,0.387,0.36700000000000005,0.183,0.063,-1.49,,-0.7,2.77,3.21,93.9,,86.8,75.8,0.338,0.298,,0.121,0.0,0.3,,,,,,,,,,,,,,
38,2023-07-18,717349,Strikeout,strikeout,True,672478,669684,Jordan Diaz,Chris Murphy,0,0,0,1db805b3-ec0a-427c-b7c8-ca6623a48b2d,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,96.0,92.0,88.0,,,,104.0,96.0,102.0,,0.387,0.36700000000000005,0.183,0.063,-1.49,,-0.7,2.77,3.21,93.9,,86.8,75.8,0.338,0.298,,0.121,0.0,0.3,,,,,,,,,,,,,,
