,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-08-18,716956,Single,single,False,660757,669373,Oscar Gonzalez,Tarik Skubal,0,0,1,8c8ae1cb-3e88-4b58-9796-d0c14709308b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.143,0.167,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,
11,2023-08-18,716956,Groundout,field_out,True,594777,669373,Kole Calhoun,Tarik Skubal,0,0,0,2362ac03-b90f-4fb6-8f3f-9639fc34d4ad,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.143,0.167,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,
12,2023-08-18,716956,Flyout,field_out,True,665155,668909,Nick Maton,Gavin Williams,0,0,0,9a9be509-a550-4100-8f6a-f3748ef6b1a5,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,
13,2023-08-18,716956,Pop Out,field_out,True,668670,668909,Jake Rogers,Gavin Williams,1,0,0,35ab5425-9f09-4cb6-bc0e-f0f722dd1d2c,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,
14,2023-08-18,716956,Strikeout,strikeout,True,668731,668909,Akil Baddoo,Gavin Williams,0,0,0,f13e51b9-75e7-49a8-8572-92d533395aa8,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,
15,2023-08-18,716956,Lineout,field_out,True,672356,669373,Gabriel Arias,Tarik Skubal,0,0,0,0f36b44b-860d-42e1-96f6-2ded34566fea,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.143,0.167,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,
16,2023-08-18,716956,Walk,walk,False,677587,669373,Brayan Rocchio,Tarik Skubal,1,0,0,3920ffb2-63de-4139-9ee3-bc9e5fd9bcb7,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.143,0.167,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,
17,2023-08-18,716956,Flyout,field_out,True,666310,669373,Bo Naylor,Tarik Skubal,1,1,0,836e1b06-e54b-4fbb-bc2d-a21e84e7b87b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.143,0.167,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,
18,2023-08-18,716956,Groundout,field_out,True,664702,669373,Myles Straw,Tarik Skubal,1,0,0,5d63ed67-1b46-44aa-b6db-12d1a8bdb0f0,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.143,0.167,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,
19,2023-08-18,716956,Walk,walk,False,682985,668909,Riley Greene,Gavin Williams,0,0,0,43cd419c-acd8-4113-b956-60a7ebfbb4f0,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,
20,2023-08-18,716956,Single,single,False,663837,668909,Matt Vierling,Gavin Williams,1,0,1,fd22836b-2028-4d2f-a5a7-61f06d5b656a,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,
21,2023-08-18,716956,Strikeout,strikeout,True,679529,668909,Spencer Torkelson,Gavin Williams,0,0,1,d2cc770d-eb08-4a19-a4fb-8337139f8ae2,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,
22,2023-08-18,716956,Fielders Choice Out,fielders_choice_out,True,681481,668909,Kerry Carpenter,Gavin Williams,0,0,1,14e8cf11-eaa1-4152-9749-adcd6818ae3b,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,
23,2023-08-18,716956,Strikeout,strikeout,True,408234,668909,Miguel Cabrera,Gavin Williams,0,0,0,a839bbcf-2fdf-43d1-b7f2-c72a10a84cd6,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,
24,2023-08-18,716956,Strikeout,strikeout,True,671289,669373,Tyler Freeman,Tarik Skubal,0,0,0,9bea2fa2-5f4b-4c4f-bd01-dfa9f03a9f03,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.143,0.167,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,
25,2023-08-18,716956,Groundout,field_out,True,608070,669373,José Ramírez,Tarik Skubal,1,0,0,2a7a0326-557b-4f96-a25d-b897f7f704f2,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.143,0.167,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,
26,2023-08-18,716956,Strikeout,strikeout,True,657656,669373,Ramón Laureano,Tarik Skubal,0,0,0,ae5495c5-9db9-4642-bf6e-5ff52cefa155,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.143,0.167,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,
27,2023-08-18,716956,Flyout,field_out,True,656716,668909,Zach McKinstry,Gavin Williams,0,0,0,5f2ecb2d-cf22-4003-a000-ac57c0faa1ea,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,
28,2023-08-18,716956,Flyout,field_out,True,665155,668909,Nick Maton,Gavin Williams,1,0,0,5492b9f2-2623-4e49-89ac-9668d1b14835,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,
29,2023-08-18,716956,Groundout,field_out,True,668670,668909,Jake Rogers,Gavin Williams,0,0,0,778a764a-bdb7-4b18-af58-f7c8bf6af529,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,
30,2023-08-18,716956,Strikeout,strikeout,True,660757,669373,Oscar Gonzalez,Tarik Skubal,0,0,0,3c837b2a-c79e-4fa0-96fe-eecd36eafa77,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.143,0.167,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,
31,2023-08-18,716956,Groundout,field_out,True,594777,669373,Kole Calhoun,Tarik Skubal,0,0,0,0180b9bb-5cdf-4c62-9f8a-e9898faac9d6,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.143,0.167,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,
32,2023-08-18,716956,Strikeout,strikeout,True,672356,669373,Gabriel Arias,Tarik Skubal,0,0,0,927285ae-a044-4345-b460-d896ad54d9ef,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.143,0.167,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,
33,2023-08-18,716956,Double,double,False,668731,668909,Akil Baddoo,Gavin Williams,0,0,0,927c88d5-de38-4c0e-876a-6b80042aa772,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,
34,2023-08-18,716956,Lineout,field_out,True,682985,668909,Riley Greene,Gavin Williams,1,1,0,8a5d71d0-2ff6-4d50-b232-9c309f95bf41,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,
35,2023-08-18,716956,Walk,walk,False,663837,668909,Matt Vierling,Gavin Williams,0,0,0,97b9d50b-cd63-4eac-91d0-3d720da34304,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,
36,2023-08-18,716956,Groundout,field_out,True,679529,668909,Spencer Torkelson,Gavin Williams,1,0,1,a0f1de71-4fae-4a3e-b383-b0ed3683b1ce,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,
37,2023-08-18,716956,Groundout,field_out,True,681481,668909,Kerry Carpenter,Gavin Williams,1,0,0,fcecbd96-880b-44e2-b608-e04bd7911669,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,
38,2023-08-18,716956,Strikeout,strikeout,True,677587,669373,Brayan Rocchio,Tarik Skubal,0,0,0,36ceb1dd-c588-483c-b183-06f2b8d18cee,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.143,0.167,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,
39,2023-08-18,716956,Flyout,field_out,True,666310,669373,Bo Naylor,Tarik Skubal,0,0,0,d4573d5d-6740-4c67-8491-433629c97981,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.143,0.167,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,
