,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),vKN (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,CH%,KN%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,wCH/C,wKN/C,vFA,vFS,vSI,vSL,vKC,FF_ba,SI_ba,SL_ba,CU_ba,FS_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-05-09,718239,Groundout,field_out,True,543760,669923,Marcus Semien,George Kirby,1,0,0,94ef5e15-6a82-473b-a895-166e286c2028,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,
1,2023-05-09,718239,Groundout,field_out,True,677649,669923,Ezequiel Duran,George Kirby,1,0,0,b3e68d44-a372-432e-94e9-6035d44b13ba,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,
2,2023-05-09,718239,Strikeout,strikeout,True,663993,669923,Nathaniel Lowe,George Kirby,0,0,0,13573e5d-c95e-48ea-9695-808c20ac0c2a,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,
3,2023-05-09,718239,Strikeout,strikeout,True,677594,571760,Julio Rodríguez,Andrew Heaney,0,0,0,3f22124a-475f-4796-a17b-e4a8295c716c,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,,0.16899999999999998,,0.1,,,-1.35,,-0.11,,92.5,,,82.0,,0.236,,0.259,,,0.274,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,
4,2023-05-09,718239,Strikeout,strikeout,True,664034,571760,Ty France,Andrew Heaney,0,0,0,a3e3471a-d699-4582-83c8-f4784a748af8,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,,0.16899999999999998,,0.1,,,-1.35,,-0.11,,92.5,,,82.0,,0.236,,0.259,,,0.274,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,
5,2023-05-09,718239,Groundout,field_out,True,672284,571760,Jarred Kelenic,Andrew Heaney,1,0,0,83ba942b-4f36-453a-8e0f-2ed456efa197,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,,0.16899999999999998,,0.1,,,-1.35,,-0.11,,92.5,,,82.0,,0.236,,0.259,,,0.274,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,
6,2023-05-09,718239,Strikeout,strikeout,True,666969,669923,Adolis García,George Kirby,0,0,0,eb913797-e085-45ed-8bab-815c191f0c4b,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,
7,2023-05-09,718239,Strikeout,strikeout,True,673962,669923,Josh Jung,George Kirby,0,0,0,6e7058c1-5bb0-4bcb-9f72-7d54d09b7a8c,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,
8,2023-05-09,718239,Single,single,False,641680,669923,Jonah Heim,George Kirby,1,0,0,de7af500-5f86-477d-8e13-15fdac05a948,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,
9,2023-05-09,718239,Pop Out,field_out,True,665750,669923,Leody Taveras,George Kirby,1,0,0,c910502d-a893-4140-a469-612da796539a,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,
10,2023-05-09,718239,Strikeout,strikeout,True,553993,571760,Eugenio Suárez,Andrew Heaney,0,0,0,13cbaf82-a8ae-4815-9fd1-6ee82cdfefd4,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,,0.16899999999999998,,0.1,,,-1.35,,-0.11,,92.5,,,82.0,,0.236,,0.259,,,0.274,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,
11,2023-05-09,718239,Groundout,field_out,True,606192,571760,Teoscar Hernández,Andrew Heaney,0,0,0,add3d852-c18f-41e0-b056-394d8a7763a5,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,,0.16899999999999998,,0.1,,,-1.35,,-0.11,,92.5,,,82.0,,0.236,,0.259,,,0.274,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,
12,2023-05-09,718239,Groundout,field_out,True,572041,571760,AJ Pollock,Andrew Heaney,0,0,0,a5ad1eff-b5c1-49bc-a4e2-3de620350ced,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,,0.16899999999999998,,0.1,,,-1.35,,-0.11,,92.5,,,82.0,,0.236,,0.259,,,0.274,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,
13,2023-05-09,718239,Strikeout,strikeout,True,543543,669923,Brad Miller,George Kirby,0,0,0,ab69e23e-c8ce-4bc2-9a8a-3ffd302a2302,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,
14,2023-05-09,718239,Single,single,False,669701,669923,Josh Smith,George Kirby,0,0,0,280651dc-19cd-4628-8e37-636ea0d24360,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,
15,2023-05-09,718239,Forceout,force_out,True,543760,669923,Marcus Semien,George Kirby,0,0,1,d57d06d9-cf4e-4d04-88e1-193e88d5cd10,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,
16,2023-05-09,718239,Single,single,False,677649,669923,Ezequiel Duran,George Kirby,0,0,1,ce1fce00-5707-44f2-bd0b-067af2046314,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,
17,2023-05-09,718239,Groundout,field_out,True,663993,669923,Nathaniel Lowe,George Kirby,0,0,0,4b15fa61-ae00-4b79-9dcf-b2f31f18c1d6,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,
18,2023-05-09,718239,Double,double,False,608596,571760,Tom Murphy,Andrew Heaney,0,0,0,72272b4a-22f1-418f-b13d-c321238ac655,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,,0.16899999999999998,,0.1,,,-1.35,,-0.11,,92.5,,,82.0,,0.236,,0.259,,,0.274,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,
19,2023-05-09,718239,Flyout,field_out,True,676609,571760,José Caballero,Andrew Heaney,1,0,0,bc1ab3e4-7080-4190-ab86-389fda1c8701,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,,0.16899999999999998,,0.1,,,-1.35,,-0.11,,92.5,,,82.0,,0.236,,0.259,,,0.274,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,
20,2023-05-09,718239,Single,single,False,664059,571760,Sam Haggerty,Andrew Heaney,0,0,1,6abaaa85-f632-4029-a1ba-ba3e3d3a0dac,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,,0.16899999999999998,,0.1,,,-1.35,,-0.11,,92.5,,,82.0,,0.236,,0.259,,,0.274,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,
21,2023-05-09,718239,Flyout,field_out,True,677594,571760,Julio Rodríguez,Andrew Heaney,0,0,0,1e1240f0-049a-42eb-8f1b-2297e4e26d38,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,,0.16899999999999998,,0.1,,,-1.35,,-0.11,,92.5,,,82.0,,0.236,,0.259,,,0.274,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,
22,2023-05-09,718239,Single,single,False,664034,571760,Ty France,Andrew Heaney,0,0,1,54a3f3f2-f84b-4073-b8ab-08df1d4368db,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,,0.16899999999999998,,0.1,,,-1.35,,-0.11,,92.5,,,82.0,,0.236,,0.259,,,0.274,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,
23,2023-05-09,718239,Groundout,field_out,True,672284,571760,Jarred Kelenic,Andrew Heaney,0,0,0,f9e04757-eb82-4183-8958-f0d4772f83a9,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,,0.16899999999999998,,0.1,,,-1.35,,-0.11,,92.5,,,82.0,,0.236,,0.259,,,0.274,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,
24,2023-05-09,718239,Groundout,field_out,True,666969,669923,Adolis García,George Kirby,1,0,0,69d19a05-fc9c-415a-be45-dd7e993f24c7,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,
25,2023-05-09,718239,Flyout,field_out,True,673962,669923,Josh Jung,George Kirby,1,0,0,f9f7f67d-68e4-4b71-ad94-4f67e793001e,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,
26,2023-05-09,718239,Groundout,field_out,True,641680,669923,Jonah Heim,George Kirby,0,0,0,dc8fbff8-cab9-4866-9426-fc3828eb4770,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,
27,2023-05-09,718239,Strikeout,strikeout,True,553993,571760,Eugenio Suárez,Andrew Heaney,0,0,0,96b7fe5c-e8bb-404c-b4f3-2580bb269414,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,,0.16899999999999998,,0.1,,,-1.35,,-0.11,,92.5,,,82.0,,0.236,,0.259,,,0.274,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,
28,2023-05-09,718239,Flyout,field_out,True,606192,571760,Teoscar Hernández,Andrew Heaney,0,0,0,1cbf42f3-5986-4928-8694-9f00cd058e63,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,,0.16899999999999998,,0.1,,,-1.35,,-0.11,,92.5,,,82.0,,0.236,,0.259,,,0.274,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,
29,2023-05-09,718239,Walk,walk,False,572041,571760,AJ Pollock,Andrew Heaney,0,0,0,ce991a5f-bb13-4178-8115-dcc56874e51e,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,,0.16899999999999998,,0.1,,,-1.35,,-0.11,,92.5,,,82.0,,0.236,,0.259,,,0.274,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,
30,2023-05-09,718239,Walk,walk,False,608596,571760,Tom Murphy,Andrew Heaney,1,0,1,9eab2e9b-7ca4-4320-9028-c3d8ceaf4353,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,,0.16899999999999998,,0.1,,,-1.35,,-0.11,,92.5,,,82.0,,0.236,,0.259,,,0.274,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,
