,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vSI,vKC,CU_ba,FF_ba,SI_ba,CH_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,ST_ba,FS%,wFS/C,vFS,FS_ba,Stf+ FS,Loc+ FS,Pit+ FS
0,2023-08-21,716911,Pop Out,field_out,True,664774,605400,LaMonte Wade Jr.,Aaron Nola,1,1,0,99980f2f-8081-48a7-8703-24bba08542bd,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,
1,2023-08-21,716911,Home Run,home_run,False,592626,605400,Joc Pederson,Aaron Nola,0,0,0,ff883558-12fc-483f-85f8-4864ba731cba,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,
2,2023-08-21,716911,Single,single,False,527038,605400,Wilmer Flores,Aaron Nola,1,0,0,51aec588-7efc-4e1e-b187-f1b4fe08fe15,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,
3,2023-08-21,716911,Single,single,False,624424,605400,Michael Conforto,Aaron Nola,1,1,1,85faec7e-256e-46ca-9d81-6db0d0bf34c5,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,
4,2023-08-21,716911,Single,single,False,672275,605400,Patrick Bailey,Aaron Nola,0,0,1,d70dea85-5010-4b0b-a277-721fcb5ee490,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,
5,2023-08-21,716911,Grounded Into DP,grounded_into_double_play,True,622666,605400,Johan Camargo,Aaron Nola,1,0,1,8c2bd9ac-acc5-449e-9225-b6967e479d2b,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,,
6,2023-08-21,716911,Strikeout,strikeout,True,656941,518397,Kyle Schwarber,Scott Alexander,0,0,0,d844bfad-88a2-4424-bb71-ac1595acbdf0,518397.0,scottalexander,Alexander,Left,Scott Alexander,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.17600000000000002,0.43,0.158,0.33299999999999996,0.465,85.9,68.0,92.0,87.0,,,,84.0,101.0,97.0,,,,,,,0.758,,,,0.08199999999999999,,,0.64,,0.57,,,92.8,,,,0.306,0.167,,110.0,103.0,103.0,0.16,1.06,83.0,0.192,,,,,,,,
7,2023-08-21,716911,Single,single,False,607208,518397,Trea Turner,Scott Alexander,0,0,1,7a6dafc7-39ab-46ab-881c-e0336ad013e0,518397.0,scottalexander,Alexander,Left,Scott Alexander,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.17600000000000002,0.43,0.158,0.33299999999999996,0.465,85.9,68.0,92.0,87.0,,,,84.0,101.0,97.0,,,,,,,0.758,,,,0.08199999999999999,,,0.64,,0.57,,,92.8,,,,0.306,0.167,,110.0,103.0,103.0,0.16,1.06,83.0,0.192,,,,,,,,
8,2023-08-21,716911,Strikeout,strikeout,True,592206,518397,Nick Castellanos,Scott Alexander,0,0,0,744027d0-805d-48b3-82ff-2ff30fb29c67,518397.0,scottalexander,Alexander,Left,Scott Alexander,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.17600000000000002,0.43,0.158,0.33299999999999996,0.465,85.9,68.0,92.0,87.0,,,,84.0,101.0,97.0,,,,,,,0.758,,,,0.08199999999999999,,,0.64,,0.57,,,92.8,,,,0.306,0.167,,110.0,103.0,103.0,0.16,1.06,83.0,0.192,,,,,,,,
9,2023-08-21,716911,Single,single,False,547180,518397,Bryce Harper,Scott Alexander,1,0,1,71906e2e-bda1-4b62-b5be-628bbe70fcea,518397.0,scottalexander,Alexander,Left,Scott Alexander,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.17600000000000002,0.43,0.158,0.33299999999999996,0.465,85.9,68.0,92.0,87.0,,,,84.0,101.0,97.0,,,,,,,0.758,,,,0.08199999999999999,,,0.64,,0.57,,,92.8,,,,0.306,0.167,,110.0,103.0,103.0,0.16,1.06,83.0,0.192,,,,,,,,
