,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,CU_ba,FF_ba,FC_ba,ST_ba,SI_ba,CH_ba,SL_ba,FS%,wFS/C,vFS,FS_ba,Stf+ FS,Loc+ FS,Pit+ FS
0,2023-06-04,717898,Double,double,False,669242,448179,Tommy Edman,Rich Hill,0,0,0,9a39b00f-1bcb-4ab4-ab0c-fe99d6b8ad9d,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
1,2023-06-04,717898,Lineout,field_out,True,502671,448179,Paul Goldschmidt,Rich Hill,0,0,1,30678f21-f27a-406e-ae14-1b2f42952704,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
2,2023-06-04,717898,Strikeout,strikeout,True,669357,448179,Nolan Gorman,Rich Hill,0,0,0,10ec1af8-7e84-4c8b-bbcb-226b600dbc73,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
3,2023-06-04,717898,Lineout,field_out,True,571448,448179,Nolan Arenado,Rich Hill,0,0,0,a830d66a-6c93-444b-84b7-5600059d33ed,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
4,2023-06-04,717898,Strikeout,strikeout,True,672779,571945,Tucupita Marcano,Miles Mikolas,0,0,0,51bd1b6c-eced-4402-874b-b42080da5d15,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,0.002,0.054000000000000006,-0.19,,-1.61,0.62,-0.92,-0.89,2.68,93.3,,92.7,86.4,75.9,68.1,0.261,0.29,,,0.34,0.182,0.245,,,,,,,
5,2023-06-04,717898,Single,single,False,668804,571945,Bryan Reynolds,Miles Mikolas,1,0,0,08a7e0d0-9be7-42bd-847f-1e95f210a8ae,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,0.002,0.054000000000000006,-0.19,,-1.61,0.62,-0.92,-0.89,2.68,93.3,,92.7,86.4,75.9,68.1,0.261,0.29,,,0.34,0.182,0.245,,,,,,,
6,2023-06-04,717898,Single,single,False,669261,571945,Jack Suwinski,Miles Mikolas,0,0,1,002c6652-77bf-40ae-8414-728ade6eda7e,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,0.002,0.054000000000000006,-0.19,,-1.61,0.62,-0.92,-0.89,2.68,93.3,,92.7,86.4,75.9,68.1,0.261,0.29,,,0.34,0.182,0.245,,,,,,,
7,2023-06-04,717898,Pop Out,field_out,True,467793,571945,Carlos Santana,Miles Mikolas,0,0,0,294d7d9b-94d2-4f25-b6e8-34bb58eb74e3,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,0.002,0.054000000000000006,-0.19,,-1.61,0.62,-0.92,-0.89,2.68,93.3,,92.7,86.4,75.9,68.1,0.261,0.29,,,0.34,0.182,0.245,,,,,,,
8,2023-06-04,717898,Single,single,False,663647,571945,Ke'Bryan Hayes,Miles Mikolas,0,0,1,05d79a77-6a64-4a43-9c4e-56cb9ddbaafc,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,0.002,0.054000000000000006,-0.19,,-1.61,0.62,-0.92,-0.89,2.68,93.3,,92.7,86.4,75.9,68.1,0.261,0.29,,,0.34,0.182,0.245,,,,,,,
9,2023-06-04,717898,Single,single,False,678225,571945,Ji Hwan Bae,Miles Mikolas,0,0,1,95c8312b-7ff8-46b7-94f5-67911403e5c8,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,0.002,0.054000000000000006,-0.19,,-1.61,0.62,-0.92,-0.89,2.68,93.3,,92.7,86.4,75.9,68.1,0.261,0.29,,,0.34,0.182,0.245,,,,,,,
