,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,FC_ba,CH_ba,ST_ba,CU_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,FS_ba
0,2023-08-19,716935,Lineout,field_out,True,593160,682227,Whit Merrifield,Brandon Williamson,0,0,0,74e5a29a-67fb-4cd9-9575-d610cf6b02d7,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,106.0,102.0,98.0,0.37200000000000005,0.298,0.102,0.064,0.165,-0.15,1.71,-1.33,-1.75,-0.51,92.8,89.3,81.7,73.1,0.269,0.252,0.183,0.277,0.333,0.0,,,,,,,,,,,,,,
1,2023-08-19,716935,Groundout,field_out,True,666182,682227,Bo Bichette,Brandon Williamson,0,0,0,bb044f7f-1dc8-4918-b484-28cfd969cbca,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,106.0,102.0,98.0,0.37200000000000005,0.298,0.102,0.064,0.165,-0.15,1.71,-1.33,-1.75,-0.51,92.8,89.3,81.7,73.1,0.269,0.252,0.183,0.277,0.333,0.0,,,,,,,,,,,,,,
2,2023-08-19,716935,Single,single,False,665489,682227,Vladimir Guerrero Jr.,Brandon Williamson,0,0,0,795d9ce0-4ac2-4532-b15d-edf0525621aa,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,106.0,102.0,98.0,0.37200000000000005,0.298,0.102,0.064,0.165,-0.15,1.71,-1.33,-1.75,-0.51,92.8,89.3,81.7,73.1,0.269,0.252,0.183,0.277,0.333,0.0,,,,,,,,,,,,,,
3,2023-08-19,716935,Strikeout,strikeout,True,656305,682227,Matt Chapman,Brandon Williamson,0,0,0,11828a9e-fb91-4715-bf9d-1f1b6185ed75,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,106.0,102.0,98.0,0.37200000000000005,0.298,0.102,0.064,0.165,-0.15,1.71,-1.33,-1.75,-0.51,92.8,89.3,81.7,73.1,0.269,0.252,0.183,0.277,0.333,0.0,,,,,,,,,,,,,,
4,2023-08-19,716935,Groundout,field_out,True,670770,605135,TJ Friedl,Chris Bassitt,0,0,0,56ea7b1e-a265-4c41-af50-a33dd3452717,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,0.09300000000000001,0.153,0.136,0.126,0.065,-3.9,-1.13,-0.72,0.67,1.71,92.4,87.8,75.6,70.7,0.333,0.274,0.189,0.197,0.192,0.227,92.0,104.0,98.0,78.0,84.0,84.0,0.39299999999999996,0.033,-3.07,2.11,82.6,91.9,0.22,0.375
5,2023-08-19,716935,Strikeout,strikeout,True,680574,605135,Matt McLain,Chris Bassitt,0,0,0,23b8003e-726e-475b-9c76-7e52e039324b,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,0.09300000000000001,0.153,0.136,0.126,0.065,-3.9,-1.13,-0.72,0.67,1.71,92.4,87.8,75.6,70.7,0.333,0.274,0.189,0.197,0.192,0.227,92.0,104.0,98.0,78.0,84.0,84.0,0.39299999999999996,0.033,-3.07,2.11,82.6,91.9,0.22,0.375
6,2023-08-19,716935,Strikeout,strikeout,True,682829,605135,Elly De La Cruz,Chris Bassitt,0,0,0,86bc7d4d-49bc-4bad-a843-7a3b0a4dd84a,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,0.09300000000000001,0.153,0.136,0.126,0.065,-3.9,-1.13,-0.72,0.67,1.71,92.4,87.8,75.6,70.7,0.333,0.274,0.189,0.197,0.192,0.227,92.0,104.0,98.0,78.0,84.0,84.0,0.39299999999999996,0.033,-3.07,2.11,82.6,91.9,0.22,0.375
7,2023-08-19,716935,Strikeout,strikeout,True,676914,682227,Davis Schneider,Brandon Williamson,0,0,0,e196d96e-3896-4940-bdc0-4636aa0c2804,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,106.0,102.0,98.0,0.37200000000000005,0.298,0.102,0.064,0.165,-0.15,1.71,-1.33,-1.75,-0.51,92.8,89.3,81.7,73.1,0.269,0.252,0.183,0.277,0.333,0.0,,,,,,,,,,,,,,
8,2023-08-19,716935,Single,single,False,672386,682227,Alejandro Kirk,Brandon Williamson,1,0,0,5f1b2aa8-9e7e-4747-8cc3-c06396bfd7c2,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,106.0,102.0,98.0,0.37200000000000005,0.298,0.102,0.064,0.165,-0.15,1.71,-1.33,-1.75,-0.51,92.8,89.3,81.7,73.1,0.269,0.252,0.183,0.277,0.333,0.0,,,,,,,,,,,,,,
9,2023-08-19,716935,Strikeout,strikeout,True,624415,682227,Cavan Biggio,Brandon Williamson,0,0,0,26730fee-ef16-45d6-85b6-3db2a07d26f0,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,106.0,102.0,98.0,0.37200000000000005,0.298,0.102,0.064,0.165,-0.15,1.71,-1.33,-1.75,-0.51,92.8,89.3,81.7,73.1,0.269,0.252,0.183,0.277,0.333,0.0,,,,,,,,,,,,,,
