,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vKC,FF_ba,SL_ba,CU_ba,FC_ba,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-05-04,718311,Strikeout,strikeout,True,571875,656427,Jake Lamb,Jack Flaherty,0,0,0,19f85885-c6bd-4038-9262-6b935f86b2ab,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,,,
11,2023-05-04,718311,Single,single,False,621493,656427,Taylor Ward,Jack Flaherty,1,0,1,43d11376-d182-4e75-a2e6-5dd73358bcfb,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,,,
12,2023-05-04,718311,Single,single,False,642136,656427,Matt Thaiss,Jack Flaherty,1,0,1,b46e9c14-f5ca-44d3-90a4-9282bf7b7820,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,,,
13,2023-05-04,718311,Home Run,home_run,False,650859,656427,Luis Rengifo,Jack Flaherty,1,0,1,647762a2-daae-48e4-a80b-e3a7a0e99a08,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,,,
14,2023-05-04,718311,Strikeout,strikeout,True,621433,656427,Brett Phillips,Jack Flaherty,0,0,0,cbf093d1-0a32-4636-9a88-261fbc8b0dd3,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,,,
15,2023-05-04,718311,Groundout,field_out,True,687263,656427,Zach Neto,Jack Flaherty,0,0,0,66c8a3e3-0a10-496a-8d32-54cc46d18c0b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,,,
16,2023-05-04,718311,Groundout,field_out,True,680977,656288,Brendan Donovan,Griffin Canning,1,0,0,2868e954-f87b-4eac-887b-7277cded960c,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,,,,,,,0.006,0.348,,0.299,,0.213,-0.21,,-8.61,0.1,,1.6,94.7,,95.0,88.4,,0.235,0.261,0.271,,0.213,0.333,91.0,98.0,103.0,0.134,-0.53,81.8,,,,,,,,
17,2023-05-04,718311,Groundout,field_out,True,666185,656288,Dylan Carlson,Griffin Canning,0,0,0,22345588-214c-48b6-9f39-01080ba4601c,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,,,,,,,0.006,0.348,,0.299,,0.213,-0.21,,-8.61,0.1,,1.6,94.7,,95.0,88.4,,0.235,0.261,0.271,,0.213,0.333,91.0,98.0,103.0,0.134,-0.53,81.8,,,,,,,,
18,2023-05-04,718311,Pop Out,field_out,True,669242,656288,Tommy Edman,Griffin Canning,0,0,0,c4a9c66c-1508-498e-bd02-7eb40649b1e5,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,,,,,,,0.006,0.348,,0.299,,0.213,-0.21,,-8.61,0.1,,1.6,94.7,,95.0,88.4,,0.235,0.261,0.271,,0.213,0.333,91.0,98.0,103.0,0.134,-0.53,81.8,,,,,,,,
19,2023-05-04,718311,Single,single,False,660271,656427,Shohei Ohtani,Jack Flaherty,0,0,0,7dbc2bc1-12e3-4cf9-ae43-093f87cf4a3c,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,,,
20,2023-05-04,718311,Single,single,False,592669,656427,Hunter Renfroe,Jack Flaherty,1,0,1,a9ca1328-19e7-4347-969f-f0187ad56a2e,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,,,
21,2023-05-04,718311,Hit By Pitch,hit_by_pitch,False,543685,656427,Anthony Rendon,Jack Flaherty,0,0,1,b5328295-dd55-4408-b1e6-bec53e2ba42c,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,,,
22,2023-05-04,718311,Single,single,False,571875,656427,Jake Lamb,Jack Flaherty,0,0,1,456f6b19-a8a7-4874-b776-679af86d573f,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,,,
23,2023-05-04,718311,Sac Fly,sac_fly,True,621493,656427,Taylor Ward,Jack Flaherty,1,1,1,5adc3ac4-7803-4e8e-85d9-2f51d71c5ed3,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,,,
24,2023-05-04,718311,Single,single,False,642136,656427,Matt Thaiss,Jack Flaherty,1,0,1,290113f2-9fdc-4d22-a26b-9079adf949e1,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,,,
25,2023-05-04,718311,Single,single,False,650859,656427,Luis Rengifo,Jack Flaherty,1,0,1,132de972-2dc4-4139-9226-1040ba15a3a7,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,0.24600000000000002,0.19399999999999998,0.033,-0.44,-1.05,-2.28,-1.15,0.23,0.86,93.1,88.7,90.1,84.2,76.2,0.29,0.339,0.204,0.318,0.154,0.333,,,,,,,,,,,,,,
26,2023-05-04,718311,Single,single,False,621433,663765,Brett Phillips,Jake Woodford,0,0,1,85b1305c-96a7-4293-a6be-a289de2adb04,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,,,,94.0,107.0,104.0,0.502,0.068,0.055999999999999994,0.23199999999999998,,0.040999999999999995,-10.74,-2.62,-0.6,-0.99,,-0.23,92.4,89.8,92.0,81.7,,0.571,,0.455,0.5,0.167,0.299,88.0,95.0,97.0,0.10099999999999999,-3.61,76.3,0.241,,,,,,,
27,2023-05-04,718311,Single,single,False,687263,663765,Zach Neto,Jake Woodford,0,0,1,d0267f48-51b5-4f82-a5e2-fe05936f35da,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,,,,94.0,107.0,104.0,0.502,0.068,0.055999999999999994,0.23199999999999998,,0.040999999999999995,-10.74,-2.62,-0.6,-0.99,,-0.23,92.4,89.8,92.0,81.7,,0.571,,0.455,0.5,0.167,0.299,88.0,95.0,97.0,0.10099999999999999,-3.61,76.3,0.241,,,,,,,
28,2023-05-04,718311,Walk,walk,False,660271,663765,Shohei Ohtani,Jake Woodford,0,0,1,f0f329fe-a501-4b2a-a2f5-976bb41e7309,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,,,,94.0,107.0,104.0,0.502,0.068,0.055999999999999994,0.23199999999999998,,0.040999999999999995,-10.74,-2.62,-0.6,-0.99,,-0.23,92.4,89.8,92.0,81.7,,0.571,,0.455,0.5,0.167,0.299,88.0,95.0,97.0,0.10099999999999999,-3.61,76.3,0.241,,,,,,,
29,2023-05-04,718311,Grounded Into DP,grounded_into_double_play,True,592669,663765,Hunter Renfroe,Jake Woodford,0,0,1,c65101cf-cdae-4a8b-b7e5-e4da6e622131,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,,,,94.0,107.0,104.0,0.502,0.068,0.055999999999999994,0.23199999999999998,,0.040999999999999995,-10.74,-2.62,-0.6,-0.99,,-0.23,92.4,89.8,92.0,81.7,,0.571,,0.455,0.5,0.167,0.299,88.0,95.0,97.0,0.10099999999999999,-3.61,76.3,0.241,,,,,,,
30,2023-05-04,718311,Single,single,False,663457,656288,Lars Nootbaar,Griffin Canning,0,0,0,91d4868c-aedb-445b-9803-46610a179d0f,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,,,,,,,0.006,0.348,,0.299,,0.213,-0.21,,-8.61,0.1,,1.6,94.7,,95.0,88.4,,0.235,0.261,0.271,,0.213,0.333,91.0,98.0,103.0,0.134,-0.53,81.8,,,,,,,,
31,2023-05-04,718311,Lineout,field_out,True,502671,656288,Paul Goldschmidt,Griffin Canning,0,0,0,47c55ad4-1e13-4f39-acfb-3d48403f8202,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,,,,,,,0.006,0.348,,0.299,,0.213,-0.21,,-8.61,0.1,,1.6,94.7,,95.0,88.4,,0.235,0.261,0.271,,0.213,0.333,91.0,98.0,103.0,0.134,-0.53,81.8,,,,,,,,
32,2023-05-04,718311,Groundout,field_out,True,669357,656288,Nolan Gorman,Griffin Canning,0,0,1,d5ad0a07-e350-4c36-a2bf-b7e83290ac8b,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,,,,,,,0.006,0.348,,0.299,,0.213,-0.21,,-8.61,0.1,,1.6,94.7,,95.0,88.4,,0.235,0.261,0.271,,0.213,0.333,91.0,98.0,103.0,0.134,-0.53,81.8,,,,,,,,
33,2023-05-04,718311,Groundout,field_out,True,571448,656288,Nolan Arenado,Griffin Canning,0,0,0,44e280f2-7cc4-41d5-9de0-05817cfbb443,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,,,,,,,0.006,0.348,,0.299,,0.213,-0.21,,-8.61,0.1,,1.6,94.7,,95.0,88.4,,0.235,0.261,0.271,,0.213,0.333,91.0,98.0,103.0,0.134,-0.53,81.8,,,,,,,,
