,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,FC_ba,CH_ba,ST_ba,CU_ba,vKN (sc),Stf+ SI,Loc+ SI,Pit+ SI,SI%,KN%,wSI/C,wKN/C,vSI,SI_ba,KN_ba,SL_ba,KC%,wKC/C,vKC
10,2023-09-10,716640,Groundout,field_out,True,643265,641585,Garrett Cooper,J.P. France,0,0,0,22ed3da5-cb52-4202-9920-eb0c6450ac34,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
11,2023-09-10,716640,Strikeout,strikeout,True,663757,641585,Trent Grisham,J.P. France,0,0,0,4ccad2fc-7da0-4924-8983-8e279706a8bc,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
12,2023-09-10,716640,Lineout,field_out,True,666703,641585,Eguy Rosario,J.P. France,0,0,0,8b0389d5-ac84-4e61-b635-29a4d8864274,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
13,2023-09-10,716640,Flyout,field_out,True,663656,663362,Kyle Tucker,Matt Waldron,0,0,0,7c58eb4a-ecb0-40cc-9da2-2a8c1c7e07ff,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,,,,,,,,76.0,105.0,98.0,101.0,100.0,109.0,104.0,114.0,109.0,0.205,0.131,0.16,,,-0.95,0.15,-0.44,,,91.3,86.7,79.8,,0.259,0.214,,0.269,,76.6,81.0,106.0,95.0,0.23600000000000002,0.267,0.75,-1.01,91.3,0.239,0.242,,,,
14,2023-09-10,716640,Flyout,field_out,True,547989,663362,José Abreu,Matt Waldron,1,0,0,69fd726c-452b-41d3-bc15-1f7a32fb38ce,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,,,,,,,,76.0,105.0,98.0,101.0,100.0,109.0,104.0,114.0,109.0,0.205,0.131,0.16,,,-0.95,0.15,-0.44,,,91.3,86.7,79.8,,0.259,0.214,,0.269,,76.6,81.0,106.0,95.0,0.23600000000000002,0.267,0.75,-1.01,91.3,0.239,0.242,,,,
15,2023-09-10,716640,Lineout,field_out,True,488726,663362,Michael Brantley,Matt Waldron,0,0,0,80b153b1-8a09-4fca-bf0d-09973033ff25,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,,,,,,,,76.0,105.0,98.0,101.0,100.0,109.0,104.0,114.0,109.0,0.205,0.131,0.16,,,-0.95,0.15,-0.44,,,91.3,86.7,79.8,,0.259,0.214,,0.269,,76.6,81.0,106.0,95.0,0.23600000000000002,0.267,0.75,-1.01,91.3,0.239,0.242,,,,
16,2023-09-10,716640,Single,single,False,673490,641585,Ha-Seong Kim,J.P. France,1,0,0,345b5628-388f-4a62-98b8-8a102ba8a1cf,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
17,2023-09-10,716640,Single,single,False,595777,641585,Jurickson Profar,J.P. France,0,0,1,a5576ecd-e1dd-4040-a981-d8e8eaaf29fb,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
18,2023-09-10,716640,Strikeout,strikeout,True,665742,641585,Juan Soto,J.P. France,0,0,0,412a6f24-8483-4071-910c-24033398cdea,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
19,2023-09-10,716640,Grounded Into DP,grounded_into_double_play,True,593428,641585,Xander Bogaerts,J.P. France,0,0,1,3a63eb7e-805f-4ace-8ee8-932fbc1a5d65,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
20,2023-09-10,716640,Single,single,False,676801,663362,Chas McCormick,Matt Waldron,0,0,0,95090da0-5c3d-4261-88a9-5150bef80e5d,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,,,,,,,,76.0,105.0,98.0,101.0,100.0,109.0,104.0,114.0,109.0,0.205,0.131,0.16,,,-0.95,0.15,-0.44,,,91.3,86.7,79.8,,0.259,0.214,,0.269,,76.6,81.0,106.0,95.0,0.23600000000000002,0.267,0.75,-1.01,91.3,0.239,0.242,,,,
21,2023-09-10,716640,Walk,walk,False,673237,663362,Yainer Diaz,Matt Waldron,0,0,1,ed3635a0-0e1a-4cda-a38b-aafbc532875e,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,,,,,,,,76.0,105.0,98.0,101.0,100.0,109.0,104.0,114.0,109.0,0.205,0.131,0.16,,,-0.95,0.15,-0.44,,,91.3,86.7,79.8,,0.259,0.214,,0.269,,76.6,81.0,106.0,95.0,0.23600000000000002,0.267,0.75,-1.01,91.3,0.239,0.242,,,,
22,2023-09-10,716640,Home Run,home_run,False,514888,663362,Jose Altuve,Matt Waldron,0,0,1,9cc903a3-5c1b-450e-8c12-083501dcd135,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,,,,,,,,76.0,105.0,98.0,101.0,100.0,109.0,104.0,114.0,109.0,0.205,0.131,0.16,,,-0.95,0.15,-0.44,,,91.3,86.7,79.8,,0.259,0.214,,0.269,,76.6,81.0,106.0,95.0,0.23600000000000002,0.267,0.75,-1.01,91.3,0.239,0.242,,,,
23,2023-09-10,716640,Groundout,field_out,True,665161,663362,Jeremy Peña,Matt Waldron,0,0,0,10649e81-ab6b-4133-b552-a7e9e99a488a,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,,,,,,,,76.0,105.0,98.0,101.0,100.0,109.0,104.0,114.0,109.0,0.205,0.131,0.16,,,-0.95,0.15,-0.44,,,91.3,86.7,79.8,,0.259,0.214,,0.269,,76.6,81.0,106.0,95.0,0.23600000000000002,0.267,0.75,-1.01,91.3,0.239,0.242,,,,
24,2023-09-10,716640,Single,single,False,670541,663362,Yordan Alvarez,Matt Waldron,1,0,0,615dd452-ea90-4249-a63f-820ff0b9cfe0,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,,,,,,,,76.0,105.0,98.0,101.0,100.0,109.0,104.0,114.0,109.0,0.205,0.131,0.16,,,-0.95,0.15,-0.44,,,91.3,86.7,79.8,,0.259,0.214,,0.269,,76.6,81.0,106.0,95.0,0.23600000000000002,0.267,0.75,-1.01,91.3,0.239,0.242,,,,
25,2023-09-10,716640,Grounded Into DP,grounded_into_double_play,True,608324,663362,Alex Bregman,Matt Waldron,0,0,1,d7523b0f-e0fb-4d19-8cc2-51b4276d73c0,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,,,,,,,,76.0,105.0,98.0,101.0,100.0,109.0,104.0,114.0,109.0,0.205,0.131,0.16,,,-0.95,0.15,-0.44,,,91.3,86.7,79.8,,0.259,0.214,,0.269,,76.6,81.0,106.0,95.0,0.23600000000000002,0.267,0.75,-1.01,91.3,0.239,0.242,,,,
26,2023-09-10,716640,Lineout,field_out,True,669134,641585,Luis Campusano,J.P. France,0,0,0,1aad4845-0e83-4729-ae27-282516be595e,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
27,2023-09-10,716640,Walk,walk,False,572761,641585,Matt Carpenter,J.P. France,0,0,0,3baef6b4-445f-4696-a3b4-2abea18953b0,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
28,2023-09-10,716640,Strikeout,strikeout,True,643265,641585,Garrett Cooper,J.P. France,0,0,0,d01a5628-4ea7-4794-bf9e-1453b2618dab,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
29,2023-09-10,716640,Walk,walk,False,663757,641585,Trent Grisham,J.P. France,1,0,1,5a491a34-5941-4224-8be5-86fed6083475,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
30,2023-09-10,716640,Strikeout,strikeout,True,666703,641585,Eguy Rosario,J.P. France,0,0,0,bbdf4cbc-7dbf-4460-93ec-475be8584030,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
31,2023-09-10,716640,Walk,walk,False,663656,663362,Kyle Tucker,Matt Waldron,1,0,0,0606ac57-8629-45a5-95b8-317faa45344e,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,,,,,,,,76.0,105.0,98.0,101.0,100.0,109.0,104.0,114.0,109.0,0.205,0.131,0.16,,,-0.95,0.15,-0.44,,,91.3,86.7,79.8,,0.259,0.214,,0.269,,76.6,81.0,106.0,95.0,0.23600000000000002,0.267,0.75,-1.01,91.3,0.239,0.242,,,,
32,2023-09-10,716640,Field Error,field_error,False,547989,663362,José Abreu,Matt Waldron,0,0,1,4f851854-6774-4972-9d01-411307dd9ae3,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,,,,,,,,76.0,105.0,98.0,101.0,100.0,109.0,104.0,114.0,109.0,0.205,0.131,0.16,,,-0.95,0.15,-0.44,,,91.3,86.7,79.8,,0.259,0.214,,0.269,,76.6,81.0,106.0,95.0,0.23600000000000002,0.267,0.75,-1.01,91.3,0.239,0.242,,,,
33,2023-09-10,716640,Lineout,field_out,True,488726,663362,Michael Brantley,Matt Waldron,0,0,0,a9909ee6-5083-4f03-afa9-95c186177a71,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,,,,,,,,76.0,105.0,98.0,101.0,100.0,109.0,104.0,114.0,109.0,0.205,0.131,0.16,,,-0.95,0.15,-0.44,,,91.3,86.7,79.8,,0.259,0.214,,0.269,,76.6,81.0,106.0,95.0,0.23600000000000002,0.267,0.75,-1.01,91.3,0.239,0.242,,,,
34,2023-09-10,716640,Forceout,force_out,True,676801,663362,Chas McCormick,Matt Waldron,1,1,1,cc898b3a-7a99-4f43-b6b9-c947a982715e,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,,,,,,,,76.0,105.0,98.0,101.0,100.0,109.0,104.0,114.0,109.0,0.205,0.131,0.16,,,-0.95,0.15,-0.44,,,91.3,86.7,79.8,,0.259,0.214,,0.269,,76.6,81.0,106.0,95.0,0.23600000000000002,0.267,0.75,-1.01,91.3,0.239,0.242,,,,
35,2023-09-10,716640,Strikeout,strikeout,True,673237,663362,Yainer Diaz,Matt Waldron,0,0,1,6a82af94-cddb-4310-b8d3-931596a550a0,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,,,,,,,,76.0,105.0,98.0,101.0,100.0,109.0,104.0,114.0,109.0,0.205,0.131,0.16,,,-0.95,0.15,-0.44,,,91.3,86.7,79.8,,0.259,0.214,,0.269,,76.6,81.0,106.0,95.0,0.23600000000000002,0.267,0.75,-1.01,91.3,0.239,0.242,,,,
36,2023-09-10,716640,Lineout,field_out,True,673490,641585,Ha-Seong Kim,J.P. France,0,0,0,8e44acdd-9821-4e67-85e5-d75eb1d38ad7,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
37,2023-09-10,716640,Single,single,False,595777,641585,Jurickson Profar,J.P. France,1,0,0,6cd582ca-b2ef-4ee0-8452-82c0088c70fc,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
