,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SL_ba,SI_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FF_ba,FS_ba,ST_ba,FC%,wFC/C,vFC,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba
0,2023-08-15,716989,Pop Out,field_out,True,650490,596001,Yandy Díaz,Jakob Junis,1,0,0,2ade1d7f-548d-47db-bcac-4813772c9ecb,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.011000000000000001,0.625,0.099,2.6,-2.68,0.75,-0.76,93.9,93.7,84.2,0.216,0.418,0.273,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-15,716989,Flyout,field_out,True,664040,596001,Brandon Lowe,Jakob Junis,0,0,0,ee17f220-22c7-4511-901d-d3a844da0934,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.011000000000000001,0.625,0.099,2.6,-2.68,0.75,-0.76,93.9,93.7,84.2,0.216,0.418,0.273,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-15,716989,Single,single,False,670623,596001,Isaac Paredes,Jakob Junis,1,0,0,e98beea9-cbcb-407b-bfa6-4ac920d4f1e6,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.011000000000000001,0.625,0.099,2.6,-2.68,0.75,-0.76,93.9,93.7,84.2,0.216,0.418,0.273,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-15,716989,Strikeout,strikeout,True,668227,596001,Randy Arozarena,Jakob Junis,0,0,0,70a1b0c8-3f42-4fba-b4d2-589d466a0e91,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.011000000000000001,0.625,0.099,2.6,-2.68,0.75,-0.76,93.9,93.7,84.2,0.216,0.418,0.273,,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-15,716989,Groundout,field_out,True,664774,641793,LaMonte Wade Jr.,Zack Littell,0,0,0,3cfb5a49-48f8-489e-b808-dce0001411cf,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,0.099,0.312,0.397,,0.57,0.28,0.34,,94.1,92.9,87.1,0.27,0.237,,115.0,107.0,118.0,0.192,-1.3,84.3,0.26,0.268,0.25,,,,,,,,,,,,,,
5,2023-08-15,716989,Strikeout,strikeout,True,685133,641793,Wade Meckler,Zack Littell,0,0,0,80ea2b6b-15c3-4ef4-b946-d6bc9dd25bf8,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,0.099,0.312,0.397,,0.57,0.28,0.34,,94.1,92.9,87.1,0.27,0.237,,115.0,107.0,118.0,0.192,-1.3,84.3,0.26,0.268,0.25,,,,,,,,,,,,,,
6,2023-08-15,716989,Groundout,field_out,True,527038,641793,Wilmer Flores,Zack Littell,1,1,0,0ef4bdb5-324e-410a-8b4f-078fb69dbdf8,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,74.0,108.0,98.0,103.0,100.0,105.0,0.099,0.312,0.397,,0.57,0.28,0.34,,94.1,92.9,87.1,0.27,0.237,,115.0,107.0,118.0,0.192,-1.3,84.3,0.26,0.268,0.25,,,,,,,,,,,,,,
7,2023-08-15,716989,Strikeout,strikeout,True,670042,596001,Luke Raley,Jakob Junis,0,0,0,8f843026-fce9-4494-8101-5351117b80c0,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.011000000000000001,0.625,0.099,2.6,-2.68,0.75,-0.76,93.9,93.7,84.2,0.216,0.418,0.273,,,,,,,,,,,,,,,,,,,,,,,
8,2023-08-15,716989,Walk,walk,False,678545,596001,Osleivis Basabe,Jakob Junis,0,0,0,f9f7c97e-5716-455b-859d-bfd313877dbe,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.011000000000000001,0.625,0.099,2.6,-2.68,0.75,-0.76,93.9,93.7,84.2,0.216,0.418,0.273,,,,,,,,,,,,,,,,,,,,,,,
9,2023-08-15,716989,Flyout,field_out,True,642350,596001,Jose Siri,Jakob Junis,0,0,0,332d09e9-f67b-4c34-973d-76c1686cc3a1,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.011000000000000001,0.625,0.099,2.6,-2.68,0.75,-0.76,93.9,93.7,84.2,0.216,0.418,0.273,,,,,,,,,,,,,,,,,,,,,,,
