,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,ST_ba,FF_ba,SI_ba,CU_ba,FC_ba,CH_ba,SL_ba
14,2023-04-24,718442,Groundout,field_out,True,624431,543243,Jose Trevino,Sonny Gray,1,1,0,7a41a2ae-e5f7-4489-9b81-a8025d9c9e27,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,
15,2023-04-24,718442,Bunt Groundout,field_out,True,543305,543243,Aaron Hicks,Sonny Gray,0,0,0,b25e7a85-b894-4c20-a3e3-70a4ae64809b,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,
16,2023-04-24,718442,Walk,walk,False,543877,666745,Christian Vázquez,Jhony Brito,1,0,0,56717620-b833-485c-92a9-719229ccfced,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,,,,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,,,,0.327,0.166,,0.113,,0.10400000000000001,0.29,-0.97,,1.05,0.17,,-1.87,0.5,95.8,,96.0,83.0,,80.4,0.172,0.167,0.282,0.348,,0.232,
17,2023-04-24,718442,Single,single,False,572191,666745,Michael A. Taylor,Jhony Brito,1,0,1,20f6adcb-8f03-4fdb-ac49-685aae96a16a,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,,,,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,,,,0.327,0.166,,0.113,,0.10400000000000001,0.29,-0.97,,1.05,0.17,,-1.87,0.5,95.8,,96.0,83.0,,80.4,0.172,0.167,0.282,0.348,,0.232,
18,2023-04-24,718442,Single,single,False,596146,666745,Max Kepler,Jhony Brito,0,0,1,3a39ffc8-b811-4f60-af55-91f1ccfbec47,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,,,,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,,,,0.327,0.166,,0.113,,0.10400000000000001,0.29,-0.97,,1.05,0.17,,-1.87,0.5,95.8,,96.0,83.0,,80.4,0.172,0.167,0.282,0.348,,0.232,
19,2023-04-24,718442,Strikeout,strikeout,True,621043,666745,Carlos Correa,Jhony Brito,0,0,0,f22a0588-dbb1-43ac-b56c-fb2ec5136abb,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,,,,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,,,,0.327,0.166,,0.113,,0.10400000000000001,0.29,-0.97,,1.05,0.17,,-1.87,0.5,95.8,,96.0,83.0,,80.4,0.172,0.167,0.282,0.348,,0.232,
20,2023-04-24,718442,Single,single,False,593871,666745,Jorge Polanco,Jhony Brito,1,1,1,52c4c7ba-7fe2-4ca2-9272-172b680b15e3,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,,,,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,,,,0.327,0.166,,0.113,,0.10400000000000001,0.29,-0.97,,1.05,0.17,,-1.87,0.5,95.8,,96.0,83.0,,80.4,0.172,0.167,0.282,0.348,,0.232,
21,2023-04-24,718442,Groundout,field_out,True,621439,666745,Byron Buxton,Jhony Brito,1,0,1,24b83d79-e277-4579-8238-4ec6ed147653,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,,,,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,,,,0.327,0.166,,0.113,,0.10400000000000001,0.29,-0.97,,1.05,0.17,,-1.87,0.5,95.8,,96.0,83.0,,80.4,0.172,0.167,0.282,0.348,,0.232,
22,2023-04-24,718442,Walk,walk,False,663616,666745,Trevor Larnach,Jhony Brito,1,0,0,f9dff5ba-767b-4044-b35f-b16474ba6350,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,,,,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,,,,0.327,0.166,,0.113,,0.10400000000000001,0.29,-0.97,,1.05,0.17,,-1.87,0.5,95.8,,96.0,83.0,,80.4,0.172,0.167,0.282,0.348,,0.232,
23,2023-04-24,718442,Flyout,field_out,True,669304,669711,Jose Miranda,Greg Weissert,1,0,0,e8dcb11d-5e24-4b89-abda-a302a65b296a,669711.0,gregweissert,Weissert,Right,Greg Weissert,4.05,4.42,20.0,94.0,103.0,99.0,0.745,9.9,3.6,9.45,1.35,1.56,0.28600000000000003,0.375,0.08900000000000001,0.28600000000000003,0.434,84.5,64.0,75.0,66.0,,,,118.0,107.0,106.0,110.0,96.0,93.0,92.0,85.0,108.0,96.0,80.0,91.0,0.35,0.249,0.066,0.275,,,0.061,1.21,-0.13,1.62,-4.01,,,-0.58,94.3,91.3,94.1,80.4,,,0.444,0.2,0.276,,0.0,0.0,
24,2023-04-24,718442,Groundout,field_out,True,683011,543243,Anthony Volpe,Sonny Gray,0,0,0,7a42ca2d-59a7-414d-8633-5c54684f3f66,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,
25,2023-04-24,718442,Double,double,False,592450,543243,Aaron Judge,Sonny Gray,1,1,0,eff3dff4-facb-49a6-ac83-f1aa10c01f3b,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,
26,2023-04-24,718442,Groundout,field_out,True,519203,543243,Anthony Rizzo,Sonny Gray,0,0,1,43433183-1f87-4ff0-b44e-be409a68e976,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,
27,2023-04-24,718442,Strikeout,strikeout,True,650402,543243,Gleyber Torres,Sonny Gray,0,0,0,df95dc2c-d573-4043-9e03-438f9c483c38,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,
28,2023-04-24,718442,Home Run,home_run,False,608336,669711,Joey Gallo,Greg Weissert,0,0,0,62d2b7fe-fce0-40d9-a433-437aaa814030,669711.0,gregweissert,Weissert,Right,Greg Weissert,4.05,4.42,20.0,94.0,103.0,99.0,0.745,9.9,3.6,9.45,1.35,1.56,0.28600000000000003,0.375,0.08900000000000001,0.28600000000000003,0.434,84.5,64.0,75.0,66.0,,,,118.0,107.0,106.0,110.0,96.0,93.0,92.0,85.0,108.0,96.0,80.0,91.0,0.35,0.249,0.066,0.275,,,0.061,1.21,-0.13,1.62,-4.01,,,-0.58,94.3,91.3,94.1,80.4,,,0.444,0.2,0.276,,0.0,0.0,
29,2023-04-24,718442,Lineout,field_out,True,543877,669711,Christian Vázquez,Greg Weissert,0,0,0,bad6f06d-c368-48b8-b981-774e9a08cb2c,669711.0,gregweissert,Weissert,Right,Greg Weissert,4.05,4.42,20.0,94.0,103.0,99.0,0.745,9.9,3.6,9.45,1.35,1.56,0.28600000000000003,0.375,0.08900000000000001,0.28600000000000003,0.434,84.5,64.0,75.0,66.0,,,,118.0,107.0,106.0,110.0,96.0,93.0,92.0,85.0,108.0,96.0,80.0,91.0,0.35,0.249,0.066,0.275,,,0.061,1.21,-0.13,1.62,-4.01,,,-0.58,94.3,91.3,94.1,80.4,,,0.444,0.2,0.276,,0.0,0.0,
30,2023-04-24,718442,Walk,walk,False,572191,669711,Michael A. Taylor,Greg Weissert,0,0,0,42a2898b-a0bc-4b7a-851b-741a43c8d988,669711.0,gregweissert,Weissert,Right,Greg Weissert,4.05,4.42,20.0,94.0,103.0,99.0,0.745,9.9,3.6,9.45,1.35,1.56,0.28600000000000003,0.375,0.08900000000000001,0.28600000000000003,0.434,84.5,64.0,75.0,66.0,,,,118.0,107.0,106.0,110.0,96.0,93.0,92.0,85.0,108.0,96.0,80.0,91.0,0.35,0.249,0.066,0.275,,,0.061,1.21,-0.13,1.62,-4.01,,,-0.58,94.3,91.3,94.1,80.4,,,0.444,0.2,0.276,,0.0,0.0,
31,2023-04-24,718442,Single,single,False,596146,669711,Max Kepler,Greg Weissert,1,0,1,5a3df84f-5384-446f-8078-82d6f80faf43,669711.0,gregweissert,Weissert,Right,Greg Weissert,4.05,4.42,20.0,94.0,103.0,99.0,0.745,9.9,3.6,9.45,1.35,1.56,0.28600000000000003,0.375,0.08900000000000001,0.28600000000000003,0.434,84.5,64.0,75.0,66.0,,,,118.0,107.0,106.0,110.0,96.0,93.0,92.0,85.0,108.0,96.0,80.0,91.0,0.35,0.249,0.066,0.275,,,0.061,1.21,-0.13,1.62,-4.01,,,-0.58,94.3,91.3,94.1,80.4,,,0.444,0.2,0.276,,0.0,0.0,
32,2023-04-24,718442,Strikeout Double Play,strikeout_double_play,True,621043,669711,Carlos Correa,Greg Weissert,0,0,1,cdcbfbf2-0cde-4433-8ba8-d07bb67e18af,669711.0,gregweissert,Weissert,Right,Greg Weissert,4.05,4.42,20.0,94.0,103.0,99.0,0.745,9.9,3.6,9.45,1.35,1.56,0.28600000000000003,0.375,0.08900000000000001,0.28600000000000003,0.434,84.5,64.0,75.0,66.0,,,,118.0,107.0,106.0,110.0,96.0,93.0,92.0,85.0,108.0,96.0,80.0,91.0,0.35,0.249,0.066,0.275,,,0.061,1.21,-0.13,1.62,-4.01,,,-0.58,94.3,91.3,94.1,80.4,,,0.444,0.2,0.276,,0.0,0.0,
33,2023-04-24,718442,Single,single,False,518934,543243,DJ LeMahieu,Sonny Gray,1,1,0,17574ec4-660d-4c13-93c7-6dcc62f44f06,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,
34,2023-04-24,718442,Strikeout,strikeout,True,614173,543243,Franchy Cordero,Sonny Gray,0,0,0,da580052-3036-48d7-9c57-9f911832d91b,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,
35,2023-04-24,718442,Grounded Into DP,grounded_into_double_play,True,665828,543243,Oswaldo Cabrera,Sonny Gray,1,0,1,df0825af-3e21-4d19-9224-5b25a527d31b,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,
36,2023-04-24,718442,Strikeout,strikeout,True,593871,669711,Jorge Polanco,Greg Weissert,0,0,0,bfead5ca-8864-4a2c-becf-0d4f3c2c78b0,669711.0,gregweissert,Weissert,Right,Greg Weissert,4.05,4.42,20.0,94.0,103.0,99.0,0.745,9.9,3.6,9.45,1.35,1.56,0.28600000000000003,0.375,0.08900000000000001,0.28600000000000003,0.434,84.5,64.0,75.0,66.0,,,,118.0,107.0,106.0,110.0,96.0,93.0,92.0,85.0,108.0,96.0,80.0,91.0,0.35,0.249,0.066,0.275,,,0.061,1.21,-0.13,1.62,-4.01,,,-0.58,94.3,91.3,94.1,80.4,,,0.444,0.2,0.276,,0.0,0.0,
