,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,CH_ba,SL_ba,FF_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba
0,2023-04-12,718607,Strikeout,strikeout,True,680977,570632,Brendan Donovan,José Ureña,0,0,0,6333314c-25c8-444a-9153-7edc9ecae24f,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,0.243,-4.06,-1.62,-0.94,-0.46,95.4,95.0,86.2,0.339,0.22,0.214,0.351,,,,,,,,,,,,,,,,,,,,,
1,2023-04-12,718607,Lineout,field_out,True,676475,570632,Alec Burleson,José Ureña,0,0,0,560e49e8-1458-4764-9871-780fdd7725aa,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,0.243,-4.06,-1.62,-0.94,-0.46,95.4,95.0,86.2,0.339,0.22,0.214,0.351,,,,,,,,,,,,,,,,,,,,,
2,2023-04-12,718607,Double,double,False,502671,570632,Paul Goldschmidt,José Ureña,1,0,0,9692b8b4-b8c6-44fc-8fbc-bac0d3df8922,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,0.243,-4.06,-1.62,-0.94,-0.46,95.4,95.0,86.2,0.339,0.22,0.214,0.351,,,,,,,,,,,,,,,,,,,,,
3,2023-04-12,718607,Lineout,field_out,True,571448,570632,Nolan Arenado,José Ureña,0,0,0,d394d0eb-b7db-4a7f-8397-1282a5fa239d,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,0.243,-4.06,-1.62,-0.94,-0.46,95.4,95.0,86.2,0.339,0.22,0.214,0.351,,,,,,,,,,,,,,,,,,,,,
4,2023-04-12,718607,Home Run,home_run,False,595777,656427,Jurickson Profar,Jack Flaherty,0,0,0,eac8f72d-371a-40f5-ad5c-1cb92ba14c70,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,0.02,0.41700000000000004,0.24600000000000002,0.033,-0.44,-2.28,-1.15,0.86,93.1,90.1,84.2,0.333,0.154,0.339,0.29,93.0,102.0,108.0,92.0,98.0,101.0,0.091,0.19399999999999998,-1.05,0.23,88.7,76.2,0.204,0.318,,,,,,,
5,2023-04-12,718607,Single,single,False,453568,656427,Charlie Blackmon,Jack Flaherty,1,0,0,c7304053-0084-46fa-a889-e2b51070dba3,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,0.02,0.41700000000000004,0.24600000000000002,0.033,-0.44,-2.28,-1.15,0.86,93.1,90.1,84.2,0.333,0.154,0.339,0.29,93.0,102.0,108.0,92.0,98.0,101.0,0.091,0.19399999999999998,-1.05,0.23,88.7,76.2,0.204,0.318,,,,,,,
6,2023-04-12,718607,Grounded Into DP,grounded_into_double_play,True,641857,656427,Ryan McMahon,Jack Flaherty,1,0,1,1f8725b0-4cc3-4d50-a44d-cd8b8c50872c,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,0.02,0.41700000000000004,0.24600000000000002,0.033,-0.44,-2.28,-1.15,0.86,93.1,90.1,84.2,0.333,0.154,0.339,0.29,93.0,102.0,108.0,92.0,98.0,101.0,0.091,0.19399999999999998,-1.05,0.23,88.7,76.2,0.204,0.318,,,,,,,
7,2023-04-12,718607,Strikeout,strikeout,True,543068,656427,C.J. Cron,Jack Flaherty,0,0,0,41663cc7-d89c-4ccd-ab44-934675243650,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,0.02,0.41700000000000004,0.24600000000000002,0.033,-0.44,-2.28,-1.15,0.86,93.1,90.1,84.2,0.333,0.154,0.339,0.29,93.0,102.0,108.0,92.0,98.0,101.0,0.091,0.19399999999999998,-1.05,0.23,88.7,76.2,0.204,0.318,,,,,,,
8,2023-04-12,718607,Groundout,field_out,True,575929,570632,Willson Contreras,José Ureña,0,0,0,97a656cf-2721-490a-8006-98ec71b21c42,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,0.243,-4.06,-1.62,-0.94,-0.46,95.4,95.0,86.2,0.339,0.22,0.214,0.351,,,,,,,,,,,,,,,,,,,,,
9,2023-04-12,718607,Flyout,field_out,True,669357,570632,Nolan Gorman,José Ureña,0,0,0,d65430d6-b558-4110-a43c-d78b5d4ebff4,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,0.243,-4.06,-1.62,-0.94,-0.46,95.4,95.0,86.2,0.339,0.22,0.214,0.351,,,,,,,,,,,,,,,,,,,,,
