,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba
10,2023-09-03,716734,Strikeout,strikeout,True,572204,669373,Trayce Thompson,Tarik Skubal,0,0,0,f0e35ec9-f77b-41bd-997b-f31422934ce2,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.167,0.143,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,,
11,2023-09-03,716734,Walk,walk,False,663837,656629,Matt Vierling,Michael Kopech,0,0,0,5d66cbfc-876d-445c-92d2-60885e01a619,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
12,2023-09-03,716734,Walk,walk,False,678009,656629,Parker Meadows,Michael Kopech,0,0,1,bb49703b-084c-46a6-baba-ae43fdf8e24e,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
13,2023-09-03,716734,Strikeout,strikeout,True,663527,656629,Tyler Nevin,Michael Kopech,0,0,0,459fc81d-1d50-4e35-a3fe-a9bceba57dea,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
14,2023-09-03,716734,Flyout,field_out,True,670097,656629,Zack Short,Michael Kopech,0,0,0,01f336aa-9456-49cf-9723-fb1de2672323,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
15,2023-09-03,716734,Double,double,False,608348,656629,Carson Kelly,Michael Kopech,0,0,1,3e0c9198-ce9f-4bc3-ac58-d19a28a3b00f,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
16,2023-09-03,716734,Walk,walk,False,668731,656629,Akil Baddoo,Michael Kopech,0,0,0,7715daee-9343-44c7-992c-c479f1ec2979,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
17,2023-09-03,716734,Groundout,field_out,True,656716,621383,Zach McKinstry,Tanner Banks,1,1,0,54b42aed-4d52-46f4-959b-a2b2882b7c6c,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,106.0,100.0,102.0,0.354,0.303,0.151,0.165,-0.84,1.17,-3.1,2.23,92.6,86.3,80.9,0.291,0.225,0.162,0.31,79.0,100.0,95.0,,,,0.027999999999999997,,-1.44,,91.4,,0.5,,,,,,,,
18,2023-09-03,716734,Pop Out,field_out,True,693049,669373,Oscar Colás,Tarik Skubal,0,0,0,bd19f1c0-889c-4ea9-8fa9-fbcb76d4c0fb,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.167,0.143,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,,
19,2023-09-03,716734,Strikeout,strikeout,True,686676,669373,Korey Lee,Tarik Skubal,0,0,0,62d3f702-2529-4dce-9c5c-f4be1e297179,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.167,0.143,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,,
20,2023-09-03,716734,Single,single,False,641313,669373,Tim Anderson,Tarik Skubal,0,0,0,bf0867a0-f845-488f-a6ab-20f1da44b889,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.167,0.143,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,,
21,2023-09-03,716734,Pop Out,field_out,True,643217,669373,Andrew Benintendi,Tarik Skubal,0,0,0,d4715c8c-7e15-4274-b71b-1c07eae981e0,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.167,0.143,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,,
22,2023-09-03,716734,Groundout,field_out,True,679529,621383,Spencer Torkelson,Tanner Banks,0,0,0,3a42ab7b-2a6b-4407-ae35-e7e425a3036b,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,106.0,100.0,102.0,0.354,0.303,0.151,0.165,-0.84,1.17,-3.1,2.23,92.6,86.3,80.9,0.291,0.225,0.162,0.31,79.0,100.0,95.0,,,,0.027999999999999997,,-1.44,,91.4,,0.5,,,,,,,,
23,2023-09-03,716734,Single,single,False,681481,621383,Kerry Carpenter,Tanner Banks,1,0,0,b0265d2b-9f3e-41f3-9d4e-683efd6e04b4,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,106.0,100.0,102.0,0.354,0.303,0.151,0.165,-0.84,1.17,-3.1,2.23,92.6,86.3,80.9,0.291,0.225,0.162,0.31,79.0,100.0,95.0,,,,0.027999999999999997,,-1.44,,91.4,,0.5,,,,,,,,
24,2023-09-03,716734,Strikeout,strikeout,True,663837,621383,Matt Vierling,Tanner Banks,0,0,1,692c7866-e24c-4ce3-b16f-01f3e2f8df8a,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,106.0,100.0,102.0,0.354,0.303,0.151,0.165,-0.84,1.17,-3.1,2.23,92.6,86.3,80.9,0.291,0.225,0.162,0.31,79.0,100.0,95.0,,,,0.027999999999999997,,-1.44,,91.4,,0.5,,,,,,,,
25,2023-09-03,716734,Strikeout,strikeout,True,678009,621383,Parker Meadows,Tanner Banks,0,0,0,675bb023-74ec-466e-bfa5-a28330864fc2,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,106.0,100.0,102.0,0.354,0.303,0.151,0.165,-0.84,1.17,-3.1,2.23,92.6,86.3,80.9,0.291,0.225,0.162,0.31,79.0,100.0,95.0,,,,0.027999999999999997,,-1.44,,91.4,,0.5,,,,,,,,
26,2023-09-03,716734,Groundout,field_out,True,683734,669373,Andrew Vaughn,Tarik Skubal,0,0,0,0479ed6d-c85a-41e1-b4ba-5ee82ee49584,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.167,0.143,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,,
27,2023-09-03,716734,Pop Out,field_out,True,650391,669373,Eloy Jiménez,Tarik Skubal,1,1,0,9f5ce5d8-c3e1-47bb-9528-1d77e1a8b5d8,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.167,0.143,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,,
28,2023-09-03,716734,Groundout,field_out,True,660162,669373,Yoán Moncada,Tarik Skubal,1,0,0,3047275d-3a4e-49df-b9ac-dae83ae1422f,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.167,0.143,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,,
29,2023-09-03,716734,Single,single,False,663527,621383,Tyler Nevin,Tanner Banks,1,0,0,5ef73847-34d4-4933-adb5-1c3367b92de2,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,106.0,100.0,102.0,0.354,0.303,0.151,0.165,-0.84,1.17,-3.1,2.23,92.6,86.3,80.9,0.291,0.225,0.162,0.31,79.0,100.0,95.0,,,,0.027999999999999997,,-1.44,,91.4,,0.5,,,,,,,,
30,2023-09-03,716734,Strikeout,strikeout,True,670097,621383,Zack Short,Tanner Banks,0,0,0,27d3b42d-32a8-487a-8c56-29dbe47115cb,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,106.0,100.0,102.0,0.354,0.303,0.151,0.165,-0.84,1.17,-3.1,2.23,92.6,86.3,80.9,0.291,0.225,0.162,0.31,79.0,100.0,95.0,,,,0.027999999999999997,,-1.44,,91.4,,0.5,,,,,,,,
31,2023-09-03,716734,Flyout,field_out,True,608348,621383,Carson Kelly,Tanner Banks,0,0,0,2f4b6570-429a-4275-8e76-2ca806283353,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,106.0,100.0,102.0,0.354,0.303,0.151,0.165,-0.84,1.17,-3.1,2.23,92.6,86.3,80.9,0.291,0.225,0.162,0.31,79.0,100.0,95.0,,,,0.027999999999999997,,-1.44,,91.4,,0.5,,,,,,,,
32,2023-09-03,716734,Caught Stealing 2B,caught_stealing_2b,True,668731,621383,Akil Baddoo,Tanner Banks,1,0,0,b55dae66-cba1-445a-9812-81acfbe26d3b,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,106.0,100.0,102.0,0.354,0.303,0.151,0.165,-0.84,1.17,-3.1,2.23,92.6,86.3,80.9,0.291,0.225,0.162,0.31,79.0,100.0,95.0,,,,0.027999999999999997,,-1.44,,91.4,,0.5,,,,,,,,
33,2023-09-03,716734,Walk,walk,False,462101,669373,Elvis Andrus,Tarik Skubal,1,0,0,72126518-ad7b-4f08-b358-c04c30bc13c8,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.167,0.143,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,,
34,2023-09-03,716734,Strikeout,strikeout,True,572204,669373,Trayce Thompson,Tarik Skubal,0,0,0,da7fd3dc-0d40-4159-b1bb-22245a19b664,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.167,0.143,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,,
35,2023-09-03,716734,Groundout,field_out,True,693049,669373,Oscar Colás,Tarik Skubal,0,0,1,9a3e0d64-efa5-4e59-a533-73fbfb76c4b5,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.167,0.143,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,,
36,2023-09-03,716734,Lineout,field_out,True,686676,669373,Korey Lee,Tarik Skubal,1,0,0,43255f74-0160-4b87-9771-dc254553f152,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,,,,94.0,112.0,103.0,114.0,104.0,109.0,0.36,0.207,,0.244,2.49,-0.49,,3.25,95.8,87.6,,0.206,0.224,0.167,0.143,98.0,109.0,105.0,81.0,90.0,93.0,0.122,0.068,2.7,0.54,95.9,76.4,0.229,,,,,,,,
37,2023-09-03,716734,Groundout,field_out,True,628451,621383,Andy Ibáñez,Tanner Banks,1,0,0,34bdc059-f126-4973-9383-52fb7253cfe1,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,106.0,100.0,102.0,0.354,0.303,0.151,0.165,-0.84,1.17,-3.1,2.23,92.6,86.3,80.9,0.291,0.225,0.162,0.31,79.0,100.0,95.0,,,,0.027999999999999997,,-1.44,,91.4,,0.5,,,,,,,,
38,2023-09-03,716734,Lineout,field_out,True,656716,621383,Zach McKinstry,Tanner Banks,1,0,0,0ab8a1ba-8b95-40e3-a01d-78b974da170e,621383.0,tannerbanks,Banks,Left,Tanner Banks,4.43,4.39,61.0,101.0,88.0,101.0,0.7879999999999999,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.10300000000000001,0.37,0.445,86.3,64.0,102.0,96.0,113.0,106.0,109.0,75.0,102.0,99.0,106.0,100.0,102.0,0.354,0.303,0.151,0.165,-0.84,1.17,-3.1,2.23,92.6,86.3,80.9,0.291,0.225,0.162,0.31,79.0,100.0,95.0,,,,0.027999999999999997,,-1.44,,91.4,,0.5,,,,,,,,
