,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CH_ba,ST_ba,CU_ba,SI_ba,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FS_ba
10,2023-06-01,717937,Groundout,field_out,True,572287,641154,Mike Zunino,Pablo López,0,0,0,a7cea037-28ca-4862-80d5-9a438873af78,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
11,2023-06-01,717937,Flyout,field_out,True,621439,676440,Byron Buxton,Tanner Bibee,1,0,0,42a80c46-c474-4253-a5a8-951c2b6c43d8,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
12,2023-06-01,717937,Strikeout,strikeout,True,596146,676440,Max Kepler,Tanner Bibee,0,0,0,9f9887cc-596d-4205-9a5f-770d274887c7,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
13,2023-06-01,717937,Groundout,field_out,True,668904,676440,Royce Lewis,Tanner Bibee,1,0,0,0b0cf723-3002-4f8c-ac73-6171ca4c57bc,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
14,2023-06-01,717937,Strikeout,strikeout,True,664702,641154,Myles Straw,Pablo López,0,0,0,daa484e9-3e58-42df-8d81-d9140a2408fa,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
15,2023-06-01,717937,Groundout,field_out,True,680757,641154,Steven Kwan,Pablo López,0,0,0,e17cfe20-9f6b-43b8-9a2a-11a032b65927,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
16,2023-06-01,717937,Groundout,field_out,True,642708,641154,Amed Rosario,Pablo López,0,0,0,a85a9cd1-c358-4519-a99e-65baab2fcc82,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
17,2023-06-01,717937,Strikeout,strikeout,True,608336,676440,Joey Gallo,Tanner Bibee,0,0,0,0bf7dfd8-05b2-4a36-87ad-1def0db5532a,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
18,2023-06-01,717937,Strikeout,strikeout,True,572191,676440,Michael A. Taylor,Tanner Bibee,0,0,0,f7ab9fa3-f494-4635-95b8-9a7c6548da13,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
19,2023-06-01,717937,Single,single,False,543877,676440,Christian Vázquez,Tanner Bibee,0,0,0,2f7a03d1-898d-406f-8a01-69d25f76942d,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
20,2023-06-01,717937,Flyout,field_out,True,593871,676440,Jorge Polanco,Tanner Bibee,0,0,0,f53bc69b-7199-45d3-a2a4-aae6bc9c079b,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
21,2023-06-01,717937,Groundout,field_out,True,608070,641154,José Ramírez,Pablo López,1,0,0,f63a13bb-e9bd-45a2-821d-5b915a947524,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
22,2023-06-01,717937,Flyout,field_out,True,665926,641154,Andrés Giménez,Pablo López,0,0,0,fd9a1c0c-87ab-446a-8273-523b0a353b4a,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
23,2023-06-01,717937,Flyout,field_out,True,605137,641154,Josh Bell,Pablo López,0,0,0,51ab0b59-7c47-4e50-9477-110fb66a4bc6,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
24,2023-06-01,717937,Walk,walk,False,666135,676440,Alex Kirilloff,Tanner Bibee,1,0,0,b8768179-d187-45d0-b571-d290c9a4b0a3,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
25,2023-06-01,717937,Strikeout,strikeout,True,621043,676440,Carlos Correa,Tanner Bibee,0,0,0,1c88aa61-4bd2-4940-a875-9c035e9c1887,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
26,2023-06-01,717937,Hit By Pitch,hit_by_pitch,False,621439,676440,Byron Buxton,Tanner Bibee,0,0,1,f9daefb1-223e-4a3c-aa3f-8aa4234fd72e,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
27,2023-06-01,717937,Single,single,False,596146,676440,Max Kepler,Tanner Bibee,0,0,1,b4f22cfd-9644-4424-81e9-8a998492e796,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
28,2023-06-01,717937,Strikeout,strikeout,True,668904,676440,Royce Lewis,Tanner Bibee,0,0,0,f54a038c-aa2a-4930-8dbc-fd40e8bbe8c6,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
29,2023-06-01,717937,Groundout,field_out,True,608336,676440,Joey Gallo,Tanner Bibee,0,0,0,a4fa885c-121d-4bd8-9ad7-15dcf0a87a99,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
30,2023-06-01,717937,Strikeout,strikeout,True,672356,641154,Gabriel Arias,Pablo López,0,0,0,5b134620-008f-4ac4-9a01-cda630065dbf,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
31,2023-06-01,717937,Strikeout,strikeout,True,686823,641154,Will Brennan,Pablo López,0,0,0,1158f4e1-73a0-43c2-982b-8e2528c79d6b,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
32,2023-06-01,717937,Groundout,field_out,True,572287,641154,Mike Zunino,Pablo López,0,0,0,c643dc9d-2c3d-4603-a4cb-e904324e351d,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
33,2023-06-01,717937,Home Run,home_run,False,572191,676440,Michael A. Taylor,Tanner Bibee,0,0,0,c0a810e5-5824-4546-b45f-a4aa8d9e59b8,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
34,2023-06-01,717937,Double,double,False,543877,676440,Christian Vázquez,Tanner Bibee,1,0,0,4453c683-a150-418d-990b-61ad47274272,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
35,2023-06-01,717937,Flyout,field_out,True,593871,676440,Jorge Polanco,Tanner Bibee,0,0,1,f999b015-cb8f-4629-ba86-6a81f8954669,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
36,2023-06-01,717937,Single,single,False,666135,676440,Alex Kirilloff,Tanner Bibee,1,1,1,19fde208-5a0b-47e9-9eea-d780a48f60ca,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
37,2023-06-01,717937,Strikeout,strikeout,True,621043,676440,Carlos Correa,Tanner Bibee,0,0,0,6d5481cd-3502-4603-8252-3166ce0f1e46,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,0.47100000000000003,0.27,0.09300000000000001,0.166,0.6,,1.35,-1.11,1.07,94.9,,84.7,78.3,0.243,0.213,,0.271,,0.206,,,,,,,,,,,,,,
