,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,SV_ba,CH_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,CU_ba,SI_ba,ST_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-09-01,716757,Walk,walk,False,660670,628711,Ronald Acuña Jr.,Julio Urías,0,0,0,4f40eb57-2952-4be5-9ecb-0af0d834ee54,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-01,716757,Grounded Into DP,grounded_into_double_play,True,645277,628711,Ozzie Albies,Julio Urías,0,0,1,360d192f-cd11-4648-84b2-c366a8c5bdf9,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-01,716757,Single,single,False,663586,628711,Austin Riley,Julio Urías,0,0,0,afa5bcfd-f5ee-4d4f-861a-0ebe3e655a97,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-01,716757,Pop Out,field_out,True,621566,628711,Matt Olson,Julio Urías,0,0,0,698522da-09af-48f1-81ec-67c201f932c3,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-01,716757,Flyout,field_out,True,605141,608331,Mookie Betts,Max Fried,1,0,0,6c865858-bdf4-46ed-8754-68b53616268c,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,,,,0.332,0.044000000000000004,0.231,0.165,0.71,1.44,2.64,1.75,94.0,87.5,74.2,0.291,,0.232,0.091,79.0,98.0,88.0,105.0,98.0,105.0,0.11699999999999999,0.11,-0.71,-0.19,93.5,83.6,0.109,0.302,0.154,0.4,,,,,,,
5,2023-09-01,716757,Strikeout,strikeout,True,518692,608331,Freddie Freeman,Max Fried,0,0,0,299bb8df-13f9-4478-b7e0-cec86795eaf6,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,,,,0.332,0.044000000000000004,0.231,0.165,0.71,1.44,2.64,1.75,94.0,87.5,74.2,0.291,,0.232,0.091,79.0,98.0,88.0,105.0,98.0,105.0,0.11699999999999999,0.11,-0.71,-0.19,93.5,83.6,0.109,0.302,0.154,0.4,,,,,,,
6,2023-09-01,716757,Strikeout,strikeout,True,669257,608331,Will Smith,Max Fried,0,0,0,a3aa06ca-e519-4811-9dd4-a988eb6c1282,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,,,,0.332,0.044000000000000004,0.231,0.165,0.71,1.44,2.64,1.75,94.0,87.5,74.2,0.291,,0.232,0.091,79.0,98.0,88.0,105.0,98.0,105.0,0.11699999999999999,0.11,-0.71,-0.19,93.5,83.6,0.109,0.302,0.154,0.4,,,,,,,
7,2023-09-01,716757,Strikeout,strikeout,True,542303,628711,Marcell Ozuna,Julio Urías,0,0,0,e8f43534-2b50-43ea-aa00-ecedf605e5ff,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
8,2023-09-01,716757,Home Run,home_run,False,518595,628711,Travis d'Arnaud,Julio Urías,1,0,0,23c329e2-57ac-4a85-ad16-9e8e86078869,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
9,2023-09-01,716757,Walk,walk,False,592696,628711,Eddie Rosario,Julio Urías,1,0,0,c0d21563-167d-430d-b73b-02e51f86c478,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
10,2023-09-01,716757,Double,double,False,606115,628711,Orlando Arcia,Julio Urías,1,1,1,2eaf386a-79c0-4787-8c08-9e564bf4d0a0,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
11,2023-09-01,716757,Pop Out,field_out,True,671739,628711,Michael Harris II,Julio Urías,1,0,1,2fbcc2ef-6770-49b7-ba15-24a68bef028a,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-01,716757,Groundout,field_out,True,642708,608331,Amed Rosario,Max Fried,1,0,0,d4c1f8d7-ffb1-4ef9-a68a-4c456a308d15,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,,,,0.332,0.044000000000000004,0.231,0.165,0.71,1.44,2.64,1.75,94.0,87.5,74.2,0.291,,0.232,0.091,79.0,98.0,88.0,105.0,98.0,105.0,0.11699999999999999,0.11,-0.71,-0.19,93.5,83.6,0.109,0.302,0.154,0.4,,,,,,,
