,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,ST_ba,CU_ba,SI_ba,CH_ba,SL_ba,KC%,wKC/C,vKC
12,2023-04-09,718642,Double,double,False,543760,592791,Marcus Semien,Jameson Taillon,1,0,1,c646ae71-4d8f-4726-b093-0ec210aa96e9,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,
13,2023-04-09,718642,Strikeout,strikeout,True,608369,592791,Corey Seager,Jameson Taillon,0,0,0,e55d2976-6220-49ac-8732-d41a21e3d5d3,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,
14,2023-04-09,718642,Groundout,field_out,True,663993,592791,Nathaniel Lowe,Jameson Taillon,0,0,1,ae1f8292-abaf-446d-868e-4dfb98deeddf,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,
15,2023-04-09,718642,Walk,walk,False,641355,592351,Cody Bellinger,Jon Gray,1,0,0,16601285-ac56-4d52-95fa-6e5a126bcd0a,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,0.424,,0.39799999999999996,0.062,0.11599999999999999,-1.83,,,2.33,-1.69,1.71,95.7,,,87.2,78.2,0.346,,0.105,0.263,,0.211,0.194,,,
16,2023-04-09,718642,Strikeout,strikeout,True,641820,592351,Trey Mancini,Jon Gray,0,0,0,2aae68de-cf8a-4220-89af-0c83066653d7,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,0.424,,0.39799999999999996,0.062,0.11599999999999999,-1.83,,,2.33,-1.69,1.71,95.7,,,87.2,78.2,0.346,,0.105,0.263,,0.211,0.194,,,
17,2023-04-09,718642,Home Run,home_run,False,621458,592351,Edwin Ríos,Jon Gray,0,0,1,1b336409-4d8f-43d1-afe5-43edd29e7225,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,0.424,,0.39799999999999996,0.062,0.11599999999999999,-1.83,,,2.33,-1.69,1.71,95.7,,,87.2,78.2,0.346,,0.105,0.263,,0.211,0.194,,,
18,2023-04-09,718642,Groundout,field_out,True,543333,592351,Eric Hosmer,Jon Gray,1,0,0,d988d6fd-20a9-49cb-ac71-299e6f097baf,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,0.424,,0.39799999999999996,0.062,0.11599999999999999,-1.83,,,2.33,-1.69,1.71,95.7,,,87.2,78.2,0.346,,0.105,0.263,,0.211,0.194,,,
19,2023-04-09,718642,Strikeout,strikeout,True,663611,592351,Nick Madrigal,Jon Gray,0,0,0,bd70036a-23cf-4fb4-b18e-ecb1c27e2d4a,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,0.424,,0.39799999999999996,0.062,0.11599999999999999,-1.83,,,2.33,-1.69,1.71,95.7,,,87.2,78.2,0.346,,0.105,0.263,,0.211,0.194,,,
20,2023-04-09,718642,Strikeout,strikeout,True,666969,592791,Adolis García,Jameson Taillon,0,0,0,9daf90fc-0c50-4a3b-96e8-19c073640880,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,
21,2023-04-09,718642,Groundout,field_out,True,673962,592791,Josh Jung,Jameson Taillon,0,0,0,de6137a4-2eba-4f91-a34c-5bf1fd74f0ce,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,
22,2023-04-09,718642,Strikeout,strikeout,True,669701,592791,Josh Smith,Jameson Taillon,0,0,0,d2d927b3-6ad5-4b4f-bcda-65ad312a1600,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,
23,2023-04-09,718642,Single,single,False,571466,592351,Tucker Barnhart,Jon Gray,0,0,0,0c07c169-eb5d-41a1-bd36-3aa071298b9c,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,0.424,,0.39799999999999996,0.062,0.11599999999999999,-1.83,,,2.33,-1.69,1.71,95.7,,,87.2,78.2,0.346,,0.105,0.263,,0.211,0.194,,,
24,2023-04-09,718642,Grounded Into DP,grounded_into_double_play,True,663538,592351,Nico Hoerner,Jon Gray,1,0,1,bd93ec4c-a3b7-447d-9434-69f1f63714ae,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,0.424,,0.39799999999999996,0.062,0.11599999999999999,-1.83,,,2.33,-1.69,1.71,95.7,,,87.2,78.2,0.346,,0.105,0.263,,0.211,0.194,,,
25,2023-04-09,718642,Strikeout,strikeout,True,621020,592351,Dansby Swanson,Jon Gray,0,0,0,d9221eff-86fe-4f62-a741-08fee2085d45,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,0.424,,0.39799999999999996,0.062,0.11599999999999999,-1.83,,,2.33,-1.69,1.71,95.7,,,87.2,78.2,0.346,,0.105,0.263,,0.211,0.194,,,
26,2023-04-09,718642,Strikeout,strikeout,True,641680,592791,Jonah Heim,Jameson Taillon,0,0,0,7a4e099a-bd01-4acc-a664-73b5ad8bd8e2,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,
27,2023-04-09,718642,Field Error,field_error,False,608671,592791,Travis Jankowski,Jameson Taillon,0,0,0,40b56abc-b369-459c-8915-d3241f73d8c4,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,
28,2023-04-09,718642,Double,double,False,669352,592791,Bubba Thompson,Jameson Taillon,0,0,1,e0ada120-c953-4e54-a674-904da43d49f8,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,
29,2023-04-09,718642,Strikeout,strikeout,True,543760,592791,Marcus Semien,Jameson Taillon,0,0,0,fada0aa7-1f07-4d18-acbd-224dcdfdddc9,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,
30,2023-04-09,718642,Flyout,field_out,True,608369,592791,Corey Seager,Jameson Taillon,0,0,0,ecd9f9e2-5f4c-4fde-82a5-f460381ee785,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,
31,2023-04-09,718642,Walk,walk,False,664023,592351,Ian Happ,Jon Gray,1,0,0,5e99f40e-4ab1-4612-90e7-8cf02f66b1c8,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,0.424,,0.39799999999999996,0.062,0.11599999999999999,-1.83,,,2.33,-1.69,1.71,95.7,,,87.2,78.2,0.346,,0.105,0.263,,0.211,0.194,,,
32,2023-04-09,718642,Groundout,field_out,True,641355,592351,Cody Bellinger,Jon Gray,1,0,1,2567030b-896e-4f25-9158-06019e202269,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,0.424,,0.39799999999999996,0.062,0.11599999999999999,-1.83,,,2.33,-1.69,1.71,95.7,,,87.2,78.2,0.346,,0.105,0.263,,0.211,0.194,,,
33,2023-04-09,718642,Flyout,field_out,True,641820,592351,Trey Mancini,Jon Gray,1,0,0,367b4db2-3b0e-40a5-9bc0-f10150a62655,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,0.424,,0.39799999999999996,0.062,0.11599999999999999,-1.83,,,2.33,-1.69,1.71,95.7,,,87.2,78.2,0.346,,0.105,0.263,,0.211,0.194,,,
34,2023-04-09,718642,Strikeout,strikeout,True,621458,592351,Edwin Ríos,Jon Gray,0,0,0,c6d37a9c-c70a-4b75-8611-a01669ca2825,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,0.424,,0.39799999999999996,0.062,0.11599999999999999,-1.83,,,2.33,-1.69,1.71,95.7,,,87.2,78.2,0.346,,0.105,0.263,,0.211,0.194,,,
35,2023-04-09,718642,Double,double,False,663993,592791,Nathaniel Lowe,Jameson Taillon,0,0,0,b3f3fb65-b637-4e8f-af9b-bd126f35287d,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,
36,2023-04-09,718642,Strikeout,strikeout,True,666969,592791,Adolis García,Jameson Taillon,0,0,0,e2c33449-0a8e-40a5-8e8c-69a124afe4cb,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,93.9,80.9,80.5,0.261,0.311,0.233,0.198,0.296,0.28,,,,
