,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vSI,vKC,CU_ba,FF_ba,SI_ba,CH_ba,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CU%,wSL/C,wCU/C,vSL,vCU,SL_ba,ST_ba
10,2023-04-21,718493,Single,single,False,605612,605400,Harold Castro,Aaron Nola,1,0,0,959b5e1c-d45a-4191-8e7a-59bd26751578,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,
11,2023-04-21,718493,Grounded Into DP,grounded_into_double_play,True,602074,605400,Yonathan Daza,Aaron Nola,1,0,1,820ef82e-5fcf-4bbd-a3c1-58571121a69f,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,
12,2023-04-21,718493,Strikeout,strikeout,True,676701,605400,Alan Trejo,Aaron Nola,0,0,0,3c61e76c-8d53-4827-9733-f71ef7563285,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,
13,2023-04-21,718493,Groundout,field_out,True,669016,663562,Brandon Marsh,Noah Davis,0,0,0,ce7be789-ad88-42d9-aae6-71dd0c69ebad,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,,,,95.0,102.0,95.0,0.504,0.017,0.17,,0.092,1.13,0.75,-2.48,,-7.33,91.0,88.3,93.5,,0.267,0.333,0.4,0.533,0.2,110.0,77.0,95.0,103.0,99.0,102.0,0.14300000000000002,0.075,0.59,-2.62,83.8,78.4,0.077,
14,2023-04-21,718493,Groundout,field_out,True,592663,663562,J.T. Realmuto,Noah Davis,1,0,0,e2a555cc-5253-41b5-9917-81af3ab329ae,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,,,,95.0,102.0,95.0,0.504,0.017,0.17,,0.092,1.13,0.75,-2.48,,-7.33,91.0,88.3,93.5,,0.267,0.333,0.4,0.533,0.2,110.0,77.0,95.0,103.0,99.0,102.0,0.14300000000000002,0.075,0.59,-2.62,83.8,78.4,0.077,
15,2023-04-21,718493,Single,single,False,664761,663562,Alec Bohm,Noah Davis,0,0,1,8b23f389-f83b-4398-958a-c69599082b96,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,,,,95.0,102.0,95.0,0.504,0.017,0.17,,0.092,1.13,0.75,-2.48,,-7.33,91.0,88.3,93.5,,0.267,0.333,0.4,0.533,0.2,110.0,77.0,95.0,103.0,99.0,102.0,0.14300000000000002,0.075,0.59,-2.62,83.8,78.4,0.077,
16,2023-04-21,718493,Strikeout,strikeout,True,595909,663562,Jake Cave,Noah Davis,0,0,1,d6edfdf5-5cbe-4897-86b8-93efbdfada6c,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,,,,95.0,102.0,95.0,0.504,0.017,0.17,,0.092,1.13,0.75,-2.48,,-7.33,91.0,88.3,93.5,,0.267,0.333,0.4,0.533,0.2,110.0,77.0,95.0,103.0,99.0,102.0,0.14300000000000002,0.075,0.59,-2.62,83.8,78.4,0.077,
17,2023-04-21,718493,Groundout,field_out,True,595777,605400,Jurickson Profar,Aaron Nola,0,0,0,b40835eb-fd28-4d82-aeb3-df1fcb521147,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,
18,2023-04-21,718493,Groundout,field_out,True,592178,605400,Kris Bryant,Aaron Nola,1,0,0,2728358c-53d7-43d3-a8a8-93d34381a62d,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,
19,2023-04-21,718493,Lineout,field_out,True,453568,605400,Charlie Blackmon,Aaron Nola,0,0,0,9af7740a-e3b5-469b-ada6-68dc561b6245,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,
20,2023-04-21,718493,Strikeout,strikeout,True,624641,663562,Edmundo Sosa,Noah Davis,0,0,0,67461fa3-811e-4a01-a2ef-627238b301f5,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,,,,95.0,102.0,95.0,0.504,0.017,0.17,,0.092,1.13,0.75,-2.48,,-7.33,91.0,88.3,93.5,,0.267,0.333,0.4,0.533,0.2,110.0,77.0,95.0,103.0,99.0,102.0,0.14300000000000002,0.075,0.59,-2.62,83.8,78.4,0.077,
21,2023-04-21,718493,Groundout,field_out,True,681082,663562,Bryson Stott,Noah Davis,1,0,0,adb219a8-89bb-45f0-ae8b-b35cb6f415c0,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,,,,95.0,102.0,95.0,0.504,0.017,0.17,,0.092,1.13,0.75,-2.48,,-7.33,91.0,88.3,93.5,,0.267,0.333,0.4,0.533,0.2,110.0,77.0,95.0,103.0,99.0,102.0,0.14300000000000002,0.075,0.59,-2.62,83.8,78.4,0.077,
22,2023-04-21,718493,Single,single,False,607208,663562,Trea Turner,Noah Davis,1,0,0,994fdc4c-7fd7-4c2f-992e-7d707e202611,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,,,,95.0,102.0,95.0,0.504,0.017,0.17,,0.092,1.13,0.75,-2.48,,-7.33,91.0,88.3,93.5,,0.267,0.333,0.4,0.533,0.2,110.0,77.0,95.0,103.0,99.0,102.0,0.14300000000000002,0.075,0.59,-2.62,83.8,78.4,0.077,
23,2023-04-21,718493,Strikeout,strikeout,True,656941,663562,Kyle Schwarber,Noah Davis,0,0,0,a3040dbf-99d4-45da-b4f5-e4e872d4ace8,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,,,,95.0,102.0,95.0,0.504,0.017,0.17,,0.092,1.13,0.75,-2.48,,-7.33,91.0,88.3,93.5,,0.267,0.333,0.4,0.533,0.2,110.0,77.0,95.0,103.0,99.0,102.0,0.14300000000000002,0.075,0.59,-2.62,83.8,78.4,0.077,
24,2023-04-21,718493,Lineout,field_out,True,543068,605400,C.J. Cron,Aaron Nola,1,0,0,5196bb10-145e-4569-b75f-51aa537b85b3,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,
25,2023-04-21,718493,Walk,walk,False,641857,605400,Ryan McMahon,Aaron Nola,0,0,0,763b97dc-5489-48b1-a2da-5096499523bd,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,
26,2023-04-21,718493,Pop Out,field_out,True,553869,605400,Elias Díaz,Aaron Nola,1,0,0,8d00f35f-c2b9-480c-9cdd-0d31f2317569,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,
27,2023-04-21,718493,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,True,605612,605400,Harold Castro,Aaron Nola,0,0,0,0b55816a-3d8d-40ca-9047-a63acf19f853,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,
28,2023-04-21,718493,Field Error,field_error,False,592206,663562,Nick Castellanos,Noah Davis,1,0,0,8c3fef5b-a607-422a-a880-1810109fa0cc,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,,,,95.0,102.0,95.0,0.504,0.017,0.17,,0.092,1.13,0.75,-2.48,,-7.33,91.0,88.3,93.5,,0.267,0.333,0.4,0.533,0.2,110.0,77.0,95.0,103.0,99.0,102.0,0.14300000000000002,0.075,0.59,-2.62,83.8,78.4,0.077,
29,2023-04-21,718493,Single,single,False,669016,663562,Brandon Marsh,Noah Davis,1,0,1,cac3cf8f-95dc-4b98-9c41-5c56549bd831,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,,,,95.0,102.0,95.0,0.504,0.017,0.17,,0.092,1.13,0.75,-2.48,,-7.33,91.0,88.3,93.5,,0.267,0.333,0.4,0.533,0.2,110.0,77.0,95.0,103.0,99.0,102.0,0.14300000000000002,0.075,0.59,-2.62,83.8,78.4,0.077,
30,2023-04-21,718493,Hit By Pitch,hit_by_pitch,False,592663,663562,J.T. Realmuto,Noah Davis,1,0,1,8f2e5279-ad4b-466c-a885-a5e36aec08bc,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,,,,95.0,102.0,95.0,0.504,0.017,0.17,,0.092,1.13,0.75,-2.48,,-7.33,91.0,88.3,93.5,,0.267,0.333,0.4,0.533,0.2,110.0,77.0,95.0,103.0,99.0,102.0,0.14300000000000002,0.075,0.59,-2.62,83.8,78.4,0.077,
31,2023-04-21,718493,Lineout,field_out,True,664761,663562,Alec Bohm,Noah Davis,1,0,0,69a96ad3-e932-4eca-95df-25e95f7d7412,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,,,,95.0,102.0,95.0,0.504,0.017,0.17,,0.092,1.13,0.75,-2.48,,-7.33,91.0,88.3,93.5,,0.267,0.333,0.4,0.533,0.2,110.0,77.0,95.0,103.0,99.0,102.0,0.14300000000000002,0.075,0.59,-2.62,83.8,78.4,0.077,
32,2023-04-21,718493,Single,single,False,595909,663562,Jake Cave,Noah Davis,1,0,1,4f6d6b98-a10c-4b7b-b13a-50f82304dc57,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,,,,95.0,102.0,95.0,0.504,0.017,0.17,,0.092,1.13,0.75,-2.48,,-7.33,91.0,88.3,93.5,,0.267,0.333,0.4,0.533,0.2,110.0,77.0,95.0,103.0,99.0,102.0,0.14300000000000002,0.075,0.59,-2.62,83.8,78.4,0.077,
33,2023-04-21,718493,Flyout,field_out,True,624641,663562,Edmundo Sosa,Noah Davis,0,0,0,ab369bb0-a30a-450c-b4d6-f01c763183fa,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,,,,95.0,102.0,95.0,0.504,0.017,0.17,,0.092,1.13,0.75,-2.48,,-7.33,91.0,88.3,93.5,,0.267,0.333,0.4,0.533,0.2,110.0,77.0,95.0,103.0,99.0,102.0,0.14300000000000002,0.075,0.59,-2.62,83.8,78.4,0.077,
34,2023-04-21,718493,Strikeout,strikeout,True,681082,663562,Bryson Stott,Noah Davis,0,0,0,e7d9e7c6-5ae7-4e2e-80df-98aa29f14100,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,63.0,89.0,80.0,75.0,97.0,86.0,,,,95.0,102.0,95.0,0.504,0.017,0.17,,0.092,1.13,0.75,-2.48,,-7.33,91.0,88.3,93.5,,0.267,0.333,0.4,0.533,0.2,110.0,77.0,95.0,103.0,99.0,102.0,0.14300000000000002,0.075,0.59,-2.62,83.8,78.4,0.077,
35,2023-04-21,718493,Lineout,field_out,True,605612,605400,Harold Castro,Aaron Nola,1,0,0,d72b1340-49f6-4681-bc91-e86b346d6c2f,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,
36,2023-04-21,718493,Pop Out,field_out,True,602074,605400,Yonathan Daza,Aaron Nola,0,0,0,167e497d-bf8a-411f-8941-344f6db3021b,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,118.0,105.0,113.0,111.0,110.0,105.0,0.188,0.295,0.075,0.316,0.126,-0.03,0.4,0.46,0.47,0.14,92.7,86.3,91.8,79.4,0.221,0.246,0.279,0.22,0.246,,,,,,,,,,,,,,
