,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FS_ba,SI_ba,CU_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,FF_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
0,2023-04-12,718612,Groundout,field_out,True,605141,502171,Mookie Betts,Alex Cobb,0,0,0,dad99207-b310-4c60-9ef3-f532cccac30a,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-12,718612,Walk,walk,False,518692,502171,Freddie Freeman,Alex Cobb,0,0,0,2b3cc738-a2c5-4204-8ae1-ac23f6336df2,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-12,718612,Single,single,False,669257,502171,Will Smith,Alex Cobb,0,0,1,7a3effe7-ff31-41b1-9372-c5f1882160b3,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-12,718612,Forceout,force_out,True,571970,502171,Max Muncy,Alex Cobb,0,0,1,b5409f31-6015-4776-98fc-1ac6c146ccbf,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-12,718612,Strikeout,strikeout,True,502110,502171,J.D. Martinez,Alex Cobb,0,0,0,ab29bddc-92b3-4ddc-ae5f-43adbb7d0bc6,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
5,2023-04-12,718612,Single,single,False,642731,477132,Thairo Estrada,Clayton Kershaw,0,0,0,50260611-5d26-4cab-af1c-c2d1244b6879,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,116.0,127.0,165.0,0.002,0.369,0.002,0.434,,0.23,13.51,14.84,2.06,,90.7,84.4,90.9,86.5,,0.0,0.0,0.212,0.167,84.6,34.0,98.0,91.0,94.0,100.0,106.0,0.175,0.017,0.13,-0.46,73.4,0.281,0.2,,,,,,,,
6,2023-04-12,718612,Single,single,False,527038,477132,Wilmer Flores,Clayton Kershaw,1,1,1,5d5e3233-24f0-4320-ad60-c7bf04bfc230,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,116.0,127.0,165.0,0.002,0.369,0.002,0.434,,0.23,13.51,14.84,2.06,,90.7,84.4,90.9,86.5,,0.0,0.0,0.212,0.167,84.6,34.0,98.0,91.0,94.0,100.0,106.0,0.175,0.017,0.13,-0.46,73.4,0.281,0.2,,,,,,,,
7,2023-04-12,718612,Forceout,force_out,True,624424,477132,Michael Conforto,Clayton Kershaw,0,0,1,329e6f45-9d75-40b4-b2cf-300034cbae69,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,116.0,127.0,165.0,0.002,0.369,0.002,0.434,,0.23,13.51,14.84,2.06,,90.7,84.4,90.9,86.5,,0.0,0.0,0.212,0.167,84.6,34.0,98.0,91.0,94.0,100.0,106.0,0.175,0.017,0.13,-0.46,73.4,0.281,0.2,,,,,,,,
8,2023-04-12,718612,Sac Fly,sac_fly,True,605204,477132,J.D. Davis,Clayton Kershaw,1,0,1,eae0a8c0-dff1-42e8-9a6e-6083abd1b4f4,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,116.0,127.0,165.0,0.002,0.369,0.002,0.434,,0.23,13.51,14.84,2.06,,90.7,84.4,90.9,86.5,,0.0,0.0,0.212,0.167,84.6,34.0,98.0,91.0,94.0,100.0,106.0,0.175,0.017,0.13,-0.46,73.4,0.281,0.2,,,,,,,,
9,2023-04-12,718612,Double,double,False,573131,477132,Darin Ruf,Clayton Kershaw,1,0,1,c12180ae-1319-43bd-925f-823d4f20ded1,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,116.0,127.0,165.0,0.002,0.369,0.002,0.434,,0.23,13.51,14.84,2.06,,90.7,84.4,90.9,86.5,,0.0,0.0,0.212,0.167,84.6,34.0,98.0,91.0,94.0,100.0,106.0,0.175,0.017,0.13,-0.46,73.4,0.281,0.2,,,,,,,,
