,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,FF_ba,SL_ba,CH_ba,CU_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2023-05-17,718138,Single,single,True,676480,596295,Jose Barrero,Austin Gomber,0,0,1,ab61bc9a-7c84-4bb7-9853-02c795a5ebe9,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,
11,2023-05-17,718138,Walk,walk,False,641584,596295,Jake Fraley,Austin Gomber,0,0,0,6575391b-7a3e-49da-9567-8e844a9ba3ba,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,
12,2023-05-17,718138,Double,double,False,571912,596295,Luke Maile,Austin Gomber,1,0,1,61616caa-5975-4174-a786-98ed1117218c,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,
13,2023-05-17,718138,Walk,walk,False,663697,596295,Jonathan India,Austin Gomber,1,0,0,d81bf0c7-b92a-49ac-baa5-c762c327c439,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,
14,2023-05-17,718138,Flyout,field_out,True,669222,596295,Nick Senzel,Austin Gomber,1,0,0,446a8727-9181-435c-a9c3-499cf3eb16d6,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,
15,2023-05-17,718138,Flyout,field_out,True,641857,668933,Ryan McMahon,Graham Ashcraft,0,0,0,08e24c8f-c8c3-49c9-8854-3f900607f84b,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,,,,0.09699999999999999,,0.373,,0.0,,-1.17,-0.37,,-25.75,,96.5,88.3,,,0.221,,,0.286,116.0,98.0,100.0,0.529,0.15,95.8,0.292,,,,,,
16,2023-05-17,718138,Single,single,False,605612,668933,Harold Castro,Graham Ashcraft,0,0,0,a2aeb6e8-2600-4690-85d4-df31fbe82794,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,,,,0.09699999999999999,,0.373,,0.0,,-1.17,-0.37,,-25.75,,96.5,88.3,,,0.221,,,0.286,116.0,98.0,100.0,0.529,0.15,95.8,0.292,,,,,,
17,2023-05-17,718138,Grounded Into DP,grounded_into_double_play,True,669911,668933,Michael Toglia,Graham Ashcraft,0,0,1,979962e0-62a3-4744-9e84-f868f2bbf75d,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,,,,0.09699999999999999,,0.373,,0.0,,-1.17,-0.37,,-25.75,,96.5,88.3,,,0.221,,,0.286,116.0,98.0,100.0,0.529,0.15,95.8,0.292,,,,,,
18,2023-05-17,718138,Groundout,field_out,True,668715,596295,Spencer Steer,Austin Gomber,0,0,0,eb5fd685-5ec3-4699-8f3b-59dd540f17db,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,
19,2023-05-17,718138,Lineout,field_out,True,656413,596295,Stuart Fairchild,Austin Gomber,1,0,0,c82d550b-3099-4534-af35-7442119da6c7,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,
20,2023-05-17,718138,Pop Out,field_out,True,621028,596295,Kevin Newman,Austin Gomber,0,0,0,2e417245-9943-435f-9ffe-2d667b5fbb91,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,
21,2023-05-17,718138,Strikeout,strikeout,True,686668,668933,Brenton Doyle,Graham Ashcraft,0,0,0,e658aeb8-2fd5-4211-a589-12daedcf47cd,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,,,,0.09699999999999999,,0.373,,0.0,,-1.17,-0.37,,-25.75,,96.5,88.3,,,0.221,,,0.286,116.0,98.0,100.0,0.529,0.15,95.8,0.292,,,,,,
22,2023-05-17,718138,Groundout,field_out,True,676701,668933,Alan Trejo,Graham Ashcraft,0,0,0,59c742bc-e230-4672-b683-2651c764da8c,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,,,,0.09699999999999999,,0.373,,0.0,,-1.17,-0.37,,-25.75,,96.5,88.3,,,0.221,,,0.286,116.0,98.0,100.0,0.529,0.15,95.8,0.292,,,,,,
23,2023-05-17,718138,Groundout,field_out,True,453568,668933,Charlie Blackmon,Graham Ashcraft,0,0,0,54cc8ea3-e6f0-476f-8e8f-974bde24b958,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,,,,0.09699999999999999,,0.373,,0.0,,-1.17,-0.37,,-25.75,,96.5,88.3,,,0.221,,,0.286,116.0,98.0,100.0,0.529,0.15,95.8,0.292,,,,,,
24,2023-05-17,718138,Groundout,field_out,True,571976,596295,Wil Myers,Austin Gomber,1,0,0,5ce30231-68ae-49c0-8edf-b5258e56b216,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,
25,2023-05-17,718138,Single,single,False,676480,596295,Jose Barrero,Austin Gomber,0,0,0,dade7567-20d5-4055-a299-ba38158c5b9a,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,
26,2023-05-17,718138,Grounded Into DP,grounded_into_double_play,True,641584,596295,Jake Fraley,Austin Gomber,0,0,1,31c25d22-5592-4433-9bfe-5d8689663917,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,
27,2023-05-17,718138,Groundout,field_out,True,595777,668933,Jurickson Profar,Graham Ashcraft,0,0,0,84c05e37-53e4-4d49-ba46-4ad0116038c7,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,,,,0.09699999999999999,,0.373,,0.0,,-1.17,-0.37,,-25.75,,96.5,88.3,,,0.221,,,0.286,116.0,98.0,100.0,0.529,0.15,95.8,0.292,,,,,,
28,2023-05-17,718138,Flyout,field_out,True,592178,668933,Kris Bryant,Graham Ashcraft,0,0,0,af0906f4-ca5b-455e-af2f-4c5e50c44188,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,,,,0.09699999999999999,,0.373,,0.0,,-1.17,-0.37,,-25.75,,96.5,88.3,,,0.221,,,0.286,116.0,98.0,100.0,0.529,0.15,95.8,0.292,,,,,,
29,2023-05-17,718138,Field Error,field_error,False,553869,668933,Elias Díaz,Graham Ashcraft,1,0,0,fe66a430-96d1-4b3b-95f4-10251f53482d,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,,,,0.09699999999999999,,0.373,,0.0,,-1.17,-0.37,,-25.75,,96.5,88.3,,,0.221,,,0.286,116.0,98.0,100.0,0.529,0.15,95.8,0.292,,,,,,
30,2023-05-17,718138,Strikeout,strikeout,True,641857,668933,Ryan McMahon,Graham Ashcraft,0,0,0,51f7c65b-b9e7-41c0-92f1-782c23ea7c47,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,,,,0.09699999999999999,,0.373,,0.0,,-1.17,-0.37,,-25.75,,96.5,88.3,,,0.221,,,0.286,116.0,98.0,100.0,0.529,0.15,95.8,0.292,,,,,,
31,2023-05-17,718138,Home Run,home_run,False,571912,596295,Luke Maile,Austin Gomber,0,0,0,3a483640-129c-4d1a-baf4-d8ba96c5ec28,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,
32,2023-05-17,718138,Single,single,False,663697,596295,Jonathan India,Austin Gomber,1,1,0,a83ecf1d-eae6-4276-868f-fef415545325,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,
33,2023-05-17,718138,Lineout,field_out,True,669222,596295,Nick Senzel,Austin Gomber,0,0,0,563da5c3-1565-4ee9-ba71-c93542f832f6,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,
34,2023-05-17,718138,Double,double,False,668715,596295,Spencer Steer,Austin Gomber,0,0,1,41d58c81-4899-40ae-a57e-79795baea15e,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,
35,2023-05-17,718138,Double,double,False,656413,472551,Stuart Fairchild,Fernando Abad,0,0,1,c493ec5f-37d9-42b5-b575-ee4a58a39400,472551.0,fernandoabad,Abad,Left,Fernando Abad,4.26,9.12,6.1,96.0,58.0,88.0,0.935,2.84,4.26,15.63,2.84,0.91,0.07400000000000001,0.444,0.111,0.37,0.45399999999999996,79.0,-21.0,107.0,104.0,35.0,104.0,91.0,79.0,94.0,82.0,,,,78.0,82.0,98.0,0.539,0.163,,0.163,0.135,-1.06,-0.19,,1.61,-12.75,93.0,92.4,,77.2,0.333,,0.6,0.25,0.357,,,,,,,,,,,,,
36,2023-05-17,718138,Pop Out,field_out,True,621028,472551,Kevin Newman,Fernando Abad,0,0,0,fafd860f-4e34-4e76-89e3-61886b7d2ff7,472551.0,fernandoabad,Abad,Left,Fernando Abad,4.26,9.12,6.1,96.0,58.0,88.0,0.935,2.84,4.26,15.63,2.84,0.91,0.07400000000000001,0.444,0.111,0.37,0.45399999999999996,79.0,-21.0,107.0,104.0,35.0,104.0,91.0,79.0,94.0,82.0,,,,78.0,82.0,98.0,0.539,0.163,,0.163,0.135,-1.06,-0.19,,1.61,-12.75,93.0,92.4,,77.2,0.333,,0.6,0.25,0.357,,,,,,,,,,,,,
37,2023-05-17,718138,Flyout,field_out,True,571976,472551,Wil Myers,Fernando Abad,0,0,0,bc7c7ebf-33cf-4f36-9f17-4248bad1980e,472551.0,fernandoabad,Abad,Left,Fernando Abad,4.26,9.12,6.1,96.0,58.0,88.0,0.935,2.84,4.26,15.63,2.84,0.91,0.07400000000000001,0.444,0.111,0.37,0.45399999999999996,79.0,-21.0,107.0,104.0,35.0,104.0,91.0,79.0,94.0,82.0,,,,78.0,82.0,98.0,0.539,0.163,,0.163,0.135,-1.06,-0.19,,1.61,-12.75,93.0,92.4,,77.2,0.333,,0.6,0.25,0.357,,,,,,,,,,,,,
38,2023-05-17,718138,Flyout,field_out,True,605612,668933,Harold Castro,Graham Ashcraft,1,0,0,1c6e9003-c9eb-443f-a570-44fe4ad47fec,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,,,,0.09699999999999999,,0.373,,0.0,,-1.17,-0.37,,-25.75,,96.5,88.3,,,0.221,,,0.286,116.0,98.0,100.0,0.529,0.15,95.8,0.292,,,,,,
