,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,SL_ba,SI_ba,FF_ba,CH_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FS%,wFS/C,vFS,ST_ba,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-04-26,718423,Strikeout,strikeout,True,641933,543101,Tyler O'Neill,Anthony DeSclafani,0,0,0,bcba854c-9648-462d-90f9-1dbda4169017,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,0.27699999999999997,0.126,0.44799999999999995,0.05,0.098,-1.8,-0.66,0.88,-0.59,-1.71,93.1,93.1,87.4,82.2,0.257,0.283,0.306,0.344,0.16,,,,,,,,,,,,,,,,,,
11,2023-04-26,718423,Flyout,field_out,True,680977,543101,Brendan Donovan,Anthony DeSclafani,1,0,0,cb3630f8-b173-45df-81e9-cf23d7ce5043,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,0.27699999999999997,0.126,0.44799999999999995,0.05,0.098,-1.8,-0.66,0.88,-0.59,-1.71,93.1,93.1,87.4,82.2,0.257,0.283,0.306,0.344,0.16,,,,,,,,,,,,,,,,,,
12,2023-04-26,718423,Double,double,False,657557,543101,Paul DeJong,Anthony DeSclafani,0,0,1,a287e2d7-a861-4b1d-ba36-28ddc70a9cd4,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,0.27699999999999997,0.126,0.44799999999999995,0.05,0.098,-1.8,-0.66,0.88,-0.59,-1.71,93.1,93.1,87.4,82.2,0.257,0.283,0.306,0.344,0.16,,,,,,,,,,,,,,,,,,
13,2023-04-26,718423,Groundout,field_out,True,663457,543101,Lars Nootbaar,Anthony DeSclafani,0,0,0,507831b4-44e4-419c-98ef-06c30ceabba4,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,0.27699999999999997,0.126,0.44799999999999995,0.05,0.098,-1.8,-0.66,0.88,-0.59,-1.71,93.1,93.1,87.4,82.2,0.257,0.283,0.306,0.344,0.16,,,,,,,,,,,,,,,,,,
14,2023-04-26,718423,Groundout,field_out,True,571745,571927,Mitch Haniger,Steven Matz,0,0,0,4a98d523-c461-4781-916d-33e4e6eec4dc,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,0.5,0.24,,0.291,0.259,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,,,,,
15,2023-04-26,718423,Walk,walk,False,664774,571927,LaMonte Wade Jr.,Steven Matz,1,0,0,9ec25d51-6368-447a-8c85-44e34aa01603,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,0.5,0.24,,0.291,0.259,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,,,,,
16,2023-04-26,718423,Flyout,field_out,True,527038,571927,Wilmer Flores,Steven Matz,1,0,0,47741693-b0b0-4881-82e2-16ac6ad24999,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,0.5,0.24,,0.291,0.259,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,,,,,
17,2023-04-26,718423,Flyout,field_out,True,681584,571927,David Villar,Steven Matz,0,0,0,b3b20fd4-0784-4d9a-b7e1-b550da96a704,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,0.5,0.24,,0.291,0.259,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,,,,,
18,2023-04-26,718423,Home Run,home_run,False,502671,543101,Paul Goldschmidt,Anthony DeSclafani,0,0,0,efe3c480-6fa4-4c64-bdae-d52fee8a3d65,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,0.27699999999999997,0.126,0.44799999999999995,0.05,0.098,-1.8,-0.66,0.88,-0.59,-1.71,93.1,93.1,87.4,82.2,0.257,0.283,0.306,0.344,0.16,,,,,,,,,,,,,,,,,,
19,2023-04-26,718423,Strikeout,strikeout,True,669357,543101,Nolan Gorman,Anthony DeSclafani,0,0,0,fe7b2f8f-2546-4c22-9cd8-8f7eb7e7e5b5,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,0.27699999999999997,0.126,0.44799999999999995,0.05,0.098,-1.8,-0.66,0.88,-0.59,-1.71,93.1,93.1,87.4,82.2,0.257,0.283,0.306,0.344,0.16,,,,,,,,,,,,,,,,,,
20,2023-04-26,718423,Strikeout,strikeout,True,571448,543101,Nolan Arenado,Anthony DeSclafani,0,0,0,8290440f-2191-4ac9-916b-9de1d0efa1af,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,0.27699999999999997,0.126,0.44799999999999995,0.05,0.098,-1.8,-0.66,0.88,-0.59,-1.71,93.1,93.1,87.4,82.2,0.257,0.283,0.306,0.344,0.16,,,,,,,,,,,,,,,,,,
21,2023-04-26,718423,Single,single,False,575929,543101,Willson Contreras,Anthony DeSclafani,0,0,0,1d1a2089-6ccf-45b4-8c88-5d539a7f5eec,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,0.27699999999999997,0.126,0.44799999999999995,0.05,0.098,-1.8,-0.66,0.88,-0.59,-1.71,93.1,93.1,87.4,82.2,0.257,0.283,0.306,0.344,0.16,,,,,,,,,,,,,,,,,,
22,2023-04-26,718423,Flyout,field_out,True,676475,543101,Alec Burleson,Anthony DeSclafani,0,0,0,215e8ec3-2126-4e0a-817e-a218b26609c5,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,0.27699999999999997,0.126,0.44799999999999995,0.05,0.098,-1.8,-0.66,0.88,-0.59,-1.71,93.1,93.1,87.4,82.2,0.257,0.283,0.306,0.344,0.16,,,,,,,,,,,,,,,,,,
23,2023-04-26,718423,Strikeout,strikeout,True,666165,571927,Blake Sabol,Steven Matz,0,0,0,1f32f76b-dd10-483a-8ef3-79d9e3a679a9,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,0.5,0.24,,0.291,0.259,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,,,,,
24,2023-04-26,718423,Walk,walk,False,596103,571927,Austin Slater,Steven Matz,1,0,0,bb6de4f8-a7d0-44e6-8359-00d9a0cc138c,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,0.5,0.24,,0.291,0.259,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,,,,,
25,2023-04-26,718423,Single,single,False,642731,571927,Thairo Estrada,Steven Matz,0,0,1,1599f857-633f-4db1-94d9-2658628c3e46,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,0.5,0.24,,0.291,0.259,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,,,,,
26,2023-04-26,718423,Strikeout,strikeout,True,624424,571927,Michael Conforto,Steven Matz,0,0,0,56d3b33f-be78-4b18-84bf-e26c55c12757,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,0.5,0.24,,0.291,0.259,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,,,,,
27,2023-04-26,718423,Walk,walk,False,605204,571927,J.D. Davis,Steven Matz,0,0,1,c4181045-565e-4f65-a86c-a1922e465114,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,0.5,0.24,,0.291,0.259,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,,,,,
28,2023-04-26,718423,Flyout,field_out,True,571745,571927,Mitch Haniger,Steven Matz,0,0,0,7cc91bec-c03d-4123-99d7-85a829dd1bab,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,0.5,0.24,,0.291,0.259,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,,,,,
29,2023-04-26,718423,Flyout,field_out,True,641933,543101,Tyler O'Neill,Anthony DeSclafani,0,0,0,28901bcf-c808-45e5-9bca-d5c4e7fece94,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,0.27699999999999997,0.126,0.44799999999999995,0.05,0.098,-1.8,-0.66,0.88,-0.59,-1.71,93.1,93.1,87.4,82.2,0.257,0.283,0.306,0.344,0.16,,,,,,,,,,,,,,,,,,
30,2023-04-26,718423,Groundout,field_out,True,680977,543101,Brendan Donovan,Anthony DeSclafani,1,0,0,99105294-f688-44c3-ac5f-7fc58f23db5a,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,0.27699999999999997,0.126,0.44799999999999995,0.05,0.098,-1.8,-0.66,0.88,-0.59,-1.71,93.1,93.1,87.4,82.2,0.257,0.283,0.306,0.344,0.16,,,,,,,,,,,,,,,,,,
31,2023-04-26,718423,Strikeout,strikeout,True,657557,543101,Paul DeJong,Anthony DeSclafani,0,0,0,1bf14073-45a2-437b-ae0e-dab8a5f81782,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,106.0,109.0,109.0,0.27699999999999997,0.126,0.44799999999999995,0.05,0.098,-1.8,-0.66,0.88,-0.59,-1.71,93.1,93.1,87.4,82.2,0.257,0.283,0.306,0.344,0.16,,,,,,,,,,,,,,,,,,
32,2023-04-26,718423,Home Run,home_run,False,664774,571927,LaMonte Wade Jr.,Steven Matz,1,1,0,b1f07e22-f8f3-4c98-af10-0ceeef3d7e1b,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,0.5,0.24,,0.291,0.259,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,,,,,
33,2023-04-26,718423,Pop Out,field_out,True,527038,571927,Wilmer Flores,Steven Matz,0,0,0,bdc61fe3-af78-451e-9ed3-a2427c754aac,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,0.5,0.24,,0.291,0.259,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,,,,,
34,2023-04-26,718423,Flyout,field_out,True,681584,571927,David Villar,Steven Matz,0,0,0,549cd7e3-a99f-4631-8831-8545458c85f2,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,0.5,0.24,,0.291,0.259,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,,,,,
35,2023-04-26,718423,Single,single,False,666165,571927,Blake Sabol,Steven Matz,0,0,0,9a5b4ef7-a4a5-40d8-8b95-29e8f57940fc,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,0.5,0.24,,0.291,0.259,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,,,,,
36,2023-04-26,718423,Single,single,False,596103,571927,Austin Slater,Steven Matz,1,1,1,f0af8742-5062-47ac-9982-46f74dad2f37,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,0.5,0.24,,0.291,0.259,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,,,,,,,,,,,,
