,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vSI,vSL,vKC,FC_ba,SI_ba,ST_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,SL_ba
0,2023-05-14,718180,Double,double,False,650490,657376,Yandy Díaz,Clarke Schmidt,0,0,0,1512e6a7-a0b6-4c81-ad14-644f4171e718,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
1,2023-05-14,718180,Groundout,field_out,True,677551,657376,Wander Franco,Clarke Schmidt,0,0,1,20dfaa90-5822-4099-8afb-ca1fe201c131,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
2,2023-05-14,718180,Groundout,field_out,True,664040,657376,Brandon Lowe,Clarke Schmidt,1,0,1,aacabebf-c493-4990-8d31-4485970fc090,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
3,2023-05-14,718180,Groundout,field_out,True,668227,657376,Randy Arozarena,Clarke Schmidt,0,0,0,df1e6555-ddef-4b71-93d0-8b30d5015b25,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
4,2023-05-14,718180,Strikeout,strikeout,True,641343,621107,Jake Bauers,Zach Eflin,0,0,0,b1ce381e-21df-46e3-ae2a-9dcb179c977e,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,98.0,107.0,105.0,122.0,120.0,127.0,,,,100.0,106.0,102.0,0.319,0.261,0.044000000000000004,,0.051,-0.01,1.09,0.79,,-0.61,88.5,92.2,80.0,,0.307,0.259,0.179,0.185,0.192,100.0,110.0,107.0,83.0,123.0,112.0,0.062,0.263,2.53,1.27,92.9,79.1,0.104,0.6
5,2023-05-14,718180,Flyout,field_out,True,592450,621107,Aaron Judge,Zach Eflin,0,0,0,c20ed27a-23f2-4a80-ae73-e13baf5ed52f,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,98.0,107.0,105.0,122.0,120.0,127.0,,,,100.0,106.0,102.0,0.319,0.261,0.044000000000000004,,0.051,-0.01,1.09,0.79,,-0.61,88.5,92.2,80.0,,0.307,0.259,0.179,0.185,0.192,100.0,110.0,107.0,83.0,123.0,112.0,0.062,0.263,2.53,1.27,92.9,79.1,0.104,0.6
6,2023-05-14,718180,Strikeout,strikeout,True,519203,621107,Anthony Rizzo,Zach Eflin,0,0,0,e4dbf3a7-fe11-4f28-97b2-0eb7dda0f861,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,98.0,107.0,105.0,122.0,120.0,127.0,,,,100.0,106.0,102.0,0.319,0.261,0.044000000000000004,,0.051,-0.01,1.09,0.79,,-0.61,88.5,92.2,80.0,,0.307,0.259,0.179,0.185,0.192,100.0,110.0,107.0,83.0,123.0,112.0,0.062,0.263,2.53,1.27,92.9,79.1,0.104,0.6
7,2023-05-14,718180,Strikeout,strikeout,True,666139,657376,Josh Lowe,Clarke Schmidt,0,0,0,9ff39993-3f15-4b37-916a-4b4c1b007990,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
8,2023-05-14,718180,Strikeout,strikeout,True,670764,657376,Taylor Walls,Clarke Schmidt,0,0,0,cdae3808-6d24-45de-ab41-76fb64e28e38,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
9,2023-05-14,718180,Walk,walk,False,670042,657376,Luke Raley,Clarke Schmidt,0,0,0,d467ba77-936f-495c-bad5-fba1a18f486c,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
